Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
66	0.002835	0.001240	0.008070	0.002052	0.003097	0.004463	0.005576	0.000733	0.000423	0.000200	-10440.364
68	0.002835	0.001240	0.008070	0.002052	0.003097	0.004463	0.005532	0.000733	0.000423	0.000202	-10434.873
70	0.003238	0.001444	0.009217	0.002344	0.003301	0.003824	0.006318	0.000860	0.000567	0.000231	-10443.987
72	0.003202	0.001428	0.009115	0.002318	0.003552	0.003949	0.006249	0.000826	0.000547	0.000228	-10448.824
74	0.003361	0.001499	0.009566	0.002433	0.003727	0.004145	0.006558	0.000867	0.000574	0.000239	-10430.440
76	0.003361	0.001499	0.009566	0.002433	0.003703	0.004634	0.006227	0.000867	0.000539	0.000252	-10420.044
78	0.003005	0.001340	0.008553	0.002175	0.003375	0.004143	0.006044	0.000769	0.000482	0.000208	-10427.098
80	0.003091	0.001379	0.008799	0.002238	0.003472	0.004263	0.006218	0.000792	0.000495	0.000214	-10431.905
82	0.002945	0.001314	0.008383	0.002132	0.003276	0.003594	0.007800	0.000757	0.000507	0.000204	-10410.079
84	0.002945	0.001314	0.008383	0.002132	0.003276	0.003314	0.007800	0.000757	0.000533	0.000204	-10436.515
86	0.002945	0.001314	0.008383	0.002132	0.003368	0.003314	0.007800	0.000751	0.000533	0.000204	-10410.221
88	0.002945	0.001314	0.008383	0.002132	0.003368	0.003039	0.007800	0.000751	0.000562	0.000204	-10410.811
90	0.002945	0.001314	0.008383	0.002132	0.003368	0.003073	0.009516	0.000751	0.000558	0.000204	-10412.101
92	0.002761	0.000877	0.009733	0.001998	0.002715	0.002997	0.008920	0.000736	0.000511	0.000191	-10416.627
94	0.002761	0.000982	0.009733	0.001998	0.002715	0.002546	0.008133	0.000736	0.000560	0.000209	-10401.893
96	0.002599	0.000924	0.009164	0.001881	0.002326	0.002410	0.008265	0.000709	0.000525	0.000183	-10396.534
98	0.002599	0.000924	0.009164	0.001881	0.002326	0.002472	0.008265	0.000709	0.000517	0.000183	-10402.796
100	0.002599	0.000924	0.009164	0.001881	0.002557	0.002717	0.008265	0.000689	0.000486	0.000183	-10396.264
102	0.002599	0.000924	0.009164	0.001881	0.002557	0.002717	0.008530	0.000689	0.000486	0.000177	-10410.403
104	0.002899	0.001031	0.010220	0.002098	0.002851	0.002849	0.009513	0.000769	0.000564	0.000197	-10428.323
106	0.002899	0.002022	0.010220	0.002098	0.002766	0.002849	0.009513	0.000775	0.000564	0.000197	-10424.199
108	0.002652	0.001850	0.009351	0.001920	0.002531	0.002453	0.008705	0.000709	0.000538	0.000181	-10433.811
110	0.002652	0.001850	0.009351	0.001920	0.002649	0.002617	0.011444	0.000701	0.000515	0.000181	-10421.750
112	0.002367	0.001651	0.008344	0.001713	0.002364	0.002417	0.010211	0.000626	0.000449	0.000161	-10425.619
114	0.002397	0.001672	0.008450	0.001735	0.002452	0.002448	0.010341	0.000630	0.000455	0.000163	-10406.649
116	0.002397	0.001672	0.008450	0.001735	0.002611	0.002145	0.010367	0.000620	0.000497	0.000163	-10409.610
118	0.002318	0.001617	0.008173	0.001678	0.002526	0.002247	0.010027	0.000600	0.000456	0.000158	-10419.833
120	0.002032	0.001417	0.007165	0.001471	0.002214	0.001786	0.008295	0.000526	0.000426	0.000147	-10415.394
122	0.002032	0.001417	0.007165	0.001471	0.002214	0.001925	0.008295	0.000526	0.000406	0.000147	-10425.136
124	0.002032	0.001417	0.007165	0.001471	0.002214	0.001746	0.007536	0.000526	0.000433	0.000161	-10455.645
126	0.002032	0.001417	0.007165	0.001471	0.002214	0.001833	0.008296	0.000526	0.000420	0.000147	-10419.984
128	0.002420	0.001688	0.008531	0.001751	0.002636	0.002819	0.009878	0.000626	0.000426	0.000175	-10433.783
130	0.002972	0.002073	0.010477	0.002151	0.003453	0.003463	0.012132	0.000753	0.000524	0.000214	-10419.074
132	0.002957	0.002062	0.010424	0.002140	0.003111	0.003118	0.011072	0.000773	0.000553	0.000232	-10424.279
134	0.002957	0.002062	0.010424	0.002140	0.003111	0.003119	0.011072	0.000773	0.000553	0.000232	-10427.796
136	0.002957	0.002062	0.010424	0.002206	0.003111	0.003148	0.011072	0.000773	0.000550	0.000232	-10407.177
138	0.002957	0.002062	0.010424	0.002206	0.002844	0.002616	0.014765	0.000794	0.000615	0.000232	-10416.489
140	0.002957	0.002062	0.010424	0.002206	0.002844	0.002638	0.015200	0.000794	0.000611	0.000226	-10425.722
142	0.002729	0.001904	0.009623	0.002037	0.002625	0.002420	0.014032	0.000733	0.000566	0.000208	-10428.000
144	0.002994	0.002088	0.010554	0.002234	0.002879	0.002559	0.014587	0.000804	0.000635	0.000241	-10409.096
146	0.002994	0.001728	0.010554	0.002234	0.003139	0.002698	0.014587	0.000789	0.000615	0.000241	-10412.754
148	0.002994	0.001728	0.010554	0.002234	0.003139	0.002782	0.012884	0.000789	0.000604	0.000273	-10426.072
150	0.002994	0.001728	0.010554	0.002234	0.003139	0.002835	0.014061	0.000789	0.000601	0.000230	-10396.591
152	0.003201	0.001847	0.011284	0.002388	0.003356	0.002797	0.015034	0.000843	0.000675	0.000246	-10421.477
154	0.003201	0.001847	0.011284	0.002388	0.003356	0.002944	0.015034	0.000843	0.000654	0.000246	-10431.460
156	0.003201	0.001847	0.011284	0.002388	0.003726	0.003560	0.014310	0.000819	0.000584	0.000258	-10409.621
158	0.002819	0.001627	0.009937	0.002103	0.003281	0.003345	0.012602	0.000721	0.000496	0.000227	-10422.952
160	0.002819	0.001627	0.009937	0.002103	0.003403	0.003603	0.009968	0.000713	0.000477	0.000227	-10446.820
162	0.002819	0.001627	0.009937	0.002103	0.003403	0.003349	0.009968	0.000713	0.000496	0.000227	-10413.339
164	0.002819	0.001627	0.009937	0.002103	0.003204	0.003349	0.009968	0.000727	0.000496	0.000227	-10411.829
166	0.002819	0.001627	0.009937	0.001878	0.003204	0.003047	0.009968	0.000727	0.000523	0.000227	-10404.368
168	0.002819	0.001627	0.009937	0.001878	0.003204	0.003366	0.009968	0.000727	0.000495	0.000227	-10402.758
170	0.002819	0.001627	0.009937	0.001878	0.003204	0.003352	0.009968	0.000727	0.000496	0.000227	-10410.348
172	0.002819	0.001627	0.009937	0.001878	0.003204	0.003255	0.009968	0.000727	0.000504	0.000227	-10386.463
174	0.002819	0.001627	0.009937	0.001878	0.003142	0.003482	0.009968	0.000732	0.000486	0.000227	-10401.098
176	0.002841	0.001640	0.010016	0.001893	0.003167	0.003591	0.010047	0.000737	0.000484	0.000229	-10403.304
178	0.002841	0.001640	0.010016	0.001893	0.003167	0.003188	0.010832	0.000737	0.000516	0.000212	-10403.328
180	0.002841	0.001640	0.010016	0.001893	0.003120	0.002893	0.009095	0.000740	0.000547	0.000212	-10403.032
182	0.002841	0.001640	0.010016	0.001893	0.003120	0.003088	0.009095	0.000740	0.000526	0.000212	-10413.385
184	0.002841	0.001640	0.011699	0.001893	0.002880	0.003141	0.008618	0.000758	0.000520	0.000224	-10408.692
186	0.003178	0.001834	0.013088	0.002117	0.003362	0.003514	0.011153	0.000837	0.000582	0.000217	-10404.361
188	0.003178	0.001834	0.013088	0.002117	0.003614	0.003462	0.010285	0.000819	0.000588	0.000235	-10411.399
190	0.002776	0.001602	0.011431	0.001849	0.003157	0.002977	0.009049	0.000716	0.000518	0.000204	-10428.085
192	0.002776	0.001602	0.011431	0.001849	0.002818	0.003228	0.008017	0.000739	0.000496	0.000230	-10418.079
194	0.002776	0.001602	0.011431	0.001849	0.002818	0.003138	0.008017	0.000739	0.000504	0.000230	-10410.837
196	0.002776	0.001602	0.009970	0.001849	0.002818	0.002817	0.009836	0.000739	0.000534	0.000238	-10401.876
198	0.003100	0.001789	0.011133	0.002065	0.003147	0.003229	0.009052	0.000825	0.000589	0.000281	-10385.893
200	0.003100	0.001789	0.011133	0.002065	0.003147	0.003483	0.009804	0.000825	0.000566	0.000259	-10383.678
202	0.003100	0.001789	0.011133	0.002065	0.002853	0.003777	0.009804	0.000852	0.000542	0.000259	-10408.591
204	0.003100	0.001789	0.013351	0.002065	0.002956	0.004128	0.009804	0.000841	0.000518	0.000259	-10410.756
206	0.003100	0.001789	0.013351	0.002065	0.003245	0.003932	0.009999	0.000813	0.000532	0.000254	-10389.133
208	0.003100	0.001789	0.013351	0.002065	0.002999	0.004739	0.009999	0.000837	0.000485	0.000254	-10428.130
210	0.003193	0.001843	0.012591	0.002127	0.003525	0.004123	0.010298	0.000817	0.000543	0.000262	-10398.307
212	0.002736	0.001579	0.010791	0.001823	0.003021	0.003369	0.008826	0.000700	0.000477	0.000224	-10408.179
214	0.002999	0.001731	0.011827	0.001998	0.003311	0.003820	0.012407	0.000768	0.000514	0.000246	-10436.275
216	0.002999	0.001731	0.012052	0.001998	0.003311	0.003820	0.012407	0.000768	0.000514	0.000246	-10430.873
218	0.002999	0.001731	0.012052	0.001998	0.003311	0.003474	0.011969	0.000768	0.000538	0.000255	-10398.377
220	0.002698	0.001557	0.010844	0.001797	0.002968	0.003126	0.010768	0.000691	0.000484	0.000229	-10406.205
222	0.003033	0.001750	0.012190	0.002021	0.003013	0.003514	0.012348	0.000802	0.000545	0.000253	-10409.641
224	0.003265	0.001885	0.013124	0.002175	0.004280	0.004092	0.013863	0.000843	0.000562	0.000272	-10397.971
226	0.003265	0.001885	0.013124	0.002175	0.004280	0.004092	0.013863	0.000843	0.000562	0.000272	-10407.117
228	0.002944	0.001699	0.011832	0.001515	0.003859	0.003533	0.012498	0.000760	0.000519	0.000245	-10424.344
230	0.002944	0.001699	0.011832	0.001515	0.003859	0.003533	0.009216	0.000760	0.000519	0.000245	-10406.651
232	0.002944	0.001699	0.012560	0.001515	0.003859	0.003827	0.009216	0.000760	0.000498	0.000245	-10397.452
234	0.003287	0.001897	0.014026	0.001691	0.004309	0.003502	0.010537	0.000848	0.000619	0.000267	-10399.996
236	0.003287	0.001897	0.014026	0.001691	0.004309	0.003748	0.010031	0.000848	0.000596	0.000281	-10408.108
238	0.003502	0.002021	0.014941	0.001802	0.004219	0.003894	0.012162	0.000928	0.000643	0.000263	-10424.762
240	0.003065	0.001769	0.013077	0.001577	0.003693	0.003576	0.010645	0.000812	0.000547	0.000230	-10408.538
242	0.003530	0.002037	0.015061	0.001816	0.003972	0.004507	0.012260	0.000957	0.000599	0.000265	-10399.921
244	0.002895	0.001671	0.012352	0.001490	0.003083	0.003705	0.010104	0.000801	0.000490	0.000216	-10403.245
246	0.003337	0.001926	0.014237	0.001717	0.003554	0.004562	0.012538	0.000923	0.000545	0.000231	-10409.968
248	0.003337	0.001926	0.014237	0.001717	0.003554	0.004477	0.011690	0.000923	0.000551	0.000248	-10420.059
250	0.003337	0.001926	0.014237	0.001717	0.003554	0.003746	0.012542	0.000923	0.000610	0.000248	-10405.659
252	0.003337	0.001926	0.014237	0.001717	0.003554	0.003723	0.012221	0.000923	0.000612	0.000255	-10377.219
254	0.003337	0.001926	0.014237	0.001717	0.003522	0.003578	0.011440	0.000926	0.000627	0.000272	-10382.489
256	0.003353	0.001935	0.014307	0.001725	0.003659	0.003689	0.010656	0.000921	0.000621	0.000295	-10376.207
258	0.003353	0.001935	0.014307	0.001725	0.003659	0.003689	0.011827	0.000921	0.000621	0.000266	-10385.582
260	0.003353	0.001935	0.014307	0.001725	0.004092	0.003728	0.013391	0.000892	0.000646	0.000266	-10378.514
262	0.003353	0.001935	0.016956	0.001725	0.004320	0.004184	0.013391	0.000940	0.000605	0.000266	-10392.097
264	0.003353	0.001935	0.016956	0.001725	0.004653	0.003789	0.013391	0.000916	0.000640	0.000266	-10398.397
266	0.003353	0.001935	0.016956	0.001725	0.004653	0.004364	0.010754	0.000916	0.000591	0.000266	-10388.404
268	0.003353	0.001935	0.016956	0.001725	0.004278	0.004649	0.009710	0.000944	0.000571	0.000294	-10379.924
270	0.003569	0.002060	0.018047	0.001836	0.004770	0.005343	0.010395	0.000987	0.000584	0.000312	-10412.602
272	0.003132	0.001808	0.015838	0.001612	0.004186	0.004332	0.009122	0.000866	0.000532	0.000273	-10395.518
274	0.003132	0.001808	0.014927	0.001612	0.004262	0.003963	0.009595	0.000861	0.000556	0.000260	-10380.927
276	0.003132	0.001808	0.014927	0.001612	0.004245	0.003962	0.010956	0.000862	0.000556	0.000282	-10380.629
278	0.003132	0.001808	0.014927	0.001612	0.004245	0.005197	0.011978	0.000862	0.000489	0.000258	-10381.625
280	0.003132	0.001141	0.014927	0.001612	0.004339	0.006042	0.011978	0.000854	0.000457	0.000258	-10388.643
282	0.003132	0.001141	0.013576	0.001612	0.004377	0.006042	0.012225	0.000850	0.000457	0.000253	-10393.786
284	0.003132	0.001141	0.012286	0.001612	0.004131	0.005973	0.007011	0.000874	0.000461	0.000275	-10400.296
286	0.003517	0.001281	0.013797	0.001810	0.004825	0.006301	0.008531	0.000965	0.000529	0.000285	-10416.694
288	0.003517	0.001281	0.013797	0.001810	0.005112	0.005933	0.007709	0.000941	0.000544	0.000316	-10423.626
290	0.003517	0.001281	0.013797	0.001810	0.004808	0.005933	0.007709	0.000966	0.000544	0.000316	-10410.200
292	0.003517	0.001281	0.013797	0.001810	0.005045	0.005933	0.010733	0.000946	0.000544	0.000287	-10395.383
294	0.003517	0.001281	0.013797	0.001810	0.004638	0.005933	0.009950	0.000982	0.000544	0.000310	-10386.870
296	0.003517	0.001281	0.013797	0.001810	0.004638	0.005269	0.010178	0.000982	0.000573	0.000303	-10402.713
298	0.003517	0.001281	0.013797	0.001810	0.004994	0.005707	0.008165	0.000951	0.000552	0.000303	-10413.305
300	0.003341	0.001217	0.013105	0.001719	0.004743	0.005235	0.007872	0.000903	0.000533	0.000283	-10418.667
302	0.003345	0.001219	0.013122	0.001721	0.004968	0.005044	0.005553	0.000888	0.000544	0.000300	-10411.531
304	0.003345	0.001219	0.013122	0.001721	0.004569	0.005044	0.005474	0.000918	0.000544	0.000305	-10418.891
306	0.003345	0.001219	0.013122	0.001721	0.004936	0.004318	0.005927	0.000893	0.000584	0.000281	-10446.553
308	0.003164	0.001152	0.012410	0.001628	0.004668	0.004123	0.005051	0.000845	0.000551	0.000295	-10439.965
310	0.002743	0.000999	0.010758	0.001411	0.004047	0.003242	0.005044	0.000732	0.000503	0.000222	-10432.001
312	0.002743	0.000999	0.010758	0.001411	0.004047	0.002915	0.005044	0.000732	0.000535	0.000222	-10410.909
314	0.002685	0.000978	0.010532	0.001381	0.003962	0.002710	0.004938	0.000717	0.000540	0.000218	-10414.817
316	0.002970	0.001082	0.011650	0.001528	0.004382	0.002997	0.005462	0.000793	0.000597	0.000241	-10403.283
318	0.002719	0.000991	0.010666	0.001399	0.003320	0.002419	0.005153	0.000763	0.000591	0.000214	-10409.471
320	0.002708	0.000986	0.010622	0.001393	0.003307	0.002981	0.005132	0.000760	0.000516	0.000213	-10389.234
322	0.002699	0.000983	0.010587	0.001389	0.003385	0.002414	0.004147	0.000751	0.000583	0.000231	-10392.285
324	0.002635	0.000960	0.010335	0.001356	0.003305	0.002357	0.004049	0.000733	0.000569	0.000226	-10399.293
326	0.002635	0.000960	0.010622	0.001356	0.003234	0.002285	0.004742	0.000737	0.000581	0.000193	-10402.833
328	0.002635	0.000990	0.010622	0.001356	0.003234	0.002442	0.004337	0.000737	0.000556	0.000211	-10405.449
330	0.002635	0.000990	0.010622	0.001356	0.003169	0.002442	0.004729	0.000737	0.000556	0.000193	-10407.329
332	0.002802	0.001053	0.011295	0.001442	0.003371	0.002597	0.005029	0.000784	0.000591	0.000205	-10382.865
334	0.002802	0.001053	0.011295	0.001442	0.003176	0.002770	0.004927	0.000795	0.000567	0.000210	-10399.704
336	0.003032	0.001139	0.012222	0.001560	0.003428	0.002997	0.005633	0.000861	0.000614	0.000215	-10389.926
338	0.002740	0.001030	0.011046	0.001410	0.004261	0.002888	0.004835	0.000802	0.000532	0.000194	-10391.180
340	0.002740	0.001030	0.011046	0.001410	0.004261	0.002742	0.004835	0.000802	0.000550	0.000194	-10415.246
342	0.002740	0.001199	0.011046	0.001410	0.004261	0.002529	0.004835	0.000802	0.000580	0.000194	-10398.632
344	0.002740	0.001199	0.011046	0.001410	0.004261	0.002621	0.004835	0.000802	0.000567	0.000194	-10416.097
346	0.002740	0.001199	0.011046	0.001410	0.004979	0.002847	0.004835	0.000764	0.000537	0.000194	-10408.130
348	0.002532	0.001108	0.010207	0.001303	0.004274	0.002367	0.004664	0.000722	0.000532	0.000172	-10425.389
350	0.002532	0.001108	0.010207	0.001303	0.004274	0.002367	0.004664	0.000722	0.000532	0.000172	-10424.864
352	0.002532	0.001487	0.010207	0.001303	0.004274	0.002290	0.004664	0.000722	0.000544	0.000172	-10434.254
354	0.002683	0.001575	0.010815	0.001380	0.004529	0.002349	0.004942	0.000765	0.000590	0.000182	-10419.107
356	0.002683	0.001277	0.010815	0.001380	0.004529	0.002545	0.005703	0.000765	0.000556	0.000158	-10396.824
358	0.002966	0.001412	0.011956	0.001526	0.005007	0.002867	0.006305	0.000846	0.000607	0.000174	-10397.224
360	0.002966	0.001412	0.011956	0.001526	0.005007	0.002662	0.006189	0.000846	0.000640	0.000178	-10396.074
362	0.002966	0.002016	0.011956	0.001526	0.005007	0.002713	0.006189	0.000846	0.000631	0.000178	-10412.185
364	0.002648	0.001800	0.010677	0.001363	0.004471	0.002566	0.005201	0.000755	0.000542	0.000169	-10411.718
366	0.002648	0.001800	0.010677	0.001363	0.004224	0.002415	0.005502	0.000768	0.000565	0.000159	-10409.441
368	0.002648	0.001800	0.010677	0.001363	0.004500	0.002511	0.005502	0.000754	0.000549	0.000159	-10399.866
370	0.002648	0.001800	0.010677	0.001363	0.004331	0.002511	0.005502	0.000762	0.000549	0.000159	-10392.465
372	0.002648	0.001800	0.010677	0.001363	0.004513	0.002511	0.005502	0.000753	0.000549	0.000159	-10419.244
374	0.002648	0.001800	0.010677	0.001363	0.004513	0.002411	0.005502	0.000753	0.000565	0.000159	-10432.196
376	0.002613	0.001776	0.010533	0.001344	0.004452	0.002764	0.005428	0.000743	0.000502	0.000157	-10414.304
378	0.002454	0.001668	0.009893	0.001263	0.003871	0.002596	0.006497	0.000716	0.000471	0.000148	-10413.292
380	0.002454	0.001668	0.009893	0.001263	0.003881	0.002596	0.006497	0.000715	0.000471	0.000148	-10444.991
382	0.002454	0.001668	0.009893	0.001263	0.003881	0.002596	0.006497	0.000715	0.000471	0.000148	-10445.950
384	0.002829	0.001923	0.011406	0.001456	0.004475	0.002993	0.007490	0.000825	0.000544	0.000170	-10413.828
386	0.002792	0.001923	0.011406	0.001456	0.004897	0.003491	0.007490	0.000799	0.000490	0.000170	-10408.358
388	0.002792	0.001923	0.011406	0.002457	0.005161	0.003548	0.007490	0.000781	0.000485	0.000170	-10417.879
390	0.002188	0.001507	0.008938	0.001925	0.003744	0.002874	0.005870	0.000631	0.000372	0.000133	-10415.305
392	0.002188	0.001507	0.008938	0.001925	0.003866	0.003246	0.005870	0.000623	0.000345	0.000133	-10418.400
394	0.002188	0.001507	0.008938	0.001925	0.003761	0.003163	0.005870	0.000630	0.000350	0.000133	-10406.977
396	0.002188	0.001507	0.008938	0.001925	0.003561	0.003163	0.005870	0.000646	0.000350	0.000133	-10393.735
398	0.002188	0.001507	0.008938	0.001925	0.003469	0.003625	0.004547	0.000654	0.000323	0.000133	-10396.790
400	0.002313	0.001593	0.009451	0.002035	0.003440	0.003833	0.004808	0.000715	0.000341	0.000141	-10398.213
402	0.002313	0.001593	0.009451	0.002035	0.004676	0.003833	0.004808	0.000715	0.000341	0.000141	-10410.577
404	0.002313	0.001593	0.009451	0.002035	0.004494	0.003833	0.004808	0.000730	0.000341	0.000141	-10393.647
406	0.002200	0.001515	0.008988	0.001936	0.004274	0.003144	0.004641	0.000694	0.000355	0.000132	-10414.590
408	0.002200	0.001515	0.008988	0.001936	0.004230	0.003144	0.004641	0.000698	0.000355	0.000132	-10414.657
410	0.002157	0.001109	0.008814	0.001898	0.004700	0.002681	0.004551	0.000644	0.000381	0.000129	-10414.202
412	0.002155	0.001108	0.008807	0.001897	0.004696	0.003035	0.004548	0.000644	0.000351	0.000129	-10420.903
414	0.002055	0.001056	0.008396	0.001808	0.004470	0.002893	0.004335	0.000614	0.000335	0.000123	-10410.472
416	0.002055	0.001056	0.008396	0.001808	0.004223	0.002893	0.004335	0.000630	0.000335	0.000123	-10414.486
418	0.002123	0.001091	0.008538	0.001868	0.004364	0.003009	0.004480	0.000651	0.000344	0.000127	-10400.114
420	0.001962	0.001008	0.007890	0.001727	0.004033	0.002781	0.004140	0.000602	0.000318	0.000118	-10416.004
422	0.002354	0.001210	0.009464	0.002071	0.004838	0.003336	0.004966	0.000722	0.000382	0.000141	-10420.308
424	0.002354	0.001210	0.010947	0.002071	0.004838	0.003336	0.004966	0.000722	0.000382	0.000141	-10389.891
426	0.002354	0.001210	0.010947	0.002071	0.004838	0.003917	0.004563	0.000722	0.000350	0.000154	-10395.083
428	0.002354	0.000962	0.010947	0.002071	0.005121	0.003197	0.004124	0.000702	0.000394	0.000170	-10390.893
430	0.002084	0.000852	0.009692	0.001834	0.004249	0.002994	0.003651	0.000637	0.000338	0.000151	-10389.325
432	0.002084	0.000852	0.009692	0.001834	0.004249	0.002994	0.003870	0.000637	0.000338	0.000142	-10390.948
434	0.002084	0.000852	0.009692	0.001834	0.003898	0.002994	0.003870	0.000664	0.000338	0.000142	-10421.385
436	0.002084	0.000852	0.009692	0.001834	0.003825	0.002994	0.003870	0.000671	0.000338	0.000142	-10408.773
438	0.001935	0.000791	0.009000	0.001703	0.003551	0.002601	0.003594	0.000623	0.000326	0.000132	-10398.181
440	0.002167	0.000886	0.011234	0.001907	0.003977	0.002699	0.004024	0.000697	0.000383	0.000148	-10386.424
442	0.002167	0.000903	0.011234	0.001907	0.003977	0.002691	0.004024	0.000697	0.000383	0.000148	-10389.938
444	0.002167	0.000903	0.013088	0.001907	0.004175	0.002691	0.004024	0.000682	0.000383	0.000148	-10394.609
446	0.002167	0.000903	0.013088	0.001907	0.004175	0.003120	0.004024	0.000682	0.000351	0.000148	-10400.873
448	0.002167	0.000903	0.013088	0.001907	0.003905	0.002656	0.004024	0.000703	0.000386	0.000148	-10393.701
450	0.002404	0.001002	0.014523	0.002116	0.004545	0.003464	0.004465	0.000762	0.000389	0.000164	-10403.944
452	0.002404	0.001002	0.014523	0.002116	0.004832	0.004007	0.004465	0.000740	0.000359	0.000164	-10388.017
454	0.002404	0.001002	0.015906	0.002116	0.004983	0.003534	0.004465	0.000731	0.000385	0.000164	-10417.237
456	0.002148	0.000896	0.014210	0.001890	0.004452	0.003247	0.003866	0.000653	0.000338	0.000151	-10428.560
458	0.001995	0.000832	0.013195	0.001755	0.004168	0.003014	0.003590	0.000604	0.000314	0.000140	-10402.525
460	0.001670	0.000696	0.011045	0.001469	0.003002	0.002406	0.003005	0.000545	0.000270	0.000117	-10406.667
462	0.001416	0.000590	0.009369	0.001246	0.002546	0.001758	0.002549	0.000462	0.000250	0.000100	-10403.054
464	0.001580	0.000659	0.008117	0.001391	0.003035	0.001962	0.002844	0.000501	0.000279	0.000111	-10420.644
466	0.001580	0.000659	0.008117	0.001391	0.003035	0.002221	0.002844	0.000501	0.000259	0.000111	-10422.271
468	0.001580	0.000659	0.008117	0.001391	0.003035	0.002221	0.002844	0.000501	0.000259	0.000111	-10426.505
470	0.001580	0.000659	0.008117	0.001391	0.003035	0.002221	0.002844	0.000501	0.000259	0.000111	-10436.353
472	0.001856	0.000774	0.009533	0.001633	0.003564	0.002608	0.003341	0.000588	0.000305	0.000131	-10403.078
