Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
328	0.015452	0.001705	0.006188	0.001633	-10410.883
330	0.015452	0.001705	0.006263	0.001614	-10419.432
332	0.018255	0.002014	0.007610	0.001854	-10396.961
334	0.021807	0.002406	0.007024	0.002215	-10382.283
336	0.019284	0.002128	0.005979	0.002034	-10405.751
338	0.022117	0.003071	0.007033	0.002275	-10381.389
340	0.019159	0.002660	0.006219	0.001930	-10402.261
342	0.019159	0.002660	0.006216	0.001931	-10400.356
344	0.020015	0.002660	0.006296	0.001907	-10418.142
346	0.020318	0.002700	0.006200	0.001995	-10392.168
348	0.020318	0.002700	0.006200	0.001995	-10391.243
350	0.019299	0.002702	0.006053	0.001904	-10388.032
352	0.019299	0.002702	0.006411	0.001798	-10408.289
354	0.019299	0.002702	0.006436	0.001791	-10385.722
356	0.019017	0.002702	0.005186	0.001876	-10410.157
358	0.020223	0.002702	0.005086	0.001913	-10401.456
360	0.021009	0.002807	0.005031	0.002088	-10399.878
362	0.021009	0.002807	0.005031	0.002088	-10376.946
364	0.021009	0.002807	0.005187	0.002025	-10393.036
366	0.021009	0.002807	0.005187	0.002025	-10377.643
368	0.021359	0.002854	0.005380	0.002017	-10380.192
370	0.018617	0.002488	0.004531	0.001820	-10391.043
372	0.019117	0.002675	0.004872	0.001957	-10365.334
374	0.019117	0.002675	0.005007	0.001904	-10387.124
376	0.020783	0.002908	0.005593	0.002015	-10398.783
378	0.017623	0.002466	0.004808	0.001685	-10418.680
380	0.017399	0.002466	0.004808	0.001685	-10431.446
382	0.014433	0.002045	0.003810	0.001463	-10417.341
384	0.016197	0.002295	0.004106	0.001710	-10414.980
386	0.016197	0.002295	0.005148	0.001645	-10416.143
388	0.014869	0.002107	0.004755	0.001501	-10431.617
390	0.015200	0.002072	0.004762	0.001449	-10422.565
392	0.015200	0.002072	0.004402	0.001567	-10416.666
394	0.015200	0.002072	0.004353	0.001585	-10434.834
396	0.015200	0.002072	0.004898	0.001709	-10409.501
398	0.017323	0.002362	0.005582	0.001948	-10404.608
400	0.017323	0.002362	0.005639	0.001928	-10434.684
402	0.021457	0.002925	0.006985	0.002388	-10424.710
404	0.020450	0.002725	0.007645	0.002266	-10434.362
406	0.020450	0.002725	0.007213	0.002402	-10420.197
408	0.021893	0.002917	0.008026	0.002474	-10430.084
410	0.020079	0.002675	0.007315	0.002283	-10408.710
412	0.018785	0.002503	0.006654	0.002197	-10431.859
414	0.025415	0.003386	0.009238	0.002897	-10411.069
416	0.018643	0.002484	0.006653	0.002164	-10408.158
418	0.017454	0.002325	0.005489	0.002117	-10412.610
420	0.018367	0.002325	0.005744	0.002023	-10414.373
422	0.016072	0.002035	0.006772	0.001912	-10402.324
424	0.014903	0.001887	0.006047	0.001841	-10416.401
426	0.018800	0.002357	0.007804	0.002225	-10393.177
428	0.019910	0.002357	0.007823	0.002220	-10399.096
430	0.019910	0.002357	0.007823	0.002220	-10406.514
432	0.014014	0.001659	0.005506	0.001562	-10416.791
434	0.015515	0.001836	0.006303	0.001673	-10379.230
436	0.015515	0.001836	0.006088	0.001732	-10391.394
438	0.015515	0.001836	0.006088	0.001732	-10379.984
440	0.014530	0.001836	0.006748	0.001776	-10397.505
442	0.016025	0.002025	0.007443	0.001958	-10395.718
444	0.014233	0.001799	0.006873	0.001673	-10414.278
446	0.014233	0.001799	0.006873	0.001673	-10412.210
448	0.014233	0.001799	0.006525	0.001673	-10404.804
450	0.014233	0.001799	0.006490	0.001682	-10395.487
452	0.013715	0.001733	0.006326	0.001602	-10405.241
454	0.013715	0.001733	0.006115	0.001658	-10406.829
456	0.014076	0.001779	0.005742	0.001701	-10404.091
458	0.014076	0.001779	0.005952	0.001641	-10398.513
460	0.013403	0.001779	0.004840	0.001575	-10395.748
462	0.013403	0.001779	0.005030	0.001515	-10417.642
464	0.014183	0.001883	0.005164	0.001653	-10397.053
466	0.014183	0.001883	0.005402	0.001580	-10417.011
468	0.015919	0.002113	0.006184	0.001739	-10404.208
470	0.013901	0.001845	0.005203	0.001576	-10411.876
472	0.015347	0.002001	0.006914	0.001636	-10446.418
474	0.015347	0.002001	0.006914	0.001636	-10417.877
476	0.015347	0.002001	0.007034	0.001608	-10418.618
478	0.014820	0.001933	0.006305	0.001673	-10423.489
480	0.017305	0.002257	0.007627	0.001886	-10397.586
482	0.017305	0.002257	0.008101	0.001776	-10407.805
484	0.017305	0.002257	0.007721	0.001863	-10401.533
486	0.017528	0.002286	0.007820	0.001887	-10403.158
488	0.019326	0.002520	0.008884	0.002020	-10400.334
490	0.017868	0.002782	0.008359	0.001835	-10407.591
492	0.017868	0.002782	0.008150	0.001882	-10397.256
494	0.017868	0.002782	0.007912	0.001939	-10404.427
496	0.015078	0.002429	0.006969	0.001678	-10400.890
498	0.015078	0.002429	0.006688	0.001748	-10395.690
500	0.019391	0.003124	0.007684	0.002104	-10415.291
502	0.018699	0.002840	0.006216	0.001979	-10433.020
504	0.018699	0.002840	0.006216	0.001979	-10413.161
506	0.018699	0.002840	0.006370	0.001931	-10438.226
508	0.018699	0.002840	0.006801	0.001809	-10422.700
510	0.016656	0.002530	0.006058	0.001611	-10398.571
512	0.016656	0.002530	0.006289	0.001552	-10395.814
514	0.015797	0.002399	0.005756	0.001525	-10437.925
516	0.015797	0.002399	0.005756	0.001525	-10429.102
518	0.015797	0.002399	0.006005	0.001462	-10431.692
520	0.017172	0.002608	0.006501	0.001596	-10422.369
522	0.017172	0.002608	0.006501	0.001596	-10409.836
524	0.017172	0.002608	0.006757	0.001535	-10414.314
526	0.016280	0.002473	0.006287	0.001483	-10396.999
528	0.013905	0.002112	0.005327	0.001277	-10407.343
530	0.013711	0.001922	0.004603	0.001224	-10416.319
532	0.015146	0.002123	0.005084	0.001352	-10417.960
534	0.015146	0.002123	0.005084	0.001352	-10419.015
536	0.017030	0.002456	0.006191	0.001485	-10409.752
538	0.016523	0.002383	0.006083	0.001423	-10411.076
540	0.016849	0.002383	0.005874	0.001474	-10426.069
542	0.016745	0.002368	0.005838	0.001465	-10414.827
544	0.019974	0.002825	0.006963	0.001747	-10416.438
546	0.019974	0.002825	0.007165	0.001698	-10428.703
548	0.019974	0.002825	0.007134	0.001679	-10408.442
550	0.019974	0.002825	0.006740	0.001777	-10409.080
552	0.019974	0.002825	0.006740	0.001777	-10431.536
554	0.019974	0.002825	0.006740	0.001777	-10415.188
556	0.019974	0.002825	0.008080	0.001724	-10433.632
558	0.023062	0.003261	0.008820	0.002105	-10436.575
560	0.021768	0.003078	0.008457	0.001956	-10397.437
562	0.021768	0.003078	0.008663	0.001909	-10395.050
564	0.019997	0.002828	0.007958	0.001754	-10385.640
566	0.018763	0.002653	0.007369	0.001667	-10390.876
568	0.018763	0.003698	0.007468	0.001646	-10420.402
570	0.017136	0.003196	0.006226	0.001474	-10399.455
572	0.017537	0.003142	0.005892	0.001505	-10418.391
574	0.017537	0.003142	0.004416	0.001505	-10429.518
576	0.017934	0.003213	0.004537	0.001532	-10414.378
578	0.015746	0.002521	0.003983	0.001345	-10416.984
580	0.015746	0.002521	0.004615	0.001261	-10403.403
582	0.015746	0.002521	0.004426	0.001315	-10419.529
584	0.015932	0.002551	0.004348	0.001371	-10421.716
586	0.015932	0.002551	0.004509	0.001322	-10410.598
588	0.015932	0.002551	0.004509	0.001322	-10396.928
590	0.015932	0.001555	0.004575	0.001303	-10407.939
592	0.015932	0.001555	0.004428	0.001346	-10395.270
594	0.015932	0.001555	0.004398	0.001355	-10394.838
596	0.015932	0.001555	0.004398	0.001355	-10393.683
598	0.015932	0.001555	0.004398	0.001355	-10404.778
600	0.014156	0.001382	0.003908	0.001204	-10386.011
602	0.014156	0.001382	0.004028	0.001168	-10402.974
604	0.013503	0.001318	0.003842	0.001114	-10404.873
606	0.013503	0.001318	0.003842	0.001114	-10414.444
608	0.013503	0.001318	0.003842	0.001114	-10395.174
610	0.013503	0.001318	0.003945	0.001085	-10413.298
612	0.013503	0.001318	0.003945	0.001085	-10388.765
614	0.014342	0.001318	0.003869	0.001106	-10402.688
616	0.012348	0.001135	0.003165	0.001003	-10416.712
618	0.014162	0.001302	0.003856	0.001082	-10410.620
620	0.014162	0.001302	0.003867	0.001079	-10426.432
622	0.013246	0.001218	0.003530	0.001034	-10414.434
624	0.012467	0.001146	0.003123	0.001036	-10423.277
626	0.012467	0.001146	0.003123	0.001036	-10408.107
628	0.012467	0.001146	0.003132	0.001033	-10410.176
630	0.012467	0.001146	0.003132	0.001033	-10423.407
632	0.012467	0.001146	0.003132	0.001033	-10410.385
634	0.013959	0.001283	0.003664	0.001107	-10428.832
636	0.011691	0.001075	0.003069	0.000927	-10422.242
638	0.011691	0.001075	0.003146	0.000904	-10436.999
640	0.011691	0.001075	0.003275	0.000904	-10428.537
642	0.011691	0.001075	0.003275	0.000904	-10421.641
644	0.011691	0.001075	0.003275	0.000904	-10445.596
646	0.011691	0.001075	0.003187	0.000929	-10429.869
648	0.011691	0.001075	0.003187	0.000929	-10445.036
650	0.010482	0.000964	0.002858	0.000833	-10447.847
652	0.011104	0.001021	0.003028	0.000883	-10414.127
654	0.011104	0.001021	0.003028	0.000883	-10397.523
656	0.010435	0.000959	0.002845	0.000829	-10397.834
658	0.010435	0.000959	0.002845	0.000829	-10441.811
660	0.012018	0.001105	0.003277	0.000955	-10416.688
662	0.012018	0.001105	0.003277	0.000955	-10437.687
664	0.012018	0.001389	0.003487	0.000897	-10433.278
666	0.008737	0.001136	0.002853	0.000734	-10414.379
668	0.011052	0.001437	0.003609	0.000929	-10407.912
670	0.010120	0.001316	0.003305	0.000850	-10419.218
672	0.009020	0.001173	0.002945	0.000758	-10418.986
674	0.009020	0.001173	0.003079	0.000725	-10429.104
676	0.008080	0.001051	0.002758	0.000649	-10409.297
678	0.008080	0.001051	0.002758	0.000649	-10438.046
680	0.010257	0.001334	0.003501	0.000824	-10432.661
682	0.011311	0.001391	0.003652	0.000860	-10428.714
684	0.011311	0.001391	0.003419	0.000919	-10433.143
686	0.011311	0.001391	0.003419	0.000919	-10424.944
688	0.011311	0.001391	0.003419	0.000919	-10439.609
690	0.011311	0.001391	0.003638	0.000863	-10445.487
692	0.011583	0.001425	0.003558	0.000926	-10437.286
694	0.011583	0.001425	0.003558	0.000926	-10416.083
696	0.010656	0.001311	0.003273	0.000852	-10421.527
698	0.009332	0.001148	0.002764	0.000774	-10436.685
700	0.009332	0.001148	0.002764	0.000774	-10433.351
702	0.009332	0.001148	0.002764	0.000774	-10427.301
704	0.009332	0.001148	0.002764	0.000774	-10427.974
706	0.009575	0.001148	0.002764	0.000774	-10424.676
708	0.009575	0.001148	0.002770	0.000772	-10405.608
710	0.009575	0.001148	0.002770	0.000772	-10402.651
712	0.009575	0.001148	0.002770	0.000772	-10407.744
714	0.011069	0.001327	0.003202	0.000892	-10413.968
716	0.012530	0.001502	0.003893	0.000941	-10406.934
718	0.011858	0.001502	0.003893	0.000941	-10406.528
720	0.011858	0.002079	0.003671	0.000997	-10424.168
722	0.013449	0.002509	0.004657	0.001145	-10393.024
724	0.013449	0.002509	0.004609	0.001157	-10424.867
726	0.013449	0.002509	0.004719	0.001130	-10412.481
728	0.015005	0.002799	0.005493	0.001209	-10408.371
730	0.015212	0.003059	0.006002	0.001321	-10415.964
732	0.014282	0.002872	0.005636	0.001240	-10425.931
734	0.014282	0.002872	0.005636	0.001240	-10420.944
736	0.014282	0.002872	0.004218	0.001299	-10438.065
738	0.015894	0.003196	0.004645	0.001460	-10412.493
740	0.015894	0.003196	0.004583	0.001480	-10420.803
742	0.014320	0.002879	0.004313	0.001277	-10413.440
744	0.014320	0.002879	0.004051	0.001359	-10403.614
746	0.016645	0.003347	0.004708	0.001580	-10418.872
748	0.016645	0.003347	0.004708	0.001580	-10414.324
750	0.016645	0.003347	0.006121	0.001523	-10407.889
752	0.014205	0.002856	0.005224	0.001299	-10425.197
754	0.014205	0.002856	0.005224	0.001299	-10427.682
756	0.014205	0.002856	0.005224	0.001299	-10413.919
758	0.014205	0.002856	0.005370	0.001264	-10431.417
760	0.013481	0.002711	0.004426	0.001248	-10411.212
762	0.013221	0.002658	0.004341	0.001224	-10404.725
764	0.015604	0.003137	0.005425	0.001364	-10390.130
766	0.015604	0.003137	0.005301	0.001396	-10390.327
768	0.015604	0.003137	0.005514	0.001342	-10408.468
770	0.015604	0.003137	0.005514	0.001342	-10395.617
772	0.015907	0.003198	0.005386	0.001428	-10424.485
774	0.018450	0.003710	0.006247	0.001656	-10395.232
776	0.018450	0.003710	0.006095	0.001697	-10412.380
778	0.015975	0.003212	0.006659	0.001475	-10422.498
780	0.016213	0.003449	0.007406	0.001530	-10421.899
782	0.014172	0.003015	0.006445	0.001343	-10429.428
784	0.014172	0.003015	0.006618	0.001326	-10438.842
786	0.014172	0.003015	0.005891	0.001268	-10427.183
788	0.012880	0.002740	0.005354	0.001153	-10390.666
790	0.012880	0.002740	0.005466	0.001129	-10404.785
792	0.011662	0.002481	0.004987	0.001015	-10392.656
794	0.011662	0.002481	0.004987	0.001015	-10401.724
796	0.012783	0.002719	0.005466	0.001112	-10408.803
798	0.011143	0.002371	0.004567	0.001011	-10419.561
800	0.011138	0.002370	0.004565	0.001011	-10440.780
802	0.012306	0.002370	0.004165	0.001108	-10434.986
804	0.011888	0.002289	0.004024	0.001070	-10419.501
806	0.011888	0.002289	0.004024	0.001070	-10438.159
808	0.011888	0.002289	0.004024	0.001070	-10427.111
810	0.011653	0.002244	0.003944	0.001049	-10418.524
812	0.011044	0.002127	0.003738	0.000994	-10427.085
814	0.012970	0.001517	0.004390	0.001168	-10428.584
816	0.013130	0.001536	0.003728	0.001137	-10423.295
818	0.014152	0.001655	0.004041	0.001218	-10414.787
820	0.014724	0.001722	0.004205	0.001267	-10410.281
822	0.015383	0.001681	0.003948	0.001286	-10416.952
824	0.013778	0.001489	0.003358	0.001186	-10428.479
826	0.012743	0.001377	0.003228	0.001055	-10431.046
828	0.014497	0.001566	0.003672	0.001200	-10399.270
830	0.014131	0.001527	0.003747	0.001118	-10433.296
832	0.014131	0.001527	0.003747	0.001118	-10418.030
834	0.014131	0.001527	0.003747	0.001118	-10412.401
836	0.014131	0.001527	0.003649	0.001148	-10424.973
838	0.015984	0.001727	0.004127	0.001298	-10422.131
840	0.015984	0.001727	0.004127	0.001298	-10405.415
842	0.015984	0.001727	0.004127	0.001298	-10397.313
844	0.018086	0.001954	0.004670	0.001469	-10423.663
846	0.018086	0.001954	0.004625	0.001483	-10445.518
848	0.017341	0.001972	0.004937	0.001416	-10416.973
850	0.018901	0.002150	0.005381	0.001543	-10411.237
852	0.021893	0.002490	0.006447	0.001728	-10411.547
854	0.018684	0.002125	0.005395	0.001504	-10408.821
856	0.018684	0.002125	0.005418	0.001497	-10420.738
858	0.016665	0.001918	0.004031	0.001281	-10394.931
860	0.016665	0.001918	0.003888	0.001328	-10405.235
862	0.014725	0.001694	0.003829	0.001180	-10446.446
864	0.015989	0.001694	0.003413	0.001324	-10410.834
866	0.016157	0.001712	0.003449	0.001338	-10396.375
868	0.016157	0.001712	0.003449	0.001338	-10410.876
870	0.018382	0.001948	0.004074	0.001466	-10414.662
872	0.017194	0.001948	0.004074	0.001466	-10446.502
874	0.017194	0.001948	0.004078	0.001465	-10447.228
876	0.017247	0.002105	0.004626	0.001508	-10421.503
878	0.015602	0.001904	0.004369	0.001307	-10433.922
880	0.016352	0.001996	0.004579	0.001369	-10415.453
882	0.016352	0.001996	0.004763	0.001316	-10410.219
884	0.016352	0.001996	0.004763	0.001316	-10414.912
886	0.015700	0.001916	0.004573	0.001264	-10423.597
888	0.017363	0.002267	0.005410	0.001495	-10415.249
890	0.014626	0.001914	0.004569	0.001263	-10408.443
892	0.014626	0.001914	0.004421	0.001305	-10433.787
894	0.014626	0.001914	0.004399	0.001311	-10412.214
896	0.014628	0.001915	0.004611	0.001252	-10407.936
898	0.014026	0.001836	0.004056	0.001308	-10394.845
900	0.013046	0.001708	0.003773	0.001217	-10408.305
902	0.013046	0.001708	0.003804	0.001207	-10392.261
904	0.013046	0.001708	0.003920	0.001171	-10400.498
906	0.013046	0.001708	0.003920	0.001171	-10404.390
908	0.014811	0.001939	0.004278	0.001383	-10413.663
910	0.014811	0.001939	0.004167	0.001420	-10415.895
912	0.014811	0.001939	0.004447	0.001330	-10412.190
914	0.014811	0.001939	0.004591	0.001289	-10405.019
916	0.013579	0.001777	0.004010	0.001240	-10408.211
918	0.013579	0.001777	0.004010	0.001240	-10425.043
920	0.013579	0.001777	0.004010	0.001240	-10434.428
922	0.013579	0.001777	0.003894	0.001277	-10390.240
924	0.015532	0.001956	0.004471	0.001347	-10396.251
926	0.015532	0.001956	0.004190	0.001437	-10389.917
928	0.015532	0.001956	0.004190	0.001437	-10418.004
930	0.014230	0.001792	0.005019	0.001317	-10414.158
932	0.014632	0.001784	0.005084	0.001288	-10422.221
934	0.014632	0.001784	0.004813	0.001361	-10402.867
936	0.017530	0.002137	0.006221	0.001511	-10399.206
938	0.014613	0.001782	0.005186	0.001260	-10422.294
940	0.015185	0.001851	0.005111	0.001380	-10428.474
942	0.015894	0.001851	0.004514	0.001380	-10411.013
944	0.012222	0.001424	0.003471	0.001061	-10425.652
946	0.013063	0.001522	0.003710	0.001134	-10447.259
948	0.014865	0.001731	0.004222	0.001291	-10443.725
950	0.014865	0.001731	0.004105	0.001328	-10448.878
952	0.017097	0.002866	0.004721	0.001527	-10453.629
954	0.017097	0.002866	0.004785	0.001507	-10453.557
956	0.017097	0.002866	0.004875	0.001479	-10460.614
958	0.017097	0.002866	0.004913	0.001467	-10462.781
960	0.017097	0.002866	0.004980	0.001448	-10445.436
962	0.013778	0.002310	0.003855	0.001215	-10467.753
964	0.016612	0.002785	0.004648	0.001465	-10458.041
966	0.016612	0.003239	0.005974	0.001465	-10464.873
968	0.014806	0.002886	0.005559	0.001250	-10459.016
970	0.013648	0.002661	0.005273	0.001120	-10459.227
972	0.013805	0.002691	0.005020	0.001204	-10431.864
974	0.011085	0.001812	0.004529	0.001026	-10438.639
976	0.011085	0.001812	0.002811	0.001045	-10418.602
978	0.011085	0.001812	0.002811	0.001045	-10422.331
980	0.011961	0.001955	0.003034	0.001128	-10444.765
982	0.012067	0.002201	0.003625	0.001196	-10426.222
984	0.012067	0.002201	0.003712	0.001168	-10418.143
986	0.012067	0.002201	0.003712	0.001168	-10431.998
988	0.012067	0.002201	0.003712	0.001168	-10434.644
990	0.012067	0.002201	0.003712	0.001168	-10431.289
