Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
96	0.001830	0.000647	0.002096	0.006904	0.001641	0.003640	0.026394	0.001022	0.000893	0.000641	0.000253	0.000207	0.000180	-10422.426
98	0.001830	0.000647	0.001618	0.006904	0.001641	0.003852	0.026635	0.001022	0.000893	0.000620	0.000253	0.000207	0.000180	-10382.627
100	0.001830	0.000647	0.001618	0.006904	0.001549	0.004061	0.026635	0.001022	0.000893	0.000601	0.000253	0.000207	0.000180	-10386.806
102	0.001458	0.000515	0.001289	0.005501	0.001234	0.003017	0.021564	0.000815	0.000712	0.000499	0.000202	0.000165	0.000144	-10389.107
104	0.001619	0.000572	0.001432	0.006109	0.001371	0.003171	0.023947	0.000905	0.000790	0.000573	0.000224	0.000183	0.000159	-10395.881
106	0.001619	0.000572	0.001432	0.006623	0.001371	0.003228	0.024130	0.000905	0.000743	0.000567	0.000224	0.000183	0.000170	-10375.656
108	0.001619	0.000373	0.001432	0.006623	0.001371	0.003279	0.024130	0.000905	0.000739	0.000561	0.000224	0.000183	0.000171	-10366.733
110	0.001751	0.000404	0.001548	0.007163	0.001482	0.003395	0.026837	0.000978	0.000799	0.000623	0.000242	0.000198	0.000185	-10377.147
112	0.001751	0.000404	0.001548	0.007163	0.001482	0.003395	0.026298	0.000978	0.000818	0.000623	0.000242	0.000198	0.000180	-10362.968
114	0.001924	0.000444	0.001701	0.008712	0.001629	0.004114	0.028902	0.001607	0.000899	0.000646	0.000266	0.000214	0.000198	-10365.635
116	0.001679	0.000387	0.001484	0.007601	0.001421	0.003377	0.025215	0.001779	0.000784	0.000585	0.000232	0.000182	0.000173	-10375.560
118	0.002033	0.000469	0.001798	0.009897	0.001721	0.004028	0.030538	0.002154	0.001049	0.000714	0.000281	0.000221	0.000190	-10376.695
120	0.002033	0.000469	0.001798	0.009897	0.001721	0.004098	0.033627	0.002154	0.001049	0.000707	0.000276	0.000221	0.000190	-10362.479
122	0.002033	0.000469	0.001798	0.009897	0.001721	0.004080	0.034338	0.002154	0.000879	0.000709	0.000275	0.000221	0.000190	-10390.288
124	0.002033	0.000469	0.001798	0.009126	0.001721	0.003704	0.034338	0.002154	0.000879	0.000753	0.000275	0.000221	0.000190	-10381.409
126	0.002033	0.000469	0.001798	0.009126	0.001721	0.003526	0.034338	0.002154	0.000879	0.000778	0.000275	0.000221	0.000190	-10389.433
128	0.002171	0.000501	0.001919	0.009744	0.001838	0.003678	0.036661	0.002675	0.001055	0.000843	0.000293	0.000217	0.000180	-10391.632
130	0.001794	0.000414	0.001586	0.008948	0.001519	0.003172	0.039214	0.002210	0.000917	0.000677	0.000228	0.000179	0.000141	-10369.989
132	0.001794	0.000414	0.001586	0.008948	0.001519	0.003534	0.039554	0.001749	0.000917	0.000677	0.000228	0.000179	0.000141	-10380.929
134	0.001794	0.000414	0.001586	0.009374	0.001519	0.003605	0.040013	0.001190	0.000798	0.000668	0.000228	0.000179	0.000163	-10368.298
136	0.001905	0.000439	0.001684	0.009954	0.001612	0.003829	0.041834	0.001264	0.000847	0.000710	0.000242	0.000190	0.000173	-10378.082
138	0.001905	0.000439	0.001684	0.009954	0.001612	0.003637	0.041834	0.001482	0.000847	0.000734	0.000242	0.000187	0.000173	-10383.172
140	0.001905	0.000439	0.001684	0.009954	0.001612	0.003437	0.041834	0.001482	0.000847	0.000753	0.000242	0.000187	0.000173	-10377.332
142	0.001905	0.000439	0.001684	0.009954	0.001612	0.003437	0.041834	0.000977	0.000847	0.000753	0.000242	0.000195	0.000173	-10397.946
144	0.001905	0.000439	0.001684	0.010607	0.001612	0.003507	0.041834	0.000977	0.000847	0.000743	0.000242	0.000195	0.000173	-10394.558
146	0.002490	0.000574	0.002202	0.013868	0.002108	0.004942	0.055607	0.001277	0.001108	0.000988	0.000316	0.000255	0.000226	-10385.862
148	0.002490	0.000574	0.002202	0.013868	0.002108	0.005102	0.055607	0.002498	0.001108	0.000967	0.000316	0.000241	0.000226	-10373.342
150	0.002490	0.000574	0.002202	0.013868	0.002108	0.005037	0.048091	0.002498	0.001108	0.000976	0.000329	0.000241	0.000226	-10373.105
152	0.002490	0.000574	0.002202	0.013868	0.002108	0.005037	0.051212	0.002498	0.001158	0.000976	0.000323	0.000241	0.000216	-10391.594
154	0.001963	0.000453	0.001736	0.010933	0.001662	0.003260	0.043165	0.001561	0.000913	0.000769	0.000251	0.000195	0.000170	-10382.073
156	0.001808	0.000417	0.001599	0.010069	0.001531	0.003766	0.035459	0.001437	0.000841	0.000708	0.000237	0.000180	0.000157	-10377.437
158	0.001709	0.000394	0.001511	0.009514	0.001819	0.003319	0.046916	0.001311	0.000795	0.000702	0.000208	0.000170	0.000148	-10386.202
160	0.001709	0.000394	0.002014	0.009514	0.001819	0.003448	0.046916	0.001194	0.000795	0.000683	0.000208	0.000170	0.000148	-10411.868
162	0.001565	0.000361	0.001845	0.008715	0.001666	0.003158	0.033517	0.001094	0.000728	0.000626	0.000200	0.000155	0.000136	-10390.544
164	0.001565	0.000361	0.001845	0.008715	0.001666	0.003079	0.033517	0.000888	0.000728	0.000637	0.000200	0.000160	0.000136	-10383.898
166	0.001565	0.000361	0.001845	0.008715	0.001666	0.003154	0.033517	0.001418	0.000728	0.000626	0.000200	0.000160	0.000136	-10374.324
168	0.001565	0.000361	0.001845	0.008715	0.001666	0.003141	0.034159	0.001418	0.000728	0.000628	0.000200	0.000160	0.000136	-10382.200
170	0.001690	0.000390	0.001992	0.009412	0.001799	0.003256	0.038922	0.001037	0.000786	0.000698	0.000213	0.000185	0.000146	-10370.679
172	0.001690	0.000469	0.001992	0.008690	0.001384	0.003359	0.038922	0.001037	0.001314	0.000683	0.000213	0.000185	0.000146	-10380.664
174	0.001690	0.000469	0.001992	0.008690	0.001384	0.003431	0.039078	0.001037	0.000822	0.000673	0.000213	0.000185	0.000146	-10388.199
176	0.001592	0.000432	0.001876	0.008184	0.001303	0.003231	0.036801	0.000977	0.000774	0.000634	0.000201	0.000174	0.000138	-10386.701
178	0.001592	0.000432	0.001876	0.008184	0.001107	0.003119	0.052452	0.000977	0.000774	0.000650	0.000193	0.000174	0.000138	-10375.590
180	0.001464	0.000397	0.001726	0.007527	0.001018	0.002868	0.050424	0.000898	0.000712	0.000598	0.000177	0.000160	0.000127	-10397.697
182	0.001511	0.000410	0.001781	0.007307	0.001051	0.002884	0.052052	0.000869	0.000717	0.000629	0.000183	0.000168	0.000134	-10384.406
184	0.001511	0.000410	0.001781	0.007950	0.001051	0.003019	0.051448	0.000869	0.000717	0.000609	0.000183	0.000168	0.000134	-10397.086
186	0.001688	0.000458	0.001989	0.008879	0.001174	0.003498	0.057457	0.000971	0.000800	0.000663	0.000204	0.000187	0.000150	-10371.414
188	0.001688	0.000458	0.001989	0.008879	0.001174	0.003360	0.057457	0.000971	0.000800	0.000681	0.000204	0.000187	0.000150	-10393.921
190	0.001630	0.000442	0.001921	0.008576	0.001134	0.003601	0.075434	0.000937	0.000773	0.000612	0.000193	0.000181	0.000145	-10383.185
192	0.001878	0.000510	0.002214	0.010678	0.001306	0.004047	0.087209	0.001075	0.000891	0.000679	0.000222	0.000209	0.000167	-10390.295
194	0.001748	0.000474	0.002060	0.009935	0.001215	0.003916	0.081579	0.001000	0.000827	0.000616	0.000207	0.000194	0.000156	-10398.748
196	0.001760	0.000478	0.002075	0.010008	0.001224	0.003944	0.082178	0.001023	0.000833	0.000620	0.000208	0.000195	0.000157	-10404.971
198	0.001730	0.000470	0.002040	0.009838	0.001204	0.003609	0.080780	0.001011	0.000818	0.000640	0.000205	0.000191	0.000154	-10409.641
200	0.001730	0.000470	0.002040	0.009838	0.001204	0.003538	0.080780	0.000318	0.000818	0.000649	0.000205	0.000197	0.000154	-10403.076
202	0.001934	0.000525	0.001615	0.010319	0.001345	0.003954	0.090278	0.000355	0.000915	0.000725	0.000229	0.000220	0.000172	-10407.666
204	0.002165	0.000588	0.001808	0.011554	0.001506	0.004574	0.101082	0.000398	0.001024	0.000794	0.000256	0.000246	0.000193	-10409.683
206	0.002052	0.000557	0.001713	0.010949	0.001427	0.004300	0.095157	0.000377	0.001028	0.000756	0.000242	0.000233	0.000172	-10378.347
208	0.002226	0.000519	0.001859	0.011879	0.001548	0.004666	0.098989	0.000409	0.001116	0.000821	0.000264	0.000253	0.000187	-10371.772
210	0.002430	0.000567	0.002029	0.012967	0.001690	0.005284	0.107568	0.000446	0.001218	0.000874	0.000288	0.000276	0.000204	-10376.385
212	0.001819	0.000424	0.001519	0.009312	0.001265	0.004089	0.080519	0.000334	0.000912	0.000640	0.000215	0.000207	0.000153	-10374.204
214	0.001819	0.000424	0.001519	0.009312	0.001265	0.003935	0.080519	0.000338	0.000912	0.000656	0.000215	0.000207	0.000153	-10358.228
216	0.001781	0.000416	0.001487	0.009117	0.001239	0.003995	0.078835	0.000331	0.000611	0.000627	0.000211	0.000203	0.000170	-10364.143
218	0.001958	0.000457	0.001635	0.010023	0.001362	0.004080	0.085158	0.000358	0.000672	0.000725	0.000232	0.000223	0.000187	-10396.482
220	0.001647	0.000384	0.001375	0.008431	0.001145	0.003508	0.071817	0.000378	0.000565	0.000601	0.000195	0.000182	0.000158	-10384.279
222	0.001638	0.000382	0.001368	0.008385	0.001139	0.003488	0.126289	0.000376	0.000562	0.000597	0.000188	0.000181	0.000157	-10389.671
224	0.001734	0.000405	0.001448	0.008878	0.001206	0.003507	0.133268	0.000398	0.000595	0.000655	0.000199	0.000191	0.000166	-10379.903
226	0.001734	0.000405	0.001966	0.008878	0.001206	0.003710	0.133268	0.000432	0.000595	0.000630	0.000199	0.000189	0.000166	-10384.159
228	0.001734	0.000405	0.001966	0.008239	0.001206	0.003682	0.133268	0.000432	0.000595	0.000634	0.000199	0.000189	0.000166	-10404.373
230	0.001734	0.000405	0.001966	0.008239	0.001206	0.003575	0.132676	0.000432	0.000496	0.000647	0.000199	0.000189	0.000166	-10405.393
232	0.001879	0.000438	0.002131	0.008928	0.001307	0.003979	0.143774	0.000468	0.000537	0.000688	0.000216	0.000205	0.000180	-10390.461
234	0.001893	0.000442	0.002145	0.008990	0.001316	0.004085	0.144294	0.000472	0.000541	0.000684	0.000217	0.000207	0.000181	-10390.185
236	0.001893	0.000442	0.002145	0.008990	0.001316	0.003948	0.144651	0.000534	0.000541	0.000700	0.000217	0.000204	0.000181	-10384.454
238	0.001630	0.000380	0.001848	0.007870	0.001134	0.003368	0.124592	0.000460	0.000466	0.000607	0.000187	0.000175	0.000156	-10393.720
240	0.001818	0.000424	0.001562	0.008013	0.001265	0.003861	0.131310	0.000437	0.000520	0.000664	0.000210	0.000199	0.000174	-10374.668
242	0.001818	0.000424	0.001562	0.008013	0.001265	0.003861	0.131976	0.000437	0.000520	0.000664	0.000210	0.000199	0.000174	-10390.164
244	0.001933	0.000451	0.001661	0.008519	0.001344	0.003958	0.140300	0.000464	0.000553	0.000724	0.000223	0.000212	0.000185	-10396.822
246	0.001635	0.000381	0.001405	0.007207	0.001137	0.003338	0.118687	0.000393	0.000468	0.000614	0.000189	0.000179	0.000156	-10394.963
248	0.001635	0.000381	0.001405	0.007207	0.001137	0.003562	0.089536	0.000393	0.000468	0.000587	0.000192	0.000179	0.000156	-10400.970
250	0.001586	0.000370	0.001363	0.006991	0.001103	0.003456	0.086859	0.000381	0.000454	0.000569	0.000186	0.000174	0.000152	-10412.029
252	0.001586	0.000370	0.001363	0.006991	0.001103	0.003438	0.086859	0.000405	0.000454	0.000571	0.000186	0.000173	0.000152	-10374.240
254	0.001815	0.000427	0.001574	0.008074	0.001274	0.003690	0.100316	0.000468	0.000524	0.000694	0.000215	0.000199	0.000175	-10413.883
256	0.001815	0.000427	0.001574	0.008074	0.001274	0.004157	0.100316	0.000468	0.000524	0.000694	0.000215	0.000199	0.000175	-10408.664
258	0.001815	0.000427	0.001574	0.007877	0.001274	0.004366	0.100316	0.000468	0.000941	0.000671	0.000215	0.000199	0.000175	-10384.346
260	0.001613	0.000380	0.001399	0.007000	0.001132	0.003461	0.083023	0.000416	0.000836	0.000645	0.000192	0.000177	0.000156	-10387.612
262	0.001613	0.000380	0.001399	0.007526	0.001132	0.003461	0.083558	0.000416	0.000836	0.000645	0.000192	0.000177	0.000156	-10400.447
264	0.001732	0.000408	0.001502	0.007478	0.001215	0.003677	0.090293	0.000447	0.000903	0.000698	0.000206	0.000190	0.000166	-10396.561
266	0.001732	0.000474	0.001502	0.007478	0.001215	0.003788	0.090293	0.000447	0.000903	0.000683	0.000206	0.000190	0.000166	-10391.261
268	0.001732	0.000474	0.001502	0.007478	0.001215	0.003788	0.090751	0.000447	0.001013	0.000683	0.000206	0.000190	0.000148	-10394.969
270	0.001732	0.000474	0.001502	0.007478	0.001215	0.003788	0.090751	0.000447	0.000902	0.000683	0.000206	0.000190	0.000166	-10402.834
272	0.001732	0.000474	0.001502	0.007478	0.001022	0.003748	0.090751	0.000447	0.000902	0.000688	0.000206	0.000190	0.000166	-10390.880
274	0.001764	0.000483	0.001530	0.007618	0.001041	0.003954	0.091615	0.000455	0.000918	0.000684	0.000210	0.000194	0.000169	-10379.801
276	0.001492	0.000408	0.001294	0.006443	0.000881	0.003099	0.077491	0.000526	0.000777	0.000611	0.000177	0.000164	0.000143	-10389.998
278	0.001723	0.000446	0.001637	0.007041	0.000963	0.004174	0.084676	0.000392	0.000849	0.000681	0.000194	0.000179	0.000157	-10415.628
280	0.001561	0.000404	0.001482	0.006377	0.000872	0.003780	0.076218	0.000355	0.000762	0.000616	0.000176	0.000162	0.000143	-10412.227
282	0.001561	0.000404	0.001482	0.006932	0.001249	0.003631	0.075727	0.000355	0.000762	0.000635	0.000176	0.000162	0.000143	-10389.932
284	0.001292	0.000335	0.001227	0.005739	0.001034	0.003006	0.063635	0.000294	0.000631	0.000525	0.000145	0.000134	0.000118	-10388.264
286	0.001395	0.000361	0.001325	0.006195	0.001116	0.003313	0.068868	0.000317	0.000681	0.000559	0.000157	0.000145	0.000128	-10383.776
288	0.001395	0.000361	0.001325	0.006195	0.001116	0.003313	0.068868	0.000317	0.000681	0.000559	0.000157	0.000145	0.000128	-10383.009
290	0.001611	0.000417	0.001530	0.007865	0.001289	0.004650	0.079562	0.000367	0.000807	0.000618	0.000181	0.000167	0.000144	-10394.505
292	0.001396	0.000362	0.001326	0.006813	0.001117	0.003865	0.068917	0.000318	0.000699	0.000551	0.000157	0.000145	0.000125	-10373.758
294	0.001501	0.000389	0.001426	0.006724	0.001201	0.004074	0.074108	0.000342	0.000752	0.000601	0.000169	0.000156	0.000134	-10395.998
296	0.001393	0.000361	0.001321	0.006238	0.001114	0.003667	0.068484	0.000332	0.000821	0.000570	0.000157	0.000143	0.000106	-10382.292
298	0.001640	0.000425	0.001555	0.006800	0.001312	0.004563	0.080641	0.000593	0.000967	0.000645	0.000184	0.000153	0.000125	-10369.534
300	0.001640	0.000425	0.001555	0.006800	0.001312	0.004700	0.080641	0.000593	0.000967	0.000632	0.000184	0.000153	0.000125	-10402.238
302	0.001640	0.000425	0.001118	0.006800	0.001200	0.004438	0.081593	0.001043	0.000967	0.000658	0.000184	0.000141	0.000125	-10386.006
304	0.001412	0.000366	0.000963	0.005856	0.001034	0.003714	0.070269	0.000898	0.000832	0.000579	0.000159	0.000121	0.000107	-10392.612
306	0.001684	0.000436	0.001148	0.007668	0.001232	0.004635	0.083777	0.001090	0.001077	0.000667	0.000189	0.000144	0.000118	-10379.303
308	0.001515	0.000393	0.001034	0.007278	0.001109	0.004115	0.075401	0.000981	0.000969	0.000607	0.000170	0.000130	0.000106	-10397.059
310	0.001664	0.000431	0.001135	0.008296	0.001218	0.004717	0.083039	0.001077	0.001064	0.000646	0.000187	0.000143	0.000116	-10395.385
312	0.001664	0.000431	0.001135	0.008585	0.001218	0.004619	0.082712	0.001077	0.001019	0.000656	0.000187	0.000143	0.000122	-10397.306
314	0.001856	0.000481	0.001266	0.009578	0.001359	0.005361	0.093089	0.001202	0.001137	0.000711	0.000209	0.000159	0.000136	-10411.749
316	0.001856	0.000481	0.001266	0.009578	0.001359	0.005361	0.089382	0.001254	0.001137	0.000711	0.000211	0.000158	0.000136	-10424.902
318	0.002042	0.000481	0.001266	0.009824	0.001359	0.004990	0.089198	0.001497	0.001137	0.000749	0.000211	0.000155	0.000136	-10409.296
320	0.002042	0.000481	0.001266	0.009824	0.001359	0.005067	0.089198	0.001497	0.001137	0.000740	0.000211	0.000155	0.000136	-10409.687
322	0.002092	0.000493	0.001297	0.010065	0.001392	0.005270	0.082235	0.001534	0.001165	0.000750	0.000222	0.000158	0.000139	-10406.057
324	0.002092	0.000493	0.001297	0.010065	0.001392	0.005092	0.076426	0.001534	0.001165	0.000769	0.000227	0.000158	0.000139	-10410.149
326	0.001959	0.000461	0.001215	0.009427	0.001304	0.004795	0.071579	0.001437	0.001091	0.000717	0.000212	0.000148	0.000130	-10401.050
328	0.001739	0.000410	0.001079	0.008968	0.001157	0.004105	0.064065	0.001275	0.000968	0.000653	0.000189	0.000132	0.000116	-10410.609
330	0.001739	0.000410	0.001079	0.008968	0.001157	0.004105	0.064183	0.001275	0.000968	0.000653	0.000189	0.000132	0.000116	-10391.523
332	0.001739	0.000410	0.001462	0.008968	0.001157	0.004305	0.064183	0.001818	0.000968	0.000632	0.000189	0.000132	0.000116	-10383.952
334	0.001739	0.000410	0.001462	0.008968	0.001157	0.004123	0.051265	0.002483	0.000968	0.000651	0.000203	0.000131	0.000116	-10390.621
336	0.001739	0.000410	0.001462	0.008968	0.001157	0.004039	0.041508	0.002483	0.000984	0.000661	0.000220	0.000131	0.000114	-10388.761
338	0.001558	0.000367	0.001310	0.007550	0.001037	0.003984	0.049167	0.002402	0.000881	0.000604	0.000178	0.000116	0.000102	-10395.926
340	0.001701	0.000401	0.001430	0.007614	0.001132	0.004507	0.054183	0.002623	0.000963	0.000644	0.000194	0.000126	0.000111	-10398.543
342	0.001520	0.000358	0.001278	0.006803	0.001011	0.003799	0.053910	0.002344	0.000860	0.000600	0.000168	0.000113	0.000099	-10383.318
344	0.001520	0.000358	0.001278	0.006803	0.001011	0.003595	0.053178	0.002344	0.000860	0.000624	0.000168	0.000113	0.000099	-10377.101
346	0.001637	0.000385	0.001376	0.007325	0.001089	0.003998	0.057255	0.002524	0.000907	0.000656	0.000180	0.000122	0.000109	-10391.709
348	0.001637	0.000385	0.001376	0.007325	0.001406	0.004065	0.056860	0.002524	0.000899	0.000648	0.000180	0.000122	0.000110	-10384.890
350	0.001637	0.000385	0.001376	0.007325	0.001511	0.003920	0.056860	0.002524	0.000899	0.000666	0.000180	0.000122	0.000110	-10367.505
352	0.001809	0.000426	0.001521	0.008096	0.001670	0.004487	0.063476	0.002789	0.000993	0.000717	0.000200	0.000134	0.000122	-10390.785
354	0.001809	0.000426	0.001314	0.008096	0.001670	0.004713	0.063476	0.002815	0.000993	0.000693	0.000200	0.000134	0.000122	-10394.793
356	0.001669	0.000393	0.001212	0.007469	0.001541	0.004582	0.058561	0.002617	0.000917	0.000616	0.000184	0.000124	0.000113	-10388.188
358	0.001669	0.000393	0.001756	0.007105	0.001541	0.004426	0.058869	0.002617	0.000897	0.000631	0.000184	0.000124	0.000115	-10381.898
360	0.001879	0.000443	0.001978	0.008000	0.001735	0.004983	0.066282	0.002946	0.001010	0.000710	0.000208	0.000140	0.000129	-10404.993
362	0.001879	0.000443	0.001978	0.008178	0.001735	0.004569	0.065726	0.002491	0.000999	0.000707	0.000208	0.000140	0.000131	-10414.849
364	0.002077	0.000489	0.002186	0.009039	0.001918	0.005050	0.072646	0.002753	0.001104	0.000781	0.000230	0.000154	0.000145	-10389.840
366	0.001661	0.000391	0.001749	0.007231	0.001534	0.003769	0.058113	0.002202	0.000883	0.000657	0.000184	0.000123	0.000116	-10402.697
368	0.001661	0.000391	0.001255	0.007231	0.001534	0.003861	0.061458	0.002202	0.000885	0.000646	0.000181	0.000123	0.000115	-10409.181
370	0.001514	0.000437	0.001144	0.005928	0.001398	0.003488	0.054962	0.002006	0.001307	0.000592	0.000165	0.000112	0.000105	-10401.513
372	0.001832	0.000529	0.001385	0.007176	0.001692	0.004063	0.065420	0.002429	0.001582	0.000737	0.000201	0.000136	0.000127	-10389.415
374	0.001569	0.000453	0.001185	0.006144	0.001449	0.003383	0.056010	0.002079	0.000997	0.000644	0.000172	0.000117	0.000109	-10381.245
