Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
78	0.002157	0.001871	0.009572	0.001694	0.004701	0.000839	0.006117	0.000598	0.000546	0.000224	-10414.459
80	0.002157	0.001871	0.009572	0.001694	0.003635	0.000827	0.006117	0.000598	0.000551	0.000224	-10422.564
82	0.002157	0.001871	0.009572	0.001694	0.003635	0.000827	0.007051	0.000598	0.000551	0.000224	-10418.600
84	0.002283	0.001980	0.010131	0.001793	0.003847	0.000875	0.007462	0.000633	0.000583	0.000237	-10417.787
86	0.002069	0.001795	0.009182	0.001625	0.003487	0.000793	0.006763	0.000574	0.000529	0.000215	-10396.757
88	0.001836	0.001593	0.008150	0.001443	0.003095	0.000704	0.006003	0.000509	0.000469	0.000191	-10425.503
90	0.001917	0.001663	0.008507	0.001506	0.003231	0.000735	0.006266	0.000531	0.000490	0.000199	-10428.387
92	0.001917	0.001663	0.008507	0.001204	0.003231	0.000734	0.007092	0.000531	0.000490	0.000199	-10379.482
94	0.001917	0.001663	0.008507	0.001204	0.003231	0.000702	0.007081	0.000531	0.000503	0.000199	-10396.130
96	0.001917	0.001663	0.008507	0.001204	0.003231	0.000702	0.006887	0.000531	0.000503	0.000205	-10379.576
98	0.001917	0.001663	0.008507	0.001204	0.003231	0.000717	0.006663	0.000531	0.000497	0.000212	-10384.482
100	0.002168	0.001880	0.009620	0.001362	0.003653	0.000810	0.007957	0.000601	0.000562	0.000227	-10376.557
102	0.001977	0.001715	0.008776	0.001242	0.003333	0.000739	0.006829	0.000548	0.000513	0.000220	-10384.838
104	0.002204	0.001912	0.009009	0.001385	0.003716	0.000824	0.007614	0.000611	0.000572	0.000245	-10396.477
106	0.002204	0.001912	0.009009	0.001385	0.003716	0.000824	0.006205	0.000611	0.000572	0.000252	-10400.492
108	0.002420	0.002217	0.010443	0.001605	0.004307	0.000960	0.007193	0.000708	0.000661	0.000292	-10426.016
110	0.002420	0.002217	0.010443	0.001605	0.004307	0.000960	0.007450	0.000708	0.000661	0.000292	-10436.991
112	0.002888	0.002645	0.012462	0.001916	0.005139	0.001146	0.010063	0.000845	0.000789	0.000307	-10428.467
114	0.002888	0.002645	0.012462	0.001916	0.004476	0.001184	0.010549	0.000854	0.000773	0.000293	-10427.779
116	0.002549	0.001495	0.011566	0.001778	0.005093	0.001116	0.010612	0.000792	0.000711	0.000272	-10418.935
118	0.002549	0.001495	0.011566	0.001973	0.005093	0.001043	0.009924	0.000792	0.000741	0.000291	-10412.387
120	0.002549	0.001495	0.011566	0.001973	0.005093	0.001064	0.009924	0.000792	0.000732	0.000291	-10407.367
122	0.002897	0.001698	0.013143	0.002242	0.005787	0.001209	0.012187	0.000900	0.000832	0.000306	-10401.898
124	0.003537	0.001975	0.015284	0.002607	0.006730	0.001547	0.013475	0.001047	0.000912	0.000374	-10421.097
126	0.003537	0.001975	0.015284	0.002607	0.006126	0.001588	0.016162	0.001022	0.000898	0.000346	-10405.512
128	0.003537	0.001975	0.015284	0.002607	0.006203	0.001591	0.015014	0.001020	0.000897	0.000373	-10415.363
130	0.003537	0.001975	0.015284	0.002607	0.006451	0.001681	0.015458	0.001036	0.000869	0.000362	-10429.863
132	0.003537	0.001975	0.015284	0.002607	0.007100	0.001681	0.015277	0.001021	0.000869	0.000359	-10417.362
134	0.003718	0.001975	0.015284	0.002607	0.007354	0.001648	0.014991	0.001016	0.000879	0.000366	-10437.342
136	0.004588	0.002438	0.018862	0.003217	0.008562	0.001795	0.018534	0.001265	0.001043	0.000451	-10418.499
138	0.004137	0.002198	0.017008	0.002901	0.006909	0.001619	0.016384	0.001140	0.000940	0.000415	-10428.746
140	0.004137	0.002198	0.016499	0.002901	0.007865	0.001614	0.016008	0.001114	0.000942	0.000396	-10413.009
142	0.004080	0.002168	0.016272	0.002861	0.006545	0.001675	0.015704	0.001106	0.000902	0.000393	-10426.641
144	0.004411	0.002344	0.017592	0.003093	0.008486	0.001824	0.017300	0.001177	0.000972	0.000417	-10415.080
146	0.004407	0.002917	0.017576	0.003090	0.008478	0.001849	0.017285	0.001176	0.000963	0.000417	-10395.571
148	0.004407	0.002917	0.017576	0.003090	0.008478	0.001781	0.017231	0.001176	0.000984	0.000418	-10416.117
150	0.004407	0.002917	0.018271	0.003090	0.007239	0.001721	0.017845	0.001210	0.001004	0.000404	-10381.739
152	0.003973	0.002629	0.016469	0.002785	0.007667	0.001475	0.016086	0.001091	0.000932	0.000364	-10386.358
154	0.004479	0.002964	0.018568	0.003140	0.008644	0.001663	0.017676	0.001230	0.001051	0.000421	-10375.135
156	0.004479	0.002964	0.018568	0.003140	0.008570	0.001622	0.018108	0.001231	0.001067	0.000411	-10396.197
158	0.004479	0.002964	0.018568	0.003140	0.009281	0.001710	0.018108	0.001218	0.001033	0.000411	-10393.629
160	0.004494	0.002974	0.018630	0.003151	0.008601	0.001665	0.017333	0.001237	0.001057	0.000432	-10413.498
162	0.004827	0.003194	0.020011	0.003384	0.009238	0.001755	0.018174	0.001329	0.001148	0.000475	-10401.780
164	0.004827	0.003194	0.020011	0.003384	0.009797	0.001833	0.019230	0.001317	0.001119	0.000471	-10404.758
166	0.004427	0.003292	0.018353	0.003104	0.008818	0.001658	0.015853	0.001212	0.001035	0.000439	-10381.892
168	0.004427	0.003292	0.018353	0.003104	0.008709	0.001704	0.016868	0.001214	0.001019	0.000440	-10394.924
170	0.004427	0.003292	0.018353	0.003104	0.008298	0.001619	0.016964	0.001224	0.001049	0.000461	-10385.528
172	0.005163	0.003839	0.021402	0.003620	0.010334	0.001865	0.020139	0.001413	0.001233	0.000528	-10385.727
174	0.005135	0.003839	0.021402	0.003620	0.009659	0.001945	0.019454	0.001426	0.001204	0.000547	-10400.648
176	0.003889	0.002907	0.016210	0.002742	0.007316	0.001532	0.015687	0.001080	0.000892	0.000389	-10382.517
178	0.003889	0.002907	0.016210	0.002742	0.007316	0.001567	0.015124	0.001080	0.000881	0.000403	-10391.106
180	0.003379	0.002526	0.014082	0.002382	0.006355	0.001383	0.015278	0.000938	0.000759	0.000331	-10395.058
182	0.003089	0.002310	0.012877	0.002178	0.005811	0.001313	0.014548	0.000858	0.000695	0.000305	-10370.111
184	0.003089	0.002310	0.012877	0.002178	0.006397	0.001415	0.013426	0.000841	0.000667	0.000330	-10374.438
186	0.003141	0.002348	0.013094	0.002215	0.006459	0.001399	0.014206	0.000858	0.000688	0.000323	-10371.484
188	0.003141	0.002348	0.013094	0.002215	0.005107	0.001436	0.014206	0.000867	0.000679	0.000323	-10373.174
190	0.003141	0.002348	0.012358	0.002215	0.005401	0.001363	0.014206	0.000859	0.000698	0.000323	-10398.277
192	0.003141	0.002348	0.012358	0.002215	0.005401	0.001494	0.014206	0.000859	0.000665	0.000323	-10416.164
194	0.003141	0.002348	0.011719	0.002215	0.006438	0.001561	0.013622	0.000852	0.000650	0.000337	-10418.512
196	0.003141	0.002348	0.011719	0.002215	0.006161	0.001436	0.014203	0.000861	0.000678	0.000323	-10410.800
198	0.002851	0.002131	0.010635	0.002010	0.005591	0.001488	0.012326	0.000781	0.000576	0.000306	-10426.526
200	0.002851	0.002131	0.011146	0.002010	0.005193	0.001516	0.013220	0.000797	0.000571	0.000286	-10406.902
202	0.002633	0.001968	0.011345	0.001685	0.005036	0.001315	0.011652	0.000726	0.000545	0.000276	-10410.836
204	0.002893	0.002162	0.012466	0.001851	0.005534	0.001366	0.013645	0.000798	0.000615	0.000285	-10400.321
206	0.002893	0.002162	0.012466	0.001851	0.004866	0.001449	0.012444	0.000782	0.000597	0.000312	-10420.783
208	0.002571	0.001922	0.011078	0.001645	0.003971	0.001128	0.011058	0.000710	0.000567	0.000278	-10426.123
210	0.002699	0.002017	0.011630	0.001727	0.004377	0.001263	0.012202	0.000738	0.000575	0.000284	-10432.196
212	0.002487	0.001859	0.010718	0.001591	0.004625	0.001044	0.011245	0.000680	0.000561	0.000261	-10432.545
214	0.002705	0.002022	0.011379	0.001731	0.005031	0.001237	0.012231	0.000740	0.000584	0.000284	-10410.830
216	0.002705	0.002022	0.011379	0.001731	0.005031	0.001237	0.013003	0.000740	0.000584	0.000284	-10426.076
218	0.002705	0.002022	0.011379	0.001731	0.004590	0.001133	0.013520	0.000755	0.000612	0.000274	-10428.058
220	0.002984	0.002231	0.012553	0.001910	0.005907	0.001250	0.015095	0.000819	0.000675	0.000298	-10444.007
222	0.002407	0.001799	0.010123	0.001540	0.004456	0.001008	0.011315	0.000669	0.000544	0.000240	-10432.061
224	0.002211	0.001653	0.009299	0.001481	0.004093	0.001067	0.011229	0.000614	0.000463	0.000204	-10435.857
226	0.002211	0.001653	0.009299	0.001481	0.004234	0.001085	0.011229	0.000609	0.000459	0.000204	-10432.817
228	0.002930	0.002190	0.012323	0.001963	0.006013	0.001464	0.013459	0.000797	0.000604	0.000300	-10404.800
230	0.003011	0.002190	0.012323	0.001963	0.005267	0.001486	0.013459	0.000824	0.000599	0.000300	-10417.725
232	0.003011	0.002190	0.014537	0.001963	0.005518	0.001458	0.013459	0.000814	0.000605	0.000300	-10406.288
234	0.002974	0.002163	0.013139	0.001938	0.004865	0.001440	0.012177	0.000829	0.000598	0.000296	-10404.174
236	0.002974	0.002163	0.013139	0.001938	0.005081	0.001655	0.012177	0.000818	0.000559	0.000296	-10407.654
238	0.002930	0.002131	0.012946	0.001910	0.005963	0.001696	0.011998	0.000765	0.000540	0.000292	-10423.156
240	0.002508	0.001824	0.011080	0.001635	0.004636	0.001447	0.009245	0.000647	0.000463	0.000250	-10408.833
242	0.002086	0.001517	0.009217	0.001360	0.003857	0.001110	0.008173	0.000538	0.000400	0.000196	-10429.600
244	0.002493	0.001814	0.011016	0.001625	0.004704	0.001280	0.008889	0.000643	0.000487	0.000257	-10414.508
246	0.002493	0.001814	0.011666	0.001625	0.004721	0.001257	0.009390	0.000642	0.000492	0.000243	-10425.474
248	0.002446	0.001476	0.011443	0.001594	0.004008	0.001466	0.008957	0.000653	0.000446	0.000245	-10429.793
250	0.002709	0.001634	0.012673	0.001765	0.005313	0.001492	0.009665	0.000735	0.000513	0.000279	-10437.331
252	0.002709	0.001634	0.014057	0.001765	0.005313	0.001596	0.010052	0.000735	0.000497	0.000268	-10428.212
254	0.002709	0.001634	0.014057	0.001765	0.005603	0.001420	0.010125	0.000722	0.000525	0.000266	-10424.795
256	0.003047	0.001838	0.015811	0.001986	0.006302	0.001701	0.011389	0.000813	0.000573	0.000299	-10443.319
258	0.002859	0.001725	0.014839	0.001864	0.005915	0.001615	0.011062	0.000763	0.000535	0.000271	-10441.762
260	0.002859	0.001865	0.014839	0.001864	0.005915	0.001512	0.011062	0.000763	0.000553	0.000271	-10430.171
262	0.002859	0.001865	0.014839	0.001864	0.005886	0.001419	0.010581	0.000763	0.000571	0.000284	-10453.194
264	0.002997	0.001865	0.014839	0.001864	0.005656	0.001496	0.011160	0.000772	0.000556	0.000269	-10434.807
266	0.002997	0.001865	0.014979	0.001864	0.005765	0.001456	0.010829	0.000760	0.000564	0.000277	-10417.975
268	0.002997	0.001865	0.014979	0.001864	0.005264	0.001506	0.010829	0.000778	0.000554	0.000277	-10416.767
270	0.002997	0.001865	0.014979	0.001864	0.005334	0.001369	0.010829	0.000774	0.000582	0.000277	-10421.876
272	0.002997	0.001165	0.014979	0.001864	0.005256	0.001369	0.010333	0.000776	0.000582	0.000291	-10417.150
274	0.002997	0.001165	0.014979	0.001864	0.004406	0.001324	0.010372	0.000776	0.000592	0.000289	-10399.730
276	0.002997	0.001165	0.014120	0.001864	0.004406	0.001426	0.010372	0.000776	0.000570	0.000289	-10430.647
278	0.003212	0.001229	0.014892	0.001966	0.004647	0.001522	0.010499	0.000819	0.000598	0.000318	-10422.422
280	0.003212	0.001229	0.014892	0.001966	0.005323	0.001690	0.010906	0.000834	0.000570	0.000306	-10435.157
282	0.003212	0.001229	0.014892	0.001966	0.005397	0.001587	0.010125	0.000831	0.000586	0.000326	-10434.089
284	0.003212	0.001229	0.014892	0.001966	0.005169	0.001587	0.010595	0.000842	0.000586	0.000311	-10437.863
286	0.003212	0.001229	0.013474	0.001966	0.005466	0.001871	0.010595	0.000827	0.000544	0.000311	-10408.282
288	0.003212	0.001229	0.013474	0.001966	0.005700	0.001773	0.010690	0.000815	0.000557	0.000325	-10420.898
290	0.002923	0.001118	0.012235	0.001789	0.005094	0.001553	0.008449	0.000746	0.000515	0.000303	-10419.325
292	0.002923	0.001118	0.012235	0.001789	0.005282	0.001554	0.008449	0.000738	0.000515	0.000303	-10418.583
294	0.002917	0.001116	0.010655	0.001785	0.005572	0.001679	0.008759	0.000725	0.000497	0.000291	-10422.698
296	0.003114	0.001191	0.012685	0.001906	0.006041	0.001811	0.009351	0.000771	0.000528	0.000310	-10429.523
298	0.003376	0.001292	0.013754	0.002066	0.006073	0.002381	0.010665	0.000859	0.000531	0.000319	-10433.676
300	0.003376	0.001292	0.013754	0.002066	0.006128	0.002381	0.010757	0.000853	0.000531	0.000316	-10415.275
302	0.002944	0.001126	0.011993	0.001802	0.005173	0.001797	0.007856	0.000753	0.000491	0.000301	-10444.100
304	0.002944	0.001126	0.011993	0.001802	0.005462	0.001988	0.008215	0.000739	0.000473	0.000287	-10453.294
306	0.002944	0.001126	0.011993	0.001802	0.005153	0.001988	0.008479	0.000755	0.000473	0.000279	-10451.748
308	0.003146	0.001204	0.013892	0.001925	0.005834	0.002144	0.008999	0.000789	0.000503	0.000300	-10455.228
310	0.003146	0.001204	0.013892	0.001925	0.006021	0.001907	0.005569	0.000788	0.000528	0.000324	-10458.050
312	0.002775	0.001062	0.012255	0.001699	0.005673	0.001682	0.005109	0.000680	0.000465	0.000275	-10446.433
314	0.003221	0.001232	0.014224	0.001971	0.006584	0.001796	0.005585	0.000789	0.000559	0.000339	-10444.300
316	0.002980	0.001140	0.013157	0.001824	0.004927	0.001743	0.004966	0.000735	0.000508	0.000326	-10442.278
318	0.002620	0.001002	0.011571	0.001604	0.005124	0.001680	0.004490	0.000663	0.000433	0.000279	-10437.513
320	0.002800	0.001071	0.012364	0.001714	0.005475	0.002124	0.004734	0.000709	0.000438	0.000302	-10435.668
322	0.002800	0.001071	0.012364	0.001714	0.005541	0.002119	0.004734	0.000706	0.000438	0.000302	-10419.289
324	0.002414	0.000923	0.010659	0.001477	0.004544	0.001662	0.003972	0.000620	0.000390	0.000268	-10411.559
326	0.002773	0.001061	0.012242	0.001697	0.004886	0.002317	0.004825	0.000730	0.000423	0.000291	-10396.608
328	0.002773	0.001061	0.009989	0.001697	0.004637	0.002666	0.004615	0.000747	0.000406	0.000304	-10403.602
330	0.002773	0.001061	0.011787	0.001697	0.005346	0.002666	0.004634	0.000702	0.000406	0.000303	-10417.053
332	0.003016	0.001154	0.012821	0.001846	0.005576	0.002185	0.003756	0.000776	0.000480	0.000314	-10414.355
334	0.003016	0.001154	0.012821	0.001846	0.006122	0.001904	0.003715	0.000752	0.000505	0.000318	-10420.250
336	0.002615	0.001000	0.011115	0.001600	0.004975	0.001521	0.003424	0.000666	0.000453	0.000259	-10421.825
338	0.002615	0.001000	0.010361	0.001600	0.006526	0.001847	0.003172	0.000671	0.000420	0.000280	-10426.555
340	0.002780	0.001063	0.011016	0.001701	0.005654	0.002170	0.003609	0.000747	0.000430	0.000278	-10434.560
342	0.002780	0.001063	0.011016	0.001701	0.005534	0.001846	0.003191	0.000754	0.000454	0.000315	-10439.024
344	0.003166	0.001211	0.012548	0.001938	0.005620	0.002318	0.005647	0.000859	0.000502	0.000351	-10445.037
346	0.002793	0.001069	0.011493	0.001710	0.004759	0.001951	0.004923	0.000771	0.000447	0.000314	-10448.611
348	0.002557	0.000978	0.011123	0.001565	0.004277	0.001900	0.004284	0.000711	0.000402	0.000302	-10443.564
350	0.002557	0.000978	0.011123	0.001565	0.004397	0.001865	0.004284	0.000702	0.000403	0.000302	-10434.680
352	0.002459	0.000941	0.010694	0.001505	0.004717	0.001518	0.004119	0.000647	0.000406	0.000291	-10429.445
354	0.002782	0.001064	0.012100	0.001702	0.005092	0.001934	0.004532	0.000745	0.000444	0.000338	-10418.365
356	0.002782	0.001064	0.012100	0.001702	0.005092	0.001934	0.004459	0.000745	0.000444	0.000344	-10418.981
358	0.003281	0.001255	0.014271	0.002008	0.005990	0.002281	0.005259	0.000880	0.000524	0.000405	-10419.415
360	0.002864	0.001096	0.012460	0.001753	0.005479	0.001666	0.005098	0.000754	0.000475	0.000363	-10428.806
362	0.003330	0.001274	0.014485	0.002038	0.005616	0.001937	0.006013	0.000856	0.000552	0.000416	-10424.668
364	0.003415	0.001306	0.013459	0.002090	0.005403	0.002177	0.007587	0.000899	0.000554	0.000401	-10411.870
366	0.003415	0.001306	0.013459	0.002090	0.005937	0.002462	0.007543	0.000883	0.000536	0.000404	-10428.799
368	0.003027	0.001158	0.011929	0.001852	0.005262	0.002182	0.006217	0.000783	0.000475	0.000385	-10427.528
370	0.003068	0.001174	0.012091	0.001878	0.005545	0.002212	0.006229	0.000781	0.000482	0.000395	-10433.058
372	0.003372	0.001290	0.013289	0.002064	0.005803	0.002923	0.006846	0.000875	0.000513	0.000434	-10422.370
374	0.003372	0.001290	0.012723	0.002064	0.006048	0.002174	0.006559	0.000862	0.000541	0.000453	-10440.685
376	0.003315	0.001641	0.012507	0.002029	0.006136	0.001810	0.006567	0.000838	0.000548	0.000437	-10425.522
378	0.003315	0.001641	0.012507	0.002029	0.007050	0.002289	0.006609	0.000838	0.000521	0.000434	-10425.644
380	0.003315	0.001641	0.012507	0.002029	0.006823	0.002002	0.006609	0.000848	0.000533	0.000434	-10411.585
382	0.003315	0.001641	0.012507	0.002029	0.006823	0.001733	0.006810	0.000848	0.000551	0.000421	-10391.833
384	0.003315	0.001641	0.012507	0.002029	0.006612	0.001733	0.006626	0.000858	0.000551	0.000433	-10407.318
386	0.003283	0.001625	0.012389	0.002009	0.006224	0.001781	0.006928	0.000866	0.000541	0.000406	-10415.161
388	0.003444	0.001705	0.012994	0.002108	0.006297	0.001751	0.007267	0.000920	0.000577	0.000426	-10418.908
390	0.003444	0.001705	0.012994	0.002108	0.006746	0.001701	0.006833	0.000897	0.000582	0.000412	-10414.079
392	0.003010	0.001490	0.011357	0.001842	0.005519	0.001447	0.005743	0.000803	0.000513	0.000374	-10423.376
394	0.003010	0.001490	0.011357	0.001842	0.004966	0.001381	0.005561	0.000835	0.000519	0.000386	-10408.292
396	0.002898	0.001434	0.010934	0.001773	0.005384	0.001222	0.005337	0.000822	0.000511	0.000373	-10420.526
398	0.002898	0.001434	0.010934	0.001773	0.005827	0.001184	0.004990	0.000798	0.000516	0.000356	-10437.620
400	0.002898	0.001434	0.010934	0.001773	0.006077	0.001184	0.004786	0.000787	0.000516	0.000371	-10429.765
402	0.002898	0.001434	0.010934	0.001773	0.006308	0.001184	0.004983	0.000777	0.000516	0.000356	-10440.760
404	0.003129	0.001549	0.011807	0.001915	0.006814	0.001388	0.005237	0.000839	0.000543	0.000395	-10442.503
406	0.002866	0.001419	0.010816	0.001754	0.005906	0.001384	0.004938	0.000784	0.000486	0.000352	-10447.665
408	0.002880	0.001425	0.010866	0.001762	0.005933	0.001568	0.005482	0.000788	0.000471	0.000320	-10427.420
410	0.002674	0.001324	0.009144	0.001636	0.005521	0.001271	0.005369	0.000730	0.000458	0.000281	-10427.515
412	0.002674	0.001324	0.011142	0.001636	0.005561	0.001159	0.004518	0.000727	0.000475	0.000281	-10417.047
414	0.002731	0.001352	0.011379	0.001671	0.006100	0.001332	0.004285	0.000725	0.000463	0.000309	-10418.523
416	0.002503	0.001239	0.010429	0.001532	0.005243	0.001221	0.003928	0.000680	0.000424	0.000283	-10397.471
418	0.002503	0.001239	0.010429	0.001532	0.004832	0.001140	0.003773	0.000702	0.000434	0.000295	-10388.542
420	0.002503	0.001239	0.011598	0.001532	0.004699	0.001141	0.003663	0.000711	0.000433	0.000304	-10423.231
422	0.002503	0.001239	0.011598	0.001919	0.005260	0.001306	0.003344	0.000730	0.000417	0.000332	-10413.862
424	0.002201	0.001090	0.010201	0.001688	0.004394	0.000898	0.002916	0.000626	0.000387	0.000295	-10410.074
426	0.002603	0.001288	0.013194	0.001996	0.005195	0.001297	0.003447	0.000740	0.000438	0.000349	-10387.397
428	0.002603	0.001288	0.013194	0.001996	0.005684	0.001297	0.003274	0.000714	0.000438	0.000367	-10401.105
430	0.002834	0.001403	0.014370	0.002173	0.005286	0.001413	0.003579	0.000778	0.000477	0.000398	-10404.428
432	0.003152	0.001560	0.016253	0.002064	0.006474	0.001571	0.003980	0.000884	0.000530	0.000443	-10409.049
434	0.002610	0.001292	0.013459	0.001709	0.005186	0.001216	0.003226	0.000742	0.000444	0.000375	-10419.922
436	0.002610	0.001292	0.013459	0.001709	0.005471	0.001216	0.003187	0.000726	0.000444	0.000379	-10435.126
438	0.002610	0.001292	0.013459	0.001709	0.005291	0.001216	0.003187	0.000736	0.000444	0.000379	-10409.781
440	0.002610	0.001292	0.013459	0.001709	0.005693	0.001317	0.002412	0.000715	0.000439	0.000379	-10424.356
442	0.002820	0.001396	0.014542	0.001846	0.006338	0.001423	0.002574	0.000764	0.000475	0.000415	-10437.648
444	0.002820	0.001396	0.014542	0.001846	0.006338	0.001377	0.002689	0.000764	0.000477	0.000397	-10431.283
446	0.002914	0.001443	0.015030	0.001908	0.006389	0.001630	0.002732	0.000797	0.000480	0.000418	-10411.584
448	0.002540	0.001258	0.013906	0.001663	0.005521	0.001421	0.002470	0.000697	0.000418	0.000351	-10402.202
450	0.002851	0.001412	0.016886	0.001867	0.006694	0.001141	0.002772	0.000759	0.000500	0.000394	-10433.704
452	0.003001	0.001486	0.017774	0.001965	0.007503	0.001391	0.002918	0.000783	0.000511	0.000415	-10407.684
454	0.002700	0.001337	0.015992	0.001768	0.006526	0.001454	0.002865	0.000712	0.000445	0.000342	-10429.273
456	0.002700	0.001337	0.015992	0.001768	0.006967	0.001368	0.002800	0.000684	0.000451	0.000350	-10420.903
458	0.003012	0.001491	0.017834	0.001972	0.007028	0.001671	0.003115	0.000791	0.000493	0.000391	-10406.672
460	0.003128	0.001548	0.018521	0.002048	0.007566	0.002173	0.003376	0.000809	0.000489	0.000389	-10401.342
462	0.002624	0.001299	0.015536	0.001718	0.005964	0.001653	0.002847	0.000696	0.000418	0.000325	-10395.667
464	0.003082	0.001526	0.018318	0.002018	0.007047	0.001630	0.003344	0.000815	0.000513	0.000381	-10400.700
466	0.003082	0.001526	0.018318	0.002018	0.006641	0.001757	0.003272	0.000796	0.000503	0.000390	-10389.757
468	0.003082	0.001526	0.018992	0.002018	0.006330	0.001757	0.002441	0.000810	0.000503	0.000379	-10406.381
470	0.003347	0.001657	0.020627	0.002192	0.007367	0.001935	0.002615	0.000858	0.000545	0.000417	-10424.636
472	0.003163	0.001566	0.019488	0.002071	0.007040	0.001828	0.003755	0.000807	0.000514	0.000394	-10419.467
