Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
202	0.004555	0.011188	0.002692	0.005175	0.004663	0.001225	0.000538	-10452.685
204	0.004142	0.010725	0.002580	0.004416	0.004757	0.001256	0.000485	-10431.868
206	0.003702	0.009587	0.002011	0.004320	0.004252	0.001063	0.000433	-10447.086
208	0.003702	0.009587	0.002011	0.004144	0.003580	0.001031	0.000476	-10452.085
210	0.003702	0.009587	0.002011	0.004900	0.003300	0.001004	0.000476	-10441.947
212	0.003702	0.009587	0.002011	0.004708	0.003223	0.001032	0.000488	-10451.995
214	0.003702	0.009587	0.002011	0.004375	0.003223	0.001030	0.000488	-10412.418
216	0.003702	0.009587	0.002011	0.004420	0.003594	0.001024	0.000437	-10414.742
218	0.004094	0.010602	0.002224	0.004889	0.003974	0.001132	0.000484	-10419.248
220	0.003657	0.009468	0.001986	0.003939	0.003542	0.001042	0.000433	-10452.499
222	0.003657	0.009468	0.001986	0.003901	0.003698	0.001048	0.000433	-10441.032
224	0.004174	0.009614	0.002103	0.004430	0.003623	0.001109	0.000495	-10435.719
226	0.003922	0.009034	0.001976	0.003989	0.003404	0.001067	0.000465	-10424.358
228	0.003922	0.009034	0.001828	0.003907	0.003726	0.001080	0.000425	-10393.584
230	0.003922	0.009034	0.001828	0.003892	0.003501	0.001081	0.000453	-10392.284
232	0.003763	0.008636	0.001689	0.003404	0.003409	0.000979	0.000418	-10433.018
234	0.004312	0.009896	0.001936	0.003352	0.003906	0.001122	0.000479	-10407.825
236	0.003906	0.008966	0.001754	0.003217	0.003288	0.001009	0.000467	-10412.161
238	0.004034	0.009348	0.001811	0.003561	0.003395	0.001005	0.000483	-10409.811
240	0.003880	0.008992	0.001742	0.003494	0.003266	0.000957	0.000464	-10407.017
242	0.003880	0.008992	0.001742	0.002970	0.003266	0.001043	0.000464	-10399.939
244	0.003861	0.008992	0.001742	0.003304	0.003266	0.000989	0.000464	-10424.892
246	0.004112	0.009951	0.001928	0.003207	0.003614	0.001176	0.000514	-10434.275
248	0.004112	0.009679	0.001928	0.003497	0.003323	0.001121	0.000508	-10414.288
250	0.004112	0.009679	0.001928	0.003512	0.003172	0.001134	0.000532	-10409.866
252	0.004112	0.009679	0.001928	0.003568	0.003172	0.001187	0.000532	-10424.353
254	0.004112	0.009993	0.002021	0.003384	0.003192	0.001223	0.000543	-10442.573
256	0.004308	0.010468	0.002117	0.003148	0.003344	0.001371	0.000569	-10426.848
258	0.003838	0.009327	0.001683	0.002804	0.002979	0.001221	0.000507	-10425.425
260	0.004000	0.009380	0.001754	0.003230	0.003104	0.001202	0.000528	-10435.048
262	0.004495	0.010542	0.001925	0.003896	0.003489	0.001299	0.000594	-10419.198
264	0.004495	0.010134	0.001925	0.004224	0.003489	0.001299	0.000594	-10431.860
266	0.004495	0.010134	0.001925	0.004473	0.003532	0.001214	0.000586	-10457.995
268	0.005173	0.011992	0.002215	0.005190	0.003781	0.001393	0.000633	-10415.934
270	0.005173	0.011992	0.002215	0.004920	0.004022	0.001455	0.000670	-10405.065
272	0.005173	0.011992	0.002215	0.004579	0.004272	0.001390	0.000631	-10396.469
274	0.005173	0.012072	0.002215	0.004979	0.004060	0.001332	0.000592	-10403.070
276	0.005326	0.012007	0.002280	0.004974	0.004180	0.001328	0.000609	-10408.454
278	0.004953	0.011519	0.002280	0.004672	0.004235	0.001375	0.000609	-10389.521
280	0.004953	0.011519	0.002519	0.005097	0.004235	0.001311	0.000609	-10406.127
282	0.004953	0.011950	0.002519	0.005358	0.003891	0.001277	0.000600	-10419.299
284	0.004677	0.012208	0.002453	0.005069	0.003891	0.001316	0.000600	-10432.521
286	0.005155	0.013456	0.002703	0.005879	0.004734	0.001411	0.000661	-10416.972
288	0.005018	0.013203	0.002632	0.005723	0.004608	0.001373	0.000644	-10438.201
290	0.004448	0.011703	0.002333	0.004396	0.004084	0.001264	0.000571	-10409.934
292	0.004101	0.010615	0.002151	0.004144	0.004022	0.001152	0.000493	-10427.278
294	0.003978	0.010615	0.002151	0.004391	0.003762	0.001115	0.000527	-10407.259
296	0.003890	0.010615	0.002151	0.004051	0.004048	0.001164	0.000489	-10407.728
298	0.003890	0.010615	0.002151	0.004043	0.003782	0.001166	0.000524	-10410.125
300	0.003890	0.010978	0.002151	0.004001	0.003782	0.001172	0.000524	-10400.416
302	0.003840	0.010839	0.002410	0.004485	0.003734	0.001081	0.000517	-10411.086
304	0.004129	0.012326	0.002740	0.005140	0.003743	0.001225	0.000554	-10404.198
306	0.004129	0.012326	0.002740	0.005417	0.003797	0.001148	0.000554	-10401.511
308	0.004129	0.012326	0.002740	0.004986	0.003797	0.001250	0.000554	-10408.977
310	0.003750	0.011194	0.002489	0.004925	0.003448	0.001084	0.000503	-10409.973
312	0.003750	0.010749	0.002489	0.004961	0.003448	0.001041	0.000503	-10425.973
314	0.003966	0.011371	0.002632	0.005248	0.003242	0.001101	0.000532	-10431.532
316	0.004437	0.012718	0.002944	0.005518	0.004079	0.001272	0.000587	-10414.388
318	0.004437	0.012718	0.002944	0.005225	0.004061	0.001311	0.000590	-10423.561
320	0.004305	0.012341	0.002857	0.004173	0.003951	0.001292	0.000571	-10404.809
322	0.004086	0.011713	0.002386	0.003958	0.003629	0.001227	0.000560	-10426.728
324	0.003567	0.010224	0.002083	0.003455	0.003024	0.001071	0.000512	-10415.711
326	0.003188	0.008816	0.001862	0.003182	0.002652	0.000944	0.000466	-10397.005
328	0.003188	0.008816	0.001862	0.003512	0.002970	0.000899	0.000416	-10400.164
330	0.003188	0.008713	0.001862	0.003512	0.002674	0.000899	0.000463	-10427.274
332	0.003188	0.009113	0.001862	0.002927	0.002905	0.000930	0.000426	-10415.116
334	0.003618	0.010343	0.002610	0.003322	0.003297	0.001056	0.000483	-10408.943
336	0.003338	0.009504	0.002762	0.003440	0.003030	0.000911	0.000444	-10405.577
338	0.003338	0.009504	0.003019	0.003205	0.003030	0.000997	0.000444	-10415.270
340	0.003796	0.010809	0.003433	0.003487	0.003446	0.001163	0.000505	-10421.568
342	0.003796	0.010809	0.003129	0.003288	0.003446	0.001113	0.000505	-10424.447
344	0.004297	0.012233	0.003542	0.003996	0.003687	0.001213	0.000605	-10430.273
346	0.004297	0.012233	0.003542	0.003729	0.003895	0.001256	0.000572	-10414.421
348	0.004297	0.011884	0.003101	0.003768	0.003968	0.001187	0.000562	-10423.976
350	0.003954	0.011884	0.003101	0.003301	0.004165	0.001217	0.000535	-10410.126
352	0.003954	0.011884	0.003101	0.003509	0.004476	0.001176	0.000498	-10409.018
354	0.004425	0.013877	0.003470	0.003414	0.004664	0.001341	0.000598	-10418.419
356	0.003891	0.012204	0.003051	0.002867	0.003843	0.001210	0.000526	-10426.971
358	0.003891	0.011835	0.003051	0.003040	0.003843	0.001171	0.000526	-10435.663
360	0.004704	0.014208	0.003688	0.003755	0.004645	0.001399	0.000636	-10436.621
362	0.004657	0.014067	0.003651	0.004211	0.004473	0.001362	0.000647	-10435.164
364	0.004117	0.012437	0.003228	0.003641	0.004192	0.001218	0.000540	-10449.077
366	0.004615	0.013941	0.003619	0.004412	0.004699	0.001308	0.000605	-10434.567
368	0.004483	0.012434	0.002857	0.003936	0.004090	0.001167	0.000512	-10430.314
370	0.005091	0.014120	0.003487	0.004347	0.004867	0.001305	0.000582	-10433.139
372	0.003877	0.012159	0.003003	0.003743	0.003906	0.001124	0.000501	-10438.556
374	0.004469	0.014014	0.003461	0.004123	0.005045	0.001265	0.000539	-10416.849
376	0.003994	0.012777	0.003094	0.003481	0.004509	0.001168	0.000482	-10450.524
378	0.003523	0.011271	0.002729	0.003232	0.003711	0.001000	0.000425	-10443.096
380	0.003840	0.012282	0.002974	0.003359	0.004044	0.001121	0.000463	-10427.960
382	0.004408	0.014379	0.003414	0.004088	0.004643	0.001244	0.000532	-10429.831
384	0.004180	0.014047	0.002976	0.003655	0.004403	0.001220	0.000504	-10449.694
386	0.003972	0.013345	0.002827	0.003099	0.004512	0.001241	0.000479	-10434.289
388	0.003972	0.013333	0.002827	0.002783	0.004631	0.001241	0.000498	-10418.430
390	0.003448	0.011574	0.002454	0.002407	0.004020	0.001080	0.000432	-10413.020
392	0.003217	0.010178	0.002290	0.002191	0.003751	0.001023	0.000403	-10415.136
394	0.003618	0.010959	0.002576	0.002546	0.004359	0.001116	0.000439	-10412.788
396	0.003618	0.010959	0.002576	0.002366	0.004066	0.001146	0.000471	-10419.944
398	0.003618	0.010634	0.002576	0.002383	0.004066	0.001142	0.000471	-10408.332
400	0.003868	0.011019	0.002669	0.002700	0.004358	0.001123	0.000472	-10409.284
402	0.003868	0.011380	0.002322	0.002528	0.004819	0.001168	0.000426	-10399.170
404	0.003868	0.011380	0.001981	0.002773	0.004750	0.001176	0.000433	-10416.687
406	0.003612	0.010629	0.001850	0.002681	0.004204	0.001138	0.000426	-10409.395
408	0.003612	0.010629	0.002018	0.002940	0.004204	0.001075	0.000426	-10402.580
410	0.003612	0.010629	0.002018	0.002584	0.004204	0.001164	0.000426	-10410.016
412	0.003612	0.010314	0.002018	0.002752	0.003751	0.001120	0.000426	-10415.394
414	0.003587	0.009913	0.002004	0.003057	0.003451	0.001039	0.000457	-10424.628
416	0.004045	0.011178	0.002259	0.003447	0.003891	0.001171	0.000515	-10415.354
418	0.004279	0.011178	0.002192	0.003090	0.003525	0.001171	0.000515	-10409.990
420	0.004994	0.013047	0.002247	0.003320	0.004114	0.001322	0.000602	-10403.599
422	0.004994	0.013047	0.002527	0.003390	0.004114	0.001308	0.000602	-10418.881
424	0.005211	0.013612	0.002637	0.003543	0.004292	0.001366	0.000628	-10412.074
426	0.004819	0.012590	0.002439	0.003453	0.003970	0.001229	0.000581	-10411.954
428	0.004819	0.012590	0.002131	0.003365	0.003808	0.001207	0.000581	-10426.460
430	0.004232	0.011056	0.001871	0.002636	0.003344	0.001127	0.000510	-10433.776
432	0.004979	0.013006	0.002201	0.002931	0.003804	0.001266	0.000620	-10408.111
434	0.005628	0.015275	0.002488	0.003560	0.003692	0.001380	0.000734	-10409.902
436	0.005628	0.015603	0.002488	0.004026	0.003867	0.001304	0.000700	-10425.096
438	0.005628	0.015603	0.002488	0.003623	0.003678	0.001304	0.000736	-10420.073
440	0.005628	0.015515	0.002488	0.003633	0.003346	0.001302	0.000767	-10428.191
442	0.005628	0.015918	0.002488	0.004135	0.003346	0.001350	0.000767	-10419.082
444	0.005628	0.015918	0.002488	0.003738	0.003194	0.001398	0.000803	-10405.941
446	0.005628	0.015918	0.002488	0.003862	0.003322	0.001379	0.000772	-10390.473
448	0.005022	0.014205	0.002221	0.003003	0.002964	0.001230	0.000689	-10404.834
450	0.005022	0.014205	0.002221	0.002857	0.003171	0.001258	0.000644	-10419.446
452	0.005048	0.014279	0.002199	0.002977	0.003188	0.001242	0.000647	-10404.699
454	0.005048	0.014279	0.002199	0.002772	0.004117	0.001287	0.000647	-10405.768
456	0.005048	0.014279	0.002199	0.003021	0.003627	0.001234	0.000647	-10430.220
458	0.005048	0.014089	0.002199	0.002784	0.003627	0.001284	0.000647	-10401.713
460	0.005048	0.014089	0.002440	0.003111	0.003864	0.001319	0.000608	-10378.923
462	0.004607	0.014089	0.002440	0.003480	0.003864	0.001243	0.000608	-10402.868
464	0.004607	0.014089	0.002440	0.003538	0.004192	0.001296	0.000565	-10417.778
466	0.004607	0.014089	0.002440	0.003716	0.004012	0.001261	0.000565	-10400.616
468	0.004607	0.014089	0.002440	0.003768	0.004012	0.001223	0.000565	-10405.316
470	0.004607	0.014089	0.002440	0.003768	0.003809	0.001223	0.000549	-10403.890
472	0.004607	0.014089	0.002440	0.003684	0.003610	0.001183	0.000579	-10400.735
474	0.004607	0.014089	0.002440	0.003727	0.003663	0.001175	0.000536	-10433.638
476	0.004607	0.014089	0.002440	0.003400	0.003566	0.001238	0.000551	-10422.774
478	0.005003	0.015082	0.002612	0.003510	0.004438	0.001352	0.000590	-10415.213
480	0.005003	0.015082	0.002877	0.003769	0.004681	0.001311	0.000559	-10422.381
482	0.004035	0.012165	0.002321	0.002546	0.003597	0.001075	0.000473	-10409.690
484	0.004673	0.013696	0.002688	0.003088	0.004329	0.001164	0.000530	-10424.802
486	0.004528	0.013127	0.002453	0.002757	0.004127	0.001075	0.000517	-10412.072
488	0.004528	0.013127	0.002453	0.002489	0.004199	0.001137	0.000508	-10412.985
490	0.004721	0.013916	0.002558	0.002530	0.004379	0.001203	0.000530	-10390.788
492	0.004089	0.011532	0.002215	0.002191	0.003792	0.001041	0.000459	-10387.352
494	0.004089	0.011532	0.002215	0.002055	0.003792	0.001080	0.000459	-10391.288
496	0.004445	0.011301	0.002171	0.002358	0.003145	0.001058	0.000486	-10407.912
498	0.004836	0.012296	0.002362	0.002368	0.003324	0.001203	0.000545	-10414.766
500	0.005043	0.012823	0.002463	0.002470	0.003281	0.001255	0.000568	-10415.887
502	0.003916	0.009985	0.001913	0.001587	0.002294	0.000951	0.000490	-10440.379
504	0.003916	0.009985	0.001913	0.001587	0.002294	0.000951	0.000490	-10394.244
506	0.003830	0.009766	0.002171	0.001552	0.002244	0.000930	0.000479	-10404.665
508	0.004205	0.010722	0.001974	0.001704	0.002716	0.001021	0.000477	-10420.986
510	0.004205	0.010722	0.001974	0.001759	0.002592	0.001004	0.000500	-10389.304
512	0.004205	0.011181	0.001456	0.001759	0.002592	0.001004	0.000500	-10395.223
514	0.003533	0.009395	0.001224	0.001458	0.002178	0.000850	0.000420	-10410.862
516	0.004011	0.010664	0.001389	0.002215	0.002472	0.001010	0.000477	-10395.826
518	0.004011	0.010924	0.001389	0.002061	0.002406	0.001050	0.000490	-10403.474
520	0.004011	0.010707	0.001389	0.002327	0.002526	0.000984	0.000467	-10388.596
522	0.003899	0.010409	0.001572	0.002263	0.002280	0.000957	0.000488	-10394.316
524	0.003867	0.010409	0.001488	0.002481	0.002248	0.000995	0.000495	-10408.725
526	0.003867	0.010409	0.001488	0.002775	0.002295	0.000942	0.000485	-10417.929
528	0.003707	0.009834	0.001406	0.002564	0.002296	0.000899	0.000491	-10413.065
530	0.004289	0.011378	0.001626	0.002785	0.002657	0.001071	0.000568	-10415.299
532	0.004724	0.012533	0.001791	0.003314	0.003181	0.001142	0.000575	-10419.486
534	0.005397	0.013895	0.002046	0.003534	0.003634	0.001351	0.000657	-10444.961
536	0.005397	0.013895	0.002046	0.003828	0.003634	0.001297	0.000657	-10416.904
538	0.005265	0.013554	0.001722	0.003574	0.003420	0.001294	0.000664	-10435.045
540	0.005724	0.014736	0.001872	0.003932	0.003901	0.001398	0.000689	-10416.509
542	0.006636	0.017394	0.002171	0.004952	0.004523	0.001626	0.000798	-10408.521
544	0.007825	0.020888	0.002560	0.006303	0.005223	0.001846	0.000961	-10419.957
546	0.007287	0.019453	0.002384	0.005578	0.004864	0.001762	0.000895	-10384.725
548	0.007287	0.019453	0.002384	0.005757	0.004690	0.001798	0.000928	-10418.324
550	0.007392	0.019734	0.002418	0.006140	0.004575	0.001824	0.000980	-10417.059
552	0.007392	0.020306	0.002418	0.005835	0.004986	0.001827	0.000944	-10417.251
554	0.007392	0.019992	0.002418	0.005649	0.004986	0.001789	0.000944	-10410.219
556	0.007176	0.019992	0.002418	0.005233	0.005242	0.001859	0.000898	-10427.408
558	0.005938	0.016543	0.002001	0.004244	0.004040	0.001553	0.000816	-10417.618
560	0.005938	0.016543	0.002001	0.004349	0.004337	0.001536	0.000760	-10427.379
562	0.006530	0.018194	0.002201	0.004684	0.005022	0.001707	0.000794	-10429.156
564	0.005769	0.015708	0.002316	0.004537	0.004320	0.001438	0.000720	-10421.646
566	0.005568	0.015162	0.002236	0.004379	0.004218	0.001388	0.000675	-10395.769
568	0.005943	0.016183	0.001733	0.004151	0.004971	0.001577	0.000721	-10398.363
570	0.005309	0.014457	0.001548	0.003864	0.004637	0.001454	0.000677	-10407.757
572	0.004484	0.011850	0.001308	0.003391	0.003635	0.001203	0.000581	-10425.325
574	0.004484	0.011850	0.001308	0.003387	0.003723	0.001202	0.000568	-10440.114
576	0.003836	0.009893	0.001119	0.003501	0.002950	0.000993	0.000524	-10429.308
578	0.004359	0.011242	0.001271	0.003979	0.003352	0.001129	0.000596	-10435.183
580	0.005007	0.013227	0.001460	0.004570	0.003831	0.001296	0.000666	-10391.644
582	0.005304	0.014012	0.001547	0.004628	0.003890	0.001404	0.000736	-10399.008
584	0.004846	0.012801	0.001588	0.003885	0.004013	0.001337	0.000639	-10419.779
586	0.004846	0.012801	0.001588	0.004087	0.004292	0.001302	0.000598	-10401.257
588	0.004373	0.011436	0.001433	0.003708	0.003873	0.001172	0.000540	-10420.308
590	0.004373	0.010749	0.001696	0.003475	0.003573	0.001211	0.000585	-10412.767
592	0.004408	0.010833	0.001710	0.003742	0.003601	0.001180	0.000590	-10432.157
594	0.004024	0.009630	0.001561	0.003453	0.003346	0.001071	0.000529	-10419.664
596	0.003970	0.009257	0.001540	0.003199	0.003301	0.001092	0.000522	-10400.857
598	0.003684	0.008590	0.001427	0.002798	0.002967	0.001044	0.000500	-10388.275
600	0.004095	0.009549	0.001586	0.003110	0.003299	0.001161	0.000556	-10380.319
602	0.004698	0.010643	0.001819	0.003945	0.003784	0.001265	0.000637	-10398.534
604	0.004698	0.010643	0.001819	0.003945	0.003930	0.001265	0.000614	-10389.333
606	0.004101	0.009290	0.001233	0.003613	0.003430	0.001078	0.000536	-10401.781
608	0.004101	0.009290	0.001233	0.003596	0.003320	0.001078	0.000526	-10402.176
610	0.004758	0.010778	0.001431	0.004172	0.003852	0.001251	0.000610	-10388.270
612	0.005002	0.010954	0.001504	0.004252	0.004050	0.001336	0.000641	-10388.777
614	0.005002	0.010954	0.001504	0.004168	0.004050	0.001333	0.000641	-10390.685
616	0.004459	0.009765	0.001341	0.003496	0.003883	0.001229	0.000531	-10406.098
618	0.004258	0.008993	0.001280	0.003280	0.003708	0.001186	0.000508	-10388.240
620	0.004732	0.009330	0.001423	0.004419	0.004120	0.001309	0.000564	-10398.684
622	0.005143	0.010141	0.001546	0.004902	0.004478	0.001406	0.000613	-10386.720
624	0.005143	0.010141	0.001355	0.005264	0.004478	0.001352	0.000613	-10400.867
626	0.005143	0.010141	0.001355	0.005231	0.004478	0.001357	0.000613	-10378.699
628	0.005312	0.010528	0.001355	0.005745	0.004527	0.001335	0.000647	-10394.598
630	0.006142	0.012173	0.001370	0.006514	0.005568	0.001510	0.000703	-10399.773
632	0.004787	0.010473	0.001061	0.005048	0.004938	0.001323	0.000558	-10405.411
634	0.004787	0.010844	0.001061	0.005077	0.004938	0.001319	0.000558	-10422.837
636	0.005336	0.012085	0.001183	0.005425	0.005504	0.001506	0.000622	-10405.545
638	0.004719	0.010708	0.001046	0.004905	0.004868	0.001315	0.000550	-10413.773
640	0.004015	0.009112	0.000890	0.003571	0.004142	0.001190	0.000468	-10431.529
