Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
246	0.019519	0.001832	0.003728	0.001038	-10444.961
248	0.019519	0.001832	0.003684	0.001050	-10445.098
250	0.019519	0.001832	0.003639	0.001050	-10434.337
252	0.021381	0.002007	0.003986	0.001151	-10464.304
254	0.018687	0.001754	0.003484	0.001006	-10427.962
256	0.020732	0.001946	0.003865	0.001116	-10425.336
258	0.020761	0.001949	0.004111	0.001052	-10421.157
260	0.020761	0.001949	0.004111	0.001052	-10432.418
262	0.022310	0.002094	0.004631	0.001078	-10425.045
264	0.022310	0.002094	0.004631	0.001078	-10422.007
266	0.022310	0.002094	0.005410	0.001078	-10422.118
268	0.022310	0.002094	0.005410	0.001078	-10433.133
270	0.022310	0.002094	0.004819	0.001078	-10423.518
272	0.022460	0.002094	0.005096	0.001020	-10435.091
274	0.021978	0.002094	0.005096	0.001020	-10429.074
276	0.021013	0.002033	0.004947	0.000990	-10432.983
278	0.018279	0.001812	0.004410	0.000882	-10411.732
280	0.017575	0.001812	0.004410	0.000882	-10405.819
282	0.017575	0.001812	0.004659	0.000835	-10426.472
284	0.015675	0.001616	0.003081	0.000787	-10437.016
286	0.015675	0.001616	0.003081	0.000787	-10425.567
288	0.015675	0.001461	0.003081	0.000787	-10398.210
290	0.015675	0.001461	0.003081	0.000787	-10418.289
292	0.015675	0.001461	0.003205	0.000756	-10439.481
294	0.015675	0.001461	0.003205	0.000756	-10443.367
296	0.014783	0.001377	0.002782	0.000775	-10443.354
298	0.014783	0.001377	0.003108	0.000775	-10435.413
300	0.014783	0.001477	0.003108	0.000775	-10453.001
302	0.017885	0.001787	0.003848	0.000916	-10443.424
304	0.018293	0.001787	0.003674	0.000959	-10440.272
306	0.017279	0.001688	0.003476	0.000905	-10402.609
308	0.016306	0.001593	0.003100	0.000903	-10442.287
310	0.016306	0.001593	0.003147	0.000890	-10420.265
312	0.016306	0.001593	0.003147	0.000890	-10405.357
314	0.014830	0.001448	0.002862	0.000809	-10409.687
316	0.014196	0.001448	0.002862	0.000809	-10421.429
318	0.014196	0.001448	0.002999	0.000772	-10440.764
320	0.016197	0.001653	0.003084	0.000881	-10418.850
322	0.016454	0.001679	0.003084	0.000909	-10395.087
324	0.014067	0.001435	0.002671	0.000767	-10420.451
326	0.014067	0.001435	0.002596	0.000790	-10418.530
328	0.014067	0.001435	0.003346	0.000776	-10417.780
330	0.014382	0.001435	0.003346	0.000776	-10431.360
332	0.015569	0.001535	0.003578	0.000830	-10443.042
334	0.016219	0.001599	0.003727	0.000864	-10432.786
336	0.016715	0.001599	0.003727	0.000864	-10429.647
338	0.014635	0.001400	0.003264	0.000757	-10413.815
340	0.014635	0.001400	0.003264	0.000757	-10420.656
342	0.012977	0.001242	0.002894	0.000671	-10421.052
344	0.015936	0.001452	0.003239	0.000820	-10438.532
346	0.015936	0.001452	0.003239	0.000820	-10436.744
348	0.013962	0.001299	0.002897	0.000734	-10427.068
350	0.013962	0.001299	0.002897	0.000734	-10420.390
352	0.014398	0.001299	0.002897	0.000734	-10415.430
354	0.015601	0.001407	0.003139	0.000795	-10438.199
356	0.015601	0.001407	0.003139	0.000795	-10442.619
358	0.015601	0.001407	0.003139	0.000795	-10438.384
360	0.016355	0.001475	0.003291	0.000833	-10459.232
362	0.016355	0.001475	0.003093	0.000887	-10425.572
364	0.016355	0.001475	0.003471	0.000848	-10438.126
366	0.016355	0.001475	0.003311	0.000888	-10464.474
368	0.013932	0.001320	0.002964	0.000795	-10422.731
370	0.014872	0.001347	0.003023	0.000811	-10419.442
372	0.013786	0.001248	0.002802	0.000752	-10395.677
374	0.013786	0.001248	0.002802	0.000752	-10417.843
376	0.013124	0.001248	0.002802	0.000752	-10447.894
378	0.013498	0.001284	0.003611	0.000778	-10426.503
380	0.013322	0.001267	0.003536	0.000774	-10412.154
382	0.012118	0.001153	0.003217	0.000704	-10431.404
384	0.012118	0.001153	0.003217	0.000704	-10414.550
386	0.012118	0.001153	0.002579	0.000704	-10431.417
388	0.013327	0.001268	0.002836	0.000774	-10435.248
390	0.013204	0.001346	0.003011	0.000822	-10423.208
392	0.015111	0.001540	0.003446	0.000941	-10420.387
394	0.015111	0.001140	0.003446	0.000941	-10429.441
396	0.015111	0.001140	0.003446	0.000941	-10420.829
398	0.012802	0.000966	0.003130	0.000743	-10405.610
400	0.012802	0.000966	0.003003	0.000775	-10425.916
402	0.012802	0.000966	0.002802	0.000830	-10405.125
404	0.012129	0.000835	0.002241	0.000776	-10394.591
406	0.014309	0.000985	0.003064	0.000790	-10397.062
408	0.014309	0.000985	0.003034	0.000798	-10405.631
410	0.014785	0.001018	0.003135	0.000825	-10431.436
412	0.015431	0.001018	0.003135	0.000825	-10401.282
414	0.016319	0.001018	0.003005	0.000860	-10406.992
416	0.016838	0.001050	0.003132	0.000879	-10399.456
418	0.016838	0.001050	0.003403	0.000809	-10411.226
420	0.015015	0.000929	0.003058	0.000767	-10415.658
422	0.015756	0.000929	0.002795	0.000767	-10416.332
424	0.018793	0.001071	0.003350	0.000852	-10419.094
426	0.016520	0.000942	0.002945	0.000749	-10426.667
428	0.018473	0.001053	0.003293	0.000837	-10427.740
430	0.018473	0.001053	0.003293	0.000837	-10413.373
432	0.016015	0.000913	0.002855	0.000726	-10409.335
434	0.016015	0.001459	0.002799	0.000740	-10455.088
436	0.016015	0.001459	0.002799	0.000740	-10444.096
438	0.015502	0.001412	0.002710	0.000716	-10447.146
440	0.015502	0.001412	0.002710	0.000716	-10441.826
442	0.016302	0.001485	0.002849	0.000753	-10426.284
444	0.016857	0.001536	0.002915	0.000787	-10450.136
446	0.016857	0.001536	0.002915	0.000787	-10446.886
448	0.014833	0.001351	0.002565	0.000693	-10446.092
450	0.014833	0.001351	0.002565	0.000693	-10420.731
452	0.014833	0.001351	0.003344	0.000693	-10424.511
454	0.013382	0.001219	0.003017	0.000625	-10437.173
456	0.013382	0.001219	0.003017	0.000625	-10435.193
458	0.012145	0.001101	0.002724	0.000564	-10442.008
460	0.013608	0.001413	0.002911	0.000663	-10407.714
462	0.013267	0.001426	0.003249	0.000605	-10414.102
464	0.013267	0.001426	0.003249	0.000605	-10395.329
466	0.013267	0.001426	0.003249	0.000605	-10405.808
468	0.012712	0.001366	0.002886	0.000625	-10437.326
470	0.012712	0.001366	0.002457	0.000615	-10425.173
472	0.012183	0.001310	0.002355	0.000589	-10423.511
474	0.018028	0.001938	0.003656	0.000831	-10433.203
476	0.018028	0.001938	0.003656	0.000831	-10419.036
478	0.018028	0.002763	0.003656	0.000831	-10432.175
480	0.017635	0.002703	0.003576	0.000813	-10438.452
482	0.019523	0.003094	0.004188	0.000910	-10416.617
484	0.019523	0.003094	0.004192	0.000909	-10420.760
486	0.018639	0.002954	0.004002	0.000868	-10425.486
488	0.018418	0.002954	0.004002	0.000868	-10423.562
490	0.018418	0.002954	0.003475	0.000926	-10426.085
492	0.016797	0.002694	0.003169	0.000844	-10414.406
494	0.018421	0.002954	0.004040	0.000971	-10412.851
496	0.018421	0.002329	0.004289	0.000915	-10398.655
498	0.019492	0.002465	0.004538	0.000968	-10409.870
500	0.019492	0.002465	0.004538	0.000968	-10401.882
502	0.019492	0.002465	0.004680	0.000939	-10401.822
504	0.019492	0.002919	0.004429	0.000992	-10394.593
506	0.021240	0.003181	0.005423	0.001113	-10409.363
508	0.021240	0.003542	0.005290	0.001142	-10401.925
510	0.021240	0.003235	0.005290	0.001142	-10395.092
512	0.021240	0.003235	0.005290	0.001142	-10410.062
514	0.019902	0.003031	0.005064	0.001047	-10406.357
516	0.019902	0.002895	0.005064	0.001047	-10381.715
518	0.017853	0.002157	0.004241	0.001006	-10400.619
520	0.017491	0.002157	0.004577	0.000932	-10379.477
522	0.017491	0.002116	0.004619	0.000924	-10387.855
524	0.017491	0.002116	0.006053	0.000861	-10382.454
526	0.019166	0.002318	0.005979	0.000943	-10395.993
528	0.019166	0.002318	0.005912	0.000912	-10426.279
530	0.019166	0.002318	0.005767	0.000935	-10406.435
532	0.016371	0.001980	0.004925	0.000798	-10423.948
534	0.015294	0.001802	0.004483	0.000727	-10443.390
536	0.015294	0.001802	0.004472	0.000727	-10418.788
538	0.013543	0.001596	0.003960	0.000644	-10446.251
540	0.011852	0.001195	0.003465	0.000563	-10426.175
542	0.012474	0.001195	0.003142	0.000621	-10405.806
544	0.012474	0.001195	0.003142	0.000621	-10420.467
546	0.012122	0.001162	0.003053	0.000604	-10415.495
548	0.013423	0.001286	0.003381	0.000668	-10422.150
550	0.014186	0.001286	0.003381	0.000668	-10417.756
552	0.013367	0.001286	0.004010	0.000648	-10407.758
554	0.013367	0.001286	0.003799	0.000684	-10422.843
556	0.013367	0.001286	0.003799	0.000684	-10431.419
558	0.013321	0.001282	0.003786	0.000682	-10432.994
560	0.013321	0.001282	0.003786	0.000682	-10429.975
562	0.012899	0.001282	0.003008	0.000682	-10416.826
564	0.012899	0.001282	0.003041	0.000675	-10432.913
566	0.012899	0.001282	0.003194	0.000642	-10422.552
568	0.012413	0.001282	0.003116	0.000658	-10406.334
570	0.012413	0.001282	0.003125	0.000656	-10398.728
572	0.012413	0.001282	0.003125	0.000656	-10396.162
574	0.012113	0.001282	0.003125	0.000656	-10411.820
576	0.012113	0.001282	0.003125	0.000656	-10406.456
578	0.012958	0.001314	0.003202	0.000673	-10402.458
580	0.012457	0.001263	0.003078	0.000647	-10402.023
582	0.013376	0.001263	0.003078	0.000647	-10429.231
584	0.013376	0.001263	0.003078	0.000647	-10440.806
586	0.013926	0.001414	0.003495	0.000715	-10429.497
588	0.013926	0.001414	0.003972	0.000709	-10441.120
590	0.016123	0.001638	0.004598	0.000821	-10429.796
592	0.014666	0.001490	0.004183	0.000747	-10414.881
594	0.014666	0.001490	0.004183	0.000747	-10438.565
596	0.017226	0.001750	0.004913	0.000877	-10417.173
598	0.015415	0.001566	0.004396	0.000785	-10407.917
600	0.015538	0.001560	0.004381	0.000782	-10408.186
602	0.015538	0.001560	0.004203	0.000727	-10399.260
604	0.015538	0.001560	0.003870	0.000789	-10401.788
606	0.016479	0.001584	0.003930	0.000802	-10400.407
608	0.016479	0.001584	0.003930	0.000802	-10411.666
610	0.016479	0.001584	0.003930	0.000802	-10429.134
612	0.016479	0.001584	0.003930	0.000802	-10411.173
614	0.018582	0.001787	0.004439	0.000902	-10415.150
616	0.016559	0.001592	0.003956	0.000804	-10425.731
618	0.017178	0.001558	0.003870	0.000787	-10420.975
620	0.017676	0.001603	0.003982	0.000810	-10400.841
622	0.017676	0.001603	0.003726	0.000865	-10395.959
624	0.015540	0.001409	0.003276	0.000761	-10423.213
626	0.015540	0.001409	0.003701	0.000794	-10390.462
628	0.015540	0.001409	0.003701	0.000794	-10399.857
630	0.015841	0.001436	0.003773	0.000809	-10412.479
632	0.016133	0.001638	0.004066	0.000827	-10414.041
634	0.016557	0.001691	0.004103	0.000820	-10425.778
636	0.016557	0.001691	0.004262	0.000789	-10409.758
638	0.016557	0.001691	0.004262	0.000789	-10430.889
640	0.013677	0.001397	0.003438	0.000667	-10427.128
642	0.017239	0.001633	0.003762	0.000834	-10450.116
644	0.014387	0.001457	0.003357	0.000744	-10426.756
646	0.014387	0.001457	0.003357	0.000744	-10423.583
648	0.014387	0.001457	0.003357	0.000744	-10425.033
650	0.016266	0.001648	0.004026	0.000793	-10424.731
652	0.016266	0.001648	0.004331	0.000737	-10453.604
654	0.015701	0.001648	0.003936	0.000768	-10433.091
656	0.018075	0.001897	0.004532	0.000884	-10438.857
658	0.016485	0.001764	0.004405	0.000822	-10431.010
660	0.015350	0.001643	0.004102	0.000766	-10440.512
662	0.016409	0.001756	0.004334	0.000828	-10440.230
664	0.017371	0.001756	0.004447	0.000807	-10418.852
666	0.018302	0.001850	0.004845	0.000822	-10440.771
668	0.015527	0.001570	0.004110	0.000698	-10456.696
670	0.017791	0.001798	0.004710	0.000799	-10453.052
672	0.017277	0.001872	0.004902	0.000832	-10442.270
674	0.017277	0.001872	0.004661	0.000875	-10409.127
676	0.016252	0.001761	0.004635	0.000823	-10449.203
678	0.016252	0.001761	0.004445	0.000858	-10424.196
680	0.016252	0.001761	0.004652	0.000820	-10433.230
682	0.018093	0.001960	0.005178	0.000913	-10429.050
684	0.015803	0.001653	0.004367	0.000770	-10453.951
686	0.015803	0.001653	0.004314	0.000779	-10452.483
688	0.015803	0.001653	0.004413	0.000762	-10442.479
690	0.015803	0.001653	0.004254	0.000791	-10436.879
692	0.015803	0.001653	0.004285	0.000785	-10421.599
694	0.015463	0.001617	0.004192	0.000768	-10428.266
696	0.015463	0.001617	0.004015	0.000768	-10417.402
698	0.015463	0.001617	0.004015	0.000768	-10429.938
700	0.015768	0.001617	0.004154	0.000742	-10422.286
702	0.015846	0.001626	0.003906	0.000797	-10434.193
704	0.016885	0.001732	0.004162	0.000850	-10460.804
706	0.016885	0.001732	0.004162	0.000850	-10424.783
708	0.017130	0.001732	0.004162	0.000850	-10428.085
710	0.016547	0.001732	0.004279	0.000826	-10395.126
712	0.015813	0.001655	0.003776	0.000790	-10438.758
714	0.015913	0.001655	0.003776	0.000790	-10443.909
716	0.018925	0.001969	0.004491	0.000939	-10435.516
718	0.016913	0.001759	0.004014	0.000839	-10444.852
720	0.016301	0.001673	0.003817	0.000798	-10444.545
722	0.016301	0.001673	0.003817	0.000798	-10456.110
724	0.017094	0.001755	0.004119	0.000814	-10427.453
726	0.017094	0.001755	0.004119	0.000814	-10411.688
728	0.016920	0.001737	0.003872	0.000848	-10408.666
730	0.019619	0.002014	0.004468	0.000988	-10419.958
732	0.017575	0.001804	0.004002	0.000885	-10424.084
734	0.019354	0.001986	0.004591	0.000935	-10408.078
736	0.019354	0.001986	0.004823	0.000935	-10402.210
738	0.016924	0.001737	0.004060	0.000850	-10414.493
740	0.017693	0.001816	0.004256	0.000886	-10392.070
742	0.015371	0.001578	0.003578	0.000795	-10392.212
744	0.015806	0.001578	0.003383	0.000841	-10436.942
746	0.015806	0.001578	0.003383	0.000841	-10411.977
748	0.016492	0.001578	0.003398	0.000837	-10437.631
750	0.015838	0.001515	0.003306	0.000794	-10432.349
752	0.014256	0.001364	0.002971	0.000716	-10449.909
754	0.014256	0.001364	0.002820	0.000754	-10423.658
756	0.012443	0.001190	0.002542	0.000637	-10437.146
758	0.011275	0.001079	0.002169	0.000613	-10404.170
760	0.013425	0.001450	0.002583	0.000730	-10433.069
762	0.015252	0.001647	0.002934	0.000830	-10443.433
764	0.015252	0.001647	0.002934	0.000830	-10457.428
766	0.014544	0.001571	0.002798	0.000791	-10420.633
768	0.014544	0.001571	0.002909	0.000761	-10424.385
770	0.014544	0.001571	0.002909	0.000761	-10441.442
772	0.015318	0.001654	0.003063	0.000801	-10434.620
774	0.015407	0.001664	0.003040	0.000817	-10433.140
776	0.015407	0.001664	0.003040	0.000817	-10419.035
778	0.016976	0.001833	0.003350	0.000900	-10420.071
780	0.016976	0.001833	0.003216	0.000937	-10430.821
782	0.016439	0.001833	0.003226	0.000935	-10445.254
784	0.017166	0.001833	0.003379	0.000892	-10467.813
786	0.014789	0.001580	0.002750	0.000814	-10452.695
788	0.014789	0.001580	0.002750	0.000814	-10410.289
790	0.013626	0.001455	0.002536	0.000749	-10405.072
792	0.013626	0.001455	0.002536	0.000749	-10423.037
794	0.013626	0.001730	0.002554	0.000744	-10403.604
796	0.013626	0.001730	0.002554	0.000744	-10393.222
798	0.013046	0.001657	0.002446	0.000712	-10428.030
800	0.014511	0.001767	0.002862	0.000760	-10427.734
802	0.015583	0.001898	0.003283	0.000764	-10413.766
804	0.014518	0.001768	0.003058	0.000712	-10408.001
806	0.012673	0.001555	0.002689	0.000626	-10414.163
808	0.013137	0.001555	0.003254	0.000626	-10404.142
810	0.013137	0.001555	0.003254	0.000626	-10430.599
812	0.014900	0.001668	0.003067	0.000671	-10441.467
814	0.013362	0.001050	0.002751	0.000602	-10455.610
816	0.012530	0.001050	0.002751	0.000602	-10449.328
818	0.012530	0.001050	0.002952	0.000561	-10431.973
820	0.013612	0.001140	0.003206	0.000610	-10424.300
822	0.013612	0.001140	0.003206	0.000610	-10431.781
824	0.013612	0.001140	0.003028	0.000645	-10434.963
826	0.015177	0.001271	0.003376	0.000720	-10437.656
828	0.015177	0.001271	0.003328	0.000730	-10422.345
830	0.014658	0.001228	0.003214	0.000705	-10396.630
832	0.014658	0.001228	0.003058	0.000741	-10414.168
834	0.015865	0.001329	0.003310	0.000802	-10435.586
836	0.016504	0.001329	0.003285	0.000808	-10454.467
838	0.020499	0.001651	0.004397	0.000931	-10444.160
840	0.021167	0.001651	0.004397	0.000931	-10439.295
842	0.017021	0.001327	0.003536	0.000749	-10427.305
844	0.018321	0.001429	0.003806	0.000806	-10394.703
846	0.018321	0.001301	0.003806	0.000806	-10444.205
848	0.019086	0.001355	0.003310	0.000840	-10435.884
850	0.021063	0.001495	0.003653	0.000927	-10431.260
852	0.021063	0.001495	0.003653	0.000927	-10425.098
854	0.021063	0.001495	0.003653	0.000927	-10413.533
856	0.021063	0.001495	0.003653	0.000927	-10421.388
858	0.022315	0.001584	0.003931	0.000967	-10414.707
860	0.022315	0.001584	0.004011	0.000991	-10422.534
862	0.019604	0.001482	0.003750	0.000928	-10410.503
864	0.020638	0.001531	0.003873	0.000958	-10436.075
866	0.024321	0.001804	0.004564	0.001129	-10414.168
868	0.024321	0.001804	0.004641	0.001111	-10418.767
870	0.024321	0.001804	0.004702	0.001096	-10412.010
872	0.024321	0.001804	0.004598	0.001121	-10441.045
874	0.028362	0.002104	0.005362	0.001307	-10426.445
876	0.025062	0.001859	0.004964	0.001103	-10422.525
878	0.025062	0.001859	0.005166	0.001059	-10415.717
880	0.025062	0.001859	0.005166	0.001059	-10393.107
882	0.021613	0.001603	0.003690	0.000915	-10438.550
884	0.025494	0.001891	0.004743	0.001147	-10427.848
886	0.025494	0.001891	0.004989	0.001091	-10435.204
888	0.025494	0.001891	0.005199	0.001047	-10416.375
890	0.024046	0.001807	0.005106	0.000974	-10428.853
892	0.023022	0.001232	0.005075	0.000980	-10441.923
894	0.026471	0.002131	0.006002	0.001088	-10422.139
896	0.025800	0.002062	0.005806	0.001052	-10399.091
898	0.021041	0.001681	0.004409	0.000924	-10387.173
900	0.025246	0.001961	0.005324	0.001041	-10426.571
902	0.025412	0.001974	0.005465	0.001028	-10418.232
904	0.022599	0.001739	0.004616	0.000945	-10425.979
906	0.023013	0.001739	0.004653	0.000937	-10434.549
908	0.023013	0.001739	0.004550	0.000958	-10426.412
910	0.023013	0.001739	0.004477	0.000974	-10449.974
912	0.020746	0.001568	0.004043	0.000878	-10434.648
914	0.022852	0.001727	0.004894	0.000967	-10428.929
916	0.023093	0.001528	0.004976	0.001059	-10405.158
918	0.023093	0.001528	0.004976	0.001059	-10410.419
920	0.023093	0.001528	0.004976	0.001059	-10397.666
922	0.023093	0.001528	0.005252	0.001003	-10421.767
924	0.023756	0.001572	0.005303	0.001051	-10436.750
926	0.023756	0.001572	0.005303	0.001051	-10414.632
928	0.023756	0.001572	0.005303	0.001051	-10416.151
930	0.022141	0.001465	0.004943	0.000980	-10440.801
932	0.024399	0.001615	0.005447	0.001080	-10463.339
934	0.022865	0.001513	0.005078	0.001017	-10445.409
936	0.022865	0.001513	0.005078	0.001017	-10436.007
938	0.021913	0.001513	0.005044	0.001024	-10456.121
940	0.021913	0.001513	0.005044	0.001024	-10445.818
942	0.021913	0.001513	0.004775	0.001082	-10428.502
944	0.021283	0.001470	0.004638	0.001050	-10412.319
946	0.022837	0.001577	0.005339	0.001051	-10399.369
948	0.022837	0.001577	0.004577	0.001078	-10397.059
950	0.022837	0.001577	0.004577	0.001078	-10409.277
952	0.022837	0.001577	0.004577	0.001078	-10397.505
954	0.022837	0.001577	0.004577	0.001078	-10392.165
956	0.022344	0.001577	0.004682	0.001054	-10398.755
958	0.020737	0.001463	0.004499	0.000944	-10414.296
960	0.020549	0.001450	0.004189	0.000931	-10413.685
962	0.020975	0.001433	0.003918	0.000973	-10407.910
964	0.020975	0.001433	0.003918	0.000973	-10425.297
966	0.018668	0.001276	0.004058	0.000856	-10423.056
968	0.018668	0.001891	0.003902	0.000890	-10400.300
970	0.018668	0.001891	0.003902	0.000890	-10426.022
972	0.020949	0.002128	0.004184	0.001052	-10450.926
974	0.019062	0.001434	0.003676	0.000908	-10436.849
976	0.017321	0.001303	0.003340	0.000825	-10430.359
978	0.014465	0.001088	0.002790	0.000688	-10437.308
980	0.014465	0.001088	0.002790	0.000688	-10440.741
982	0.013650	0.001027	0.002633	0.000650	-10433.745
984	0.017669	0.001329	0.003408	0.000841	-10426.522
986	0.017669	0.001329	0.003408	0.000841	-10425.240
988	0.015074	0.001134	0.002908	0.000717	-10428.699
990	0.015074	0.001134	0.002905	0.000718	-10431.477
