Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
62	0.004696	0.016497	0.001742	0.004073	0.004412	0.001224	0.000578	-10414.424
64	0.004696	0.016497	0.001742	0.003619	0.004412	0.001305	0.000578	-10403.464
66	0.004696	0.017207	0.001742	0.003838	0.004412	0.001263	0.000578	-10413.654
68	0.004696	0.016548	0.001742	0.004566	0.004324	0.001202	0.000590	-10427.821
70	0.004009	0.014263	0.001487	0.004254	0.003691	0.001053	0.000504	-10423.814
72	0.003528	0.012105	0.001309	0.003744	0.003249	0.000926	0.000443	-10427.323
74	0.003148	0.012490	0.001350	0.003067	0.003374	0.000973	0.000457	-10415.452
76	0.003148	0.012490	0.001350	0.003406	0.003440	0.000922	0.000449	-10392.602
78	0.003649	0.011729	0.001350	0.002867	0.003222	0.000922	0.000479	-10406.037
80	0.003649	0.011729	0.001350	0.002749	0.003092	0.000940	0.000499	-10380.168
82	0.003649	0.011384	0.001350	0.002880	0.002944	0.000906	0.000524	-10381.435
84	0.003649	0.011133	0.001350	0.002880	0.002944	0.000906	0.000524	-10389.357
86	0.003833	0.011694	0.001419	0.002774	0.003289	0.000988	0.000518	-10400.127
88	0.003311	0.010102	0.001225	0.002559	0.002423	0.000827	0.000447	-10389.914
90	0.003311	0.010102	0.001225	0.002559	0.002228	0.000827	0.000486	-10386.565
92	0.003311	0.010102	0.001225	0.002548	0.002228	0.000829	0.000486	-10396.561
94	0.003311	0.009585	0.001225	0.002548	0.002336	0.000829	0.000464	-10387.465
96	0.003311	0.009585	0.001383	0.002832	0.002240	0.000846	0.000484	-10383.684
98	0.003893	0.011269	0.001626	0.003573	0.002845	0.000963	0.000527	-10395.474
100	0.003893	0.011688	0.001626	0.003476	0.002998	0.000973	0.000500	-10408.762
102	0.003893	0.011688	0.001626	0.003568	0.002249	0.000992	0.000546	-10409.308
104	0.003893	0.011688	0.001626	0.003568	0.002276	0.000992	0.000540	-10408.379
106	0.003631	0.011055	0.001517	0.003244	0.001988	0.000936	0.000537	-10397.473
108	0.004428	0.011055	0.001517	0.003229	0.001494	0.000938	0.000573	-10392.712
110	0.004428	0.011055	0.001517	0.003445	0.001557	0.000971	0.000551	-10410.061
112	0.003888	0.009708	0.001332	0.002939	0.001367	0.000864	0.000483	-10401.782
114	0.003924	0.009798	0.001345	0.002805	0.001380	0.000894	0.000488	-10413.866
116	0.003924	0.009798	0.001345	0.003038	0.001380	0.000863	0.000488	-10415.864
118	0.003924	0.009798	0.001345	0.003038	0.001380	0.000863	0.000488	-10394.521
120	0.003924	0.010002	0.001345	0.002914	0.001380	0.000879	0.000488	-10402.189
122	0.003924	0.010002	0.001345	0.002957	0.001380	0.000873	0.000488	-10399.142
124	0.004607	0.011300	0.001579	0.003777	0.001739	0.000989	0.000534	-10399.813
126	0.004230	0.010202	0.001449	0.003732	0.001545	0.000878	0.000506	-10416.565
128	0.004230	0.010202	0.001449	0.003238	0.001545	0.000878	0.000506	-10416.688
130	0.004230	0.010202	0.001271	0.003571	0.001625	0.000843	0.000481	-10409.571
132	0.004230	0.010202	0.001271	0.003287	0.001630	0.000875	0.000480	-10437.108
134	0.005026	0.012121	0.001511	0.004408	0.001936	0.000986	0.000570	-10449.130
136	0.004206	0.010145	0.001264	0.003170	0.001712	0.000882	0.000452	-10433.683
138	0.004662	0.011243	0.001401	0.004221	0.001897	0.000898	0.000501	-10436.443
140	0.004662	0.010886	0.001401	0.004012	0.001897	0.000918	0.000501	-10433.628
142	0.004662	0.010886	0.001401	0.003827	0.001897	0.000939	0.000501	-10435.803
144	0.004662	0.010886	0.001401	0.003846	0.001874	0.000940	0.000507	-10423.057
146	0.004662	0.010886	0.001401	0.003846	0.001929	0.000940	0.000493	-10440.543
148	0.005585	0.013043	0.001679	0.005028	0.002311	0.001081	0.000590	-10412.354
150	0.005585	0.013043	0.001679	0.005236	0.002311	0.001087	0.000590	-10437.221
152	0.005585	0.013043	0.001679	0.004192	0.002421	0.001137	0.000563	-10422.761
154	0.005605	0.013089	0.001685	0.004207	0.002357	0.001141	0.000583	-10427.623
156	0.005605	0.013089	0.001685	0.004518	0.002357	0.001103	0.000583	-10425.247
158	0.004934	0.012198	0.001570	0.004939	0.002197	0.001010	0.000543	-10431.402
160	0.004934	0.012198	0.001570	0.004695	0.002356	0.001037	0.000506	-10417.909
162	0.004934	0.012198	0.001570	0.004454	0.002356	0.001065	0.000506	-10423.584
164	0.005464	0.011799	0.001695	0.004076	0.002356	0.001065	0.000506	-10429.615
166	0.005326	0.011502	0.001652	0.003973	0.002041	0.001039	0.000494	-10447.267
168	0.005326	0.011502	0.001652	0.004041	0.002041	0.001029	0.000494	-10438.317
170	0.005240	0.011316	0.001626	0.003975	0.001909	0.001013	0.000511	-10416.892
172	0.005240	0.011316	0.001626	0.003824	0.001821	0.001033	0.000536	-10421.396
174	0.006392	0.013803	0.001983	0.004886	0.002221	0.001232	0.000654	-10427.706
176	0.006392	0.013266	0.001983	0.004949	0.002450	0.001225	0.000592	-10438.618
178	0.006631	0.013762	0.002057	0.005452	0.002541	0.001232	0.000615	-10438.146
180	0.006631	0.014349	0.001997	0.005968	0.002698	0.001216	0.000579	-10416.016
182	0.005761	0.012467	0.001735	0.004872	0.002216	0.001092	0.000532	-10430.731
184	0.005761	0.012467	0.001735	0.004863	0.001959	0.001093	0.000505	-10424.449
186	0.005761	0.011941	0.001735	0.005032	0.001854	0.001074	0.000534	-10421.357
188	0.005761	0.011660	0.001699	0.005143	0.001775	0.001115	0.000557	-10416.788
190	0.005761	0.011660	0.001699	0.005143	0.001666	0.001115	0.000594	-10443.821
192	0.006663	0.012523	0.001825	0.005853	0.001789	0.001166	0.000638	-10409.440
194	0.006663	0.012523	0.001825	0.005853	0.001793	0.001166	0.000637	-10414.638
196	0.006663	0.012523	0.001825	0.006094	0.001634	0.001216	0.000699	-10443.951
198	0.005773	0.010720	0.001517	0.005729	0.001421	0.000940	0.000554	-10439.003
200	0.005773	0.010720	0.001517	0.005348	0.001390	0.000967	0.000567	-10428.961
202	0.006355	0.011802	0.001988	0.005888	0.001530	0.001065	0.000624	-10424.348
204	0.007365	0.013677	0.002304	0.007216	0.001774	0.001206	0.000723	-10428.440
206	0.007365	0.013677	0.002304	0.006977	0.001964	0.001222	0.000723	-10404.607
208	0.008198	0.015224	0.002565	0.006902	0.002186	0.001430	0.000805	-10411.319
210	0.008198	0.014630	0.002565	0.007623	0.002202	0.001430	0.000799	-10423.824
212	0.008198	0.014630	0.002565	0.006909	0.002173	0.001493	0.000810	-10408.854
214	0.008198	0.014630	0.002565	0.007193	0.002555	0.001467	0.000823	-10390.449
216	0.008198	0.014630	0.002565	0.007014	0.002656	0.001453	0.000792	-10424.432
218	0.009227	0.016466	0.002887	0.007862	0.003023	0.001599	0.000882	-10421.213
220	0.009011	0.016082	0.002820	0.006861	0.002755	0.001552	0.000923	-10419.665
222	0.009648	0.018031	0.003161	0.007366	0.003262	0.001770	0.000980	-10424.671
224	0.008275	0.016016	0.002268	0.006831	0.002663	0.001521	0.000883	-10434.470
226	0.008816	0.016672	0.002416	0.007089	0.002837	0.001638	0.000941	-10434.410
228	0.008816	0.016672	0.002416	0.007272	0.002825	0.001622	0.000944	-10446.415
230	0.008816	0.016672	0.002715	0.006759	0.002793	0.001673	0.000955	-10434.404
232	0.008816	0.017132	0.002715	0.007462	0.002905	0.001604	0.000919	-10426.235
234	0.008816	0.017132	0.002292	0.007882	0.002802	0.001570	0.000952	-10417.919
236	0.007729	0.015020	0.002010	0.006097	0.002529	0.001450	0.000811	-10424.409
238	0.007729	0.015020	0.002010	0.006462	0.002421	0.001414	0.000847	-10423.630
240	0.007729	0.015655	0.002010	0.006923	0.002443	0.001376	0.000839	-10436.666
242	0.007729	0.015655	0.002010	0.007050	0.002443	0.001366	0.000839	-10420.756
244	0.007050	0.014722	0.001599	0.006845	0.002303	0.001217	0.000741	-10424.155
246	0.007050	0.014722	0.002184	0.007172	0.002303	0.001170	0.000741	-10422.896
248	0.007050	0.014722	0.001943	0.006805	0.002778	0.001193	0.000700	-10448.843
250	0.007050	0.014722	0.001943	0.006287	0.002778	0.001233	0.000700	-10436.988
252	0.008450	0.017645	0.002329	0.007535	0.003872	0.001478	0.000834	-10427.016
254	0.007635	0.016742	0.002125	0.006685	0.003677	0.001366	0.000732	-10446.184
256	0.007407	0.016742	0.002125	0.006331	0.003779	0.001401	0.000712	-10444.858
258	0.007407	0.016742	0.002125	0.006267	0.003643	0.001408	0.000739	-10435.035
260	0.007407	0.016742	0.002125	0.006005	0.003315	0.001437	0.000724	-10437.946
262	0.008270	0.018694	0.002373	0.008088	0.003557	0.001514	0.000842	-10427.366
264	0.007403	0.016207	0.002124	0.006921	0.003278	0.001384	0.000732	-10417.604
266	0.007403	0.016207	0.002124	0.007037	0.003377	0.001394	0.000710	-10390.176
268	0.007775	0.016630	0.002231	0.007391	0.003607	0.001465	0.000734	-10400.257
270	0.007775	0.016630	0.002231	0.006894	0.003472	0.001517	0.000762	-10393.218
272	0.008112	0.016630	0.002231	0.006551	0.002846	0.001554	0.000808	-10394.518
274	0.008112	0.016630	0.002231	0.007144	0.002767	0.001492	0.000831	-10388.946
276	0.008112	0.016630	0.002231	0.006478	0.002767	0.001559	0.000831	-10408.985
278	0.008112	0.016630	0.002626	0.006705	0.002688	0.001535	0.000855	-10392.574
280	0.008112	0.016630	0.002626	0.007325	0.002960	0.001475	0.000777	-10383.244
282	0.008112	0.016630	0.002626	0.006829	0.002875	0.001526	0.000800	-10387.340
284	0.008112	0.016630	0.003128	0.007616	0.002875	0.001451	0.000800	-10408.488
286	0.008698	0.017833	0.003354	0.009007	0.002938	0.001519	0.000900	-10418.952
288	0.008698	0.017532	0.003354	0.009122	0.002965	0.001519	0.000892	-10394.677
290	0.007331	0.014776	0.002402	0.006745	0.002361	0.001353	0.000795	-10427.809
292	0.007331	0.014776	0.002402	0.006745	0.002331	0.001353	0.000806	-10423.981
294	0.008465	0.017664	0.002774	0.007808	0.002907	0.001559	0.000861	-10411.404
296	0.009403	0.020586	0.003233	0.008941	0.003392	0.001832	0.001002	-10409.549
298	0.008330	0.017887	0.002864	0.008191	0.002396	0.001599	0.000926	-10410.707
300	0.007492	0.016086	0.002576	0.007093	0.002087	0.001438	0.000860	-10403.632
302	0.007492	0.016086	0.002576	0.006715	0.002090	0.001470	0.000858	-10410.424
304	0.007492	0.015846	0.002187	0.005947	0.002090	0.001466	0.000858	-10412.202
306	0.007492	0.015846	0.002187	0.006911	0.002182	0.001381	0.000822	-10405.196
308	0.007492	0.015846	0.002187	0.006437	0.002260	0.001381	0.000794	-10386.641
310	0.006266	0.012559	0.001829	0.005458	0.001814	0.001175	0.000692	-10381.148
312	0.005695	0.011413	0.002110	0.005366	0.001742	0.001064	0.000595	-10388.603
314	0.005695	0.011304	0.002110	0.004972	0.001529	0.001097	0.000678	-10379.739
316	0.006003	0.011304	0.002110	0.004972	0.001529	0.001097	0.000678	-10384.640
318	0.006871	0.013656	0.002415	0.006112	0.001780	0.001220	0.000763	-10388.595
320	0.006381	0.012684	0.002243	0.006090	0.001736	0.001104	0.000675	-10398.997
322	0.005867	0.012684	0.002243	0.006090	0.001736	0.001104	0.000675	-10405.332
324	0.005867	0.012684	0.002243	0.006090	0.001736	0.001104	0.000675	-10402.054
326	0.005826	0.012226	0.002227	0.005964	0.001776	0.001096	0.000650	-10403.951
328	0.005826	0.012226	0.002227	0.005984	0.001741	0.001095	0.000664	-10387.399
330	0.005826	0.012226	0.002227	0.006135	0.001851	0.001084	0.000624	-10401.482
332	0.005769	0.012105	0.001734	0.005994	0.001833	0.001052	0.000618	-10408.689
334	0.005769	0.012105	0.001734	0.006033	0.001742	0.001052	0.000650	-10412.514
336	0.005351	0.012105	0.001734	0.006033	0.001810	0.001052	0.000626	-10406.827
338	0.005351	0.012105	0.001734	0.005846	0.001810	0.001036	0.000626	-10388.520
340	0.005351	0.011486	0.001734	0.005843	0.001928	0.001024	0.000587	-10390.109
342	0.004674	0.010032	0.001345	0.004145	0.001770	0.000985	0.000488	-10408.305
344	0.005517	0.011379	0.001588	0.004835	0.002089	0.001131	0.000576	-10404.769
346	0.004635	0.009561	0.001334	0.004274	0.001793	0.000927	0.000474	-10417.173
348	0.005164	0.010651	0.001486	0.004762	0.001908	0.001032	0.000553	-10420.343
350	0.005758	0.010651	0.001486	0.004762	0.001826	0.001032	0.000578	-10408.801
352	0.006686	0.012755	0.001726	0.004735	0.002276	0.001235	0.000625	-10413.732
354	0.007320	0.014738	0.001889	0.005481	0.002433	0.001271	0.000701	-10398.395
356	0.006661	0.013413	0.001830	0.004988	0.002332	0.001156	0.000605	-10428.945
358	0.007223	0.014542	0.001985	0.004781	0.002290	0.001327	0.000724	-10399.369
360	0.007223	0.015038	0.001985	0.005342	0.002341	0.001264	0.000709	-10398.223
362	0.006295	0.013107	0.001730	0.004656	0.001819	0.001101	0.000618	-10399.201
364	0.007028	0.014633	0.001931	0.005610	0.001890	0.001190	0.000623	-10402.547
366	0.006172	0.012852	0.001696	0.004120	0.001569	0.001139	0.000579	-10416.430
368	0.005592	0.012435	0.001696	0.004161	0.001609	0.001134	0.000565	-10425.633
370	0.005592	0.012435	0.001696	0.004298	0.001609	0.001116	0.000565	-10433.184
372	0.005592	0.012435	0.001696	0.004148	0.002027	0.001136	0.000565	-10412.384
374	0.005378	0.011462	0.001403	0.003925	0.001949	0.001101	0.000543	-10414.608
376	0.005378	0.011462	0.001403	0.003299	0.002096	0.001137	0.000505	-10418.917
378	0.006180	0.013172	0.002220	0.004077	0.002408	0.001256	0.000580	-10405.280
380	0.005757	0.012271	0.002068	0.003618	0.002243	0.001201	0.000540	-10417.191
382	0.005757	0.012271	0.002068	0.003699	0.002243	0.001187	0.000540	-10425.405
384	0.005654	0.012271	0.002068	0.003874	0.002243	0.001158	0.000540	-10432.636
386	0.006717	0.014577	0.001892	0.004403	0.002670	0.001409	0.000641	-10416.104
388	0.007554	0.016393	0.002416	0.005412	0.003204	0.001593	0.000675	-10440.445
390	0.007554	0.016393	0.002416	0.005891	0.002448	0.001517	0.000711	-10428.826
392	0.007554	0.016393	0.001858	0.005891	0.002448	0.001517	0.000711	-10426.351
394	0.007702	0.016715	0.001894	0.005765	0.002421	0.001584	0.000748	-10429.038
396	0.007702	0.016715	0.001894	0.004577	0.002412	0.001595	0.000751	-10404.974
398	0.007702	0.016715	0.001894	0.005399	0.002535	0.001595	0.000714	-10400.074
400	0.007702	0.016715	0.001894	0.005399	0.002420	0.001595	0.000748	-10422.841
402	0.007583	0.015874	0.001865	0.005460	0.002383	0.001548	0.000736	-10395.656
404	0.007583	0.016435	0.002258	0.005237	0.002383	0.001582	0.000736	-10409.367
406	0.007583	0.016435	0.002383	0.005170	0.002290	0.001595	0.000767	-10419.386
408	0.007583	0.016435	0.001774	0.005441	0.002368	0.001552	0.000741	-10426.387
410	0.008420	0.017806	0.001970	0.005755	0.002629	0.001768	0.000823	-10394.075
412	0.007845	0.017557	0.001970	0.005738	0.002838	0.001769	0.000762	-10418.427
414	0.007845	0.017557	0.001970	0.005825	0.002852	0.001800	0.000758	-10421.700
416	0.007845	0.017557	0.001970	0.006237	0.002711	0.001731	0.000798	-10412.989
418	0.008223	0.018403	0.002065	0.006516	0.002842	0.001818	0.000836	-10412.669
420	0.008223	0.018403	0.002518	0.006461	0.002917	0.001758	0.000815	-10427.563
422	0.008223	0.017959	0.002518	0.006713	0.003043	0.001724	0.000781	-10431.327
424	0.007775	0.017030	0.002380	0.005872	0.003298	0.001632	0.000736	-10442.982
426	0.006936	0.015193	0.002124	0.005826	0.003174	0.001391	0.000608	-10423.152
428	0.006936	0.014421	0.002124	0.005826	0.003027	0.001391	0.000638	-10404.799
430	0.005965	0.012403	0.001371	0.004818	0.002557	0.001221	0.000559	-10398.511
432	0.005965	0.012403	0.001371	0.004686	0.002557	0.001240	0.000559	-10405.713
434	0.006880	0.014305	0.001581	0.005191	0.003104	0.001463	0.000612	-10417.288
436	0.005928	0.012325	0.001362	0.004003	0.002516	0.001265	0.000561	-10394.319
438	0.005928	0.012763	0.001362	0.004160	0.002344	0.001238	0.000602	-10400.158
440	0.005928	0.012568	0.001362	0.004397	0.002245	0.001204	0.000628	-10399.772
442	0.005928	0.012268	0.001709	0.004281	0.002245	0.001219	0.000628	-10414.093
444	0.005928	0.012268	0.001709	0.004314	0.002245	0.001215	0.000628	-10406.867
446	0.006033	0.013028	0.001740	0.004637	0.002190	0.001205	0.000667	-10408.463
448	0.005631	0.011714	0.001624	0.004186	0.002044	0.001141	0.000623	-10399.019
450	0.005388	0.011624	0.001554	0.003572	0.001997	0.001112	0.000583	-10405.613
452	0.005388	0.011624	0.001554	0.003650	0.002043	0.001102	0.000570	-10416.836
454	0.006145	0.013257	0.001772	0.003741	0.002468	0.001326	0.000614	-10425.932
456	0.006782	0.014632	0.001956	0.003566	0.002449	0.001582	0.000754	-10432.298
458	0.006782	0.014886	0.001956	0.003688	0.002557	0.001554	0.000722	-10414.696
460	0.006260	0.014886	0.001956	0.003853	0.002721	0.001518	0.000679	-10405.821
462	0.006260	0.014301	0.001956	0.003853	0.002546	0.001518	0.000725	-10417.505
464	0.006260	0.014281	0.001697	0.004203	0.002651	0.001450	0.000697	-10411.338
466	0.005499	0.014281	0.001697	0.004170	0.002745	0.001517	0.000673	-10417.948
468	0.006275	0.016758	0.001937	0.004759	0.002869	0.001731	0.000838	-10408.479
470	0.005370	0.014339	0.001917	0.004206	0.002432	0.001457	0.000714	-10400.724
472	0.005370	0.014339	0.001917	0.003968	0.002982	0.001502	0.000709	-10406.724
474	0.005369	0.014339	0.001917	0.003994	0.002959	0.001496	0.000715	-10394.721
476	0.005369	0.014339	0.001917	0.004204	0.003120	0.001457	0.000678	-10437.304
478	0.005719	0.013882	0.001917	0.003932	0.003735	0.001466	0.000678	-10413.057
480	0.004861	0.011799	0.002010	0.003152	0.003174	0.001286	0.000576	-10434.321
482	0.005281	0.012818	0.002184	0.003481	0.003531	0.001385	0.000626	-10422.629
484	0.004526	0.010985	0.001872	0.002983	0.003027	0.001187	0.000537	-10419.942
486	0.004526	0.010985	0.001872	0.002990	0.002986	0.001186	0.000544	-10434.676
488	0.005233	0.012702	0.002164	0.003688	0.003326	0.001325	0.000571	-10418.223
490	0.005208	0.012843	0.002188	0.003765	0.002971	0.001332	0.000577	-10408.928
492	0.005208	0.012843	0.002188	0.003643	0.002808	0.001357	0.000611	-10425.006
494	0.005208	0.012843	0.002188	0.003485	0.002953	0.001393	0.000581	-10417.241
496	0.005245	0.012475	0.002203	0.003675	0.003113	0.001366	0.000559	-10441.698
498	0.004751	0.011300	0.002324	0.003277	0.002820	0.001248	0.000506	-10443.850
500	0.004428	0.011300	0.002324	0.003167	0.002820	0.001274	0.000506	-10424.442
502	0.004397	0.011221	0.002557	0.003051	0.002800	0.001289	0.000503	-10420.486
504	0.004397	0.011221	0.002557	0.003051	0.002800	0.001289	0.000503	-10419.333
506	0.004397	0.011221	0.002152	0.003097	0.002800	0.001277	0.000503	-10444.367
508	0.004397	0.010767	0.002152	0.003264	0.002800	0.001238	0.000503	-10417.666
510	0.004397	0.010767	0.002152	0.003087	0.002726	0.001280	0.000516	-10416.987
512	0.004964	0.012156	0.002430	0.003836	0.002936	0.001367	0.000611	-10406.966
514	0.004380	0.010450	0.003080	0.003384	0.002590	0.001206	0.000539	-10437.746
516	0.004380	0.010450	0.003080	0.003250	0.002590	0.001234	0.000539	-10441.456
518	0.004380	0.010770	0.002732	0.003134	0.002794	0.001259	0.000500	-10437.085
520	0.004000	0.010568	0.002379	0.003210	0.002902	0.001243	0.000463	-10441.557
522	0.004000	0.010124	0.002379	0.003648	0.002902	0.001150	0.000463	-10412.069
524	0.004000	0.009276	0.002379	0.003533	0.002902	0.001172	0.000463	-10409.937
526	0.004000	0.008906	0.002379	0.003407	0.002902	0.001199	0.000463	-10426.336
528	0.004000	0.008906	0.002878	0.003249	0.002895	0.001236	0.000464	-10404.935
530	0.004000	0.008767	0.002878	0.003252	0.003143	0.001235	0.000428	-10376.020
532	0.004766	0.011067	0.003964	0.003921	0.003901	0.001460	0.000489	-10407.352
534	0.004715	0.011067	0.003964	0.003860	0.003901	0.001475	0.000489	-10423.033
536	0.004715	0.011067	0.003964	0.003703	0.004189	0.001517	0.000456	-10417.094
538	0.005277	0.012384	0.004436	0.004144	0.004440	0.001698	0.000538	-10408.432
540	0.005019	0.012442	0.004457	0.004280	0.004461	0.001674	0.000541	-10424.262
542	0.005019	0.011781	0.004457	0.004227	0.004461	0.001688	0.000541	-10418.824
544	0.005019	0.011414	0.004425	0.004108	0.004461	0.001721	0.000541	-10414.793
546	0.005019	0.011414	0.004425	0.004521	0.004684	0.001666	0.000515	-10419.542
548	0.004338	0.010207	0.003952	0.003575	0.003728	0.001441	0.000484	-10409.448
550	0.005686	0.013378	0.005180	0.004794	0.005216	0.001860	0.000594	-10416.070
552	0.005686	0.013378	0.005180	0.004646	0.004520	0.001785	0.000594	-10400.038
554	0.005686	0.013378	0.005537	0.004561	0.004520	0.001807	0.000594	-10425.386
556	0.005686	0.013378	0.005537	0.004869	0.004666	0.001821	0.000575	-10426.144
558	0.005686	0.013813	0.005537	0.004829	0.004666	0.001757	0.000575	-10441.407
560	0.006305	0.015784	0.005698	0.005196	0.005227	0.001989	0.000638	-10420.247
562	0.006942	0.017875	0.006274	0.006122	0.005144	0.002167	0.000702	-10440.427
564	0.007414	0.019089	0.006700	0.006898	0.005241	0.002233	0.000786	-10425.839
566	0.006708	0.016337	0.006062	0.005686	0.004742	0.002075	0.000711	-10411.587
568	0.006081	0.014809	0.005101	0.005345	0.004350	0.001836	0.000637	-10403.236
570	0.006081	0.014809	0.004714	0.004862	0.004304	0.001840	0.000644	-10420.606
572	0.006081	0.014809	0.004714	0.004920	0.004304	0.001825	0.000644	-10409.500
574	0.006081	0.014809	0.004714	0.004930	0.003966	0.001823	0.000644	-10421.069
576	0.006081	0.014809	0.004714	0.005685	0.003657	0.001744	0.000698	-10416.491
578	0.006081	0.014809	0.004714	0.005685	0.003883	0.001744	0.000658	-10400.852
580	0.006081	0.014809	0.004936	0.006009	0.003074	0.001686	0.000610	-10399.448
582	0.006157	0.016255	0.005418	0.006650	0.003375	0.001841	0.000670	-10397.219
584	0.006292	0.016612	0.005536	0.006702	0.003630	0.001898	0.000650	-10406.721
586	0.006292	0.016612	0.005536	0.006241	0.003661	0.001898	0.000645	-10412.630
588	0.006292	0.016612	0.005536	0.005861	0.003771	0.001979	0.000626	-10416.957
590	0.006292	0.016612	0.004917	0.005663	0.003739	0.002028	0.000631	-10405.380
592	0.006292	0.016903	0.005116	0.005373	0.003889	0.002009	0.000607	-10410.597
594	0.005970	0.015265	0.004620	0.004753	0.003320	0.001840	0.000550	-10401.164
596	0.005970	0.015346	0.004620	0.004753	0.003121	0.001840	0.000585	-10413.365
598	0.005895	0.015346	0.004620	0.004885	0.003121	0.001806	0.000585	-10413.219
600	0.005895	0.016109	0.004620	0.005014	0.003121	0.001775	0.000585	-10417.210
602	0.005895	0.016109	0.004620	0.004552	0.003121	0.001818	0.000585	-10380.908
604	0.005895	0.016109	0.005040	0.004803	0.003302	0.001753	0.000553	-10384.886
606	0.005895	0.015619	0.005040	0.004147	0.003815	0.001780	0.000553	-10418.790
608	0.005895	0.015619	0.005040	0.004737	0.003815	0.001713	0.000553	-10399.196
610	0.005056	0.013395	0.004322	0.004680	0.003272	0.001427	0.000474	-10420.413
612	0.004242	0.011240	0.003627	0.003931	0.002745	0.001197	0.000398	-10427.562
614	0.004242	0.010503	0.003627	0.003684	0.002461	0.001250	0.000398	-10418.717
616	0.004957	0.012867	0.004237	0.004737	0.002482	0.001370	0.000465	-10428.872
618	0.004475	0.011617	0.003826	0.004597	0.002241	0.001230	0.000419	-10439.232
620	0.004151	0.010223	0.003549	0.004658	0.002078	0.001153	0.000389	-10420.119
622	0.004151	0.010223	0.002984	0.004274	0.002078	0.001114	0.000389	-10440.963
624	0.004746	0.012111	0.003298	0.004887	0.002376	0.001273	0.000445	-10419.386
626	0.004746	0.011549	0.003298	0.004760	0.002352	0.001296	0.000450	-10448.193
628	0.004746	0.011549	0.003298	0.004957	0.002424	0.001261	0.000436	-10453.210
630	0.004792	0.012687	0.003623	0.005011	0.002765	0.001464	0.000462	-10437.022
632	0.004792	0.012291	0.003623	0.004863	0.002765	0.001495	0.000462	-10426.719
634	0.004792	0.012291	0.003623	0.005143	0.002944	0.001495	0.000433	-10415.925
636	0.004737	0.012150	0.003582	0.005563	0.002691	0.001389	0.000463	-10417.647
638	0.004737	0.012573	0.003813	0.005362	0.002691	0.001424	0.000463	-10392.515
640	0.004263	0.011314	0.003431	0.005074	0.002259	0.001258	0.000447	-10421.036
