Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
150	0.018230	0.002020	0.004711	0.001163	-10436.870
152	0.018230	0.002020	0.004856	0.001129	-10439.082
154	0.022053	0.002444	0.005463	0.001366	-10424.160
156	0.026347	0.002920	0.006786	0.001569	-10425.844
158	0.021725	0.002474	0.005182	0.001330	-10454.729
160	0.021725	0.001934	0.005182	0.001330	-10420.471
162	0.024795	0.002207	0.005917	0.001517	-10411.243
164	0.024795	0.002207	0.006349	0.001414	-10441.058
166	0.024795	0.002207	0.006349	0.001414	-10419.779
168	0.024795	0.002207	0.007253	0.001383	-10431.510
170	0.029233	0.002692	0.008655	0.001724	-10468.301
172	0.029093	0.002679	0.007954	0.001716	-10455.592
174	0.027993	0.002578	0.007821	0.001615	-10430.662
176	0.021952	0.002021	0.006215	0.001250	-10425.114
178	0.021073	0.002021	0.006953	0.001238	-10418.615
180	0.021073	0.002021	0.007155	0.001203	-10420.234
182	0.022419	0.002150	0.007784	0.001252	-10418.293
184	0.019392	0.001860	0.006733	0.001083	-10414.581
186	0.019392	0.001860	0.006562	0.001111	-10394.988
188	0.021284	0.002019	0.007122	0.001206	-10398.674
190	0.021284	0.002019	0.007122	0.001206	-10389.978
192	0.021284	0.002603	0.007122	0.001206	-10424.949
194	0.022255	0.002603	0.007529	0.001278	-10439.204
196	0.022255	0.002603	0.007529	0.001278	-10424.111
198	0.019947	0.002333	0.007265	0.001145	-10426.268
200	0.018244	0.002134	0.006033	0.001154	-10440.633
202	0.018244	0.002134	0.006867	0.001192	-10442.451
204	0.017602	0.001867	0.006688	0.001139	-10433.679
206	0.017602	0.001867	0.006688	0.001139	-10447.666
208	0.016144	0.001712	0.006134	0.001045	-10421.724
210	0.014848	0.001575	0.005497	0.000986	-10411.417
212	0.017752	0.001883	0.006905	0.001123	-10413.902
214	0.017752	0.001883	0.006879	0.001127	-10426.596
216	0.017752	0.001883	0.006879	0.001127	-10449.786
218	0.019803	0.002100	0.007062	0.001307	-10418.249
220	0.020531	0.002100	0.006840	0.001350	-10434.980
222	0.020245	0.002100	0.007010	0.001317	-10422.229
224	0.017240	0.001701	0.005931	0.001021	-10416.629
226	0.016614	0.001701	0.005698	0.001063	-10383.499
228	0.019098	0.001956	0.006451	0.001241	-10406.315
230	0.019053	0.001951	0.007054	0.001271	-10414.706
232	0.019053	0.001951	0.007054	0.001271	-10429.104
234	0.019053	0.001951	0.007300	0.001228	-10429.931
236	0.020622	0.002112	0.007650	0.001373	-10415.676
238	0.017525	0.001795	0.005323	0.001140	-10428.658
240	0.017525	0.001795	0.005323	0.001140	-10431.018
242	0.018691	0.001914	0.005677	0.001215	-10423.918
244	0.021845	0.002237	0.006742	0.001398	-10420.894
246	0.022748	0.002237	0.006742	0.001398	-10405.363
248	0.022748	0.002237	0.006742	0.001398	-10428.469
250	0.024071	0.002367	0.006228	0.001477	-10430.264
252	0.022883	0.002074	0.007298	0.001476	-10436.638
254	0.022883	0.002074	0.007889	0.001365	-10416.287
256	0.023682	0.002074	0.007889	0.001365	-10421.413
258	0.020778	0.001820	0.007030	0.001180	-10394.119
260	0.020778	0.001820	0.006756	0.001228	-10400.627
262	0.020778	0.001820	0.006644	0.001248	-10394.359
264	0.019824	0.001820	0.006423	0.001291	-10412.881
266	0.020660	0.001896	0.006738	0.001337	-10424.205
268	0.020660	0.001896	0.006300	0.001284	-10431.182
270	0.020660	0.001896	0.006036	0.001340	-10405.811
272	0.018824	0.001665	0.005301	0.001177	-10414.429
274	0.019632	0.001665	0.005074	0.001230	-10409.816
276	0.017445	0.001480	0.004896	0.001006	-10414.792
278	0.017445	0.001480	0.004896	0.001006	-10394.740
280	0.017445	0.001480	0.004870	0.001088	-10403.232
282	0.017445	0.001480	0.004712	0.001125	-10416.861
284	0.014900	0.001264	0.003949	0.000979	-10399.470
286	0.016267	0.001380	0.004822	0.001048	-10401.658
288	0.014331	0.001216	0.004248	0.000923	-10407.462
290	0.014331	0.001216	0.004508	0.000870	-10404.986
292	0.014331	0.001216	0.004508	0.000870	-10413.946
294	0.014331	0.001216	0.004824	0.000813	-10416.081
296	0.013288	0.001127	0.004473	0.000754	-10423.282
298	0.012776	0.001084	0.004045	0.000770	-10422.239
300	0.012776	0.001084	0.004045	0.000770	-10427.620
302	0.011471	0.000973	0.003632	0.000692	-10425.502
304	0.012624	0.001071	0.003997	0.000761	-10438.153
306	0.012624	0.001071	0.003806	0.000799	-10435.203
308	0.013467	0.001142	0.004158	0.000833	-10431.235
310	0.015186	0.001288	0.004753	0.000926	-10421.387
312	0.015186	0.001288	0.004753	0.000926	-10443.586
314	0.015186	0.001288	0.004753	0.000926	-10425.360
316	0.016873	0.001431	0.005362	0.001014	-10423.902
318	0.017000	0.001442	0.005176	0.001066	-10438.205
320	0.017000	0.001442	0.005039	0.001095	-10429.266
322	0.017000	0.001442	0.004939	0.001117	-10418.454
324	0.019255	0.001547	0.005297	0.001198	-10415.701
326	0.018863	0.001573	0.006055	0.001285	-10428.683
328	0.016958	0.001414	0.005107	0.001113	-10417.466
330	0.015101	0.001260	0.004630	0.000973	-10413.118
332	0.018137	0.001513	0.005382	0.001207	-10412.114
334	0.017705	0.001477	0.005130	0.001130	-10420.283
336	0.021345	0.001660	0.005877	0.001247	-10416.082
338	0.019042	0.001544	0.005346	0.001185	-10398.906
340	0.016505	0.001839	0.004657	0.001022	-10426.858
342	0.019046	0.002122	0.005373	0.001179	-10411.923
344	0.016409	0.001897	0.004803	0.001054	-10405.891
346	0.018218	0.002106	0.006087	0.001218	-10405.052
348	0.018961	0.002106	0.006079	0.001220	-10410.137
350	0.021247	0.002360	0.006207	0.001317	-10424.135
352	0.018685	0.002075	0.005243	0.001206	-10430.067
354	0.018685	0.002075	0.005438	0.001163	-10438.146
356	0.018685	0.002075	0.005173	0.001222	-10407.936
358	0.019918	0.002212	0.005515	0.001303	-10428.009
360	0.023365	0.002595	0.007444	0.001517	-10411.378
362	0.026656	0.002961	0.008585	0.001712	-10433.754
364	0.025618	0.002846	0.007638	0.001645	-10436.750
366	0.026717	0.002846	0.007996	0.001571	-10435.836
368	0.023049	0.002455	0.007618	0.001414	-10434.904
370	0.022277	0.002455	0.007596	0.001418	-10440.071
372	0.022277	0.002455	0.007596	0.001418	-10397.643
374	0.022277	0.002455	0.007339	0.001468	-10413.899
376	0.022913	0.002525	0.007883	0.001445	-10414.166
378	0.023743	0.002525	0.008768	0.001363	-10421.830
380	0.023743	0.002525	0.008217	0.001455	-10407.168
382	0.021315	0.002231	0.007260	0.001285	-10405.720
384	0.018901	0.001978	0.007615	0.001164	-10423.316
386	0.017965	0.001978	0.007880	0.001139	-10436.426
388	0.017173	0.001891	0.007798	0.001052	-10411.809
390	0.016245	0.001891	0.008014	0.001023	-10416.213
392	0.016245	0.001891	0.008014	0.001023	-10436.900
394	0.016245	0.001891	0.007935	0.001034	-10430.996
396	0.016245	0.001891	0.007754	0.001058	-10416.408
398	0.016245	0.001891	0.007497	0.001058	-10421.468
400	0.016245	0.001891	0.007226	0.001097	-10394.053
402	0.014184	0.001651	0.005554	0.000958	-10381.220
404	0.014184	0.001651	0.005554	0.000958	-10394.022
406	0.014184	0.001651	0.005554	0.000958	-10400.967
408	0.014184	0.001651	0.005343	0.000996	-10406.765
410	0.014184	0.001651	0.005343	0.000996	-10397.120
412	0.014100	0.001641	0.005173	0.001017	-10407.925
414	0.014100	0.001641	0.005173	0.001017	-10412.378
416	0.015375	0.001790	0.005972	0.001047	-10393.541
418	0.015375	0.001790	0.005711	0.001095	-10414.749
420	0.018115	0.002109	0.007900	0.001290	-10401.016
422	0.015897	0.001871	0.006763	0.001187	-10402.088
424	0.015897	0.001871	0.007055	0.001137	-10432.466
426	0.015897	0.001871	0.007338	0.001137	-10426.349
428	0.017570	0.002068	0.008110	0.001257	-10434.946
430	0.016342	0.001923	0.007785	0.001133	-10410.537
432	0.016342	0.001923	0.007690	0.001147	-10405.672
434	0.016342	0.001923	0.007474	0.001180	-10436.704
436	0.016342	0.001923	0.007474	0.001180	-10411.721
438	0.014928	0.001757	0.006828	0.001078	-10409.081
440	0.014928	0.001757	0.006559	0.001122	-10418.604
442	0.014928	0.001757	0.006779	0.001086	-10408.730
444	0.015506	0.001825	0.006785	0.001170	-10422.824
446	0.014888	0.001886	0.006515	0.001124	-10431.425
448	0.012808	0.001623	0.005604	0.000967	-10423.695
450	0.012585	0.001595	0.005165	0.001013	-10407.014
452	0.012585	0.001595	0.004677	0.001013	-10417.814
454	0.012585	0.001595	0.004867	0.000973	-10399.978
456	0.012095	0.001532	0.004678	0.000935	-10399.797
458	0.012095	0.001532	0.004678	0.000935	-10395.218
460	0.012095	0.001532	0.004678	0.000935	-10423.752
462	0.014193	0.001748	0.005334	0.001067	-10390.207
464	0.014193	0.001748	0.005286	0.001076	-10397.318
466	0.014193	0.001748	0.005077	0.001121	-10404.610
468	0.014193	0.001748	0.005493	0.001036	-10392.896
470	0.014193	0.001748	0.005748	0.000990	-10418.625
472	0.014193	0.002590	0.005392	0.001055	-10387.257
474	0.014193	0.002590	0.003975	0.001124	-10411.382
476	0.014193	0.002499	0.003975	0.001124	-10396.826
478	0.014193	0.002499	0.004387	0.001019	-10402.209
480	0.016877	0.002971	0.005216	0.001211	-10396.111
482	0.015913	0.002802	0.005805	0.001132	-10419.086
484	0.014563	0.002197	0.004992	0.001102	-10409.383
486	0.014563	0.002197	0.004992	0.001102	-10417.718
488	0.014563	0.002197	0.005266	0.001045	-10406.040
490	0.014614	0.002205	0.005041	0.001099	-10411.293
492	0.014614	0.002205	0.005041	0.001099	-10405.223
494	0.014614	0.002205	0.004850	0.001143	-10402.193
496	0.014614	0.002205	0.005050	0.001097	-10420.341
498	0.012312	0.001858	0.004254	0.000924	-10420.040
500	0.012312	0.001858	0.004254	0.000924	-10422.116
502	0.011266	0.001700	0.003780	0.000871	-10412.631
504	0.012608	0.001902	0.004230	0.000975	-10401.788
506	0.012608	0.001902	0.004230	0.000975	-10397.268
508	0.012608	0.001902	0.004025	0.001025	-10415.065
510	0.012608	0.001902	0.004025	0.001025	-10398.808
512	0.012608	0.001902	0.004025	0.001025	-10399.709
514	0.015608	0.002355	0.005157	0.001226	-10399.486
516	0.018663	0.002664	0.005896	0.001372	-10415.957
518	0.015746	0.002247	0.004975	0.001157	-10379.289
520	0.018337	0.002617	0.005794	0.001348	-10391.982
522	0.015861	0.002264	0.004864	0.001201	-10393.155
524	0.015861	0.002264	0.006127	0.001194	-10404.537
526	0.015861	0.002264	0.006208	0.001178	-10388.694
528	0.015178	0.002166	0.005798	0.001155	-10409.057
530	0.014477	0.002166	0.006022	0.001112	-10389.425
532	0.014477	0.002166	0.005740	0.001167	-10374.849
534	0.015027	0.002249	0.005958	0.001211	-10388.853
536	0.015027	0.002249	0.006837	0.001197	-10419.248
538	0.015996	0.002394	0.007167	0.001294	-10422.883
540	0.015996	0.002394	0.007299	0.001294	-10439.720
542	0.013754	0.002058	0.006276	0.001113	-10422.049
544	0.013754	0.002058	0.006875	0.001139	-10420.683
546	0.013754	0.002058	0.006554	0.001195	-10398.732
548	0.013754	0.002058	0.007749	0.001141	-10403.256
550	0.013754	0.002058	0.007630	0.001141	-10422.008
552	0.012799	0.001915	0.006780	0.001112	-10406.558
554	0.014067	0.001358	0.006912	0.001174	-10392.070
556	0.013253	0.001225	0.006015	0.001097	-10406.388
558	0.013885	0.001225	0.005786	0.001140	-10406.914
560	0.015733	0.001344	0.006423	0.001238	-10422.856
562	0.014094	0.001204	0.005744	0.001111	-10404.506
564	0.014094	0.001204	0.005481	0.001164	-10432.059
566	0.015867	0.001356	0.006318	0.001280	-10442.205
568	0.016871	0.001438	0.007049	0.001291	-10396.670
570	0.016107	0.001448	0.007097	0.001300	-10386.565
572	0.016634	0.001420	0.006854	0.001295	-10400.821
574	0.016634	0.001420	0.006988	0.001270	-10405.509
576	0.016634	0.001420	0.007179	0.001285	-10418.295
578	0.017191	0.002308	0.007361	0.001291	-10419.589
580	0.017191	0.002308	0.008592	0.001248	-10417.219
582	0.017191	0.002308	0.008791	0.001220	-10407.006
584	0.017191	0.002308	0.008603	0.001246	-10410.756
586	0.017191	0.002308	0.009013	0.001189	-10393.189
588	0.017191	0.002308	0.009013	0.001189	-10379.863
590	0.014481	0.001944	0.006644	0.001047	-10399.426
592	0.012247	0.001644	0.004846	0.000885	-10416.374
594	0.014227	0.001910	0.005854	0.000989	-10403.055
596	0.016194	0.002174	0.006247	0.001200	-10417.790
598	0.017295	0.002431	0.006247	0.001200	-10420.277
600	0.017295	0.002431	0.005996	0.001251	-10404.677
602	0.017295	0.002431	0.006137	0.001222	-10405.983
604	0.017295	0.002431	0.006137	0.001222	-10426.516
606	0.017295	0.002431	0.006137	0.001222	-10408.356
608	0.015484	0.002176	0.005752	0.001045	-10430.032
610	0.014713	0.002068	0.005466	0.000993	-10400.984
612	0.016538	0.002324	0.006414	0.001181	-10405.275
614	0.016538	0.002324	0.006701	0.001131	-10399.183
616	0.017266	0.002324	0.006440	0.001177	-10396.225
618	0.015035	0.002024	0.005454	0.001053	-10402.171
620	0.015035	0.003397	0.005236	0.001097	-10416.356
622	0.012972	0.003108	0.004541	0.000942	-10427.696
624	0.013764	0.003298	0.004818	0.000999	-10439.498
626	0.013764	0.003298	0.004968	0.001005	-10412.927
628	0.013764	0.003298	0.004936	0.001011	-10409.432
630	0.011938	0.002861	0.004281	0.000877	-10399.528
632	0.011938	0.002861	0.004638	0.000810	-10406.997
634	0.010652	0.002552	0.003925	0.000762	-10396.555
636	0.010652	0.002552	0.003925	0.000762	-10387.293
638	0.010652	0.002064	0.003925	0.000762	-10384.020
640	0.009381	0.001817	0.003457	0.000671	-10418.928
642	0.009381	0.001817	0.003457	0.000671	-10404.129
644	0.010543	0.002043	0.003762	0.000779	-10408.247
646	0.009702	0.002043	0.003855	0.000760	-10395.953
648	0.008462	0.001781	0.003345	0.000666	-10405.223
650	0.009589	0.001932	0.003627	0.000722	-10421.772
652	0.009589	0.001932	0.003627	0.000722	-10436.136
654	0.009586	0.001931	0.003626	0.000722	-10443.869
656	0.008546	0.001722	0.003115	0.000668	-10455.048
658	0.008546	0.001722	0.002944	0.000707	-10413.653
660	0.009557	0.001925	0.003293	0.000790	-10428.909
662	0.009504	0.002096	0.003756	0.000821	-10439.877
664	0.009486	0.002096	0.004007	0.000770	-10411.980
666	0.008765	0.001937	0.003702	0.000711	-10412.991
668	0.008765	0.001937	0.003702	0.000711	-10391.832
670	0.007748	0.001367	0.003273	0.000629	-10399.174
672	0.007314	0.001290	0.003089	0.000593	-10411.069
674	0.007314	0.001290	0.003089	0.000593	-10412.274
676	0.008395	0.001481	0.003447	0.000701	-10410.301
678	0.009626	0.001481	0.003447	0.000701	-10441.386
680	0.009626	0.001481	0.003447	0.000701	-10443.054
682	0.011306	0.001739	0.004351	0.000766	-10399.102
684	0.011306	0.001739	0.004351	0.000766	-10401.150
686	0.010714	0.001739	0.004983	0.000766	-10399.293
688	0.010714	0.001739	0.004983	0.000766	-10404.776
690	0.009631	0.001444	0.004479	0.000688	-10421.467
692	0.010717	0.002031	0.004869	0.000784	-10415.697
694	0.010642	0.002017	0.004835	0.000779	-10413.017
696	0.009941	0.001884	0.004516	0.000727	-10406.619
698	0.009941	0.001884	0.004516	0.000727	-10404.102
700	0.011237	0.002129	0.004625	0.000753	-10432.810
702	0.011305	0.002142	0.005728	0.000757	-10414.468
704	0.011305	0.002096	0.005728	0.000757	-10390.313
706	0.012773	0.002368	0.005546	0.000856	-10407.136
708	0.012773	0.002368	0.005318	0.000892	-10384.735
710	0.011035	0.002046	0.004595	0.000771	-10422.170
712	0.012670	0.002349	0.005707	0.000818	-10389.797
714	0.014394	0.002669	0.006098	0.000989	-10401.969
716	0.013737	0.002545	0.005506	0.000893	-10415.532
718	0.013737	0.002545	0.005506	0.000893	-10413.641
720	0.013116	0.002545	0.005425	0.000906	-10410.268
722	0.011977	0.002324	0.004954	0.000827	-10416.711
724	0.011002	0.002135	0.004550	0.000760	-10420.125
726	0.011002	0.002135	0.004550	0.000760	-10400.604
728	0.011002	0.002135	0.004830	0.000716	-10384.785
730	0.010591	0.002055	0.004650	0.000689	-10395.324
732	0.010593	0.002055	0.004651	0.000689	-10412.002
734	0.010593	0.002055	0.004096	0.000689	-10394.633
736	0.013397	0.002599	0.005180	0.000872	-10407.633
738	0.011831	0.002445	0.005680	0.000820	-10430.340
740	0.011831	0.002445	0.005680	0.000820	-10435.949
742	0.010325	0.002083	0.004765	0.000710	-10412.614
744	0.010325	0.002083	0.004765	0.000710	-10398.801
746	0.010325	0.002083	0.004765	0.000710	-10410.236
748	0.011320	0.002284	0.005225	0.000778	-10381.353
750	0.011320	0.002284	0.005593	0.000727	-10381.854
752	0.009920	0.002002	0.004691	0.000665	-10402.619
754	0.009920	0.002002	0.004691	0.000665	-10405.713
756	0.009920	0.002002	0.004691	0.000665	-10400.332
758	0.011698	0.002361	0.004581	0.000785	-10399.697
760	0.010420	0.002746	0.003940	0.000724	-10425.643
762	0.012124	0.003195	0.004704	0.000821	-10410.123
764	0.010724	0.002826	0.003917	0.000771	-10428.937
766	0.009999	0.002635	0.003652	0.000719	-10412.575
768	0.011676	0.003077	0.004455	0.000804	-10379.205
770	0.011962	0.003152	0.004564	0.000824	-10397.455
772	0.013160	0.003468	0.004689	0.000970	-10409.578
774	0.013160	0.003468	0.005451	0.000970	-10395.237
776	0.012347	0.003338	0.005225	0.000891	-10408.115
778	0.012347	0.003338	0.005225	0.000891	-10420.109
780	0.013920	0.003764	0.006026	0.000982	-10410.894
782	0.013920	0.002838	0.006291	0.000941	-10402.831
784	0.013920	0.002838	0.006078	0.000974	-10396.695
786	0.014770	0.002838	0.005687	0.001040	-10381.755
788	0.014770	0.002352	0.005666	0.001044	-10378.714
790	0.012400	0.001975	0.004757	0.000877	-10408.555
792	0.013307	0.002119	0.005105	0.000941	-10404.476
794	0.014449	0.003322	0.005543	0.001022	-10397.973
796	0.014449	0.003322	0.005543	0.001022	-10395.040
798	0.016286	0.003745	0.006389	0.001126	-10377.754
800	0.016286	0.003745	0.005604	0.001126	-10404.012
802	0.016286	0.003745	0.005604	0.001126	-10395.342
804	0.018896	0.004345	0.007516	0.001307	-10385.145
806	0.018896	0.004345	0.007516	0.001307	-10380.917
808	0.016599	0.003816	0.006584	0.001151	-10391.026
810	0.016599	0.003816	0.005921	0.001151	-10401.565
812	0.019795	0.004551	0.007883	0.001402	-10415.547
814	0.017571	0.004283	0.007813	0.001253	-10389.911
816	0.017571	0.004283	0.007947	0.001232	-10387.480
818	0.019314	0.004283	0.007974	0.001228	-10394.685
820	0.019319	0.004284	0.007660	0.001278	-10402.512
822	0.018940	0.004758	0.008361	0.001326	-10378.795
824	0.018940	0.004758	0.008405	0.001319	-10404.103
826	0.018940	0.004758	0.008405	0.001319	-10405.335
828	0.018940	0.004758	0.008432	0.001314	-10401.736
830	0.020100	0.005050	0.008755	0.001426	-10417.782
832	0.020100	0.005050	0.010155	0.001440	-10393.802
834	0.020100	0.005050	0.010260	0.001425	-10422.289
836	0.016936	0.002977	0.008462	0.001227	-10436.148
838	0.016936	0.002977	0.007614	0.001241	-10403.490
840	0.019207	0.003376	0.008635	0.001407	-10426.011
842	0.020011	0.003376	0.008945	0.001359	-10426.048
844	0.020135	0.002385	0.008100	0.001359	-10442.168
846	0.020701	0.002452	0.007338	0.001397	-10423.735
848	0.020701	0.002452	0.007318	0.001401	-10403.760
850	0.019021	0.002253	0.006724	0.001287	-10431.543
852	0.019542	0.002315	0.006359	0.001344	-10427.658
854	0.019542	0.002315	0.006433	0.001328	-10415.224
856	0.019542	0.002315	0.006433	0.001328	-10418.001
858	0.018871	0.002315	0.007625	0.001279	-10422.268
860	0.018084	0.002315	0.007292	0.001338	-10447.116
862	0.015978	0.002045	0.006443	0.001182	-10439.320
864	0.015978	0.002045	0.007555	0.001128	-10403.785
866	0.017773	0.002275	0.008471	0.001245	-10398.556
868	0.017773	0.002275	0.007894	0.001245	-10429.537
870	0.017773	0.002852	0.007894	0.001245	-10399.129
872	0.019732	0.003166	0.009217	0.001314	-10409.165
874	0.019732	0.003166	0.009217	0.001314	-10412.138
876	0.017058	0.002737	0.007747	0.001169	-10425.060
878	0.017058	0.002737	0.007871	0.001150	-10412.551
880	0.017058	0.002737	0.007871	0.001150	-10405.074
882	0.015342	0.002462	0.006966	0.000997	-10413.715
884	0.017303	0.002910	0.008235	0.001178	-10403.937
886	0.015031	0.002528	0.008068	0.001024	-10425.159
888	0.016407	0.002759	0.009446	0.001042	-10422.686
890	0.016407	0.002759	0.007816	0.001057	-10416.787
892	0.015538	0.002613	0.007215	0.001027	-10411.832
894	0.014946	0.002613	0.006481	0.000997	-10410.873
896	0.016846	0.002946	0.006931	0.001184	-10403.145
898	0.016846	0.002946	0.006931	0.001184	-10399.937
900	0.016846	0.002196	0.007196	0.001184	-10424.287
902	0.015575	0.002430	0.006119	0.001081	-10429.173
904	0.018907	0.002949	0.007756	0.001257	-10433.454
906	0.021259	0.003316	0.008721	0.001413	-10425.789
908	0.020422	0.003316	0.008694	0.001417	-10418.306
910	0.023081	0.003748	0.009826	0.001602	-10438.771
912	0.017510	0.002251	0.007419	0.001221	-10454.689
914	0.019660	0.002527	0.008347	0.001368	-10432.282
916	0.018935	0.002434	0.008039	0.001318	-10418.066
918	0.018020	0.002434	0.008153	0.001299	-10445.252
920	0.019084	0.002605	0.007925	0.001379	-10441.558
922	0.017628	0.002303	0.007248	0.001179	-10427.782
924	0.016031	0.002322	0.006427	0.001099	-10430.331
926	0.016031	0.001934	0.006717	0.001052	-10432.515
928	0.016031	0.001934	0.006991	0.001011	-10419.161
930	0.018116	0.002186	0.007900	0.001142	-10408.998
932	0.016322	0.001998	0.007222	0.001044	-10418.151
934	0.016322	0.001998	0.007302	0.001044	-10436.298
936	0.015141	0.001905	0.006960	0.000995	-10432.490
938	0.015141	0.001905	0.007321	0.000946	-10420.689
940	0.015970	0.002009	0.007335	0.001050	-10418.744
942	0.014415	0.001855	0.007498	0.000876	-10437.987
944	0.017810	0.002256	0.008688	0.001118	-10412.852
946	0.015263	0.001933	0.006561	0.000990	-10412.592
948	0.017648	0.002124	0.007744	0.001024	-10425.563
950	0.018833	0.002373	0.009479	0.001045	-10428.843
952	0.018833	0.002373	0.009477	0.001045	-10412.159
954	0.019699	0.002373	0.009176	0.001079	-10410.260
956	0.019699	0.002373	0.009176	0.001079	-10425.459
958	0.019063	0.002373	0.009176	0.001079	-10413.640
960	0.019063	0.002373	0.009390	0.001079	-10440.730
962	0.020130	0.002424	0.010763	0.001078	-10444.075
964	0.020130	0.002424	0.009142	0.001136	-10438.009
966	0.020130	0.002424	0.009969	0.001136	-10427.072
968	0.020652	0.002487	0.009947	0.001198	-10456.065
970	0.017382	0.002156	0.008201	0.000999	-10479.351
972	0.019641	0.002436	0.010193	0.001129	-10455.824
974	0.021757	0.002699	0.010719	0.001251	-10428.464
976	0.021757	0.002699	0.010889	0.001231	-10444.212
978	0.017248	0.002139	0.008337	0.001011	-10430.690
980	0.017248	0.002139	0.008337	0.001011	-10431.817
982	0.017248	0.002139	0.009381	0.001011	-10444.732
984	0.017248	0.002139	0.008223	0.001011	-10417.947
986	0.017248	0.002139	0.007887	0.001054	-10418.992
988	0.019821	0.002458	0.010857	0.001128	-10412.814
990	0.016154	0.002004	0.008542	0.000952	-10396.766
