Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
2	0.002785	0.000390	0.002173	0.014229	0.001666	0.005151	0.000915	0.006870	0.000650	0.000996	0.000668	0.000219	0.000204	-10436.268
4	0.002785	0.000390	0.002173	0.014179	0.001666	0.005009	0.000862	0.006870	0.000650	0.000972	0.000695	0.000219	0.000204	-10423.112
6	0.002531	0.000355	0.001975	0.012080	0.001514	0.003852	0.000757	0.006244	0.000582	0.000900	0.000647	0.000199	0.000189	-10438.266
8	0.002500	0.000350	0.001821	0.012507	0.001495	0.003805	0.000745	0.005807	0.000574	0.000888	0.000641	0.000196	0.000186	-10443.539
10	0.002500	0.000350	0.001821	0.012507	0.001495	0.004110	0.000745	0.005807	0.000574	0.000888	0.000641	0.000196	0.000186	-10434.673
12	0.002500	0.000350	0.002244	0.012507	0.001495	0.004110	0.000789	0.005807	0.000574	0.000888	0.000631	0.000196	0.000186	-10419.818
14	0.002350	0.000329	0.002016	0.011756	0.001405	0.003939	0.000766	0.005888	0.000540	0.000830	0.000580	0.000185	0.000175	-10438.477
16	0.001939	0.000272	0.001663	0.009699	0.001478	0.003181	0.000623	0.005245	0.000445	0.000690	0.000483	0.000152	0.000144	-10450.112
18	0.001939	0.000272	0.001663	0.009699	0.001478	0.002844	0.000733	0.005245	0.000445	0.000670	0.000434	0.000152	0.000144	-10430.883
20	0.002203	0.000309	0.001890	0.011021	0.001679	0.003010	0.000833	0.005959	0.000506	0.000781	0.000493	0.000173	0.000164	-10441.456
22	0.002203	0.000309	0.001890	0.011021	0.001679	0.002967	0.000827	0.005959	0.000515	0.000783	0.000495	0.000173	0.000161	-10455.498
24	0.002203	0.000309	0.001890	0.011021	0.001679	0.002967	0.000972	0.005959	0.000515	0.000783	0.000447	0.000173	0.000161	-10443.566
26	0.002203	0.000309	0.001890	0.011021	0.001478	0.003612	0.000972	0.005959	0.000569	0.000783	0.000447	0.000173	0.000146	-10436.200
28	0.002585	0.000362	0.002217	0.012932	0.001734	0.004559	0.000979	0.006699	0.000667	0.000891	0.000578	0.000203	0.000171	-10426.602
30	0.002356	0.000330	0.002201	0.011784	0.001406	0.003435	0.000845	0.006532	0.000608	0.000839	0.000546	0.000185	0.000156	-10435.441
32	0.002356	0.000330	0.002201	0.011784	0.001406	0.003148	0.000775	0.006002	0.000608	0.000863	0.000578	0.000185	0.000156	-10427.075
34	0.001926	0.000270	0.001799	0.009634	0.001149	0.002574	0.000603	0.004907	0.000497	0.000706	0.000489	0.000151	0.000128	-10432.751
36	0.002176	0.000305	0.002033	0.010887	0.001299	0.003695	0.000674	0.005545	0.000562	0.000767	0.000556	0.000171	0.000144	-10404.291
38	0.002172	0.000318	0.002029	0.010342	0.001296	0.003274	0.000695	0.005534	0.000966	0.000793	0.000543	0.000171	0.000144	-10396.098
40	0.002172	0.000318	0.002029	0.010342	0.001296	0.003711	0.000650	0.005986	0.000966	0.000764	0.000569	0.000169	0.000144	-10420.341
42	0.002172	0.000318	0.002029	0.010672	0.001296	0.002891	0.000690	0.005986	0.000966	0.000787	0.000546	0.000169	0.000144	-10420.472
44	0.002527	0.000370	0.002361	0.012206	0.001508	0.003648	0.000833	0.006966	0.001124	0.000894	0.000619	0.000196	0.000168	-10413.580
46	0.002527	0.000370	0.002361	0.012546	0.001508	0.003906	0.000874	0.006389	0.001124	0.000875	0.000599	0.000196	0.000168	-10429.914
48	0.002527	0.000370	0.002361	0.012037	0.001508	0.003722	0.000874	0.007057	0.001124	0.000854	0.000599	0.000196	0.000168	-10420.112
50	0.002467	0.000361	0.001766	0.011750	0.001472	0.003970	0.000870	0.006516	0.001271	0.000810	0.000578	0.000191	0.000141	-10422.201
52	0.002678	0.000392	0.001917	0.011925	0.001598	0.004410	0.000961	0.007074	0.001380	0.000882	0.000620	0.000208	0.000153	-10430.273
54	0.002678	0.000392	0.001820	0.012307	0.001598	0.004410	0.000961	0.007074	0.001380	0.000882	0.000620	0.000208	0.000153	-10463.109
56	0.002332	0.000380	0.001768	0.011952	0.001552	0.004271	0.000953	0.006512	0.001340	0.000858	0.000594	0.000202	0.000149	-10451.733
58	0.002530	0.000413	0.001918	0.012970	0.001685	0.004303	0.000951	0.011906	0.001454	0.000953	0.000681	0.000196	0.000161	-10423.071
60	0.002227	0.000363	0.001408	0.011417	0.001483	0.003467	0.000807	0.007570	0.001280	0.000861	0.000615	0.000184	0.000142	-10419.567
62	0.002227	0.000363	0.001408	0.010547	0.001483	0.003828	0.000807	0.008023	0.001280	0.000861	0.000615	0.000184	0.000142	-10438.136
64	0.002376	0.000388	0.001502	0.011249	0.001582	0.004336	0.000861	0.008558	0.001365	0.000903	0.000656	0.000196	0.000152	-10422.257
66	0.002376	0.000388	0.001502	0.011249	0.001582	0.003712	0.000910	0.008825	0.001365	0.000903	0.000631	0.000196	0.000152	-10405.212
68	0.002737	0.000447	0.001731	0.012963	0.001822	0.003969	0.001106	0.015103	0.001573	0.001053	0.000702	0.000206	0.000175	-10401.886
70	0.002551	0.000416	0.001613	0.012918	0.001698	0.004112	0.000985	0.014073	0.001466	0.000950	0.000675	0.000191	0.000163	-10402.741
72	0.002379	0.000416	0.001613	0.012397	0.001698	0.003575	0.001052	0.014073	0.001466	0.000993	0.000644	0.000191	0.000163	-10427.522
74	0.002078	0.000364	0.001409	0.010829	0.001483	0.003291	0.001007	0.012293	0.000717	0.000852	0.000528	0.000167	0.000142	-10456.481
76	0.002078	0.000364	0.001409	0.010829	0.001483	0.003417	0.001083	0.012293	0.000704	0.000841	0.000503	0.000167	0.000145	-10414.995
78	0.002078	0.000364	0.001409	0.010829	0.001483	0.002961	0.001284	0.012293	0.000704	0.000841	0.000450	0.000167	0.000145	-10438.903
80	0.002078	0.000364	0.001409	0.010829	0.001483	0.002792	0.001296	0.012293	0.000711	0.000865	0.000448	0.000167	0.000145	-10438.050
82	0.002078	0.000364	0.001049	0.011132	0.001483	0.002929	0.001225	0.012293	0.000711	0.000845	0.000464	0.000167	0.000145	-10426.724
84	0.002078	0.000364	0.001056	0.011132	0.001483	0.002742	0.001275	0.013552	0.000291	0.000871	0.000452	0.000166	0.000152	-10423.040
86	0.002078	0.000364	0.001056	0.011132	0.001483	0.002758	0.001170	0.013552	0.000301	0.000867	0.000478	0.000166	0.000147	-10418.384
88	0.002078	0.000364	0.001056	0.011132	0.001483	0.003076	0.001154	0.013552	0.000301	0.000866	0.000483	0.000166	0.000147	-10414.745
90	0.002078	0.000364	0.001056	0.010796	0.001483	0.003316	0.001065	0.014094	0.000301	0.000838	0.000509	0.000166	0.000147	-10437.851
92	0.002465	0.000431	0.001253	0.012804	0.001759	0.003640	0.001381	0.016716	0.000358	0.001028	0.000569	0.000197	0.000175	-10417.179
94	0.002465	0.000431	0.001576	0.012804	0.002331	0.003825	0.001295	0.016988	0.000358	0.000974	0.000594	0.000197	0.000175	-10432.383
96	0.002465	0.000431	0.001576	0.012804	0.002331	0.003816	0.001218	0.016988	0.000358	0.000975	0.000619	0.000197	0.000175	-10428.367
98	0.002465	0.000431	0.001576	0.012804	0.002331	0.004147	0.001165	0.023734	0.000358	0.000947	0.000638	0.000190	0.000175	-10429.788
100	0.002465	0.000431	0.001576	0.012916	0.002331	0.003396	0.001218	0.023734	0.000358	0.000965	0.000618	0.000190	0.000175	-10435.367
102	0.002465	0.000431	0.001576	0.012916	0.002331	0.003604	0.001216	0.021024	0.000358	0.000945	0.000619	0.000193	0.000175	-10433.861
104	0.002369	0.000689	0.001357	0.011122	0.002007	0.002691	0.001133	0.018455	0.000273	0.000856	0.000505	0.000166	0.000150	-10430.117
106	0.002369	0.000689	0.001357	0.011122	0.002007	0.002691	0.001146	0.017737	0.000273	0.000856	0.000501	0.000166	0.000150	-10416.360
108	0.002369	0.000689	0.001357	0.011122	0.002007	0.002985	0.001036	0.018400	0.000273	0.000822	0.000537	0.000166	0.000150	-10426.094
110	0.002369	0.000689	0.001357	0.011122	0.002007	0.002685	0.001036	0.018338	0.000273	0.000822	0.000537	0.000166	0.000150	-10433.382
112	0.002443	0.000711	0.001399	0.011469	0.002070	0.002981	0.001016	0.018144	0.000282	0.000867	0.000573	0.000171	0.000155	-10421.570
114	0.002443	0.000711	0.001626	0.011469	0.002070	0.002515	0.001031	0.018144	0.000282	0.000883	0.000568	0.000171	0.000155	-10441.420
116	0.002443	0.000711	0.001626	0.011469	0.002070	0.002681	0.000948	0.018144	0.000282	0.000866	0.000602	0.000171	0.000155	-10445.226
118	0.002634	0.000766	0.001753	0.012363	0.001949	0.002637	0.000989	0.019559	0.000304	0.000961	0.000665	0.000184	0.000167	-10432.933
120	0.002330	0.000677	0.001550	0.011280	0.001724	0.002332	0.000874	0.017299	0.000269	0.000850	0.000588	0.000163	0.000148	-10437.244
122	0.002100	0.000611	0.001397	0.010167	0.001554	0.002085	0.000785	0.015592	0.000242	0.000768	0.000532	0.000147	0.000133	-10448.809
124	0.002438	0.000709	0.001622	0.011806	0.001804	0.002431	0.000954	0.018105	0.000281	0.000890	0.000597	0.000171	0.000155	-10448.329
126	0.002438	0.000709	0.001174	0.011806	0.001804	0.002596	0.000986	0.018637	0.000281	0.000872	0.000584	0.000171	0.000155	-10424.548
128	0.002438	0.000709	0.001174	0.011806	0.001804	0.002938	0.001017	0.017458	0.000281	0.000836	0.000571	0.000172	0.000155	-10419.548
130	0.002437	0.000709	0.001466	0.011799	0.001803	0.002598	0.001069	0.016526	0.000281	0.000873	0.000551	0.000172	0.000155	-10434.548
132	0.002437	0.000709	0.001466	0.011799	0.001803	0.002598	0.001103	0.016437	0.000281	0.000873	0.000539	0.000172	0.000155	-10433.514
134	0.002437	0.000709	0.001466	0.011306	0.001803	0.002732	0.001114	0.016437	0.000281	0.000857	0.000536	0.000172	0.000155	-10430.989
136	0.002779	0.000808	0.001672	0.012892	0.002056	0.003336	0.001312	0.019110	0.000321	0.000952	0.000598	0.000196	0.000176	-10427.366
138	0.002779	0.000808	0.001947	0.013513	0.002056	0.003228	0.001312	0.019110	0.000321	0.000964	0.000598	0.000196	0.000176	-10432.214
140	0.002779	0.000808	0.001947	0.013513	0.002056	0.003190	0.001345	0.019840	0.000321	0.000972	0.000588	0.000196	0.000176	-10449.448
142	0.002521	0.000733	0.001767	0.012751	0.001866	0.002531	0.001175	0.017821	0.000271	0.000855	0.000561	0.000178	0.000160	-10464.880
144	0.002521	0.000733	0.001607	0.012751	0.001866	0.002673	0.001252	0.017821	0.000262	0.000902	0.000538	0.000178	0.000165	-10437.994
146	0.002781	0.000809	0.001772	0.014064	0.002058	0.003247	0.001441	0.019656	0.000289	0.001025	0.000576	0.000196	0.000183	-10471.571
148	0.002781	0.000809	0.001772	0.014064	0.003268	0.003344	0.001774	0.019656	0.000289	0.001013	0.000505	0.000196	0.000183	-10441.115
150	0.002781	0.000809	0.001772	0.014380	0.003268	0.003540	0.001495	0.019675	0.000297	0.000985	0.000505	0.000196	0.000177	-10429.591
152	0.002465	0.000717	0.001571	0.012748	0.002897	0.003108	0.001279	0.017753	0.000263	0.000876	0.000457	0.000174	0.000157	-10453.526
154	0.002465	0.000717	0.001571	0.012748	0.002897	0.002931	0.001261	0.017499	0.000263	0.000900	0.000462	0.000174	0.000157	-10440.630
156	0.002465	0.000717	0.001571	0.013073	0.002897	0.003347	0.001227	0.021052	0.000263	0.000921	0.000469	0.000171	0.000157	-10425.371
158	0.002465	0.000717	0.001571	0.012664	0.002897	0.003369	0.001224	0.021052	0.000263	0.000919	0.000470	0.000171	0.000157	-10431.276
160	0.002124	0.000746	0.001635	0.013182	0.003016	0.003764	0.001406	0.021912	0.000274	0.000924	0.000460	0.000178	0.000164	-10436.575
162	0.002124	0.000746	0.001635	0.013182	0.003016	0.003480	0.001200	0.022376	0.000274	0.000962	0.000509	0.000178	0.000164	-10426.892
164	0.002124	0.000746	0.001635	0.013182	0.002432	0.003557	0.001154	0.019625	0.000274	0.000953	0.000522	0.000180	0.000164	-10436.946
166	0.001871	0.000657	0.001440	0.011609	0.002142	0.003024	0.001016	0.017284	0.000241	0.000853	0.000459	0.000158	0.000144	-10438.866
168	0.001871	0.000657	0.001440	0.011609	0.002142	0.003185	0.001016	0.016392	0.000241	0.000833	0.000459	0.000158	0.000144	-10421.124
170	0.002078	0.000730	0.001600	0.012895	0.001678	0.003621	0.001082	0.018207	0.000265	0.000915	0.000525	0.000176	0.000162	-10417.224
172	0.002078	0.000730	0.001302	0.014021	0.001678	0.003406	0.001022	0.018207	0.000267	0.000938	0.000545	0.000176	0.000161	-10421.880
174	0.002078	0.000730	0.001302	0.014021	0.001678	0.003568	0.001086	0.018973	0.000267	0.000921	0.000524	0.000176	0.000161	-10406.267
176	0.002078	0.000730	0.001237	0.013519	0.001678	0.004081	0.001086	0.018973	0.000267	0.000871	0.000524	0.000176	0.000161	-10406.656
178	0.002373	0.000834	0.001945	0.016234	0.001917	0.004857	0.001096	0.021669	0.000305	0.001018	0.000650	0.000201	0.000184	-10408.428
180	0.002070	0.000727	0.001696	0.014157	0.001671	0.004088	0.001005	0.019234	0.000266	0.000865	0.000548	0.000175	0.000160	-10442.521
182	0.002106	0.000740	0.001726	0.014408	0.001701	0.003846	0.001004	0.019913	0.000271	0.000904	0.000565	0.000178	0.000163	-10416.712
184	0.002031	0.000714	0.001665	0.013895	0.001641	0.003585	0.001067	0.019204	0.000261	0.000888	0.000510	0.000172	0.000157	-10405.219
186	0.001996	0.000701	0.001636	0.013653	0.001612	0.003277	0.000982	0.018869	0.000256	0.000903	0.000524	0.000169	0.000154	-10422.930
188	0.001996	0.000701	0.001636	0.013653	0.001845	0.003277	0.000977	0.018869	0.000256	0.000903	0.000526	0.000169	0.000154	-10412.512
190	0.001996	0.000701	0.001636	0.013653	0.001845	0.003277	0.000956	0.015826	0.000250	0.000903	0.000533	0.000171	0.000159	-10413.878
192	0.002064	0.000725	0.001692	0.014121	0.001908	0.003389	0.000989	0.018308	0.000258	0.000934	0.000551	0.000176	0.000164	-10432.212
194	0.002064	0.000725	0.001692	0.014121	0.001908	0.003264	0.000976	0.017906	0.000258	0.000946	0.000556	0.000176	0.000164	-10425.768
196	0.002081	0.000731	0.001705	0.014234	0.001924	0.003361	0.000943	0.018846	0.000260	0.000946	0.000578	0.000177	0.000166	-10428.413
198	0.002081	0.000731	0.001705	0.014234	0.001924	0.003387	0.000891	0.021041	0.000258	0.000945	0.000601	0.000176	0.000167	-10439.864
200	0.002171	0.000763	0.001779	0.014848	0.002007	0.003533	0.000929	0.022344	0.000269	0.000986	0.000627	0.000184	0.000174	-10421.821
202	0.002171	0.000763	0.001779	0.014848	0.002007	0.003985	0.000929	0.022344	0.000271	0.000998	0.000627	0.000184	0.000173	-10440.420
204	0.001986	0.000698	0.001627	0.013585	0.001836	0.004031	0.000869	0.020443	0.000262	0.000941	0.000565	0.000168	0.000150	-10441.453
206	0.002218	0.000779	0.001818	0.015174	0.002051	0.004423	0.001052	0.022833	0.000293	0.001058	0.000597	0.000188	0.000167	-10424.786
208	0.002218	0.000779	0.001818	0.015174	0.002051	0.004501	0.000893	0.022411	0.000292	0.001046	0.000669	0.000188	0.000168	-10433.619
210	0.002311	0.000812	0.001894	0.015807	0.002136	0.004894	0.000977	0.023347	0.000304	0.001074	0.000673	0.000196	0.000175	-10431.033
212	0.002342	0.000833	0.001944	0.016226	0.002193	0.005481	0.000988	0.023966	0.000312	0.001067	0.000699	0.000201	0.000179	-10433.160
214	0.002491	0.000886	0.002067	0.017256	0.002332	0.005758	0.001070	0.025486	0.000332	0.001166	0.000733	0.000213	0.000191	-10451.696
216	0.002286	0.000813	0.001678	0.016443	0.002140	0.005251	0.000985	0.023391	0.000305	0.001073	0.000672	0.000196	0.000175	-10453.163
218	0.002286	0.000813	0.002114	0.016443	0.002140	0.004971	0.000955	0.022884	0.000305	0.001073	0.000687	0.000196	0.000175	-10474.293
220	0.002286	0.000813	0.002114	0.016443	0.002140	0.005034	0.001018	0.022884	0.000289	0.001068	0.000656	0.000196	0.000184	-10443.417
222	0.002286	0.000813	0.002114	0.016443	0.002140	0.005034	0.000961	0.020765	0.000289	0.001068	0.000683	0.000197	0.000184	-10439.127
224	0.002090	0.000743	0.001932	0.014844	0.001956	0.004196	0.000905	0.020921	0.000264	0.000965	0.000612	0.000179	0.000169	-10455.162
226	0.002090	0.000743	0.001352	0.014844	0.001956	0.004621	0.000557	0.020045	0.000272	0.000935	0.000701	0.000179	0.000164	-10458.781
228	0.002090	0.001206	0.001352	0.015167	0.001956	0.004224	0.000538	0.020045	0.000273	0.000957	0.000719	0.000179	0.000163	-10441.474
230	0.001808	0.001044	0.001170	0.013617	0.001693	0.004047	0.000483	0.017348	0.000236	0.000807	0.000605	0.000155	0.000141	-10429.852
232	0.001608	0.000928	0.001040	0.011677	0.001505	0.003121	0.000425	0.015421	0.000210	0.000738	0.000542	0.000138	0.000126	-10451.811
234	0.001844	0.001064	0.001193	0.013398	0.001727	0.003580	0.000556	0.017693	0.000241	0.000847	0.000565	0.000158	0.000144	-10430.556
236	0.001645	0.000949	0.001064	0.011481	0.001540	0.002989	0.000523	0.015779	0.000215	0.000773	0.000485	0.000141	0.000129	-10442.965
238	0.001993	0.001150	0.001289	0.012467	0.001866	0.003622	0.000715	0.019122	0.000260	0.000936	0.000540	0.000171	0.000156	-10441.035
240	0.001993	0.001150	0.001289	0.012467	0.001866	0.003484	0.000973	0.019122	0.000260	0.000952	0.000540	0.000171	0.000156	-10437.164
242	0.001791	0.000679	0.001609	0.011202	0.001132	0.003318	0.000874	0.017895	0.000234	0.000835	0.000486	0.000153	0.000140	-10441.368
244	0.001931	0.000732	0.000874	0.011576	0.001220	0.003453	0.001017	0.019437	0.000252	0.000914	0.000497	0.000165	0.000151	-10438.872
246	0.001931	0.000732	0.000874	0.011894	0.001220	0.003844	0.000994	0.018977	0.000252	0.000917	0.000505	0.000165	0.000151	-10428.282
248	0.001931	0.000732	0.000874	0.011894	0.001220	0.003399	0.001048	0.018601	0.000252	0.000930	0.000487	0.000165	0.000151	-10434.270
250	0.001931	0.000732	0.000874	0.011343	0.001220	0.003590	0.001040	0.018601	0.000252	0.000908	0.000490	0.000165	0.000151	-10439.398
252	0.001693	0.000642	0.000766	0.009946	0.001070	0.003251	0.001036	0.016310	0.000215	0.000785	0.000395	0.000144	0.000136	-10447.918
254	0.001693	0.000642	0.000766	0.010567	0.001070	0.003705	0.000919	0.016568	0.000216	0.000737	0.000427	0.000144	0.000135	-10426.194
256	0.001993	0.000755	0.000902	0.012434	0.001259	0.004459	0.001038	0.019494	0.000254	0.000858	0.000517	0.000170	0.000159	-10427.360
258	0.002029	0.000769	0.001119	0.012661	0.001282	0.004312	0.000994	0.019329	0.000259	0.000891	0.000549	0.000173	0.000162	-10423.665
260	0.002029	0.000769	0.001119	0.012661	0.001282	0.004021	0.001024	0.019042	0.000259	0.000916	0.000538	0.000173	0.000162	-10444.047
262	0.001765	0.000669	0.000973	0.011015	0.001115	0.003349	0.000950	0.016566	0.000225	0.000811	0.000448	0.000151	0.000141	-10430.767
264	0.001765	0.000669	0.000973	0.010935	0.001115	0.003726	0.000943	0.014585	0.000225	0.000775	0.000450	0.000152	0.000141	-10420.504
266	0.001765	0.000669	0.000973	0.010935	0.001562	0.003117	0.001141	0.014585	0.000225	0.000794	0.000398	0.000152	0.000141	-10418.800
268	0.001708	0.000647	0.000942	0.010212	0.001512	0.003214	0.001085	0.016595	0.000218	0.000745	0.000390	0.000145	0.000136	-10424.430
270	0.001582	0.000600	0.000872	0.009227	0.001400	0.002913	0.000824	0.015365	0.000202	0.000698	0.000411	0.000135	0.000126	-10420.152
272	0.001865	0.000707	0.001028	0.010877	0.001650	0.003226	0.000971	0.017316	0.000232	0.000845	0.000484	0.000159	0.000153	-10422.460
274	0.001865	0.000707	0.001028	0.011295	0.001282	0.003413	0.001043	0.017727	0.000232	0.000845	0.000462	0.000159	0.000153	-10429.216
276	0.001865	0.000707	0.001028	0.011295	0.001282	0.003670	0.000863	0.017727	0.000232	0.000818	0.000525	0.000159	0.000153	-10423.294
278	0.001865	0.000707	0.001028	0.011295	0.001282	0.003160	0.000863	0.014118	0.000232	0.000847	0.000525	0.000160	0.000153	-10422.556
280	0.001852	0.000702	0.001021	0.011218	0.001771	0.003387	0.000919	0.013904	0.000231	0.000816	0.000497	0.000159	0.000152	-10412.785
282	0.001882	0.000713	0.001038	0.011714	0.001575	0.003442	0.001007	0.014132	0.000235	0.000830	0.000480	0.000162	0.000154	-10397.666
284	0.002122	0.000428	0.001170	0.013208	0.001776	0.004415	0.001164	0.015934	0.000356	0.000920	0.000532	0.000183	0.000172	-10418.127
286	0.002215	0.000447	0.001222	0.013785	0.001477	0.004967	0.001198	0.015901	0.000371	0.000931	0.000561	0.000190	0.000180	-10398.517
288	0.002215	0.000447	0.001222	0.013785	0.001477	0.004671	0.001095	0.015901	0.000380	0.000954	0.000596	0.000190	0.000176	-10406.412
290	0.002427	0.000490	0.001339	0.015107	0.001618	0.003871	0.001306	0.016846	0.000417	0.001080	0.000617	0.000209	0.000193	-10403.869
292	0.002427	0.000490	0.001339	0.015107	0.001618	0.004421	0.001179	0.017271	0.000417	0.001023	0.000661	0.000209	0.000193	-10407.198
294	0.002427	0.000490	0.001339	0.014630	0.001618	0.003659	0.001191	0.016841	0.000417	0.001101	0.000656	0.000209	0.000193	-10399.836
296	0.002427	0.000490	0.001339	0.014630	0.002125	0.003972	0.001345	0.012961	0.000417	0.001066	0.000605	0.000214	0.000193	-10425.942
298	0.002427	0.000490	0.001339	0.014125	0.002125	0.004764	0.001345	0.012961	0.000417	0.001088	0.000605	0.000214	0.000193	-10414.088
300	0.002427	0.000490	0.001339	0.014125	0.002125	0.004996	0.001867	0.012961	0.000417	0.001120	0.000605	0.000214	0.000193	-10439.373
302	0.002151	0.000434	0.001186	0.012514	0.001883	0.004584	0.001501	0.006061	0.000715	0.001008	0.000558	0.000207	0.000184	-10421.346
304	0.002288	0.000461	0.001262	0.013312	0.001788	0.005209	0.001789	0.006447	0.000761	0.001041	0.000554	0.000220	0.000196	-10428.600
306	0.002155	0.000412	0.001127	0.011887	0.001596	0.004713	0.001589	0.005757	0.000679	0.000924	0.000496	0.000197	0.000175	-10417.680
308	0.002155	0.000412	0.001127	0.011887	0.001348	0.004615	0.001489	0.005467	0.000679	0.000970	0.000516	0.000197	0.000175	-10432.329
310	0.002155	0.000412	0.001127	0.011887	0.001348	0.004376	0.001458	0.005195	0.000669	0.000956	0.000523	0.000197	0.000178	-10421.262
312	0.002155	0.000412	0.001127	0.012762	0.001348	0.005009	0.001297	0.005814	0.000683	0.000938	0.000565	0.000195	0.000174	-10432.341
314	0.002015	0.000385	0.001054	0.011934	0.001261	0.004487	0.001110	0.005437	0.000639	0.000892	0.000561	0.000182	0.000163	-10432.149
316	0.002049	0.000392	0.001071	0.012133	0.001282	0.004578	0.001193	0.005528	0.000610	0.000905	0.000549	0.000185	0.000176	-10432.500
318	0.002049	0.000392	0.001071	0.012133	0.001282	0.003831	0.001193	0.004891	0.000610	0.000929	0.000549	0.000186	0.000176	-10416.534
320	0.002253	0.000431	0.001178	0.013036	0.001410	0.004213	0.001403	0.004875	0.000674	0.001022	0.000578	0.000206	0.000193	-10418.371
322	0.002253	0.000431	0.001178	0.012748	0.001410	0.004339	0.001553	0.005542	0.000656	0.001009	0.000542	0.000206	0.000198	-10413.996
324	0.002151	0.000411	0.001562	0.012170	0.001346	0.004046	0.001483	0.005291	0.000651	0.000974	0.000518	0.000197	0.000182	-10421.590
326	0.002057	0.000437	0.001658	0.013420	0.001429	0.004149	0.001575	0.004676	0.000682	0.001020	0.000550	0.000212	0.000196	-10427.582
328	0.002408	0.000511	0.001941	0.015712	0.001673	0.005222	0.002080	0.005475	0.000794	0.001215	0.000599	0.000248	0.000230	-10433.035
330	0.002408	0.000511	0.001941	0.015712	0.001673	0.005731	0.001837	0.005780	0.000794	0.001216	0.000645	0.000248	0.000230	-10450.818
332	0.002203	0.000468	0.001777	0.014379	0.001531	0.005197	0.001759	0.004344	0.001051	0.001117	0.000574	0.000228	0.000211	-10449.948
334	0.002070	0.000440	0.001669	0.013822	0.001438	0.005034	0.001862	0.003458	0.000987	0.001034	0.000503	0.000214	0.000198	-10431.441
336	0.002070	0.000440	0.001669	0.013822	0.001438	0.004768	0.001884	0.003806	0.001028	0.001064	0.000499	0.000214	0.000190	-10447.331
338	0.002070	0.000440	0.001669	0.014324	0.001438	0.005097	0.001763	0.003806	0.001028	0.001083	0.000519	0.000214	0.000190	-10443.968
340	0.002044	0.000434	0.002093	0.014145	0.001420	0.004608	0.001984	0.003759	0.001015	0.001066	0.000513	0.000212	0.000188	-10421.878
342	0.002044	0.000434	0.002093	0.014145	0.001420	0.005334	0.001906	0.003759	0.001015	0.001036	0.000525	0.000212	0.000188	-10436.844
344	0.002009	0.000427	0.002057	0.013902	0.001396	0.004779	0.002058	0.004399	0.000998	0.001068	0.000488	0.000208	0.000185	-10436.827
346	0.002081	0.000442	0.002131	0.014403	0.001446	0.004967	0.001962	0.004557	0.001034	0.001055	0.000531	0.000215	0.000191	-10447.261
348	0.001922	0.000408	0.001969	0.013304	0.001490	0.004326	0.001799	0.004210	0.000894	0.001005	0.000493	0.000199	0.000189	-10452.639
350	0.001922	0.000408	0.001969	0.013304	0.001490	0.004740	0.001799	0.003454	0.000894	0.000948	0.000493	0.000201	0.000189	-10435.968
352	0.001922	0.000408	0.001969	0.013304	0.001490	0.004658	0.001855	0.003454	0.000500	0.000927	0.000484	0.000201	0.000189	-10460.319
354	0.001922	0.000408	0.001969	0.013966	0.001490	0.004264	0.001855	0.003434	0.000428	0.000933	0.000484	0.000201	0.000189	-10431.791
356	0.001922	0.000408	0.001969	0.013600	0.001490	0.003721	0.001713	0.003434	0.000431	0.000939	0.000507	0.000201	0.000188	-10418.011
358	0.001981	0.000421	0.003048	0.013650	0.001536	0.003806	0.002202	0.003539	0.000443	0.000973	0.000460	0.000208	0.000194	-10404.550
360	0.002253	0.000478	0.003466	0.015523	0.001747	0.004646	0.002560	0.004577	0.000508	0.001068	0.000517	0.000236	0.000219	-10428.671
362	0.002028	0.000431	0.003120	0.013128	0.001573	0.004069	0.002377	0.004121	0.000457	0.000975	0.000458	0.000212	0.000197	-10454.064
364	0.002028	0.000431	0.003120	0.012453	0.001896	0.003182	0.002377	0.004605	0.000457	0.000979	0.000458	0.000212	0.000197	-10449.169
366	0.002028	0.000431	0.003120	0.012453	0.001896	0.003047	0.002377	0.004195	0.000457	0.001002	0.000458	0.000212	0.000197	-10432.935
368	0.002028	0.000431	0.003120	0.012453	0.001896	0.003855	0.002154	0.004195	0.000456	0.000980	0.000483	0.000212	0.000198	-10413.888
370	0.001877	0.000399	0.002887	0.012054	0.001754	0.003566	0.002085	0.003882	0.000421	0.000906	0.000436	0.000197	0.000183	-10433.173
372	0.001877	0.000399	0.002735	0.011750	0.001754	0.003544	0.001849	0.006048	0.000442	0.000915	0.000456	0.000192	0.000174	-10437.902
374	0.001943	0.000413	0.002831	0.011598	0.001816	0.003458	0.002508	0.006262	0.000452	0.000976	0.000454	0.000198	0.000183	-10443.800
376	0.001943	0.000413	0.002831	0.011598	0.001816	0.003458	0.002414	0.006262	0.000452	0.000976	0.000464	0.000198	0.000183	-10428.536
378	0.001663	0.000353	0.002423	0.010386	0.001554	0.002844	0.001868	0.005359	0.000387	0.000853	0.000422	0.000170	0.000156	-10427.881
