Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
62	0.002101	0.000896	0.011017	0.000813	0.003567	0.002132	0.003020	0.000773	0.000486	0.000165	-10424.459
64	0.002621	0.000956	0.011755	0.000867	0.004471	0.002266	0.003131	0.000779	0.000520	0.000209	-10413.401
66	0.002965	0.001081	0.013298	0.000981	0.003755	0.002563	0.004073	0.000881	0.000588	0.000206	-10390.876
68	0.002965	0.001081	0.013298	0.000981	0.003629	0.002563	0.004271	0.000892	0.000588	0.000197	-10428.473
70	0.003321	0.001211	0.014895	0.001099	0.004065	0.002769	0.004550	0.000999	0.000675	0.000231	-10384.450
72	0.003797	0.001385	0.017030	0.001256	0.005254	0.003622	0.005202	0.001099	0.000671	0.000265	-10395.137
74	0.003955	0.001443	0.018345	0.001309	0.005252	0.003773	0.005732	0.001162	0.000699	0.000297	-10396.204
76	0.003955	0.001443	0.018345	0.001309	0.004491	0.003797	0.005003	0.001160	0.000644	0.000297	-10407.625
78	0.003955	0.001443	0.018345	0.001309	0.005177	0.004124	0.005003	0.001163	0.000617	0.000297	-10432.726
80	0.003955	0.001443	0.018763	0.001309	0.005177	0.004508	0.005003	0.001163	0.000589	0.000297	-10416.848
82	0.003955	0.001443	0.017809	0.001309	0.004960	0.004508	0.005840	0.001188	0.000589	0.000297	-10433.945
84	0.003769	0.001374	0.016969	0.001247	0.004726	0.003855	0.004835	0.001132	0.000593	0.000283	-10432.163
86	0.004064	0.001482	0.018298	0.001344	0.005097	0.004561	0.005214	0.001221	0.000610	0.000305	-10429.233
88	0.004460	0.001627	0.020083	0.001476	0.005674	0.004426	0.005224	0.001399	0.000709	0.000366	-10418.175
90	0.003557	0.001297	0.016015	0.001177	0.004525	0.003146	0.004617	0.001116	0.000601	0.000264	-10406.334
92	0.003557	0.001297	0.016824	0.001177	0.004525	0.002857	0.004081	0.001116	0.000635	0.000264	-10418.416
94	0.003557	0.001297	0.016824	0.001177	0.004286	0.002857	0.004081	0.001143	0.000635	0.000264	-10415.038
96	0.003557	0.001648	0.017423	0.001177	0.004714	0.002853	0.004081	0.001098	0.000635	0.000264	-10411.683
98	0.003557	0.001648	0.017423	0.001177	0.006357	0.002762	0.004081	0.001070	0.000647	0.000264	-10413.454
100	0.003557	0.001648	0.017423	0.001177	0.006753	0.002543	0.004971	0.001045	0.000680	0.000264	-10429.739
102	0.003275	0.001517	0.016042	0.001083	0.006350	0.002115	0.004411	0.001017	0.000668	0.000272	-10417.719
104	0.003275	0.001517	0.016042	0.001083	0.006527	0.002237	0.004411	0.001007	0.000646	0.000272	-10416.725
106	0.003275	0.001579	0.015615	0.001083	0.006995	0.002132	0.004411	0.000983	0.000664	0.000272	-10424.967
108	0.003275	0.001579	0.015615	0.001083	0.006988	0.002299	0.003950	0.000966	0.000636	0.000304	-10427.007
110	0.003275	0.001579	0.015615	0.001083	0.006988	0.002299	0.003950	0.000966	0.000636	0.000304	-10430.066
112	0.003510	0.001693	0.016092	0.001161	0.006700	0.002464	0.004234	0.001078	0.000682	0.000326	-10436.586
114	0.003283	0.001583	0.014691	0.001086	0.006666	0.002403	0.004083	0.000986	0.000624	0.000305	-10425.982
116	0.003283	0.001583	0.014691	0.001086	0.006153	0.002403	0.004083	0.000986	0.000624	0.000305	-10426.455
118	0.002822	0.001361	0.011524	0.001641	0.005287	0.002298	0.003269	0.000847	0.000508	0.000281	-10435.146
120	0.002822	0.001361	0.011524	0.001641	0.004763	0.002038	0.003788	0.000827	0.000542	0.000284	-10453.203
122	0.002822	0.001361	0.011524	0.001641	0.005301	0.002038	0.004063	0.000859	0.000542	0.000265	-10440.122
124	0.003238	0.001561	0.013223	0.001883	0.006920	0.002467	0.003909	0.000986	0.000605	0.000304	-10419.728
126	0.002981	0.001437	0.012176	0.001734	0.005249	0.002271	0.002830	0.000919	0.000557	0.000280	-10441.682
128	0.002981	0.001437	0.012176	0.001734	0.005249	0.002663	0.002830	0.000919	0.000516	0.000280	-10429.907
130	0.002981	0.001437	0.012176	0.001734	0.005625	0.002328	0.002830	0.000892	0.000550	0.000280	-10416.796
132	0.002888	0.001392	0.012531	0.001679	0.005448	0.002255	0.002742	0.000864	0.000533	0.000271	-10419.046
134	0.002888	0.001392	0.012531	0.001679	0.005852	0.002279	0.002558	0.000838	0.000526	0.000290	-10430.517
136	0.002888	0.001392	0.012531	0.001679	0.006698	0.002068	0.003235	0.000801	0.000550	0.000290	-10421.831
138	0.003311	0.001596	0.014369	0.001925	0.007680	0.002371	0.003709	0.000919	0.000631	0.000333	-10414.406
140	0.003311	0.001596	0.014369	0.001925	0.007680	0.002366	0.003527	0.000919	0.000631	0.000350	-10412.599
142	0.003311	0.001596	0.014369	0.001925	0.006771	0.002732	0.003886	0.000958	0.000590	0.000318	-10435.274
144	0.002932	0.001414	0.012158	0.001705	0.005996	0.002419	0.003441	0.000848	0.000522	0.000281	-10437.723
146	0.003551	0.001631	0.014031	0.001967	0.006559	0.003331	0.003965	0.000999	0.000566	0.000375	-10396.244
148	0.003264	0.001500	0.013297	0.001809	0.006029	0.003082	0.002746	0.000918	0.000519	0.000345	-10428.357
150	0.003264	0.001500	0.013297	0.001809	0.005225	0.003087	0.002746	0.000888	0.000518	0.000345	-10431.116
152	0.003264	0.001500	0.013297	0.001809	0.005225	0.003686	0.002950	0.000888	0.000491	0.000321	-10426.900
154	0.003264	0.001500	0.013297	0.001809	0.005598	0.003686	0.002766	0.000862	0.000491	0.000342	-10422.814
156	0.003264	0.001500	0.013297	0.001809	0.005205	0.003511	0.002332	0.000889	0.000502	0.000342	-10442.019
158	0.003186	0.001464	0.012981	0.001766	0.005081	0.003428	0.002504	0.000868	0.000490	0.000304	-10430.075
160	0.002722	0.001250	0.011223	0.001508	0.004754	0.002928	0.002139	0.000713	0.000418	0.000259	-10408.579
162	0.002386	0.001096	0.009840	0.001322	0.003243	0.002567	0.001875	0.000598	0.000367	0.000227	-10408.828
164	0.002929	0.001346	0.012076	0.001623	0.003980	0.002493	0.002210	0.000734	0.000495	0.000291	-10408.513
166	0.002626	0.001206	0.010828	0.001455	0.003569	0.002567	0.001942	0.000658	0.000420	0.000266	-10417.325
168	0.003129	0.001438	0.012903	0.001734	0.003789	0.003059	0.002314	0.000761	0.000501	0.000317	-10418.981
170	0.003500	0.001608	0.014432	0.001939	0.003733	0.003346	0.002588	0.000891	0.000565	0.000354	-10440.358
172	0.003500	0.001608	0.014432	0.001939	0.004738	0.003415	0.002588	0.000855	0.000561	0.000354	-10427.810
174	0.003500	0.001608	0.014432	0.001939	0.004567	0.003259	0.002588	0.000866	0.000544	0.000354	-10427.727
176	0.003500	0.001893	0.014432	0.001939	0.005267	0.002845	0.002588	0.000866	0.000571	0.000354	-10425.657
178	0.003500	0.001893	0.014432	0.001939	0.004369	0.002970	0.002588	0.000866	0.000584	0.000354	-10425.207
180	0.003500	0.001893	0.014432	0.001939	0.004877	0.002626	0.002588	0.000866	0.000614	0.000354	-10427.900
182	0.003422	0.001851	0.012600	0.001896	0.004310	0.002923	0.002531	0.000873	0.000569	0.000346	-10433.601
184	0.003422	0.001851	0.013358	0.001896	0.004200	0.002923	0.002995	0.000839	0.000569	0.000346	-10433.157
186	0.003591	0.001942	0.014018	0.001990	0.003872	0.003168	0.003143	0.000919	0.000590	0.000364	-10422.780
188	0.003591	0.001942	0.014018	0.002497	0.003872	0.003352	0.003143	0.000919	0.000577	0.000364	-10439.019
190	0.003591	0.001942	0.014018	0.002497	0.003597	0.003319	0.002896	0.000945	0.000580	0.000395	-10424.535
192	0.003248	0.001757	0.012679	0.002258	0.003502	0.003002	0.002652	0.000832	0.000524	0.000352	-10408.535
194	0.003248	0.001757	0.013487	0.001555	0.003650	0.003184	0.002779	0.000819	0.000514	0.000336	-10428.016
196	0.003287	0.001777	0.013010	0.002072	0.003693	0.003093	0.002812	0.000829	0.000528	0.000340	-10446.977
198	0.002851	0.001542	0.011287	0.001798	0.002733	0.002945	0.002123	0.000766	0.000444	0.000318	-10416.629
200	0.003089	0.001671	0.012228	0.001948	0.004116	0.003183	0.002300	0.000798	0.000481	0.000344	-10424.197
202	0.003089	0.001671	0.012228	0.001948	0.003749	0.003183	0.002300	0.000829	0.000481	0.000344	-10422.525
204	0.003089	0.001671	0.012228	0.002034	0.003749	0.002389	0.002300	0.000829	0.000526	0.000344	-10412.106
206	0.003335	0.001804	0.013203	0.002196	0.004058	0.002664	0.003717	0.000895	0.000561	0.000372	-10428.357
208	0.002904	0.001571	0.011496	0.001912	0.003911	0.002320	0.003236	0.000751	0.000489	0.000324	-10426.713
210	0.002566	0.001387	0.010156	0.001689	0.002935	0.002558	0.002859	0.000706	0.000403	0.000286	-10445.212
212	0.002665	0.001441	0.011343	0.001755	0.003364	0.002203	0.002970	0.000704	0.000444	0.000297	-10447.165
214	0.002665	0.001441	0.011343	0.001755	0.003364	0.002203	0.002652	0.000704	0.000444	0.000333	-10428.409
216	0.003141	0.001699	0.013369	0.002068	0.003965	0.002597	0.003125	0.000829	0.000523	0.000392	-10452.425
218	0.002442	0.001321	0.010393	0.001608	0.002769	0.002474	0.002430	0.000672	0.000388	0.000305	-10471.853
220	0.002149	0.001162	0.009034	0.001415	0.002437	0.002178	0.001662	0.000591	0.000341	0.000254	-10446.017
222	0.002468	0.001335	0.009566	0.001625	0.002799	0.001932	0.001722	0.000679	0.000422	0.000323	-10431.723
224	0.002468	0.001335	0.009566	0.001625	0.002951	0.001932	0.001837	0.000666	0.000422	0.000303	-10418.761
226	0.002468	0.001335	0.009566	0.001625	0.003100	0.001949	0.001837	0.000654	0.000420	0.000303	-10430.324
228	0.002468	0.001335	0.009566	0.001625	0.003100	0.001949	0.001837	0.000654	0.000420	0.000303	-10427.960
230	0.002468	0.001335	0.009566	0.001625	0.003100	0.001949	0.001837	0.000654	0.000420	0.000303	-10437.135
232	0.002468	0.001335	0.008302	0.001625	0.003100	0.001949	0.001950	0.000654	0.000420	0.000285	-10417.662
234	0.002889	0.001562	0.009716	0.001902	0.004229	0.002281	0.002192	0.000732	0.000492	0.000347	-10428.206
236	0.002464	0.001333	0.008288	0.001622	0.003608	0.001675	0.001870	0.000625	0.000440	0.000296	-10427.930
238	0.002464	0.001333	0.008288	0.001622	0.003608	0.001675	0.001870	0.000625	0.000440	0.000296	-10433.454
240	0.002464	0.001333	0.008288	0.001622	0.003129	0.001675	0.001870	0.000653	0.000440	0.000296	-10438.606
242	0.002464	0.001333	0.008288	0.001622	0.003129	0.002214	0.002082	0.000653	0.000405	0.000266	-10427.610
244	0.002941	0.001590	0.009891	0.001936	0.004362	0.002642	0.002364	0.000737	0.000483	0.000334	-10440.304
246	0.002868	0.002330	0.009645	0.001581	0.004005	0.002059	0.002037	0.000734	0.000498	0.000369	-10421.219
248	0.002868	0.002330	0.009645	0.001437	0.004005	0.002059	0.002141	0.000734	0.000498	0.000351	-10404.295
250	0.002868	0.002330	0.009645	0.001437	0.004005	0.002059	0.002141	0.000734	0.000498	0.000351	-10416.699
252	0.002868	0.002330	0.009645	0.001437	0.003718	0.002552	0.001943	0.000752	0.000469	0.000386	-10446.807
254	0.002868	0.002014	0.009645	0.001437	0.003718	0.002552	0.001475	0.000752	0.000469	0.000388	-10470.652
256	0.002473	0.001736	0.008318	0.001239	0.003206	0.002203	0.001388	0.000648	0.000405	0.000307	-10474.364
258	0.002690	0.001889	0.009047	0.001347	0.004046	0.002396	0.001509	0.000669	0.000440	0.000334	-10462.534
260	0.002690	0.001889	0.009047	0.001347	0.004046	0.002396	0.001468	0.000669	0.000440	0.000343	-10456.415
262	0.003051	0.002143	0.010263	0.001529	0.004273	0.002296	0.001665	0.000778	0.000520	0.000389	-10449.394
264	0.002566	0.001802	0.008632	0.001286	0.003718	0.001931	0.001249	0.000647	0.000437	0.000367	-10462.133
266	0.002566	0.001802	0.008632	0.001156	0.003718	0.001931	0.001249	0.000647	0.000437	0.000367	-10459.333
268	0.002566	0.001802	0.008632	0.001156	0.003718	0.001931	0.001354	0.000647	0.000437	0.000339	-10426.890
270	0.002566	0.001802	0.009168	0.001156	0.003718	0.001931	0.001354	0.000647	0.000437	0.000339	-10447.662
272	0.002227	0.001564	0.007956	0.001004	0.003226	0.001676	0.001088	0.000561	0.000379	0.000317	-10429.996
274	0.002227	0.001564	0.009021	0.001004	0.003226	0.001676	0.001088	0.000561	0.000379	0.000317	-10446.906
276	0.002227	0.001564	0.009021	0.001004	0.003226	0.001676	0.001088	0.000561	0.000379	0.000317	-10453.157
278	0.002053	0.001442	0.008316	0.000925	0.002974	0.001545	0.001003	0.000517	0.000350	0.000293	-10424.635
280	0.002053	0.001442	0.008316	0.000925	0.002758	0.001545	0.001025	0.000517	0.000350	0.000286	-10424.616
282	0.002276	0.001598	0.010511	0.001026	0.002814	0.001712	0.001136	0.000590	0.000388	0.000317	-10416.028
284	0.002276	0.001598	0.011310	0.001026	0.003141	0.001712	0.001136	0.000569	0.000388	0.000317	-10434.976
286	0.002276	0.001598	0.011056	0.001026	0.003141	0.001712	0.001136	0.000569	0.000388	0.000317	-10428.417
288	0.002276	0.001598	0.011056	0.001026	0.003141	0.001620	0.001136	0.000569	0.000388	0.000317	-10430.749
290	0.002376	0.001668	0.010910	0.001071	0.003279	0.002334	0.001186	0.000594	0.000384	0.000331	-10444.925
292	0.001995	0.001401	0.009160	0.000899	0.002753	0.002413	0.000996	0.000499	0.000314	0.000278	-10431.281
294	0.001995	0.001401	0.009160	0.000899	0.002645	0.002413	0.000996	0.000506	0.000314	0.000278	-10415.321
296	0.001995	0.001401	0.009160	0.000899	0.003447	0.002413	0.000990	0.000493	0.000314	0.000280	-10407.790
298	0.002158	0.001515	0.009906	0.000972	0.003728	0.002609	0.001071	0.000533	0.000340	0.000303	-10449.955
300	0.002297	0.001613	0.011347	0.001035	0.003968	0.002778	0.001140	0.000567	0.000362	0.000322	-10427.645
302	0.002232	0.001934	0.010436	0.001006	0.003857	0.002700	0.001108	0.000551	0.000352	0.000313	-10423.803
304	0.002232	0.001934	0.010436	0.001006	0.003857	0.002700	0.001108	0.000551	0.000352	0.000313	-10426.516
306	0.002476	0.002146	0.011244	0.001116	0.004566	0.002995	0.001229	0.000609	0.000390	0.000347	-10433.516
308	0.002213	0.001355	0.009505	0.000997	0.004081	0.003536	0.001176	0.000544	0.000339	0.000290	-10436.911
310	0.002213	0.001355	0.010326	0.000997	0.004081	0.003536	0.001176	0.000544	0.000339	0.000290	-10424.427
312	0.002213	0.001355	0.010326	0.000997	0.003714	0.003536	0.001176	0.000564	0.000339	0.000290	-10429.862
314	0.002148	0.001316	0.010702	0.000968	0.003902	0.003433	0.001142	0.000531	0.000329	0.000281	-10417.802
316	0.002228	0.001364	0.011092	0.001004	0.004228	0.003559	0.001184	0.000551	0.000342	0.000292	-10408.818
318	0.002228	0.001267	0.010263	0.001004	0.004228	0.003559	0.001264	0.000551	0.000342	0.000273	-10421.914
320	0.002228	0.001267	0.010263	0.001004	0.004658	0.002729	0.001264	0.000531	0.000342	0.000273	-10409.718
322	0.002103	0.001196	0.010529	0.000948	0.004398	0.002576	0.001193	0.000502	0.000323	0.000258	-10420.191
324	0.002103	0.001196	0.009839	0.000948	0.004398	0.002576	0.001193	0.000502	0.000323	0.000258	-10426.714
326	0.002103	0.001196	0.009130	0.000948	0.004398	0.002576	0.001193	0.000502	0.000323	0.000258	-10394.773
328	0.002323	0.001321	0.010084	0.001047	0.004857	0.002846	0.001318	0.000554	0.000356	0.000285	-10423.326
330	0.002323	0.001321	0.010084	0.001047	0.005474	0.003468	0.001318	0.000560	0.000356	0.000285	-10406.965
332	0.002323	0.001321	0.010469	0.001047	0.005474	0.003468	0.001318	0.000560	0.000356	0.000285	-10422.477
334	0.001988	0.001130	0.008959	0.000896	0.004146	0.002968	0.001128	0.000502	0.000305	0.000244	-10427.998
336	0.002103	0.001196	0.009477	0.000948	0.004386	0.002242	0.001193	0.000531	0.000348	0.000258	-10413.484
338	0.002103	0.001196	0.009477	0.000948	0.004386	0.002816	0.001193	0.000531	0.000348	0.000258	-10428.228
340	0.002103	0.001196	0.009477	0.000948	0.004386	0.002816	0.001129	0.000531	0.000348	0.000273	-10416.596
342	0.002103	0.001196	0.008744	0.000948	0.004386	0.002816	0.001129	0.000531	0.000348	0.000273	-10399.364
344	0.002103	0.001196	0.008744	0.000948	0.004386	0.002816	0.001154	0.000531	0.000348	0.000267	-10400.402
346	0.002103	0.001196	0.008744	0.000948	0.003967	0.002816	0.001842	0.000550	0.000348	0.000267	-10395.159
348	0.002103	0.001196	0.008744	0.000948	0.003967	0.002816	0.001842	0.000550	0.000348	0.000267	-10381.419
350	0.002103	0.001196	0.008252	0.000948	0.003967	0.002816	0.001842	0.000550	0.000348	0.000267	-10403.331
352	0.002103	0.001196	0.008252	0.000948	0.003967	0.002816	0.001842	0.000550	0.000348	0.000267	-10410.135
354	0.002103	0.001196	0.008252	0.000948	0.003967	0.002816	0.002068	0.000550	0.000348	0.000267	-10414.173
356	0.002331	0.001326	0.009148	0.001050	0.004398	0.003121	0.002293	0.000609	0.000386	0.000296	-10405.549
358	0.002331	0.001326	0.009517	0.001050	0.004825	0.003121	0.002293	0.000590	0.000386	0.000296	-10416.614
360	0.002155	0.001226	0.008799	0.000971	0.003364	0.002454	0.002120	0.000551	0.000357	0.000273	-10422.275
362	0.002002	0.001226	0.008882	0.000971	0.003830	0.002533	0.001817	0.000564	0.000354	0.000271	-10423.948
364	0.002002	0.001226	0.009266	0.000971	0.004125	0.001932	0.001894	0.000549	0.000380	0.000260	-10423.596
366	0.002322	0.001422	0.009997	0.001126	0.004785	0.002219	0.002228	0.000636	0.000411	0.000297	-10416.377
368	0.002170	0.001329	0.009344	0.001053	0.004472	0.002074	0.002082	0.000595	0.000384	0.000278	-10427.773
370	0.002412	0.001477	0.010384	0.001170	0.004970	0.001695	0.002314	0.000661	0.000469	0.000309	-10430.596
372	0.002312	0.001416	0.009955	0.001122	0.004764	0.001939	0.002218	0.000634	0.000425	0.000296	-10407.380
374	0.002509	0.001537	0.010804	0.001217	0.005171	0.002105	0.002407	0.000688	0.000461	0.000321	-10417.693
376	0.002084	0.001276	0.008492	0.001011	0.004295	0.001748	0.001901	0.000571	0.000383	0.000281	-10416.332
378	0.002084	0.001276	0.008492	0.001011	0.004092	0.001748	0.001901	0.000580	0.000383	0.000281	-10413.539
380	0.002120	0.001298	0.007524	0.001028	0.004163	0.001778	0.002562	0.000590	0.000389	0.000285	-10408.632
382	0.002120	0.001298	0.006718	0.001446	0.004163	0.002405	0.002562	0.000590	0.000362	0.000285	-10410.808
384	0.002050	0.001255	0.007046	0.001398	0.004025	0.001921	0.001955	0.000571	0.000368	0.000263	-10440.023
386	0.002050	0.001255	0.007046	0.001398	0.004750	0.001921	0.001955	0.000571	0.000368	0.000263	-10406.703
388	0.002050	0.001255	0.007046	0.001398	0.004750	0.001802	0.001797	0.000571	0.000349	0.000286	-10409.708
390	0.002400	0.001469	0.008249	0.001637	0.004550	0.002110	0.002104	0.000646	0.000409	0.000335	-10428.999
392	0.002104	0.001326	0.008067	0.001478	0.004107	0.001905	0.001364	0.000583	0.000369	0.000303	-10430.200
394	0.002221	0.001400	0.008519	0.001560	0.005055	0.002011	0.001440	0.000616	0.000390	0.000320	-10424.277
396	0.002221	0.001400	0.009775	0.001560	0.005055	0.002011	0.001440	0.000616	0.000390	0.000320	-10417.302
398	0.002483	0.001566	0.010928	0.001745	0.004476	0.002248	0.001610	0.000680	0.000436	0.000358	-10428.082
400	0.002838	0.002850	0.012430	0.002173	0.005114	0.001860	0.001770	0.000777	0.000532	0.000425	-10421.392
402	0.002416	0.002427	0.011597	0.001850	0.004429	0.001584	0.001387	0.000658	0.000453	0.000393	-10412.190
404	0.002565	0.002576	0.012309	0.001301	0.003990	0.001681	0.001472	0.000698	0.000481	0.000417	-10425.517
406	0.002565	0.002576	0.012309	0.001301	0.003990	0.001681	0.001403	0.000698	0.000481	0.000438	-10433.050
408	0.002658	0.002670	0.013373	0.001348	0.004135	0.001742	0.001599	0.000724	0.000499	0.000412	-10430.846
410	0.002705	0.002717	0.013611	0.001372	0.004602	0.001773	0.001628	0.000717	0.000508	0.000420	-10421.224
412	0.002705	0.002717	0.014230	0.001372	0.004071	0.001430	0.001983	0.000744	0.000523	0.000446	-10417.099
414	0.002705	0.002717	0.014230	0.001372	0.004801	0.001430	0.001983	0.000744	0.000523	0.000446	-10431.904
416	0.002340	0.002350	0.012980	0.001187	0.004152	0.001237	0.001824	0.000644	0.000452	0.000362	-10415.252
418	0.002566	0.001758	0.014234	0.001301	0.004554	0.001342	0.002001	0.000706	0.000497	0.000397	-10415.820
420	0.002258	0.001547	0.012529	0.001146	0.004008	0.001181	0.001895	0.000621	0.000437	0.000325	-10421.929
422	0.002537	0.001613	0.014072	0.001287	0.004502	0.001327	0.002129	0.000698	0.000491	0.000365	-10431.777
424	0.002513	0.001598	0.013944	0.001275	0.005391	0.001321	0.002594	0.000696	0.000486	0.000362	-10444.364
426	0.002801	0.001781	0.015541	0.001070	0.006009	0.001561	0.003719	0.000776	0.000534	0.000389	-10447.407
428	0.002801	0.001781	0.015541	0.001070	0.005929	0.001269	0.003719	0.000806	0.000567	0.000389	-10444.997
430	0.002801	0.001781	0.015541	0.001070	0.005929	0.001105	0.002739	0.000806	0.000593	0.000389	-10445.753
432	0.002801	0.001781	0.015541	0.001070	0.006418	0.001105	0.002932	0.000808	0.000593	0.000364	-10432.963
434	0.002801	0.002470	0.015541	0.001070	0.007396	0.001256	0.002932	0.000780	0.000566	0.000364	-10434.686
436	0.002801	0.002470	0.015541	0.001070	0.007396	0.001400	0.002932	0.000780	0.000545	0.000364	-10425.139
438	0.003258	0.002872	0.018071	0.001244	0.008600	0.001397	0.003409	0.000907	0.000668	0.000423	-10430.804
440	0.003272	0.002885	0.018154	0.001250	0.006683	0.001366	0.003616	0.000944	0.000678	0.000401	-10419.495
442	0.002873	0.002533	0.015938	0.001097	0.005867	0.001214	0.004145	0.000829	0.000593	0.000352	-10436.347
444	0.002873	0.002533	0.015938	0.001097	0.005719	0.001188	0.004145	0.000811	0.000598	0.000352	-10445.649
446	0.002873	0.002533	0.015938	0.001097	0.005719	0.001405	0.003301	0.000811	0.000560	0.000352	-10447.923
448	0.003048	0.002688	0.016912	0.001164	0.006068	0.001332	0.003260	0.000860	0.000620	0.000401	-10428.402
450	0.002646	0.002333	0.014677	0.001010	0.005266	0.001156	0.003068	0.000747	0.000538	0.000321	-10422.272
452	0.002646	0.002333	0.014171	0.001010	0.005266	0.001144	0.003068	0.000747	0.000541	0.000321	-10445.750
454	0.002646	0.002333	0.014171	0.001010	0.005266	0.001180	0.003068	0.000747	0.000534	0.000321	-10453.076
456	0.002665	0.002350	0.014276	0.001018	0.005586	0.001142	0.002207	0.000773	0.000547	0.000324	-10438.973
458	0.002665	0.002350	0.014276	0.001018	0.005595	0.001142	0.002207	0.000803	0.000547	0.000324	-10453.339
460	0.002665	0.002350	0.014276	0.001018	0.005481	0.001142	0.003454	0.000776	0.000547	0.000324	-10467.395
462	0.002665	0.002350	0.014884	0.001018	0.005481	0.001421	0.003778	0.000776	0.000503	0.000296	-10455.829
464	0.002665	0.002350	0.014884	0.001018	0.005481	0.001429	0.003778	0.000776	0.000502	0.000296	-10462.855
466	0.002992	0.002638	0.017195	0.001143	0.005396	0.001567	0.004569	0.000871	0.000571	0.000308	-10435.001
468	0.002992	0.002638	0.017877	0.001143	0.005997	0.001418	0.005372	0.000841	0.000599	0.000301	-10439.955
470	0.002992	0.002638	0.017877	0.001143	0.005705	0.001418	0.005372	0.000853	0.000599	0.000301	-10426.111
472	0.003255	0.002870	0.019448	0.001243	0.006126	0.001770	0.006488	0.000900	0.000610	0.000344	-10435.143
