Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
276	0.015928	0.001733	0.003348	0.000957	-10434.686
278	0.017935	0.001951	0.003504	0.001078	-10460.382
280	0.017935	0.001951	0.003504	0.001078	-10442.386
282	0.015502	0.001686	0.003730	0.000931	-10431.566
284	0.013117	0.001427	0.003156	0.000788	-10423.768
286	0.013684	0.001427	0.003041	0.000818	-10412.149
288	0.013684	0.001427	0.003107	0.000801	-10405.217
290	0.013684	0.001427	0.003135	0.000793	-10417.614
292	0.013684	0.001427	0.003142	0.000792	-10391.826
294	0.013684	0.001427	0.003669	0.000792	-10375.089
296	0.013684	0.001427	0.003669	0.000792	-10383.436
298	0.013635	0.001427	0.003769	0.000771	-10393.133
300	0.016044	0.001679	0.004628	0.000869	-10380.569
302	0.016044	0.001679	0.004628	0.000869	-10399.819
304	0.015086	0.001537	0.004236	0.000796	-10426.619
306	0.015086	0.001537	0.004236	0.000796	-10395.048
308	0.015086	0.001537	0.004306	0.000783	-10393.481
310	0.015086	0.001537	0.004066	0.000829	-10384.835
312	0.015383	0.001537	0.003886	0.000867	-10400.924
314	0.017266	0.001725	0.004317	0.000983	-10411.916
316	0.014078	0.001424	0.003564	0.000812	-10420.184
318	0.015060	0.001531	0.003863	0.000866	-10417.756
320	0.015060	0.001500	0.003984	0.000839	-10436.994
322	0.014870	0.001500	0.003984	0.000839	-10428.107
324	0.018114	0.001725	0.004854	0.001023	-10443.124
326	0.018114	0.001725	0.004854	0.001023	-10419.431
328	0.015415	0.001468	0.004248	0.000846	-10421.625
330	0.015415	0.001468	0.004248	0.000846	-10402.755
332	0.015415	0.001468	0.004082	0.000880	-10406.562
334	0.017152	0.001657	0.005253	0.000961	-10406.445
336	0.017094	0.001657	0.004679	0.000961	-10397.489
338	0.017094	0.001657	0.004679	0.000961	-10400.445
340	0.017094	0.001657	0.004640	0.000969	-10416.067
342	0.017576	0.001657	0.004464	0.001007	-10437.234
344	0.017576	0.001657	0.004418	0.001018	-10438.713
346	0.018346	0.001657	0.004385	0.001025	-10446.306
348	0.020484	0.001850	0.004872	0.001150	-10436.494
350	0.020484	0.001850	0.004696	0.001194	-10434.793
352	0.021252	0.001920	0.004872	0.001238	-10440.485
354	0.022307	0.002015	0.005114	0.001300	-10417.346
356	0.022307	0.002016	0.005235	0.001270	-10429.294
358	0.019312	0.001745	0.004532	0.001099	-10455.952
360	0.018526	0.001674	0.004152	0.001104	-10421.923
362	0.019092	0.001674	0.004107	0.001116	-10413.961
364	0.018266	0.001602	0.003929	0.001068	-10449.632
366	0.017733	0.001602	0.004068	0.001032	-10444.804
368	0.019407	0.001780	0.004511	0.001148	-10440.018
370	0.019407	0.001780	0.004511	0.001148	-10440.403
372	0.019407	0.001780	0.004653	0.001113	-10440.755
374	0.019407	0.001780	0.004502	0.001147	-10428.635
376	0.018725	0.001780	0.004596	0.001124	-10431.169
378	0.017438	0.001657	0.004446	0.001007	-10410.732
380	0.018685	0.001776	0.004686	0.001098	-10442.394
382	0.021558	0.002049	0.005406	0.001266	-10434.372
384	0.020876	0.001445	0.006291	0.001226	-10435.400
386	0.020295	0.001445	0.006085	0.001268	-10454.747
388	0.020706	0.001474	0.006006	0.001337	-10444.544
390	0.017237	0.001227	0.004998	0.001079	-10436.316
392	0.017237	0.001227	0.004998	0.001079	-10418.548
394	0.019110	0.001361	0.005696	0.001163	-10426.014
396	0.019110	0.001361	0.005694	0.001164	-10420.736
398	0.018417	0.001361	0.005694	0.001164	-10429.430
400	0.017882	0.001361	0.006011	0.001164	-10428.756
402	0.016002	0.001499	0.005396	0.001038	-10419.330
404	0.018128	0.001698	0.006048	0.001189	-10414.712
406	0.018128	0.001698	0.005510	0.001180	-10410.903
408	0.018128	0.001698	0.005594	0.001162	-10400.065
410	0.018128	0.002229	0.005594	0.001162	-10389.612
412	0.018128	0.002229	0.005594	0.001162	-10407.779
414	0.016836	0.001750	0.005093	0.001101	-10410.576
416	0.016836	0.001750	0.004830	0.001161	-10408.137
418	0.016836	0.001704	0.004830	0.001161	-10417.395
420	0.022400	0.002196	0.006268	0.001486	-10394.216
422	0.022121	0.002196	0.006268	0.001486	-10408.296
424	0.022121	0.002196	0.005037	0.001466	-10441.060
426	0.019119	0.001961	0.004710	0.001250	-10413.336
428	0.017892	0.001800	0.004315	0.001149	-10410.804
430	0.015719	0.001581	0.003791	0.001010	-10414.682
432	0.015722	0.001581	0.003754	0.001020	-10412.329
434	0.018952	0.001858	0.004196	0.001259	-10424.517
436	0.018952	0.001858	0.004388	0.001204	-10425.807
438	0.018712	0.001858	0.004388	0.001204	-10434.030
440	0.017899	0.001658	0.003858	0.001090	-10419.543
442	0.019890	0.001842	0.004287	0.001212	-10417.264
444	0.016319	0.001554	0.003617	0.001022	-10402.860
446	0.016516	0.001573	0.003813	0.000993	-10417.374
448	0.016773	0.001821	0.003813	0.000993	-10407.413
450	0.016773	0.001821	0.004579	0.000993	-10430.021
452	0.016773	0.001821	0.004277	0.001063	-10427.788
454	0.016773	0.001821	0.004277	0.001063	-10432.548
456	0.021582	0.002343	0.005653	0.001332	-10416.499
458	0.018514	0.002010	0.004860	0.001140	-10424.259
460	0.018514	0.001817	0.004315	0.001140	-10437.732
462	0.021512	0.002870	0.005013	0.001324	-10404.432
464	0.019109	0.002347	0.004933	0.001130	-10437.800
466	0.019109	0.002347	0.005311	0.001174	-10428.329
468	0.019109	0.002347	0.005311	0.001174	-10430.145
470	0.021174	0.002601	0.005459	0.001264	-10437.062
472	0.021309	0.002617	0.005685	0.001229	-10405.857
474	0.021309	0.002617	0.005658	0.001235	-10429.160
476	0.021110	0.002532	0.005605	0.001223	-10418.979
478	0.017050	0.002100	0.004797	0.000983	-10407.651
480	0.017050	0.002100	0.004797	0.000983	-10407.358
482	0.017050	0.002100	0.004797	0.000983	-10427.868
484	0.017022	0.002100	0.004572	0.001031	-10421.030
486	0.015014	0.001852	0.004222	0.000910	-10431.586
488	0.015014	0.001852	0.004222	0.000910	-10434.402
490	0.016839	0.002077	0.005087	0.001020	-10427.272
492	0.016839	0.002077	0.005031	0.001064	-10423.475
494	0.017993	0.002077	0.005217	0.001026	-10433.325
496	0.020345	0.002348	0.005899	0.001160	-10415.047
498	0.020345	0.002348	0.005868	0.001160	-10438.979
500	0.018379	0.002062	0.005153	0.001019	-10418.680
502	0.015931	0.001788	0.004467	0.000883	-10417.585
504	0.015870	0.001781	0.004450	0.000880	-10425.712
506	0.018391	0.002064	0.004576	0.001019	-10424.861
508	0.016984	0.001906	0.004403	0.000904	-10408.325
510	0.020019	0.002246	0.004535	0.001065	-10398.972
512	0.017741	0.001939	0.003914	0.000919	-10401.157
514	0.017172	0.001876	0.004097	0.000890	-10411.214
516	0.017171	0.001983	0.004567	0.000891	-10398.246
518	0.017171	0.001435	0.003788	0.000903	-10393.617
520	0.014861	0.001101	0.003278	0.000782	-10409.272
522	0.014861	0.001233	0.003131	0.000819	-10421.783
524	0.013215	0.001097	0.002691	0.000753	-10397.208
526	0.013215	0.001097	0.002813	0.000720	-10433.970
528	0.015159	0.001258	0.003227	0.000826	-10408.793
530	0.018415	0.001528	0.004682	0.001004	-10421.610
532	0.017505	0.001453	0.004718	0.000900	-10427.087
534	0.018033	0.001453	0.004626	0.000918	-10413.745
536	0.017507	0.001410	0.004312	0.000928	-10401.669
538	0.017507	0.001410	0.003626	0.000948	-10403.327
540	0.018172	0.001410	0.003641	0.000944	-10388.409
542	0.018098	0.001315	0.003465	0.000984	-10445.137
544	0.018098	0.001315	0.003465	0.000984	-10408.894
546	0.020288	0.001474	0.003771	0.001136	-10418.276
548	0.019514	0.001251	0.003837	0.001033	-10427.637
550	0.020097	0.001251	0.003837	0.001033	-10404.676
552	0.016469	0.001025	0.002948	0.000903	-10396.035
554	0.016469	0.001025	0.002568	0.000903	-10400.840
556	0.016469	0.001025	0.002568	0.000903	-10409.289
558	0.016469	0.001025	0.002568	0.000903	-10406.872
560	0.016469	0.001025	0.002632	0.000881	-10422.398
562	0.016153	0.001006	0.002581	0.000864	-10435.049
564	0.015629	0.001006	0.002587	0.000862	-10437.952
566	0.016831	0.001083	0.002787	0.000929	-10432.243
568	0.014729	0.000992	0.002461	0.000882	-10440.019
570	0.012739	0.000858	0.002049	0.000792	-10453.107
572	0.014110	0.000950	0.002270	0.000877	-10426.072
574	0.014110	0.000950	0.002356	0.000845	-10440.570
576	0.011862	0.000799	0.001814	0.000776	-10440.090
578	0.013587	0.000880	0.001999	0.000855	-10441.857
580	0.011601	0.000752	0.001875	0.000730	-10436.527
582	0.011601	0.000752	0.001875	0.000730	-10438.873
584	0.013299	0.000862	0.002150	0.000837	-10429.324
586	0.013299	0.000862	0.002282	0.000788	-10447.468
588	0.013849	0.000969	0.002565	0.000886	-10433.795
590	0.013114	0.000917	0.002973	0.000862	-10453.000
592	0.013114	0.000917	0.003071	0.000834	-10441.975
594	0.014538	0.001017	0.003404	0.000925	-10421.377
596	0.014538	0.001221	0.004064	0.000872	-10433.286
598	0.016790	0.001410	0.003816	0.001008	-10435.855
600	0.017375	0.001410	0.003661	0.001050	-10447.954
602	0.017375	0.001410	0.003641	0.001056	-10441.121
604	0.018018	0.001462	0.003940	0.001049	-10464.888
606	0.018018	0.001462	0.003940	0.001049	-10460.216
608	0.015636	0.001288	0.003470	0.000924	-10459.872
610	0.015636	0.001288	0.003628	0.000884	-10442.885
612	0.015636	0.001288	0.003388	0.000946	-10442.534
614	0.015636	0.001288	0.003307	0.000970	-10472.667
616	0.015620	0.001288	0.003307	0.000970	-10431.114
618	0.015620	0.001288	0.003307	0.000970	-10438.856
620	0.016214	0.001337	0.003458	0.000999	-10438.014
622	0.018722	0.001618	0.004504	0.001125	-10444.242
624	0.018722	0.001618	0.004504	0.001125	-10419.145
626	0.016523	0.001428	0.003519	0.000973	-10425.980
628	0.015038	0.001300	0.003292	0.000861	-10434.982
630	0.015038	0.001300	0.003109	0.000912	-10435.838
632	0.015721	0.001300	0.003109	0.000912	-10425.858
634	0.015721	0.001300	0.003109	0.000912	-10428.225
636	0.017115	0.001415	0.003707	0.000907	-10436.577
638	0.016543	0.001415	0.003707	0.000907	-10408.592
640	0.016543	0.001415	0.003552	0.000946	-10436.560
642	0.017037	0.001457	0.003832	0.000930	-10425.044
644	0.015618	0.001336	0.003513	0.000853	-10407.586
646	0.015618	0.001336	0.003419	0.000876	-10458.662
648	0.015618	0.001336	0.003419	0.000876	-10420.147
650	0.013921	0.001149	0.002821	0.000785	-10425.726
652	0.012223	0.001009	0.002545	0.000671	-10404.966
654	0.013503	0.001114	0.002811	0.000741	-10408.332
656	0.012169	0.001004	0.002424	0.000698	-10416.745
658	0.012169	0.001004	0.003010	0.000698	-10410.633
660	0.012169	0.001004	0.003010	0.000698	-10422.268
662	0.013986	0.001154	0.003250	0.000802	-10407.220
664	0.012208	0.001007	0.002837	0.000700	-10418.209
666	0.012208	0.001007	0.002259	0.000737	-10425.086
668	0.011802	0.001007	0.002259	0.000737	-10433.881
670	0.011802	0.001039	0.002259	0.000737	-10419.007
672	0.012265	0.001039	0.002522	0.000814	-10414.953
674	0.012265	0.001039	0.002661	0.000772	-10431.312
676	0.012449	0.001076	0.002639	0.000834	-10442.239
678	0.014295	0.001235	0.003078	0.000943	-10424.128
680	0.017006	0.001461	0.003568	0.001138	-10426.360
682	0.016541	0.001461	0.003568	0.001138	-10408.515
684	0.016541	0.001461	0.003568	0.001138	-10415.899
686	0.016541	0.001461	0.003830	0.001060	-10451.951
688	0.019266	0.001702	0.004574	0.001204	-10436.274
690	0.019785	0.001748	0.004689	0.001239	-10436.082
692	0.019334	0.001748	0.004689	0.001239	-10434.688
694	0.019334	0.001748	0.004689	0.001239	-10419.513
696	0.019334	0.001748	0.004689	0.001239	-10416.851
698	0.019334	0.001748	0.004689	0.001239	-10434.664
700	0.019334	0.001748	0.004027	0.001282	-10417.556
702	0.020033	0.001811	0.004039	0.001372	-10439.128
704	0.017235	0.001558	0.003677	0.001116	-10435.008
706	0.016049	0.001451	0.003259	0.001092	-10439.252
708	0.016049	0.001451	0.003972	0.001012	-10428.718
710	0.018242	0.001649	0.004294	0.001209	-10423.642
712	0.016480	0.001477	0.003879	0.001092	-10436.123
714	0.020132	0.001750	0.004437	0.001341	-10402.809
716	0.020514	0.001855	0.004702	0.001421	-10419.392
718	0.020514	0.001855	0.004815	0.001421	-10419.691
720	0.024417	0.002207	0.005934	0.001634	-10408.012
722	0.024417	0.002207	0.005959	0.001627	-10416.241
724	0.024417	0.002207	0.005782	0.001677	-10410.096
726	0.024417	0.002207	0.006085	0.001593	-10431.447
728	0.022541	0.002038	0.005946	0.001508	-10414.344
730	0.021607	0.001953	0.005443	0.001514	-10408.017
732	0.021046	0.001903	0.005316	0.001471	-10409.009
734	0.020670	0.001903	0.004673	0.001428	-10392.053
736	0.020670	0.001903	0.005287	0.001428	-10400.325
738	0.020670	0.001903	0.005287	0.001428	-10410.426
740	0.020670	0.001903	0.005287	0.001428	-10421.193
742	0.021887	0.002015	0.005403	0.001567	-10440.371
744	0.021887	0.002015	0.005268	0.001607	-10423.563
746	0.021580	0.002015	0.005402	0.001568	-10432.824
748	0.020625	0.002560	0.005341	0.001586	-10429.905
750	0.020922	0.002560	0.005238	0.001617	-10430.988
752	0.017912	0.002258	0.004671	0.001359	-10435.231
754	0.021085	0.002658	0.005841	0.001506	-10443.894
756	0.021085	0.002658	0.005841	0.001506	-10443.740
758	0.021085	0.002658	0.005683	0.001548	-10465.624
760	0.021085	0.002658	0.005877	0.001564	-10461.469
762	0.021085	0.002658	0.005668	0.001622	-10427.761
764	0.017713	0.002719	0.004693	0.001376	-10427.272
766	0.022341	0.003353	0.005787	0.001696	-10421.080
768	0.022341	0.003353	0.005937	0.001653	-10431.665
770	0.022761	0.002349	0.005892	0.001666	-10433.405
772	0.019738	0.002037	0.005012	0.001473	-10413.011
774	0.019738	0.002435	0.004859	0.001519	-10422.682
776	0.015478	0.001909	0.003847	0.001180	-10397.635
778	0.019055	0.002351	0.004089	0.001453	-10391.026
780	0.020324	0.002984	0.004594	0.001471	-10405.814
782	0.017985	0.002641	0.004247	0.001246	-10398.866
784	0.017985	0.002190	0.004215	0.001255	-10398.478
786	0.017985	0.002190	0.004197	0.001261	-10428.469
788	0.017985	0.002190	0.004371	0.001211	-10413.759
790	0.016002	0.002574	0.003592	0.001166	-10426.639
792	0.016002	0.002574	0.003577	0.001171	-10405.226
794	0.015219	0.002448	0.003219	0.001062	-10413.621
796	0.014613	0.002448	0.003219	0.001062	-10426.721
798	0.019712	0.003827	0.004312	0.001442	-10418.574
800	0.018774	0.003645	0.004265	0.001323	-10384.917
802	0.018774	0.003645	0.004112	0.001372	-10421.850
804	0.018774	0.003645	0.004112	0.001372	-10449.013
806	0.018774	0.003645	0.004112	0.001372	-10415.834
808	0.017090	0.003318	0.003845	0.001216	-10422.736
810	0.016699	0.003070	0.003845	0.001216	-10422.788
812	0.021498	0.003367	0.004950	0.001565	-10431.426
814	0.018681	0.002926	0.004611	0.001408	-10434.729
816	0.021519	0.003371	0.005653	0.001523	-10417.079
818	0.023738	0.003740	0.006391	0.001659	-10443.299
820	0.025847	0.004072	0.007221	0.001741	-10419.775
822	0.022166	0.003492	0.005745	0.001466	-10421.841
824	0.023089	0.002962	0.005790	0.001579	-10438.890
826	0.022491	0.002440	0.005379	0.001612	-10446.954
828	0.020913	0.002269	0.005150	0.001456	-10431.290
830	0.018901	0.002051	0.004382	0.001398	-10421.109
832	0.020670	0.002303	0.005279	0.001463	-10446.551
834	0.019249	0.002144	0.005014	0.001336	-10420.289
836	0.020035	0.002144	0.004834	0.001385	-10430.174
838	0.020035	0.002144	0.004834	0.001385	-10416.074
840	0.020035	0.002144	0.004904	0.001366	-10422.755
842	0.020035	0.002069	0.004904	0.001366	-10409.086
844	0.020035	0.002069	0.004393	0.001301	-10397.021
846	0.020035	0.002069	0.004393	0.001301	-10401.438
848	0.023378	0.002415	0.005125	0.001518	-10401.167
850	0.020144	0.002483	0.004416	0.001308	-10422.299
852	0.018661	0.001743	0.003903	0.001270	-10439.812
854	0.020472	0.001875	0.004056	0.001414	-10408.391
856	0.020472	0.001875	0.003945	0.001453	-10410.687
858	0.023596	0.002161	0.004793	0.001589	-10398.860
860	0.023404	0.002373	0.004663	0.001607	-10406.156
862	0.022188	0.001991	0.004420	0.001523	-10421.392
864	0.022188	0.001991	0.004944	0.001523	-10388.524
866	0.022188	0.001991	0.005748	0.001571	-10393.103
868	0.023426	0.002146	0.006386	0.001643	-10409.867
870	0.023426	0.002146	0.006386	0.001643	-10414.334
872	0.023426	0.002146	0.006360	0.001650	-10401.906
874	0.023426	0.002146	0.006360	0.001650	-10419.350
876	0.025642	0.003019	0.007255	0.001802	-10425.722
878	0.025642	0.003019	0.007089	0.001844	-10421.542
880	0.025642	0.003019	0.007068	0.001850	-10434.579
882	0.025642	0.003019	0.006877	0.001901	-10413.145
884	0.025642	0.003019	0.007084	0.001846	-10413.129
886	0.026649	0.003138	0.007427	0.001902	-10414.280
888	0.026649	0.003138	0.007427	0.001902	-10402.737
890	0.029640	0.004590	0.008138	0.002147	-10395.283
892	0.033769	0.005229	0.009135	0.002482	-10411.124
894	0.029240	0.004528	0.008021	0.002120	-10429.236
896	0.029240	0.004528	0.007698	0.002209	-10419.472
898	0.029240	0.004528	0.007106	0.002173	-10431.994
900	0.029240	0.004528	0.007144	0.002161	-10426.831
902	0.029285	0.004535	0.007251	0.002136	-10424.456
904	0.025287	0.003916	0.006419	0.001799	-10428.201
906	0.025287	0.003916	0.006606	0.001892	-10453.316
908	0.025952	0.003916	0.006654	0.001879	-10470.742
910	0.025952	0.003916	0.006474	0.001931	-10435.072
912	0.025952	0.003916	0.006325	0.001976	-10443.671
914	0.022764	0.003435	0.005897	0.001746	-10439.508
916	0.023160	0.003435	0.004991	0.001715	-10416.013
918	0.027237	0.004039	0.006049	0.001957	-10424.936
920	0.027237	0.004039	0.006013	0.001969	-10415.745
922	0.025352	0.003657	0.005369	0.001807	-10433.002
924	0.025352	0.003657	0.005509	0.001761	-10434.864
926	0.025352	0.003657	0.005532	0.001754	-10439.870
928	0.025352	0.003657	0.005434	0.001786	-10416.248
930	0.025352	0.003657	0.005317	0.001825	-10417.533
932	0.025352	0.003657	0.006007	0.001808	-10422.138
934	0.029078	0.005120	0.007048	0.002027	-10426.406
936	0.029078	0.005120	0.007041	0.001941	-10446.731
938	0.024676	0.003865	0.005682	0.001732	-10436.976
940	0.024676	0.003865	0.005682	0.001732	-10442.891
942	0.024060	0.003769	0.005613	0.001667	-10433.504
944	0.023475	0.003646	0.005631	0.001555	-10419.778
946	0.021216	0.003295	0.004691	0.001525	-10422.573
948	0.017514	0.003051	0.003953	0.001233	-10421.239
950	0.018224	0.003051	0.003902	0.001249	-10428.068
952	0.018224	0.002471	0.003902	0.001249	-10433.802
954	0.017457	0.002367	0.003824	0.001170	-10450.088
956	0.019501	0.002774	0.004698	0.001322	-10422.768
958	0.018850	0.002235	0.004315	0.001287	-10436.479
960	0.018850	0.002235	0.004059	0.001368	-10436.101
962	0.021090	0.002500	0.004456	0.001560	-10423.485
964	0.021090	0.002500	0.004541	0.001531	-10423.082
966	0.025212	0.002989	0.005399	0.001840	-10449.067
968	0.023011	0.002710	0.004799	0.001636	-10420.272
970	0.025621	0.004026	0.005344	0.001821	-10424.422
972	0.025621	0.004026	0.005869	0.001863	-10432.803
974	0.023150	0.003638	0.005145	0.001734	-10435.310
976	0.022689	0.003638	0.004852	0.001683	-10429.088
978	0.026650	0.004273	0.005744	0.001955	-10428.210
980	0.026650	0.004273	0.006683	0.001894	-10431.503
982	0.020157	0.003232	0.004998	0.001449	-10428.344
984	0.020157	0.003232	0.004277	0.001449	-10449.686
986	0.020157	0.003232	0.004226	0.001467	-10466.407
988	0.020200	0.003889	0.004288	0.001452	-10460.836
990	0.020200	0.003889	0.003990	0.001470	-10449.618
