Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
60	0.003681	0.003587	0.018855	0.001534	0.008701	0.001607	0.002443	0.001277	0.000752	0.000407	-10424.940
62	0.003681	0.003587	0.018855	0.001534	0.006928	0.001593	0.002443	0.001274	0.000755	0.000407	-10419.368
64	0.003681	0.003587	0.018855	0.002058	0.005438	0.001867	0.002543	0.001274	0.000704	0.000391	-10424.684
66	0.003681	0.003587	0.018855	0.002058	0.005289	0.001799	0.002543	0.001290	0.000715	0.000391	-10422.518
68	0.004021	0.003918	0.020597	0.002249	0.005616	0.001828	0.002778	0.001426	0.000808	0.000427	-10456.757
70	0.004071	0.003967	0.020855	0.002277	0.006043	0.001537	0.002998	0.001411	0.000897	0.000405	-10466.224
72	0.004071	0.003967	0.020855	0.002277	0.007073	0.001544	0.003374	0.001336	0.000895	0.000360	-10465.542
74	0.004071	0.003967	0.020855	0.002277	0.006313	0.001370	0.003374	0.001388	0.000962	0.000360	-10476.699
76	0.004606	0.004489	0.023595	0.002576	0.006244	0.001793	0.003817	0.001645	0.000997	0.000408	-10456.262
78	0.004011	0.003909	0.020546	0.002243	0.005809	0.001691	0.003324	0.001394	0.000829	0.000355	-10471.783
80	0.003732	0.003637	0.019117	0.002087	0.005795	0.001573	0.003093	0.001261	0.000771	0.000330	-10447.280
82	0.003732	0.003637	0.019117	0.002087	0.005340	0.001433	0.003093	0.001303	0.000814	0.000330	-10446.410
84	0.003732	0.003637	0.021203	0.002087	0.005290	0.001442	0.003129	0.001308	0.000811	0.000326	-10438.558
86	0.003732	0.003637	0.021203	0.002087	0.005332	0.001455	0.003164	0.001308	0.000807	0.000323	-10431.539
88	0.003732	0.003637	0.021203	0.002087	0.005332	0.001621	0.003164	0.001308	0.000757	0.000323	-10456.000
90	0.003994	0.003892	0.022692	0.002233	0.006032	0.001735	0.003387	0.001368	0.000810	0.000345	-10425.767
92	0.003994	0.003892	0.022692	0.002233	0.006936	0.001792	0.003215	0.001297	0.000797	0.000364	-10446.097
94	0.003339	0.003355	0.017292	0.001867	0.005904	0.001479	0.002811	0.001076	0.000671	0.000291	-10448.233
96	0.003579	0.003595	0.018532	0.002001	0.005981	0.001645	0.003012	0.001180	0.000704	0.000312	-10439.306
98	0.003579	0.003595	0.018532	0.002001	0.005981	0.001922	0.003012	0.001180	0.000648	0.000312	-10450.339
100	0.003579	0.003595	0.018532	0.002001	0.005249	0.002207	0.003012	0.001256	0.000604	0.000312	-10448.673
102	0.003579	0.003595	0.018532	0.002001	0.004888	0.002235	0.003012	0.001304	0.000604	0.000312	-10444.840
104	0.003237	0.003252	0.016763	0.001810	0.004737	0.001998	0.002748	0.001138	0.000550	0.000280	-10433.962
106	0.003806	0.003823	0.019707	0.002128	0.006097	0.002349	0.003231	0.001278	0.000646	0.000329	-10423.115
108	0.003374	0.003390	0.017473	0.001204	0.005730	0.002285	0.002865	0.001101	0.000548	0.000291	-10433.807
110	0.003374	0.003390	0.017473	0.001204	0.006872	0.002285	0.002865	0.001126	0.000548	0.000291	-10451.697
112	0.003374	0.003390	0.017473	0.001204	0.007314	0.002285	0.002865	0.001091	0.000548	0.000291	-10454.254
114	0.003374	0.003390	0.017473	0.001204	0.006784	0.002195	0.002865	0.001130	0.000559	0.000291	-10447.548
116	0.003311	0.003327	0.017147	0.001047	0.006657	0.002091	0.002811	0.001109	0.000556	0.000286	-10445.266
118	0.003311	0.003327	0.017147	0.001047	0.006657	0.002021	0.002811	0.001109	0.000566	0.000286	-10423.231
120	0.003311	0.003327	0.017147	0.001047	0.006657	0.002043	0.002811	0.001109	0.000563	0.000286	-10436.280
122	0.003311	0.003327	0.017147	0.001047	0.006710	0.002043	0.002811	0.001105	0.000563	0.000286	-10449.097
124	0.003311	0.002671	0.018693	0.001047	0.004963	0.001740	0.004338	0.001105	0.000611	0.000286	-10438.925
126	0.003106	0.002505	0.017531	0.000982	0.006717	0.001842	0.004068	0.000999	0.000538	0.000268	-10444.599
128	0.003106	0.002505	0.017531	0.000982	0.006460	0.001610	0.004068	0.001018	0.000577	0.000268	-10427.303
130	0.003106	0.002505	0.017531	0.000982	0.005210	0.002181	0.004068	0.001018	0.000496	0.000268	-10465.297
132	0.002667	0.002151	0.015057	0.000843	0.004306	0.001873	0.003494	0.000892	0.000426	0.000230	-10433.241
134	0.002667	0.002151	0.015057	0.000843	0.004648	0.001873	0.003494	0.000857	0.000426	0.000230	-10434.885
136	0.002667	0.002151	0.015057	0.000843	0.004648	0.001873	0.003494	0.000857	0.000426	0.000230	-10415.627
138	0.002667	0.002151	0.015057	0.000843	0.004272	0.001873	0.003494	0.000895	0.000426	0.000230	-10432.310
140	0.002667	0.002151	0.015057	0.000843	0.004226	0.001440	0.003183	0.000901	0.000485	0.000253	-10415.203
142	0.002667	0.002151	0.016740	0.000843	0.004234	0.001440	0.003183	0.000899	0.000485	0.000253	-10422.195
144	0.002667	0.002151	0.014908	0.000843	0.004043	0.001440	0.003183	0.000918	0.000485	0.000253	-10415.157
146	0.002676	0.002159	0.014959	0.000846	0.004586	0.001445	0.003194	0.000871	0.000487	0.000254	-10419.270
148	0.002676	0.002159	0.014959	0.000846	0.004575	0.001445	0.003194	0.000872	0.000487	0.000254	-10420.680
150	0.002268	0.001829	0.011167	0.000717	0.003877	0.001144	0.002961	0.000739	0.000427	0.000197	-10440.317
152	0.002268	0.001829	0.011167	0.000717	0.003877	0.001319	0.002961	0.000739	0.000397	0.000197	-10442.155
154	0.002268	0.001829	0.011167	0.000717	0.004098	0.001319	0.002961	0.000721	0.000397	0.000197	-10415.726
156	0.002268	0.001829	0.011167	0.000705	0.003631	0.001319	0.002936	0.000762	0.000397	0.000198	-10437.293
158	0.002268	0.001829	0.011167	0.000705	0.003631	0.001319	0.002971	0.000762	0.000397	0.000196	-10429.853
160	0.002680	0.002161	0.013194	0.000833	0.004751	0.001558	0.003583	0.000859	0.000469	0.000227	-10448.460
162	0.002680	0.002161	0.013194	0.000833	0.004751	0.001558	0.003583	0.000859	0.000469	0.000227	-10432.169
164	0.002665	0.002150	0.013121	0.000828	0.004725	0.001550	0.003563	0.000854	0.000466	0.000226	-10417.870
166	0.003026	0.002440	0.014895	0.001351	0.005957	0.002150	0.005677	0.000923	0.000480	0.000256	-10431.761
168	0.003026	0.002440	0.012542	0.001351	0.003329	0.002150	0.006160	0.000923	0.000480	0.000236	-10418.224
170	0.003036	0.001686	0.012584	0.001356	0.003785	0.002157	0.006224	0.000873	0.000481	0.000237	-10415.389
172	0.003036	0.001686	0.014505	0.001356	0.003785	0.001906	0.006224	0.000873	0.000514	0.000237	-10417.436
174	0.003036	0.001686	0.014505	0.001356	0.003435	0.001926	0.006224	0.000910	0.000511	0.000237	-10422.595
176	0.003036	0.001686	0.014505	0.001356	0.003435	0.002173	0.004581	0.000910	0.000480	0.000237	-10421.362
178	0.003166	0.001758	0.015129	0.001414	0.003952	0.002682	0.004778	0.000907	0.000461	0.000247	-10406.458
180	0.002853	0.001584	0.013375	0.001274	0.003560	0.001864	0.004304	0.000817	0.000472	0.000222	-10410.478
182	0.002729	0.001648	0.012794	0.001218	0.003406	0.001783	0.004118	0.000782	0.000452	0.000213	-10405.979
184	0.002729	0.001648	0.012794	0.001218	0.003118	0.001783	0.006240	0.000812	0.000452	0.000213	-10428.313
186	0.002609	0.001576	0.012235	0.001165	0.003396	0.001783	0.006407	0.000735	0.000422	0.000190	-10432.789
188	0.002924	0.001766	0.013711	0.001306	0.003806	0.001957	0.007180	0.000823	0.000478	0.000212	-10428.618
190	0.002924	0.001766	0.013711	0.001306	0.003806	0.001957	0.007180	0.000823	0.000478	0.000212	-10435.376
192	0.002824	0.001705	0.013241	0.001261	0.003675	0.001890	0.006933	0.000795	0.000461	0.000205	-10425.737
194	0.002824	0.001705	0.013241	0.001261	0.003325	0.001890	0.006933	0.000830	0.000461	0.000205	-10402.453
196	0.002824	0.001705	0.010930	0.001261	0.003325	0.001890	0.006933	0.000830	0.000461	0.000205	-10411.435
198	0.002824	0.001705	0.012398	0.001261	0.003774	0.001652	0.006933	0.000786	0.000498	0.000205	-10409.578
200	0.002714	0.001639	0.011915	0.001212	0.003104	0.001982	0.006663	0.000802	0.000423	0.000197	-10415.827
202	0.002714	0.001639	0.011915	0.001212	0.003253	0.002480	0.006461	0.000779	0.000378	0.000203	-10423.628
204	0.002714	0.001639	0.011915	0.001212	0.003253	0.001793	0.006461	0.000779	0.000444	0.000203	-10411.000
206	0.002983	0.001801	0.013095	0.001332	0.003575	0.002108	0.007101	0.000856	0.000471	0.000223	-10428.763
208	0.002590	0.001564	0.012345	0.001156	0.003104	0.001540	0.006166	0.000744	0.000450	0.000194	-10419.132
210	0.002650	0.001600	0.012631	0.001183	0.003176	0.001824	0.006309	0.000761	0.000424	0.000198	-10412.383
212	0.002650	0.001600	0.012631	0.001183	0.003083	0.001824	0.006165	0.000771	0.000424	0.000203	-10422.434
214	0.002463	0.001487	0.011739	0.001100	0.002865	0.001935	0.004905	0.000716	0.000369	0.000220	-10416.853
216	0.002463	0.001487	0.011739	0.001100	0.002865	0.001935	0.004905	0.000716	0.000369	0.000220	-10433.814
218	0.002463	0.001487	0.011739	0.001100	0.002838	0.001935	0.004905	0.000720	0.000369	0.000220	-10441.574
220	0.002463	0.001487	0.011739	0.001100	0.003644	0.001935	0.004905	0.000737	0.000369	0.000220	-10413.231
222	0.002463	0.001487	0.011739	0.001100	0.003331	0.001935	0.004693	0.000772	0.000369	0.000230	-10427.935
224	0.002595	0.001567	0.012370	0.001159	0.003679	0.002039	0.004945	0.000794	0.000389	0.000243	-10425.586
226	0.002629	0.001588	0.012532	0.001174	0.003339	0.001966	0.005010	0.000851	0.000401	0.000246	-10424.116
228	0.002808	0.001696	0.013385	0.001254	0.003517	0.002100	0.005351	0.000915	0.000429	0.000263	-10435.275
230	0.002808	0.001696	0.013385	0.001254	0.004012	0.002100	0.006154	0.000855	0.000429	0.000228	-10417.689
232	0.003036	0.001833	0.014472	0.001356	0.004023	0.002270	0.006654	0.000961	0.000463	0.000247	-10432.324
234	0.003036	0.001833	0.014472	0.001356	0.003839	0.002270	0.006654	0.000985	0.000463	0.000247	-10426.080
236	0.002668	0.001611	0.011386	0.001191	0.003440	0.001995	0.005855	0.000856	0.000407	0.000217	-10421.607
238	0.002668	0.001611	0.012470	0.001191	0.003439	0.001995	0.005855	0.000857	0.000407	0.000217	-10423.195
240	0.003054	0.001844	0.014273	0.001363	0.003936	0.001962	0.006702	0.000980	0.000502	0.000248	-10409.577
242	0.002660	0.001606	0.012432	0.001188	0.003586	0.001709	0.005837	0.000836	0.000437	0.000216	-10417.131
244	0.002660	0.001606	0.012432	0.001188	0.003586	0.001606	0.005837	0.000836	0.000451	0.000216	-10421.675
246	0.002660	0.001606	0.012432	0.001188	0.003586	0.001569	0.005837	0.000836	0.000457	0.000216	-10441.198
248	0.002540	0.001534	0.011873	0.001134	0.003131	0.001499	0.005575	0.000832	0.000436	0.000206	-10431.460
250	0.002540	0.001534	0.011873	0.001134	0.004625	0.001499	0.005575	0.000832	0.000436	0.000206	-10413.119
252	0.002540	0.001534	0.011873	0.001134	0.004625	0.001499	0.005575	0.000832	0.000436	0.000206	-10424.989
254	0.002467	0.001490	0.012883	0.001101	0.004838	0.001420	0.005414	0.000780	0.000429	0.000200	-10432.556
256	0.002467	0.001490	0.012883	0.001101	0.004318	0.001420	0.005414	0.000823	0.000429	0.000200	-10412.703
258	0.002467	0.001490	0.012883	0.001101	0.004572	0.001420	0.006739	0.000801	0.000429	0.000220	-10404.785
260	0.002467	0.001425	0.012883	0.001101	0.004572	0.001156	0.006739	0.000801	0.000477	0.000220	-10395.999
262	0.002467	0.001425	0.012883	0.001101	0.004764	0.001342	0.006739	0.000786	0.000441	0.000220	-10413.172
264	0.002890	0.001670	0.015096	0.001291	0.006328	0.001403	0.006833	0.000877	0.000549	0.000276	-10435.840
266	0.003048	0.001761	0.015919	0.001361	0.006542	0.001947	0.007206	0.000932	0.000510	0.000292	-10435.175
268	0.002572	0.001486	0.013432	0.001148	0.005671	0.001643	0.006608	0.000777	0.000430	0.000226	-10427.390
270	0.002745	0.001586	0.014337	0.001226	0.005449	0.001753	0.009078	0.000870	0.000459	0.000242	-10407.285
272	0.002573	0.001487	0.013438	0.001149	0.005107	0.001448	0.008509	0.000816	0.000458	0.000226	-10417.701
274	0.002573	0.001487	0.013438	0.001149	0.005107	0.001200	0.008509	0.000816	0.000506	0.000226	-10431.613
276	0.002573	0.001487	0.013438	0.001149	0.005107	0.001200	0.008509	0.000816	0.000506	0.000226	-10433.459
278	0.002243	0.001296	0.011716	0.001002	0.004453	0.001046	0.007419	0.000711	0.000441	0.000197	-10412.107
280	0.002690	0.001554	0.014048	0.001201	0.005339	0.001352	0.008896	0.000853	0.000508	0.000237	-10423.042
282	0.002445	0.001413	0.012769	0.001092	0.004853	0.001517	0.008086	0.000775	0.000414	0.000215	-10422.273
284	0.002445	0.001413	0.012769	0.001092	0.004853	0.001517	0.008086	0.000775	0.000414	0.000215	-10438.338
286	0.002163	0.001250	0.011300	0.000966	0.003541	0.001343	0.007155	0.000686	0.000367	0.000190	-10441.866
288	0.002347	0.001356	0.012257	0.001048	0.003841	0.001423	0.007761	0.000744	0.000402	0.000207	-10452.422
290	0.002616	0.001512	0.011635	0.001168	0.004283	0.001432	0.010523	0.000830	0.000472	0.000230	-10450.249
292	0.002616	0.001370	0.011635	0.001168	0.004283	0.001432	0.009084	0.000830	0.000472	0.000230	-10441.049
294	0.002332	0.001468	0.010369	0.001041	0.003329	0.001106	0.008096	0.000787	0.000454	0.000205	-10424.036
296	0.002332	0.001468	0.010369	0.001041	0.003855	0.001106	0.008096	0.000742	0.000454	0.000205	-10442.644
298	0.002702	0.001701	0.012016	0.001207	0.003850	0.001282	0.010741	0.000903	0.000526	0.000238	-10403.002
300	0.002702	0.001701	0.012016	0.001207	0.004919	0.001377	0.010741	0.000818	0.000506	0.000238	-10408.836
302	0.002500	0.001574	0.011115	0.001116	0.005676	0.001274	0.009935	0.000757	0.000468	0.000220	-10412.776
304	0.002329	0.001466	0.010355	0.001040	0.005288	0.001186	0.009256	0.000705	0.000436	0.000205	-10406.944
306	0.002329	0.001466	0.010355	0.001040	0.005288	0.001032	0.007334	0.000705	0.000471	0.000205	-10407.617
308	0.002329	0.001466	0.010355	0.001040	0.003798	0.001282	0.007334	0.000748	0.000419	0.000205	-10415.132
310	0.002725	0.001716	0.012117	0.001217	0.004868	0.001763	0.008582	0.000839	0.000453	0.000240	-10449.551
312	0.002618	0.001649	0.011643	0.001169	0.004529	0.001694	0.008246	0.000818	0.000435	0.000230	-10442.141
314	0.003079	0.001939	0.013693	0.001375	0.005326	0.001747	0.009698	0.000962	0.000546	0.000271	-10430.988
316	0.003079	0.001939	0.013693	0.001375	0.005597	0.001959	0.009363	0.000942	0.000516	0.000281	-10425.205
318	0.003079	0.001939	0.013693	0.001375	0.005683	0.001959	0.009363	0.000935	0.000516	0.000281	-10414.541
320	0.002512	0.001582	0.011169	0.001122	0.004398	0.001598	0.007637	0.000781	0.000421	0.000229	-10433.697
322	0.002744	0.001728	0.013991	0.001225	0.005065	0.001746	0.008343	0.000833	0.000460	0.000250	-10420.854
324	0.002160	0.001360	0.008702	0.000964	0.003987	0.001374	0.006567	0.000656	0.000362	0.000197	-10432.280
326	0.002066	0.001301	0.008324	0.000923	0.003814	0.001333	0.005615	0.000627	0.000344	0.000211	-10433.779
328	0.002664	0.001677	0.010732	0.001189	0.004917	0.001902	0.007240	0.000809	0.000427	0.000272	-10411.246
330	0.002633	0.001658	0.010606	0.001176	0.004885	0.001880	0.007155	0.000798	0.000422	0.000268	-10418.947
332	0.002678	0.001686	0.010791	0.001196	0.004970	0.001913	0.007280	0.000811	0.000429	0.000273	-10397.309
334	0.002740	0.001725	0.011039	0.001223	0.005304	0.001938	0.007447	0.000814	0.000441	0.000279	-10435.546
336	0.002397	0.001509	0.009014	0.001070	0.004466	0.001917	0.006514	0.000725	0.000385	0.000244	-10470.298
338	0.002397	0.001509	0.009014	0.001070	0.004466	0.001917	0.006514	0.000725	0.000385	0.000244	-10443.354
340	0.002397	0.001509	0.009014	0.001070	0.004466	0.001917	0.006514	0.000725	0.000385	0.000244	-10425.698
342	0.002397	0.001509	0.009014	0.001070	0.003970	0.001917	0.006514	0.000767	0.000385	0.000244	-10410.119
344	0.002397	0.001509	0.009014	0.001070	0.003970	0.001917	0.006514	0.000767	0.000385	0.000244	-10411.445
346	0.002453	0.001544	0.009226	0.001095	0.004063	0.001532	0.006667	0.000785	0.000435	0.000250	-10410.707
348	0.002453	0.001544	0.009226	0.001095	0.005877	0.001778	0.006667	0.000785	0.000409	0.000250	-10427.700
350	0.002453	0.001544	0.009226	0.001095	0.005262	0.002174	0.007256	0.000829	0.000380	0.000230	-10433.589
352	0.002816	0.001773	0.010592	0.001258	0.006042	0.002496	0.008331	0.000952	0.000437	0.000264	-10432.488
354	0.002816	0.001773	0.010592	0.001258	0.007879	0.002174	0.008331	0.000962	0.000473	0.000264	-10432.250
356	0.002669	0.001680	0.010037	0.001192	0.007466	0.002624	0.007894	0.000912	0.000405	0.000250	-10427.157
358	0.002832	0.001783	0.010653	0.001265	0.008402	0.002785	0.008379	0.000937	0.000430	0.000265	-10415.550
360	0.002832	0.001783	0.010653	0.001265	0.008402	0.002242	0.009150	0.000937	0.000470	0.000243	-10422.448
362	0.003152	0.001984	0.011854	0.001407	0.008784	0.002495	0.010181	0.001076	0.000523	0.000270	-10420.873
364	0.003152	0.001984	0.011854	0.001407	0.009487	0.002130	0.010181	0.001124	0.000566	0.000270	-10416.426
366	0.002861	0.001801	0.010760	0.001277	0.009002	0.001933	0.009242	0.000999	0.000514	0.000245	-10412.151
368	0.003036	0.001911	0.011418	0.001356	0.010680	0.001836	0.009806	0.001005	0.000579	0.000260	-10404.267
370	0.002949	0.001857	0.011093	0.001317	0.010411	0.002103	0.010925	0.000973	0.000515	0.000257	-10410.418
372	0.002969	0.001869	0.011167	0.001326	0.010479	0.002117	0.010998	0.000979	0.000519	0.000259	-10402.897
374	0.003220	0.002028	0.010435	0.001438	0.011385	0.002297	0.007575	0.001061	0.000563	0.000281	-10417.424
376	0.003220	0.002028	0.010435	0.001438	0.008925	0.002297	0.007575	0.001069	0.000563	0.000281	-10395.807
378	0.002846	0.001792	0.009223	0.001271	0.006924	0.001795	0.006544	0.000945	0.000530	0.000248	-10383.191
380	0.003051	0.001921	0.009886	0.001362	0.007421	0.002161	0.007013	0.001013	0.000535	0.000266	-10391.698
382	0.003051	0.001921	0.009886	0.001362	0.009108	0.002175	0.007013	0.001013	0.000533	0.000266	-10397.371
384	0.002678	0.001686	0.008678	0.001196	0.007995	0.001587	0.008084	0.000889	0.000516	0.000233	-10404.676
386	0.003079	0.001939	0.009978	0.001375	0.006219	0.001973	0.009388	0.001022	0.000568	0.000266	-10416.978
388	0.002935	0.001848	0.009511	0.001311	0.005709	0.001881	0.007876	0.000991	0.000542	0.000288	-10409.198
390	0.002752	0.001733	0.008916	0.001229	0.006008	0.001726	0.007384	0.000925	0.000513	0.000270	-10391.753
392	0.002752	0.001733	0.008916	0.001229	0.006008	0.001726	0.007384	0.000925	0.000513	0.000270	-10405.943
394	0.002752	0.001733	0.008916	0.001229	0.006797	0.002042	0.007384	0.000873	0.000475	0.000270	-10391.227
396	0.003025	0.001905	0.009802	0.001351	0.007472	0.002245	0.008117	0.000959	0.000523	0.000297	-10404.772
398	0.003025	0.001905	0.009802	0.001351	0.006159	0.002245	0.009588	0.000959	0.000523	0.000251	-10415.247
400	0.003335	0.002100	0.010806	0.001489	0.007233	0.002475	0.009622	0.001028	0.000576	0.000277	-10409.920
402	0.003335	0.002100	0.010806	0.001489	0.007537	0.002853	0.007588	0.001010	0.000537	0.000277	-10409.583
404	0.002997	0.001887	0.009710	0.001338	0.006860	0.002143	0.006818	0.000903	0.000528	0.000249	-10404.883
406	0.002997	0.001887	0.009710	0.001338	0.006860	0.002143	0.006818	0.000903	0.000528	0.000249	-10387.860
408	0.002997	0.001887	0.009710	0.001338	0.006860	0.001771	0.008394	0.000903	0.000587	0.000249	-10400.163
410	0.002997	0.001887	0.009710	0.001338	0.006082	0.001546	0.008394	0.000943	0.000636	0.000249	-10399.841
412	0.003511	0.002210	0.011355	0.001568	0.008038	0.002060	0.009835	0.001064	0.000690	0.000291	-10435.530
414	0.003511	0.002210	0.011355	0.001568	0.006824	0.001882	0.009794	0.001124	0.000728	0.000293	-10420.486
416	0.003511	0.002210	0.011355	0.001568	0.006824	0.002084	0.009794	0.001124	0.000686	0.000293	-10419.835
418	0.004091	0.002576	0.013232	0.001827	0.007891	0.002428	0.011465	0.001310	0.000799	0.000339	-10442.495
420	0.004091	0.002576	0.013232	0.001827	0.009031	0.002613	0.011465	0.001245	0.000766	0.000339	-10429.732
422	0.004091	0.002576	0.013232	0.001827	0.008623	0.002898	0.011465	0.001268	0.000724	0.000339	-10415.797
424	0.003727	0.002346	0.012053	0.001664	0.008263	0.002525	0.010444	0.001131	0.000676	0.000309	-10414.996
426	0.004359	0.002745	0.014100	0.001947	0.010199	0.003095	0.014067	0.001294	0.000771	0.000314	-10423.952
428	0.004712	0.002967	0.015240	0.002104	0.011388	0.003579	0.015204	0.001380	0.000801	0.000340	-10432.456
430	0.004137	0.002605	0.011248	0.001847	0.009373	0.002901	0.012707	0.001246	0.000628	0.000298	-10415.194
432	0.004137	0.002605	0.011358	0.001847	0.009044	0.003272	0.013654	0.001205	0.000591	0.000298	-10418.444
434	0.004137	0.002605	0.011358	0.001847	0.007361	0.002886	0.015103	0.001251	0.000630	0.000298	-10406.848
436	0.004137	0.002605	0.012674	0.001847	0.007688	0.002511	0.017124	0.001224	0.000680	0.000298	-10430.127
438	0.004116	0.002592	0.012611	0.001838	0.007649	0.002391	0.015100	0.001218	0.000689	0.000335	-10405.974
440	0.004630	0.002915	0.014185	0.002067	0.008031	0.002787	0.016985	0.001417	0.000761	0.000376	-10397.354
442	0.004470	0.002814	0.012299	0.001996	0.007753	0.003213	0.016397	0.001368	0.000675	0.000363	-10434.448
444	0.004692	0.002954	0.012911	0.002095	0.008138	0.002958	0.017213	0.001436	0.000754	0.000382	-10418.160
446	0.004692	0.001892	0.012911	0.002095	0.009643	0.003177	0.012045	0.001438	0.000730	0.000439	-10415.142
448	0.004692	0.001892	0.012911	0.002095	0.009643	0.003606	0.008153	0.001438	0.000695	0.000439	-10421.629
450	0.004692	0.001892	0.012911	0.002095	0.010568	0.003834	0.007821	0.001372	0.000680	0.000439	-10421.219
452	0.004047	0.001632	0.011137	0.001807	0.008397	0.002987	0.006746	0.001235	0.000609	0.000379	-10417.048
454	0.004523	0.001824	0.012447	0.002020	0.009384	0.003338	0.007540	0.001380	0.000680	0.000423	-10422.557
456	0.004523	0.001824	0.012447	0.002020	0.008615	0.003338	0.007306	0.001442	0.000680	0.000437	-10414.832
458	0.004523	0.001824	0.012447	0.002020	0.010360	0.003338	0.008520	0.001446	0.000680	0.000375	-10414.963
460	0.005225	0.002107	0.014378	0.002333	0.012782	0.003856	0.011066	0.001614	0.000786	0.000462	-10430.059
462	0.004561	0.001839	0.012549	0.002036	0.012331	0.004218	0.009658	0.001419	0.000629	0.000403	-10421.169
464	0.004561	0.001839	0.012549	0.002036	0.012331	0.003397	0.009658	0.001419	0.000683	0.000403	-10428.332
466	0.004561	0.001839	0.015360	0.002036	0.011406	0.003397	0.009658	0.001479	0.000683	0.000403	-10399.222
468	0.004561	0.001839	0.015360	0.002036	0.010881	0.003775	0.011687	0.001519	0.000655	0.000421	-10419.749
470	0.003831	0.001545	0.012902	0.001711	0.008316	0.003171	0.008010	0.001348	0.000550	0.000343	-10424.992
472	0.004701	0.002417	0.015832	0.002099	0.010701	0.003891	0.009829	0.001608	0.000675	0.000421	-10413.161
