Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
2	0.005386	0.019197	0.001752	0.004337	0.001899	0.000907	0.000588	-10429.438
4	0.005386	0.019197	0.001480	0.004324	0.001869	0.000908	0.000598	-10427.452
6	0.005386	0.019197	0.001763	0.004487	0.001883	0.000897	0.000593	-10421.100
8	0.005386	0.019197	0.001763	0.004355	0.001936	0.000906	0.000577	-10420.731
10	0.005179	0.019197	0.001763	0.004930	0.001927	0.000897	0.000580	-10425.433
12	0.005436	0.020408	0.001858	0.005293	0.002067	0.000933	0.000595	-10416.883
14	0.006091	0.022865	0.002081	0.006018	0.002403	0.001040	0.000643	-10432.167
16	0.006091	0.022865	0.001852	0.005982	0.002473	0.001040	0.000625	-10440.815
18	0.006510	0.024440	0.001980	0.005934	0.002553	0.001118	0.000691	-10448.673
20	0.006302	0.023658	0.001916	0.005649	0.002468	0.001089	0.000670	-10427.728
22	0.007221	0.027106	0.002196	0.006671	0.002876	0.001250	0.000768	-10406.208
24	0.007221	0.027106	0.002196	0.006460	0.002772	0.001244	0.000797	-10432.682
26	0.007221	0.026603	0.002196	0.006608	0.003058	0.001233	0.000789	-10428.612
28	0.006185	0.022788	0.001881	0.005553	0.002744	0.001064	0.000654	-10403.936
30	0.006185	0.022788	0.001745	0.005636	0.002773	0.001073	0.000647	-10421.727
32	0.006185	0.022788	0.001745	0.005792	0.002738	0.001062	0.000655	-10418.564
34	0.005903	0.021748	0.001665	0.005677	0.002638	0.001003	0.000619	-10433.088
36	0.005903	0.021748	0.002098	0.005698	0.002676	0.001002	0.000637	-10440.342
38	0.005666	0.020283	0.001956	0.005229	0.002584	0.000939	0.000574	-10415.578
40	0.005712	0.020447	0.001541	0.005019	0.002622	0.000954	0.000568	-10401.986
42	0.005472	0.020755	0.001541	0.005136	0.002554	0.000960	0.000584	-10428.614
44	0.005758	0.020755	0.001541	0.004671	0.002648	0.000961	0.000563	-10406.448
46	0.005258	0.018953	0.001667	0.004249	0.002335	0.000880	0.000532	-10430.647
48	0.005167	0.020599	0.001812	0.004594	0.002590	0.000958	0.000567	-10432.096
50	0.005350	0.021327	0.001876	0.004816	0.002450	0.000987	0.000576	-10428.809
52	0.005543	0.022098	0.001555	0.005434	0.002306	0.001012	0.000592	-10436.131
54	0.005925	0.022098	0.001555	0.005749	0.002287	0.000989	0.000597	-10404.692
56	0.005823	0.022409	0.001599	0.006072	0.002427	0.001031	0.000595	-10428.679
58	0.005276	0.020305	0.001449	0.005568	0.002284	0.000929	0.000519	-10416.280
60	0.006155	0.023860	0.001703	0.006695	0.002599	0.001081	0.000630	-10422.451
62	0.006155	0.023860	0.001703	0.006324	0.002614	0.001108	0.000627	-10414.441
64	0.006035	0.023667	0.001689	0.006060	0.002596	0.001085	0.000621	-10401.864
66	0.006326	0.023667	0.001689	0.005866	0.002587	0.001071	0.000623	-10420.167
68	0.005535	0.020707	0.001478	0.005185	0.002310	0.000933	0.000534	-10424.455
70	0.005535	0.020707	0.001185	0.005140	0.002310	0.000937	0.000534	-10419.975
72	0.005535	0.020707	0.001185	0.005028	0.002309	0.000946	0.000534	-10425.412
74	0.006244	0.023362	0.001336	0.005795	0.002373	0.001057	0.000612	-10417.240
76	0.006335	0.024862	0.001422	0.006349	0.002540	0.001111	0.000648	-10398.991
78	0.005762	0.023338	0.001309	0.005626	0.002304	0.001039	0.000605	-10399.397
80	0.005762	0.023041	0.001572	0.005592	0.002371	0.001049	0.000588	-10389.241
82	0.005770	0.023072	0.001575	0.005344	0.002385	0.001073	0.000586	-10392.403
84	0.006738	0.026943	0.001726	0.006034	0.002729	0.001248	0.000698	-10409.994
86	0.007549	0.030187	0.001934	0.006800	0.003053	0.001395	0.000783	-10405.311
88	0.008507	0.034482	0.002483	0.007723	0.003179	0.001571	0.000870	-10430.392
90	0.007523	0.030218	0.002196	0.006596	0.002856	0.001376	0.000757	-10424.064
92	0.008458	0.033949	0.002441	0.006943	0.003234	0.001526	0.000826	-10430.119
94	0.008458	0.034235	0.002441	0.007113	0.003296	0.001509	0.000811	-10417.900
96	0.008518	0.033323	0.002375	0.007156	0.003215	0.001447	0.000788	-10408.305
98	0.008518	0.033323	0.002375	0.006878	0.003168	0.001462	0.000799	-10409.495
100	0.008518	0.033323	0.002665	0.007013	0.003062	0.001450	0.000827	-10424.047
102	0.008446	0.033323	0.002665	0.007099	0.003124	0.001442	0.000810	-10417.898
104	0.009066	0.036065	0.002861	0.007533	0.003396	0.001529	0.000859	-10421.572
106	0.009066	0.035882	0.002861	0.007533	0.003364	0.001529	0.000867	-10418.396
108	0.009399	0.035882	0.002880	0.007295	0.003467	0.001551	0.000842	-10421.336
110	0.009418	0.036101	0.002886	0.007153	0.003578	0.001570	0.000819	-10408.145
112	0.009418	0.036101	0.002886	0.007374	0.003534	0.001548	0.000829	-10404.301
114	0.009418	0.035815	0.002886	0.007437	0.003492	0.001541	0.000839	-10425.960
116	0.008320	0.031228	0.002732	0.006077	0.003064	0.001377	0.000746	-10440.347
118	0.008320	0.031029	0.002732	0.005905	0.003307	0.001364	0.000748	-10431.333
120	0.007906	0.029486	0.002596	0.005621	0.003130	0.001295	0.000714	-10421.761
122	0.007722	0.029486	0.002596	0.005589	0.003070	0.001298	0.000728	-10421.026
124	0.007741	0.029440	0.002596	0.005907	0.003081	0.001291	0.000725	-10421.277
126	0.007987	0.031597	0.002786	0.006359	0.003356	0.001383	0.000767	-10429.196
128	0.007987	0.031597	0.002786	0.006236	0.003397	0.001396	0.000758	-10421.329
130	0.006939	0.027450	0.002420	0.005557	0.002917	0.001199	0.000666	-10421.711
132	0.006939	0.027450	0.002420	0.005139	0.002993	0.001206	0.000649	-10420.101
134	0.007048	0.027882	0.002458	0.005324	0.003041	0.001214	0.000659	-10408.912
136	0.007344	0.027882	0.002458	0.005400	0.003047	0.001206	0.000658	-10416.327
138	0.006653	0.025259	0.002060	0.004416	0.002741	0.001107	0.000600	-10413.918
140	0.006988	0.025465	0.002060	0.004258	0.002683	0.001126	0.000613	-10408.704
142	0.006988	0.025465	0.002060	0.004224	0.002693	0.001131	0.000611	-10409.897
144	0.007777	0.028340	0.002292	0.004587	0.003082	0.001273	0.000661	-10422.876
146	0.007777	0.028340	0.002292	0.004449	0.003072	0.001292	0.000663	-10425.409
148	0.007777	0.028154	0.002092	0.004530	0.003031	0.001281	0.000672	-10424.626
150	0.007777	0.028331	0.002092	0.004639	0.002999	0.001266	0.000679	-10440.713
152	0.007777	0.028187	0.002092	0.004737	0.002967	0.001254	0.000687	-10430.448
154	0.008189	0.029680	0.002205	0.005055	0.003174	0.001319	0.000712	-10415.806
156	0.006986	0.025318	0.001881	0.004325	0.002777	0.001124	0.000596	-10429.100
158	0.008087	0.029308	0.002634	0.005114	0.003182	0.001288	0.000697	-10429.582
160	0.008087	0.029524	0.002347	0.005220	0.003258	0.001276	0.000681	-10412.383
162	0.006385	0.023312	0.001853	0.004235	0.002678	0.000995	0.000542	-10418.393
164	0.006369	0.023252	0.001848	0.004514	0.002645	0.000989	0.000545	-10386.823
166	0.005649	0.020168	0.001603	0.004102	0.002156	0.000848	0.000480	-10398.931
168	0.006148	0.021949	0.001744	0.004236	0.002363	0.000944	0.000519	-10402.526
170	0.006386	0.023207	0.001812	0.004395	0.002365	0.000980	0.000558	-10414.986
172	0.006042	0.023207	0.002044	0.004228	0.002295	0.000997	0.000575	-10415.363
174	0.006864	0.026365	0.002322	0.004838	0.002610	0.001129	0.000653	-10426.212
176	0.006864	0.026108	0.002322	0.004802	0.002638	0.001133	0.000646	-10423.828
178	0.006864	0.026108	0.002322	0.004788	0.002625	0.001134	0.000649	-10429.948
180	0.007149	0.026356	0.002322	0.004886	0.002645	0.001134	0.000644	-10439.945
182	0.006643	0.024758	0.002397	0.004469	0.002708	0.001061	0.000599	-10419.555
184	0.005838	0.021116	0.001757	0.004041	0.002337	0.000902	0.000505	-10456.333
186	0.006965	0.025192	0.002097	0.004741	0.002727	0.001085	0.000616	-10433.582
188	0.006965	0.025192	0.002061	0.004707	0.002810	0.001088	0.000598	-10420.190
190	0.006413	0.023195	0.001898	0.004658	0.002332	0.000991	0.000547	-10420.537
192	0.006413	0.023195	0.001898	0.004539	0.002289	0.000983	0.000558	-10425.941
194	0.006413	0.023195	0.001898	0.004537	0.002251	0.000983	0.000567	-10415.634
196	0.007217	0.026106	0.002136	0.004925	0.002555	0.001108	0.000633	-10431.199
198	0.007217	0.026106	0.002136	0.004913	0.002553	0.001109	0.000634	-10426.056
200	0.007982	0.028872	0.002362	0.005473	0.002830	0.001213	0.000699	-10425.427
202	0.009062	0.032516	0.002682	0.005976	0.003262	0.001385	0.000782	-10445.153
204	0.009062	0.032320	0.002682	0.005913	0.003284	0.001391	0.000776	-10443.979
206	0.009062	0.032320	0.002682	0.005833	0.003302	0.001400	0.000772	-10435.561
208	0.009062	0.032320	0.002857	0.005703	0.003621	0.001414	0.000759	-10453.760
210	0.007763	0.027685	0.002448	0.004620	0.003069	0.001212	0.000657	-10452.849
212	0.007763	0.027685	0.002448	0.004700	0.003000	0.001203	0.000672	-10436.046
214	0.007498	0.026740	0.002364	0.004645	0.002838	0.001159	0.000663	-10441.314
216	0.007634	0.027058	0.002407	0.004762	0.002961	0.001176	0.000659	-10435.112
218	0.007082	0.024925	0.002245	0.004458	0.002783	0.001096	0.000610	-10410.595
220	0.007640	0.027878	0.002511	0.005033	0.003019	0.001220	0.000704	-10412.940
222	0.006621	0.024433	0.002176	0.004750	0.002616	0.001050	0.000610	-10430.295
224	0.007015	0.025885	0.002306	0.004948	0.002735	0.001121	0.000655	-10420.654
226	0.007015	0.025885	0.002306	0.004548	0.002662	0.001115	0.000673	-10418.644
228	0.006827	0.025194	0.002244	0.004288	0.002591	0.001099	0.000655	-10410.624
230	0.006827	0.025194	0.002244	0.004198	0.002582	0.001108	0.000657	-10425.805
232	0.006827	0.025194	0.002244	0.004032	0.002434	0.001127	0.000647	-10415.621
234	0.006373	0.025194	0.002272	0.004013	0.002499	0.001130	0.000630	-10417.921
236	0.007440	0.029411	0.002410	0.004676	0.002876	0.001320	0.000746	-10422.831
238	0.007440	0.029411	0.002410	0.004689	0.002922	0.001318	0.000735	-10405.028
240	0.007440	0.029411	0.002410	0.004635	0.002994	0.001325	0.000717	-10395.594
242	0.006146	0.025867	0.002092	0.004155	0.002543	0.001133	0.000636	-10414.489
244	0.006594	0.027756	0.002245	0.004312	0.002700	0.001234	0.000690	-10433.965
246	0.006594	0.028190	0.001999	0.004218	0.002708	0.001247	0.000688	-10438.314
248	0.006911	0.028190	0.001999	0.004126	0.002632	0.001259	0.000707	-10440.502
250	0.006911	0.028536	0.001999	0.004209	0.002621	0.001267	0.000710	-10443.977
252	0.007830	0.031000	0.002189	0.004683	0.002801	0.001378	0.000797	-10440.369
254	0.008742	0.034364	0.002622	0.005302	0.003168	0.001529	0.000878	-10412.158
256	0.007274	0.028594	0.001991	0.004139	0.002990	0.001269	0.000737	-10436.058
258	0.008260	0.032086	0.002260	0.004641	0.003189	0.001449	0.000811	-10429.961
260	0.008614	0.032086	0.002260	0.005237	0.003166	0.001431	0.000817	-10442.107
262	0.008138	0.030313	0.002135	0.004939	0.002964	0.001353	0.000779	-10418.925
264	0.008227	0.030985	0.002159	0.004993	0.002921	0.001368	0.000808	-10429.965
266	0.007480	0.027351	0.002136	0.004299	0.002584	0.001222	0.000713	-10422.623
268	0.007480	0.027597	0.002136	0.004313	0.002590	0.001220	0.000711	-10423.878
270	0.007480	0.027597	0.002100	0.004353	0.002561	0.001216	0.000719	-10433.856
272	0.007480	0.027597	0.002327	0.004264	0.002562	0.001226	0.000719	-10430.482
274	0.007404	0.027319	0.002304	0.004153	0.002612	0.001222	0.000691	-10430.040
276	0.007404	0.027319	0.002369	0.004364	0.002683	0.001196	0.000673	-10429.835
278	0.008525	0.030771	0.002668	0.005017	0.002608	0.001335	0.000768	-10448.407
280	0.008525	0.030962	0.002668	0.005009	0.002595	0.001337	0.000772	-10459.943
282	0.008247	0.031700	0.002710	0.005054	0.002631	0.001361	0.000785	-10428.722
284	0.008247	0.031700	0.002404	0.005089	0.002637	0.001357	0.000783	-10448.911
286	0.008050	0.030175	0.002288	0.004995	0.002480	0.001275	0.000755	-10443.839
288	0.008085	0.030307	0.002298	0.005075	0.002529	0.001275	0.000746	-10438.078
290	0.007913	0.030307	0.002298	0.005068	0.002525	0.001284	0.000747	-10420.148
292	0.007913	0.030307	0.002298	0.005250	0.002497	0.001284	0.000756	-10420.164
294	0.007913	0.030307	0.002298	0.005219	0.002466	0.001287	0.000765	-10434.073
296	0.007913	0.030307	0.002472	0.005017	0.002495	0.001309	0.000756	-10413.275
298	0.008759	0.035007	0.002855	0.005918	0.002796	0.001498	0.000901	-10414.920
300	0.007651	0.030582	0.002494	0.004783	0.002465	0.001325	0.000780	-10422.342
302	0.007320	0.029257	0.002386	0.004587	0.002336	0.001267	0.000753	-10419.636
304	0.007741	0.030939	0.002274	0.004930	0.002524	0.001331	0.000779	-10416.256
306	0.006837	0.027328	0.002008	0.004370	0.002224	0.001167	0.000690	-10423.444
308	0.007771	0.030686	0.002584	0.005164	0.002525	0.001305	0.000785	-10421.706
310	0.007771	0.030686	0.002860	0.005120	0.002507	0.001310	0.000791	-10403.361
312	0.007771	0.030686	0.002860	0.005145	0.002487	0.001307	0.000797	-10413.755
314	0.007480	0.030686	0.002860	0.005004	0.002783	0.001321	0.000805	-10417.398
316	0.008477	0.034777	0.003241	0.006333	0.003160	0.001506	0.000911	-10412.032
318	0.007882	0.032337	0.003014	0.005918	0.002920	0.001398	0.000852	-10407.508
320	0.007668	0.031897	0.002932	0.005584	0.002867	0.001376	0.000822	-10403.779
322	0.006714	0.027927	0.002567	0.005252	0.002496	0.001195	0.000723	-10416.296
324	0.007545	0.029257	0.002726	0.005522	0.002646	0.001273	0.000769	-10409.930
326	0.007545	0.028965	0.002726	0.005165	0.002618	0.001279	0.000777	-10420.583
328	0.008660	0.032504	0.003035	0.005464	0.002974	0.001454	0.000848	-10415.966
330	0.007630	0.028636	0.002822	0.004805	0.002631	0.001282	0.000744	-10421.857
332	0.007630	0.028636	0.002822	0.004640	0.002659	0.001301	0.000737	-10412.888
334	0.007630	0.028636	0.002822	0.004552	0.002680	0.001311	0.000731	-10393.367
336	0.007630	0.028636	0.002822	0.004451	0.002621	0.001324	0.000747	-10408.122
338	0.008178	0.030694	0.003025	0.004760	0.002777	0.001421	0.000810	-10411.116
340	0.007619	0.028595	0.002519	0.004443	0.002195	0.001323	0.000764	-10406.724
342	0.008894	0.033383	0.002941	0.005296	0.002535	0.001531	0.000901	-10427.754
344	0.008894	0.033577	0.002941	0.005451	0.002513	0.001530	0.000909	-10420.323
346	0.008894	0.033326	0.002568	0.005472	0.002711	0.001528	0.000904	-10424.468
348	0.008894	0.032730	0.002568	0.005624	0.002771	0.001511	0.000885	-10418.447
350	0.010053	0.036992	0.003284	0.006422	0.003126	0.001700	0.001002	-10415.326
352	0.010053	0.036663	0.003284	0.006398	0.003170	0.001703	0.000988	-10407.923
354	0.010053	0.036663	0.002935	0.006313	0.003167	0.001712	0.000989	-10429.285
356	0.008731	0.031844	0.002549	0.005467	0.002761	0.001489	0.000856	-10419.357
358	0.008731	0.032148	0.002382	0.005412	0.002487	0.001496	0.000854	-10440.303
360	0.007869	0.028973	0.002146	0.004931	0.002232	0.001342	0.000773	-10426.821
362	0.007869	0.028973	0.002341	0.004840	0.002235	0.001352	0.000772	-10417.801
364	0.007869	0.028640	0.002341	0.004662	0.002203	0.001374	0.000783	-10402.734
366	0.007869	0.028640	0.002341	0.004888	0.002156	0.001360	0.000800	-10387.063
368	0.007869	0.028640	0.002341	0.004910	0.002186	0.001357	0.000790	-10394.914
370	0.008031	0.029231	0.002389	0.005207	0.002209	0.001363	0.000814	-10405.713
372	0.008494	0.030915	0.002527	0.005618	0.002329	0.001431	0.000863	-10416.051
374	0.009515	0.034632	0.002830	0.006821	0.002744	0.001591	0.000963	-10416.860
376	0.008742	0.031575	0.002271	0.006070	0.002517	0.001444	0.000886	-10409.857
378	0.007827	0.028267	0.002033	0.005263	0.002230	0.001309	0.000802	-10421.597
380	0.007465	0.027386	0.001939	0.005162	0.002086	0.001235	0.000780	-10416.915
382	0.008333	0.028830	0.002048	0.005414	0.002254	0.001307	0.000805	-10412.613
384	0.007180	0.024841	0.001764	0.004837	0.001902	0.001129	0.000708	-10425.353
386	0.007180	0.024841	0.001764	0.004620	0.001869	0.001130	0.000720	-10414.801
388	0.007180	0.024841	0.001764	0.004648	0.001929	0.001128	0.000698	-10442.145
390	0.008317	0.027438	0.001949	0.005486	0.002091	0.001246	0.000786	-10425.789
392	0.007930	0.026655	0.001893	0.005486	0.001980	0.001198	0.000767	-10429.174
394	0.007450	0.024859	0.001498	0.005015	0.001892	0.001125	0.000698	-10440.730
396	0.007450	0.024859	0.001593	0.005014	0.001942	0.001125	0.000680	-10430.532
398	0.006949	0.023188	0.001352	0.005025	0.001788	0.001034	0.000643	-10417.432
400	0.007067	0.023372	0.001770	0.005236	0.001861	0.001042	0.000639	-10411.715
402	0.006624	0.020565	0.001580	0.004486	0.001620	0.000933	0.000585	-10427.634
404	0.007601	0.023598	0.001813	0.005393	0.002142	0.001052	0.000673	-10423.179
406	0.006941	0.021550	0.001246	0.004886	0.001953	0.000964	0.000616	-10421.409
408	0.006941	0.021550	0.001246	0.004832	0.001894	0.000968	0.000635	-10437.019
410	0.005497	0.017067	0.000987	0.003912	0.001461	0.000768	0.000516	-10439.125
412	0.005497	0.017067	0.000987	0.003784	0.001436	0.000776	0.000525	-10436.286
414	0.007318	0.022720	0.001314	0.004952	0.001504	0.001005	0.000717	-10418.407
416	0.006413	0.019911	0.001151	0.004280	0.001322	0.000884	0.000626	-10423.437
418	0.007147	0.022189	0.001283	0.005317	0.001493	0.000980	0.000689	-10419.617
420	0.007169	0.022258	0.001287	0.005227	0.001499	0.000989	0.000690	-10428.260
422	0.007015	0.021779	0.001259	0.004949	0.001494	0.000977	0.000663	-10400.813
424	0.006740	0.021779	0.001259	0.005306	0.001524	0.000970	0.000650	-10405.451
426	0.006740	0.021779	0.000983	0.005262	0.001525	0.000972	0.000650	-10397.939
428	0.007059	0.024447	0.001084	0.006146	0.001632	0.001053	0.000739	-10420.801
430	0.007059	0.024733	0.001084	0.006288	0.001656	0.001068	0.000728	-10431.757
432	0.007277	0.024145	0.001084	0.006198	0.001659	0.001073	0.000727	-10437.924
434	0.006714	0.021495	0.000965	0.005409	0.001468	0.000961	0.000651	-10424.471
436	0.006714	0.021495	0.000965	0.005652	0.001429	0.000948	0.000669	-10421.457
438	0.006714	0.021495	0.000965	0.005441	0.001455	0.000959	0.000657	-10409.557
440	0.006873	0.022006	0.000988	0.005432	0.001506	0.000990	0.000665	-10427.986
442	0.007333	0.023479	0.001054	0.005767	0.001630	0.001058	0.000699	-10412.708
444	0.006085	0.020018	0.000899	0.005385	0.001382	0.000884	0.000600	-10416.508
446	0.005630	0.018521	0.000832	0.005139	0.001261	0.000810	0.000563	-10417.621
448	0.005434	0.018521	0.000832	0.005341	0.001280	0.000816	0.000554	-10425.698
450	0.005088	0.017681	0.000809	0.005288	0.001222	0.000789	0.000549	-10424.592
452	0.005088	0.017681	0.000809	0.006082	0.001240	0.000771	0.000541	-10430.942
454	0.005700	0.019806	0.000906	0.006577	0.001412	0.000873	0.000596	-10449.064
456	0.005419	0.019703	0.000906	0.006711	0.001402	0.000867	0.000600	-10417.916
458	0.004799	0.017449	0.000802	0.005808	0.001226	0.000769	0.000539	-10421.427
460	0.004799	0.017157	0.000802	0.005522	0.001248	0.000780	0.000529	-10426.561
462	0.004779	0.017085	0.000799	0.005361	0.001226	0.000783	0.000534	-10410.872
464	0.004978	0.017796	0.000832	0.006428	0.001240	0.000796	0.000573	-10423.492
466	0.004603	0.016444	0.000769	0.006005	0.001199	0.000734	0.000507	-10432.801
468	0.004950	0.017682	0.000827	0.006625	0.001276	0.000783	0.000550	-10439.765
470	0.004950	0.017682	0.000827	0.006926	0.001306	0.000800	0.000538	-10414.574
472	0.004950	0.017682	0.000827	0.006899	0.001268	0.000802	0.000554	-10418.978
474	0.004956	0.017704	0.000828	0.006908	0.001247	0.000803	0.000565	-10428.165
476	0.004956	0.017704	0.000828	0.006930	0.001237	0.000812	0.000569	-10403.555
478	0.005674	0.019636	0.001285	0.007444	0.001381	0.000948	0.000668	-10412.938
480	0.005182	0.017932	0.001174	0.006818	0.001305	0.000857	0.000590	-10412.881
482	0.005376	0.018605	0.001218	0.006922	0.001315	0.000910	0.000630	-10411.354
484	0.006377	0.022066	0.001444	0.008509	0.001663	0.001067	0.000701	-10408.496
486	0.006377	0.022066	0.001444	0.008489	0.001840	0.001068	0.000709	-10397.529
488	0.006377	0.022066	0.001444	0.008101	0.001625	0.001085	0.000707	-10409.677
490	0.006377	0.022066	0.001837	0.007700	0.002037	0.001089	0.000712	-10409.285
492	0.006035	0.022338	0.001837	0.007641	0.002018	0.001092	0.000719	-10397.215
494	0.005722	0.021179	0.001742	0.006823	0.001920	0.001051	0.000679	-10400.931
496	0.005625	0.020601	0.001713	0.006769	0.001833	0.001030	0.000688	-10427.986
498	0.005625	0.020601	0.001713	0.006153	0.001871	0.001052	0.000674	-10432.591
500	0.005625	0.020007	0.001713	0.006798	0.001901	0.001035	0.000663	-10439.721
502	0.005877	0.020977	0.001789	0.007370	0.002005	0.001074	0.000686	-10407.517
504	0.006439	0.022982	0.001960	0.008065	0.002212	0.001178	0.000747	-10413.742
506	0.006439	0.022855	0.001960	0.008418	0.002187	0.001171	0.000755	-10424.364
508	0.006439	0.022556	0.001960	0.007897	0.002106	0.001179	0.000741	-10383.630
510	0.006573	0.022810	0.001960	0.008071	0.002124	0.001170	0.000734	-10402.601
512	0.008044	0.029883	0.002809	0.010532	0.002682	0.001491	0.000956	-10402.187
514	0.008044	0.029883	0.002809	0.010171	0.002737	0.001510	0.000937	-10408.086
516	0.007804	0.028992	0.002725	0.010011	0.002660	0.001458	0.000907	-10396.674
518	0.007356	0.027328	0.002569	0.009246	0.002471	0.001385	0.000868	-10397.092
520	0.007350	0.027305	0.002567	0.009292	0.002642	0.001380	0.000867	-10403.819
522	0.006703	0.024653	0.002341	0.009148	0.002437	0.001253	0.000781	-10394.805
524	0.006703	0.024621	0.002615	0.008998	0.002464	0.001261	0.000773	-10394.306
526	0.006703	0.024206	0.002615	0.008690	0.002584	0.001278	0.000767	-10393.503
528	0.006066	0.021908	0.002367	0.007738	0.002308	0.001164	0.000703	-10410.523
530	0.006072	0.021929	0.002750	0.007937	0.002296	0.001170	0.000708	-10398.262
532	0.007480	0.027666	0.003388	0.009672	0.002922	0.001448	0.000844	-10390.813
534	0.007480	0.027516	0.003622	0.009898	0.003090	0.001434	0.000860	-10404.998
536	0.007770	0.028581	0.003762	0.010149	0.003146	0.001497	0.000912	-10408.451
538	0.007770	0.028322	0.003763	0.010713	0.003248	0.001480	0.000883	-10409.188
540	0.007770	0.028322	0.003763	0.010564	0.003248	0.001488	0.000883	-10394.091
542	0.006694	0.025410	0.003376	0.009214	0.002717	0.001351	0.000780	-10389.876
544	0.006289	0.022804	0.003030	0.008093	0.002470	0.001223	0.000691	-10404.054
546	0.006289	0.022804	0.003030	0.008483	0.002480	0.001231	0.000688	-10393.225
548	0.006741	0.025701	0.003415	0.009750	0.002748	0.001376	0.000789	-10402.264
550	0.006952	0.025701	0.003250	0.009288	0.002836	0.001384	0.000764	-10402.701
552	0.008027	0.029677	0.003752	0.010424	0.003333	0.001619	0.000867	-10407.155
554	0.007840	0.029295	0.003704	0.010023	0.003215	0.001610	0.000876	-10415.099
556	0.008856	0.033092	0.004184	0.010890	0.003572	0.001821	0.001006	-10417.916
558	0.008856	0.033092	0.004184	0.010762	0.003513	0.001808	0.001023	-10403.360
560	0.008856	0.033190	0.004184	0.010375	0.003786	0.001837	0.001000	-10400.503
562	0.007675	0.028762	0.003626	0.008871	0.003255	0.001602	0.000874	-10390.692
564	0.007675	0.028762	0.003731	0.008858	0.003198	0.001603	0.000889	-10398.869
566	0.006676	0.025018	0.003246	0.007656	0.002855	0.001415	0.000754	-10417.892
568	0.005803	0.021746	0.002706	0.006600	0.002204	0.001234	0.000650	-10401.020
570	0.005803	0.022093	0.002368	0.006673	0.002242	0.001228	0.000639	-10410.926
572	0.005523	0.021028	0.002414	0.006290	0.002162	0.001174	0.000600	-10400.098
574	0.006295	0.023967	0.002398	0.007620	0.002492	0.001321	0.000676	-10386.496
576	0.006295	0.024174	0.002703	0.007791	0.002534	0.001306	0.000665	-10415.707
578	0.005869	0.022538	0.002825	0.007259	0.002406	0.001218	0.000609	-10421.608
580	0.006642	0.025507	0.003197	0.008440	0.002683	0.001379	0.000699	-10423.414
582	0.006423	0.024669	0.003092	0.008265	0.002546	0.001325	0.000690	-10429.623
584	0.006822	0.026198	0.002837	0.008673	0.003049	0.001416	0.000724	-10403.722
586	0.006509	0.024749	0.002707	0.008546	0.002903	0.001352	0.000693	-10414.069
588	0.006509	0.024300	0.002707	0.008509	0.002628	0.001355	0.000693	-10427.906
590	0.006509	0.023840	0.002707	0.008496	0.002664	0.001356	0.000684	-10436.733
592	0.007153	0.026255	0.002975	0.009102	0.002901	0.001487	0.000758	-10459.908
594	0.006942	0.026255	0.002975	0.009153	0.002856	0.001483	0.000770	-10428.226
596	0.006217	0.023907	0.002664	0.008196	0.002378	0.001328	0.000687	-10441.821
598	0.006761	0.025998	0.003179	0.008413	0.002574	0.001461	0.000751	-10439.172
600	0.006761	0.025998	0.003179	0.008588	0.002502	0.001477	0.000772	-10435.185
602	0.006400	0.024607	0.003009	0.007681	0.002312	0.001391	0.000749	-10423.264
604	0.006400	0.024634	0.003009	0.007752	0.002255	0.001385	0.000768	-10412.477
606	0.006400	0.024942	0.003045	0.007576	0.002280	0.001387	0.000759	-10406.904
608	0.005572	0.021715	0.002651	0.006647	0.002031	0.001204	0.000646	-10433.690
610	0.005380	0.021251	0.002560	0.006409	0.001909	0.001163	0.000641	-10432.561
612	0.005380	0.021251	0.002848	0.006356	0.001932	0.001167	0.000633	-10440.516
614	0.004196	0.016576	0.001988	0.005051	0.001458	0.000903	0.000511	-10440.561
616	0.003949	0.015599	0.001552	0.004866	0.001397	0.000841	0.000472	-10427.121
618	0.003949	0.015293	0.001552	0.004828	0.001372	0.000822	0.000481	-10444.510
620	0.003951	0.014324	0.001458	0.004579	0.001342	0.000753	0.000433	-10434.440
622	0.004517	0.016135	0.001667	0.005168	0.001917	0.000866	0.000513	-10449.020
624	0.005491	0.020123	0.002026	0.006695	0.002388	0.001026	0.000609	-10416.961
626	0.005445	0.019955	0.002022	0.006519	0.002045	0.001011	0.000624	-10416.567
628	0.005445	0.019955	0.002022	0.006612	0.002114	0.001005	0.000604	-10420.037
630	0.005445	0.019955	0.002022	0.006414	0.002164	0.001018	0.000590	-10423.615
632	0.006118	0.021303	0.002158	0.006434	0.002320	0.001092	0.000627	-10430.700
634	0.006118	0.021303	0.002158	0.006434	0.002302	0.001092	0.000632	-10415.990
636	0.006118	0.021303	0.002158	0.006327	0.002239	0.001100	0.000650	-10412.461
638	0.005042	0.017594	0.001779	0.004953	0.002275	0.000926	0.000549	-10414.879
640	0.005149	0.017966	0.001816	0.005392	0.002289	0.000960	0.000569	-10434.171
642	0.005510	0.017966	0.001482	0.005687	0.002265	0.000940	0.000575	-10412.511
644	0.005289	0.017966	0.001482	0.005742	0.002322	0.000937	0.000561	-10440.676
646	0.004793	0.015734	0.001343	0.005193	0.002148	0.000850	0.000498	-10437.224
