Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
30	0.001950	0.000364	0.001111	0.011740	0.001249	0.003944	0.001512	0.007901	0.000588	0.000778	0.000489	0.000194	0.000174	-10433.508
32	0.001750	0.000327	0.000998	0.010538	0.001121	0.003678	0.001371	0.007092	0.000528	0.000688	0.000436	0.000174	0.000156	-10445.443
34	0.001750	0.000327	0.000998	0.010538	0.001121	0.003479	0.001371	0.007092	0.000528	0.000688	0.000436	0.000174	0.000156	-10432.883
36	0.001750	0.000327	0.000998	0.010538	0.001448	0.003722	0.001371	0.006588	0.000528	0.000688	0.000436	0.000175	0.000156	-10416.545
38	0.001486	0.000278	0.000847	0.008532	0.001230	0.003164	0.001164	0.005595	0.000448	0.000608	0.000371	0.000149	0.000132	-10420.347
40	0.001739	0.000325	0.000991	0.009983	0.001439	0.004016	0.001460	0.006546	0.000540	0.000689	0.000416	0.000174	0.000150	-10433.060
42	0.001739	0.000325	0.000991	0.009983	0.001439	0.004248	0.001524	0.007073	0.000540	0.000649	0.000406	0.000174	0.000150	-10413.426
44	0.001739	0.000325	0.000991	0.009983	0.001439	0.004641	0.001538	0.010073	0.000540	0.000627	0.000404	0.000168	0.000150	-10431.401
46	0.001739	0.000325	0.000991	0.009983	0.001439	0.004132	0.001564	0.010073	0.000540	0.000654	0.000400	0.000168	0.000150	-10412.905
48	0.001739	0.000325	0.000991	0.009983	0.001439	0.003514	0.001564	0.009176	0.000540	0.000676	0.000400	0.000170	0.000150	-10399.203
50	0.001669	0.000380	0.000951	0.009583	0.001381	0.003773	0.001327	0.008808	0.000518	0.000621	0.000413	0.000163	0.000144	-10431.816
52	0.001669	0.000380	0.000951	0.009583	0.001381	0.003752	0.001386	0.008808	0.000518	0.000622	0.000402	0.000163	0.000144	-10425.874
54	0.001669	0.000380	0.000951	0.009583	0.001381	0.003863	0.001525	0.008808	0.000598	0.000617	0.000380	0.000163	0.000144	-10424.893
56	0.001558	0.000355	0.000888	0.009287	0.001289	0.003302	0.001488	0.008223	0.000567	0.000598	0.000346	0.000152	0.000133	-10426.552
58	0.001558	0.000355	0.000888	0.010029	0.001289	0.003302	0.001321	0.007928	0.000567	0.000598	0.000371	0.000152	0.000133	-10427.130
60	0.001558	0.000355	0.000888	0.010029	0.001289	0.003302	0.001333	0.009777	0.000567	0.000598	0.000369	0.000148	0.000133	-10421.904
62	0.001558	0.000355	0.000888	0.010029	0.001289	0.002786	0.001173	0.009777	0.000964	0.000637	0.000399	0.000148	0.000130	-10434.999
64	0.001465	0.000334	0.000835	0.009428	0.001212	0.003012	0.001213	0.009469	0.000906	0.000586	0.000372	0.000139	0.000122	-10428.898
66	0.001566	0.000357	0.000893	0.010081	0.001296	0.003164	0.001301	0.010125	0.000969	0.000628	0.000397	0.000149	0.000131	-10431.903
68	0.002148	0.000421	0.001053	0.011891	0.001529	0.003732	0.001534	0.011943	0.001140	0.000741	0.000468	0.000176	0.000154	-10416.588
70	0.002148	0.000579	0.001053	0.012522	0.001529	0.004079	0.001423	0.009929	0.001140	0.000717	0.000491	0.000181	0.000154	-10409.915
72	0.002148	0.000579	0.001053	0.012864	0.001194	0.004044	0.001592	0.010273	0.001140	0.000719	0.000458	0.000181	0.000154	-10452.296
74	0.002471	0.000666	0.001212	0.014799	0.001374	0.005499	0.001948	0.011818	0.001311	0.000779	0.000486	0.000208	0.000178	-10438.116
76	0.002471	0.000666	0.001212	0.014799	0.001374	0.005191	0.001817	0.013342	0.001311	0.000795	0.000506	0.000205	0.000178	-10426.152
78	0.002471	0.000666	0.001212	0.014424	0.001374	0.005191	0.001579	0.013762	0.001311	0.000795	0.000551	0.000205	0.000178	-10410.097
80	0.002318	0.000625	0.001137	0.013214	0.001289	0.004522	0.001540	0.012652	0.001230	0.000763	0.000507	0.000192	0.000167	-10424.977
82	0.002318	0.000625	0.001137	0.013214	0.001289	0.004522	0.001620	0.013019	0.001230	0.000763	0.000491	0.000192	0.000167	-10413.225
84	0.002318	0.000625	0.001137	0.013214	0.001289	0.004632	0.001523	0.013019	0.001230	0.000757	0.000510	0.000192	0.000167	-10402.201
86	0.002206	0.000594	0.001082	0.012054	0.001227	0.004407	0.001570	0.012240	0.001170	0.000721	0.000462	0.000183	0.000159	-10398.684
88	0.002206	0.000594	0.001082	0.012054	0.001227	0.004753	0.001570	0.006707	0.001601	0.000702	0.000462	0.000202	0.000159	-10391.535
90	0.002206	0.000594	0.001082	0.011912	0.001227	0.004753	0.001661	0.009801	0.001601	0.000702	0.000447	0.000189	0.000159	-10400.609
92	0.002192	0.000591	0.001354	0.011525	0.001219	0.003849	0.001510	0.009741	0.001591	0.000719	0.000468	0.000187	0.000158	-10418.646
94	0.002192	0.000591	0.001354	0.011168	0.001219	0.003849	0.001496	0.009741	0.001486	0.000719	0.000471	0.000187	0.000169	-10410.160
96	0.002192	0.000591	0.001354	0.010728	0.001219	0.004160	0.001629	0.009741	0.001788	0.000700	0.000448	0.000187	0.000169	-10429.269
98	0.002433	0.000656	0.001502	0.011904	0.001353	0.004217	0.001734	0.010809	0.001936	0.000777	0.000509	0.000208	0.000192	-10398.675
100	0.002265	0.000611	0.001399	0.010639	0.001260	0.003927	0.001738	0.010065	0.001799	0.000723	0.000454	0.000194	0.000179	-10392.160
102	0.002265	0.000611	0.001399	0.010639	0.001260	0.003680	0.001765	0.010423	0.001799	0.000743	0.000430	0.000194	0.000179	-10374.069
104	0.002534	0.000683	0.001565	0.011540	0.001409	0.004497	0.002026	0.011657	0.002012	0.000801	0.000475	0.000217	0.000200	-10418.316
106	0.002848	0.000768	0.001759	0.012898	0.001584	0.004814	0.001912	0.013386	0.002240	0.000914	0.000566	0.000243	0.000227	-10423.133
108	0.003319	0.000895	0.002050	0.015032	0.001846	0.005611	0.002211	0.015601	0.002611	0.001066	0.000663	0.000283	0.000265	-10407.779
110	0.002997	0.000808	0.001851	0.013185	0.001666	0.005381	0.002018	0.014642	0.002536	0.000941	0.000595	0.000256	0.000222	-10397.258
112	0.002634	0.000808	0.002208	0.012729	0.001666	0.005015	0.002106	0.014336	0.002320	0.000941	0.000581	0.000256	0.000232	-10397.889
114	0.002634	0.000808	0.002638	0.013160	0.001666	0.005364	0.001995	0.014336	0.002499	0.000941	0.000599	0.000256	0.000216	-10416.333
116	0.002542	0.000779	0.002545	0.012700	0.001608	0.005643	0.002015	0.013835	0.002412	0.000881	0.000563	0.000247	0.000208	-10415.233
118	0.002683	0.000823	0.002687	0.013404	0.001697	0.006116	0.002106	0.014602	0.002266	0.000921	0.000598	0.000261	0.000247	-10387.671
120	0.002683	0.000823	0.002687	0.013096	0.001697	0.006536	0.001951	0.014602	0.001720	0.000921	0.000624	0.000261	0.000248	-10378.271
122	0.002530	0.000776	0.002533	0.012348	0.001600	0.005425	0.001965	0.013349	0.001590	0.000906	0.000567	0.000246	0.000238	-10386.251
124	0.002530	0.000776	0.002533	0.012348	0.001600	0.004818	0.001842	0.013349	0.001563	0.000949	0.000588	0.000246	0.000243	-10396.683
126	0.002474	0.000776	0.002372	0.012348	0.001600	0.004991	0.001939	0.013661	0.001563	0.000936	0.000571	0.000246	0.000243	-10400.849
128	0.002679	0.000840	0.002148	0.013661	0.001733	0.005988	0.002133	0.015460	0.001693	0.000996	0.000613	0.000266	0.000263	-10367.564
130	0.002679	0.000840	0.002148	0.013439	0.001733	0.005668	0.001897	0.015460	0.001693	0.001018	0.000656	0.000266	0.000263	-10372.923
132	0.002679	0.000840	0.002148	0.013756	0.002054	0.006310	0.001784	0.015460	0.001693	0.000981	0.000681	0.000266	0.000263	-10375.229
134	0.002344	0.000563	0.001879	0.012036	0.001797	0.004955	0.001644	0.013527	0.001504	0.000888	0.000577	0.000233	0.000226	-10394.543
136	0.002049	0.000492	0.001643	0.010523	0.001571	0.004643	0.001582	0.011826	0.001036	0.000777	0.000526	0.000203	0.000198	-10400.478
138	0.002049	0.000758	0.001643	0.010523	0.001571	0.004520	0.001696	0.011826	0.001037	0.000782	0.000504	0.000203	0.000198	-10399.689
140	0.001741	0.000644	0.001396	0.008943	0.001335	0.004134	0.001441	0.010051	0.000920	0.000665	0.000428	0.000173	0.000169	-10389.108
142	0.001741	0.000644	0.001396	0.008943	0.001335	0.003851	0.001359	0.010051	0.000920	0.000682	0.000444	0.000173	0.000169	-10379.580
144	0.001741	0.000644	0.001396	0.009260	0.001335	0.003973	0.001382	0.010370	0.000920	0.000675	0.000439	0.000173	0.000169	-10402.689
146	0.001741	0.000644	0.001396	0.009428	0.001335	0.003973	0.001269	0.006340	0.000920	0.000675	0.000463	0.000175	0.000169	-10400.427
148	0.001779	0.000658	0.001426	0.009631	0.001364	0.004519	0.001285	0.006477	0.000940	0.000669	0.000476	0.000179	0.000173	-10392.937
150	0.001672	0.000618	0.001341	0.009054	0.001282	0.004066	0.001069	0.006089	0.000883	0.000649	0.000447	0.000168	0.000163	-10390.689
152	0.001736	0.000364	0.001392	0.009398	0.001331	0.004614	0.001090	0.006657	0.000917	0.000656	0.000469	0.000175	0.000169	-10384.090
154	0.001984	0.000427	0.001633	0.011468	0.001562	0.005414	0.001496	0.007812	0.001138	0.000770	0.000501	0.000205	0.000187	-10399.921
156	0.001984	0.000427	0.001633	0.011528	0.001562	0.005502	0.001720	0.007812	0.001138	0.000765	0.000524	0.000205	0.000187	-10408.636
158	0.001984	0.000427	0.001721	0.011528	0.001562	0.005502	0.001769	0.007647	0.001138	0.000765	0.000515	0.000205	0.000187	-10432.169
160	0.001984	0.000427	0.001721	0.011528	0.001562	0.005502	0.001757	0.007647	0.001108	0.000765	0.000517	0.000205	0.000192	-10423.986
162	0.002538	0.000501	0.002019	0.013527	0.001832	0.006634	0.002258	0.008973	0.000728	0.000920	0.000575	0.000240	0.000228	-10376.323
164	0.002710	0.000535	0.002156	0.014443	0.001957	0.007813	0.002280	0.009947	0.000777	0.000948	0.000634	0.000257	0.000243	-10377.342
166	0.002433	0.000480	0.001936	0.012967	0.001757	0.006527	0.002090	0.006411	0.000722	0.000872	0.000563	0.000235	0.000211	-10387.787
168	0.002441	0.000482	0.001942	0.013011	0.001763	0.006093	0.002500	0.006433	0.000725	0.000929	0.000558	0.000236	0.000212	-10387.682
170	0.002441	0.000482	0.001942	0.012685	0.001763	0.006785	0.002500	0.006433	0.000725	0.000911	0.000558	0.000236	0.000212	-10380.854
172	0.002441	0.000482	0.001942	0.013094	0.001763	0.006369	0.002362	0.006739	0.000725	0.000925	0.000577	0.000236	0.000212	-10384.990
174	0.002441	0.000482	0.001942	0.012717	0.001763	0.006626	0.002336	0.006739	0.000695	0.000925	0.000580	0.000236	0.000221	-10397.319
176	0.002820	0.000557	0.002244	0.014692	0.002036	0.008006	0.003217	0.007786	0.000809	0.001050	0.000606	0.000273	0.000253	-10412.374
178	0.002352	0.000468	0.001885	0.012338	0.001710	0.007576	0.002320	0.006726	0.000680	0.000858	0.000555	0.000229	0.000212	-10389.129
180	0.002352	0.000468	0.001885	0.012827	0.001710	0.007166	0.002358	0.006726	0.000680	0.000874	0.000550	0.000229	0.000212	-10386.585
182	0.002352	0.000468	0.001885	0.012827	0.001710	0.006945	0.002940	0.006726	0.000660	0.000884	0.000550	0.000229	0.000219	-10389.797
184	0.002352	0.000468	0.001885	0.012827	0.001710	0.006492	0.003144	0.005628	0.000660	0.000908	0.000551	0.000231	0.000219	-10395.490
186	0.002352	0.000468	0.002207	0.012827	0.001710	0.007078	0.002976	0.005628	0.000660	0.000877	0.000569	0.000231	0.000219	-10414.066
188	0.002706	0.000538	0.002540	0.014762	0.002346	0.008553	0.003540	0.006968	0.000755	0.000993	0.000642	0.000266	0.000253	-10417.099
190	0.002706	0.000538	0.002360	0.014762	0.002346	0.008413	0.003504	0.006418	0.000755	0.001002	0.000664	0.000269	0.000253	-10401.187
192	0.002443	0.000486	0.002130	0.013541	0.002118	0.007216	0.003704	0.006197	0.000682	0.000922	0.000547	0.000243	0.000228	-10390.341
194	0.002443	0.000486	0.002288	0.013515	0.001921	0.007216	0.003990	0.006539	0.001005	0.000922	0.000526	0.000243	0.000225	-10406.931
196	0.002443	0.000486	0.002288	0.013958	0.001921	0.007216	0.003446	0.006539	0.001005	0.000922	0.000570	0.000243	0.000225	-10392.486
198	0.002443	0.000486	0.002726	0.013958	0.001714	0.007216	0.003790	0.006539	0.001153	0.000922	0.000540	0.000243	0.000235	-10404.857
200	0.002443	0.000486	0.002726	0.013958	0.001714	0.007740	0.003522	0.006539	0.001153	0.000920	0.000563	0.000243	0.000235	-10384.101
202	0.002443	0.000486	0.002375	0.013958	0.002098	0.007363	0.003242	0.006539	0.001153	0.000939	0.000557	0.000243	0.000235	-10406.459
204	0.002443	0.000486	0.001884	0.014137	0.001772	0.007131	0.003164	0.006607	0.001153	0.000950	0.000595	0.000243	0.000235	-10408.524
206	0.002443	0.000486	0.001884	0.014137	0.001772	0.007828	0.002939	0.006298	0.001153	0.000921	0.000622	0.000243	0.000235	-10409.157
208	0.002495	0.000496	0.001923	0.014434	0.001809	0.007949	0.003001	0.006431	0.001330	0.000942	0.000635	0.000248	0.000213	-10405.651
210	0.002315	0.000460	0.001785	0.013394	0.001679	0.007895	0.002980	0.005967	0.001156	0.000874	0.000566	0.000230	0.000210	-10412.637
212	0.002315	0.000460	0.001785	0.013394	0.001679	0.007273	0.003211	0.005438	0.001044	0.000901	0.000542	0.000230	0.000211	-10375.364
214	0.002315	0.000460	0.001437	0.013394	0.001679	0.008007	0.003418	0.005438	0.000676	0.000855	0.000523	0.000230	0.000211	-10391.375
216	0.002315	0.000460	0.001437	0.013665	0.001679	0.008604	0.003214	0.005838	0.000676	0.000832	0.000541	0.000230	0.000211	-10381.740
218	0.002315	0.000460	0.001437	0.013743	0.001679	0.008604	0.003171	0.005600	0.000671	0.000832	0.000546	0.000230	0.000213	-10402.128
220	0.002549	0.000460	0.001437	0.013987	0.001679	0.007498	0.002906	0.005600	0.001088	0.000874	0.000574	0.000230	0.000213	-10397.753
222	0.002549	0.000460	0.001437	0.013987	0.001679	0.008020	0.002718	0.005600	0.001086	0.000854	0.000598	0.000230	0.000213	-10390.765
224	0.002549	0.000460	0.001437	0.013987	0.001405	0.007228	0.002910	0.005849	0.001086	0.000882	0.000574	0.000228	0.000213	-10365.864
226	0.002549	0.000460	0.001437	0.013987	0.001405	0.007514	0.003044	0.006116	0.001134	0.000860	0.000523	0.000228	0.000204	-10388.978
228	0.002699	0.000487	0.001522	0.014808	0.001488	0.007955	0.003435	0.005585	0.001201	0.000910	0.000547	0.000245	0.000216	-10399.885
230	0.002699	0.000294	0.001933	0.014808	0.001488	0.007955	0.003135	0.005585	0.001201	0.000910	0.000576	0.000245	0.000216	-10380.078
232	0.002477	0.000270	0.001774	0.013588	0.001365	0.006767	0.003160	0.004767	0.001010	0.000860	0.000501	0.000225	0.000216	-10391.944
234	0.002832	0.000308	0.002029	0.015538	0.001561	0.007365	0.003352	0.005451	0.000882	0.001004	0.000598	0.000257	0.000244	-10421.733
236	0.002458	0.000268	0.001761	0.013487	0.001513	0.006778	0.002741	0.004468	0.000784	0.000861	0.000537	0.000223	0.000207	-10423.220
238	0.002458	0.000268	0.001761	0.013487	0.001370	0.006739	0.002731	0.004468	0.000784	0.000843	0.000538	0.000223	0.000207	-10417.106
240	0.002458	0.000268	0.001579	0.013487	0.001370	0.006739	0.002777	0.004817	0.000663	0.000843	0.000533	0.000223	0.000207	-10410.310
242	0.002929	0.000388	0.001881	0.016072	0.001632	0.008886	0.003409	0.005741	0.000791	0.000965	0.000625	0.000266	0.000247	-10379.575
244	0.002929	0.000388	0.001881	0.016072	0.001632	0.009086	0.003630	0.005365	0.001122	0.000958	0.000603	0.000266	0.000247	-10384.509
246	0.002698	0.000358	0.001733	0.014502	0.001504	0.008383	0.002926	0.004942	0.001007	0.000882	0.000599	0.000245	0.000233	-10393.253
248	0.002698	0.000358	0.001733	0.014613	0.001504	0.007901	0.002696	0.004009	0.001007	0.000898	0.000630	0.000248	0.000233	-10367.112
250	0.002550	0.000338	0.001638	0.014520	0.001421	0.007468	0.002573	0.003789	0.000295	0.000848	0.000592	0.000235	0.000227	-10377.998
252	0.002341	0.000310	0.001503	0.013325	0.001304	0.007186	0.002585	0.003973	0.000268	0.000779	0.000520	0.000215	0.000211	-10399.938
254	0.002341	0.000310	0.001503	0.013325	0.001304	0.006345	0.002434	0.003973	0.000268	0.000796	0.000539	0.000215	0.000211	-10388.463
256	0.002516	0.000310	0.001503	0.013325	0.001304	0.006585	0.002297	0.004703	0.000268	0.000787	0.000558	0.000215	0.000211	-10407.191
258	0.002516	0.000310	0.001503	0.012734	0.001304	0.006585	0.002556	0.004703	0.000268	0.000787	0.000565	0.000215	0.000211	-10420.403
260	0.002516	0.000310	0.001185	0.012422	0.001304	0.006585	0.002482	0.004426	0.000268	0.000787	0.000616	0.000215	0.000211	-10394.472
262	0.002516	0.000310	0.001185	0.012422	0.001304	0.006456	0.002482	0.004765	0.000268	0.000790	0.000616	0.000215	0.000211	-10394.037
264	0.002516	0.000310	0.001185	0.012422	0.001304	0.006493	0.003113	0.004444	0.000268	0.000780	0.000535	0.000215	0.000211	-10413.275
266	0.002828	0.000349	0.001332	0.013962	0.001466	0.007298	0.003771	0.004996	0.000302	0.000876	0.000608	0.000242	0.000237	-10394.644
268	0.002828	0.000349	0.001332	0.013586	0.001466	0.007048	0.003566	0.004683	0.000302	0.000876	0.000629	0.000242	0.000237	-10395.441
270	0.002828	0.000349	0.001332	0.013586	0.001466	0.006711	0.003510	0.005129	0.000302	0.000876	0.000634	0.000242	0.000237	-10387.656
272	0.002828	0.000349	0.001332	0.013586	0.001466	0.006557	0.002991	0.005129	0.000230	0.000896	0.000655	0.000242	0.000237	-10403.404
274	0.002828	0.000349	0.001332	0.013769	0.001466	0.007185	0.003087	0.004948	0.000230	0.000875	0.000642	0.000242	0.000237	-10375.760
276	0.002828	0.000349	0.001332	0.013769	0.001466	0.006023	0.003087	0.004948	0.000230	0.000897	0.000642	0.000242	0.000237	-10413.406
278	0.002828	0.000349	0.001878	0.013769	0.001466	0.006446	0.003400	0.004948	0.000230	0.000879	0.000605	0.000242	0.000237	-10396.645
280	0.002828	0.000349	0.001878	0.014239	0.001466	0.007194	0.004013	0.004948	0.000230	0.000855	0.000550	0.000242	0.000237	-10406.172
282	0.002828	0.000349	0.001878	0.014239	0.001466	0.007194	0.004013	0.005501	0.000230	0.000855	0.000550	0.000242	0.000237	-10409.166
284	0.002828	0.000349	0.001526	0.014239	0.001636	0.007188	0.004013	0.005501	0.000230	0.000855	0.000550	0.000242	0.000237	-10391.178
286	0.002640	0.000326	0.001424	0.013294	0.001528	0.006464	0.004044	0.005137	0.000215	0.000799	0.000517	0.000226	0.000221	-10402.841
288	0.002628	0.000324	0.001099	0.013230	0.001520	0.006433	0.004372	0.005112	0.000214	0.000795	0.000492	0.000225	0.000220	-10401.346
290	0.002696	0.000332	0.001128	0.013575	0.001560	0.006326	0.004235	0.004893	0.000219	0.000816	0.000521	0.000231	0.000226	-10392.761
292	0.002621	0.000332	0.001128	0.013575	0.001560	0.006048	0.004556	0.005405	0.000219	0.000829	0.000500	0.000231	0.000226	-10421.816
294	0.002347	0.000298	0.001010	0.012156	0.001397	0.005424	0.004108	0.004840	0.000197	0.000743	0.000446	0.000207	0.000202	-10398.133
296	0.002347	0.000298	0.001010	0.011930	0.001397	0.005027	0.003163	0.005240	0.000197	0.000766	0.000489	0.000207	0.000202	-10409.340
298	0.002201	0.000279	0.000947	0.011188	0.001310	0.005088	0.002966	0.004914	0.000184	0.000699	0.000458	0.000194	0.000190	-10390.984
300	0.002201	0.000279	0.000947	0.011295	0.001671	0.005176	0.002874	0.004914	0.000184	0.000677	0.000467	0.000194	0.000190	-10412.380
302	0.002201	0.000279	0.000947	0.011295	0.001671	0.004811	0.003536	0.004914	0.000184	0.000693	0.000447	0.000194	0.000190	-10391.289
304	0.002201	0.000279	0.000947	0.011339	0.001671	0.004482	0.003952	0.004914	0.000184	0.000711	0.000421	0.000194	0.000190	-10387.296
306	0.002201	0.000279	0.000947	0.010922	0.001671	0.004482	0.004122	0.004914	0.000184	0.000711	0.000411	0.000194	0.000190	-10393.106
308	0.002201	0.000279	0.000947	0.010922	0.001671	0.004709	0.003487	0.004914	0.000206	0.000698	0.000451	0.000194	0.000190	-10389.896
310	0.002394	0.000304	0.001030	0.011881	0.001818	0.005123	0.004382	0.005034	0.000224	0.000759	0.000453	0.000211	0.000206	-10406.198
312	0.002228	0.000283	0.000959	0.011060	0.001692	0.005142	0.004079	0.004709	0.000308	0.000686	0.000422	0.000196	0.000192	-10407.900
314	0.002568	0.000326	0.001105	0.012745	0.001950	0.005307	0.004700	0.005426	0.000355	0.000826	0.000486	0.000226	0.000221	-10400.206
316	0.002434	0.000283	0.000961	0.010717	0.001695	0.004614	0.003837	0.004718	0.000456	0.000718	0.000413	0.000197	0.000192	-10395.774
318	0.002434	0.000283	0.000961	0.011049	0.001695	0.005274	0.003486	0.004972	0.000456	0.000704	0.000435	0.000197	0.000192	-10383.369
320	0.002434	0.000237	0.000961	0.010678	0.001695	0.005375	0.002998	0.004972	0.000456	0.000699	0.000435	0.000197	0.000192	-10388.421
322	0.002074	0.000202	0.000819	0.009197	0.001445	0.004517	0.002780	0.004237	0.000388	0.000614	0.000354	0.000168	0.000164	-10408.993
324	0.002558	0.000249	0.001010	0.011340	0.001782	0.005725	0.003861	0.005904	0.000609	0.000758	0.000411	0.000207	0.000202	-10408.017
326	0.002558	0.000249	0.001010	0.011811	0.001362	0.006694	0.003846	0.005904	0.000609	0.000735	0.000394	0.000207	0.000202	-10398.068
328	0.002499	0.000289	0.000987	0.011539	0.001513	0.007298	0.003580	0.005768	0.000595	0.000701	0.000394	0.000202	0.000198	-10410.041
330	0.002346	0.000271	0.000927	0.010835	0.001421	0.006853	0.002437	0.005415	0.000559	0.000658	0.000439	0.000190	0.000185	-10396.312
332	0.002606	0.000301	0.001029	0.012032	0.001578	0.006898	0.002910	0.006014	0.000621	0.000756	0.000468	0.000211	0.000206	-10403.254
334	0.002606	0.000301	0.001029	0.012032	0.001578	0.006981	0.002910	0.006014	0.000621	0.000752	0.000468	0.000211	0.000206	-10421.221
336	0.002606	0.000301	0.001029	0.012032	0.001578	0.006915	0.002496	0.006014	0.000643	0.000753	0.000511	0.000211	0.000199	-10417.994
338	0.002282	0.000264	0.000901	0.010535	0.001381	0.005715	0.002457	0.005266	0.000565	0.000672	0.000418	0.000184	0.000174	-10401.729
340	0.002045	0.000236	0.000807	0.009256	0.001238	0.004777	0.002250	0.004023	0.000497	0.000619	0.000370	0.000165	0.000158	-10405.540
342	0.002045	0.000236	0.000807	0.009256	0.001238	0.005094	0.002546	0.004023	0.000497	0.000619	0.000346	0.000165	0.000158	-10412.212
344	0.002045	0.000286	0.000807	0.009256	0.001238	0.005094	0.002454	0.004023	0.000497	0.000619	0.000353	0.000165	0.000158	-10412.567
346	0.002045	0.000286	0.000916	0.008918	0.001266	0.005448	0.001987	0.004375	0.000497	0.000597	0.000397	0.000165	0.000158	-10415.936
348	0.002045	0.000286	0.000916	0.008918	0.001266	0.005448	0.001987	0.004710	0.000509	0.000597	0.000397	0.000165	0.000155	-10427.254
350	0.002045	0.000286	0.001011	0.008918	0.001266	0.005058	0.002254	0.004710	0.000509	0.000613	0.000397	0.000165	0.000155	-10410.424
352	0.002045	0.000286	0.001011	0.008918	0.001366	0.005339	0.002254	0.005047	0.000524	0.000613	0.000397	0.000165	0.000150	-10433.212
354	0.002286	0.000320	0.001130	0.009970	0.001614	0.005969	0.002368	0.005218	0.000585	0.000685	0.000461	0.000185	0.000168	-10442.257
356	0.002286	0.000320	0.001307	0.009970	0.001614	0.005969	0.002375	0.005218	0.000596	0.000685	0.000460	0.000185	0.000165	-10423.643
358	0.002599	0.000364	0.001486	0.011336	0.001835	0.006787	0.002701	0.005933	0.000678	0.000779	0.000523	0.000210	0.000188	-10396.380
360	0.002599	0.000364	0.001486	0.011900	0.001835	0.006955	0.002649	0.005933	0.000678	0.000773	0.000529	0.000210	0.000188	-10402.134
362	0.002599	0.000364	0.001486	0.011900	0.001835	0.006955	0.002649	0.005933	0.000678	0.000773	0.000529	0.000210	0.000188	-10401.707
364	0.002599	0.000340	0.001293	0.011900	0.001561	0.006690	0.002649	0.005933	0.000896	0.000783	0.000529	0.000210	0.000188	-10405.298
366	0.002599	0.000340	0.000939	0.011900	0.001561	0.006690	0.002778	0.006319	0.000896	0.000783	0.000514	0.000210	0.000188	-10410.526
368	0.002599	0.000340	0.000939	0.011900	0.001561	0.006565	0.002380	0.006100	0.000896	0.000763	0.000565	0.000210	0.000188	-10375.939
370	0.002684	0.000351	0.000970	0.012286	0.001612	0.006777	0.002458	0.006298	0.001303	0.000788	0.000584	0.000217	0.000194	-10406.253
372	0.002684	0.000351	0.000970	0.012286	0.001612	0.005945	0.002586	0.006525	0.001047	0.000814	0.000565	0.000217	0.000194	-10408.447
374	0.002481	0.000325	0.000896	0.011165	0.001818	0.005496	0.002258	0.006243	0.000968	0.000753	0.000542	0.000200	0.000179	-10419.320
