Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
262	0.019363	0.003114	0.000616	0.004739	-10435.581
264	0.019291	0.003413	0.000630	0.004636	-10429.029
266	0.022177	0.003924	0.000720	0.005359	-10429.544
268	0.022369	0.003594	0.000696	0.005544	-10418.275
270	0.018695	0.003157	0.000577	0.004670	-10444.921
272	0.021787	0.003442	0.000974	0.005130	-10434.672
274	0.020038	0.003214	0.000889	0.004684	-10420.141
276	0.020305	0.003223	0.000892	0.004697	-10449.499
278	0.020903	0.003317	0.000745	0.004627	-10417.134
280	0.022591	0.003513	0.000863	0.004900	-10429.496
282	0.023447	0.003647	0.000636	0.004871	-10430.053
284	0.019849	0.003003	0.000539	0.004124	-10438.877
286	0.019849	0.003003	0.000522	0.004256	-10445.368
288	0.019849	0.003003	0.000522	0.004256	-10438.878
290	0.019849	0.003003	0.000522	0.004256	-10427.781
292	0.020060	0.003003	0.000522	0.004256	-10444.363
294	0.019511	0.003003	0.000522	0.004256	-10435.728
296	0.017516	0.002919	0.000447	0.004006	-10453.659
298	0.019243	0.003207	0.000491	0.004401	-10437.960
300	0.021660	0.003610	0.000556	0.004921	-10444.064
302	0.018941	0.003156	0.000516	0.004059	-10455.361
304	0.021281	0.003546	0.000579	0.004561	-10432.671
306	0.020871	0.003478	0.000542	0.004694	-10420.997
308	0.022383	0.003332	0.000604	0.004844	-10432.079
310	0.022383	0.003332	0.000599	0.004882	-10443.195
312	0.022410	0.003332	0.000599	0.004882	-10446.280
314	0.025071	0.003727	0.000699	0.005231	-10446.819
316	0.025071	0.003727	0.000699	0.005231	-10434.055
318	0.023535	0.003626	0.000624	0.005096	-10431.396
320	0.023665	0.003646	0.000628	0.005124	-10437.922
322	0.029861	0.004643	0.000781	0.006378	-10430.720
324	0.026190	0.004104	0.000691	0.005638	-10455.296
326	0.026190	0.003944	0.000691	0.005638	-10463.242
328	0.023188	0.003532	0.000602	0.005190	-10454.702
330	0.026798	0.004081	0.000695	0.005998	-10462.367
332	0.029390	0.004629	0.000762	0.006579	-10469.153
334	0.029390	0.004629	0.000762	0.006579	-10458.169
336	0.029390	0.004629	0.000729	0.006882	-10437.598
338	0.032432	0.005109	0.001018	0.007302	-10434.560
340	0.028477	0.004486	0.000862	0.006647	-10441.860
342	0.028277	0.004486	0.000933	0.006141	-10445.937
344	0.025789	0.004091	0.000821	0.005810	-10462.623
346	0.025771	0.004091	0.000821	0.005810	-10432.017
348	0.023855	0.003787	0.000772	0.005291	-10435.662
350	0.028011	0.004685	0.000900	0.006261	-10437.698
352	0.028011	0.004551	0.000935	0.006025	-10429.913
354	0.028011	0.004551	0.000969	0.005811	-10431.501
356	0.024763	0.004023	0.000821	0.005365	-10412.002
358	0.024474	0.004023	0.000821	0.005365	-10400.243
360	0.024474	0.004023	0.000833	0.005283	-10397.287
362	0.024474	0.004023	0.000835	0.005272	-10414.944
364	0.024474	0.004023	0.000872	0.005049	-10425.436
366	0.024474	0.003822	0.000872	0.005247	-10430.167
368	0.028058	0.004381	0.001018	0.005905	-10425.625
370	0.027768	0.004381	0.001018	0.005905	-10413.825
372	0.028393	0.004514	0.001053	0.006083	-10412.845
374	0.028151	0.004514	0.001007	0.006363	-10417.771
376	0.028151	0.004514	0.001007	0.006363	-10411.455
378	0.028151	0.004514	0.001017	0.006299	-10413.286
380	0.022821	0.003636	0.000640	0.005229	-10394.204
382	0.025501	0.004063	0.000717	0.005826	-10404.686
384	0.027220	0.004337	0.000792	0.006015	-10414.224
386	0.027220	0.004337	0.000792	0.006015	-10407.537
388	0.026735	0.004260	0.000815	0.005634	-10421.122
390	0.026916	0.004260	0.000844	0.005443	-10401.956
392	0.027336	0.004260	0.000844	0.005443	-10411.022
394	0.029522	0.004600	0.001157	0.006156	-10406.222
396	0.026066	0.004457	0.001022	0.005435	-10438.484
398	0.025726	0.004457	0.001153	0.005699	-10415.899
400	0.022668	0.003907	0.001026	0.004921	-10423.717
402	0.022668	0.003907	0.000978	0.005162	-10447.620
404	0.022490	0.003869	0.000968	0.005111	-10436.541
406	0.019893	0.003422	0.000902	0.004295	-10452.056
408	0.016624	0.002860	0.000694	0.003894	-10428.270
410	0.014664	0.002523	0.000613	0.003435	-10427.213
412	0.014664	0.002523	0.000565	0.003722	-10434.242
414	0.017969	0.003082	0.000737	0.004263	-10432.757
416	0.016197	0.002778	0.000664	0.003843	-10425.945
418	0.016252	0.002778	0.000664	0.003843	-10431.712
420	0.016228	0.002778	0.000664	0.003843	-10415.493
422	0.013804	0.002400	0.000574	0.003319	-10429.594
424	0.013804	0.002400	0.000555	0.003432	-10421.737
426	0.013804	0.002400	0.000541	0.003519	-10435.111
428	0.013804	0.002400	0.000572	0.003519	-10434.642
430	0.013577	0.002592	0.000547	0.003561	-10451.219
432	0.013577	0.002592	0.000529	0.003678	-10438.341
434	0.013577	0.002481	0.000529	0.003678	-10431.093
436	0.015272	0.002862	0.000611	0.004243	-10438.000
438	0.015272	0.003247	0.000615	0.004214	-10427.845
440	0.015272	0.003529	0.000578	0.004483	-10411.644
442	0.016356	0.003704	0.000649	0.004398	-10413.848
444	0.015966	0.003616	0.000648	0.004194	-10420.566
446	0.015966	0.003502	0.000555	0.004194	-10422.607
448	0.015966	0.003502	0.000531	0.004378	-10415.846
450	0.016983	0.003725	0.000426	0.004534	-10426.116
452	0.017046	0.003696	0.000426	0.004465	-10429.506
454	0.017074	0.003711	0.000483	0.004294	-10457.581
456	0.019082	0.004148	0.000524	0.004938	-10440.054
458	0.019082	0.004148	0.000555	0.004663	-10435.497
460	0.016924	0.003679	0.000482	0.004222	-10435.131
462	0.016924	0.003679	0.000482	0.004222	-10443.463
464	0.016234	0.003529	0.000463	0.004050	-10457.972
466	0.018869	0.004102	0.000538	0.004707	-10435.827
468	0.018869	0.004102	0.000550	0.004602	-10429.371
470	0.019075	0.003932	0.000533	0.004746	-10468.293
472	0.017920	0.003694	0.000477	0.004680	-10466.405
474	0.017920	0.003891	0.000396	0.004549	-10480.211
476	0.017920	0.003891	0.000396	0.004549	-10465.823
478	0.020028	0.004349	0.000469	0.004801	-10451.863
480	0.018771	0.004076	0.000439	0.004500	-10452.310
482	0.021072	0.004555	0.000479	0.005205	-10455.897
484	0.018552	0.004010	0.000451	0.004477	-10460.748
486	0.019017	0.004104	0.000461	0.004581	-10461.487
488	0.019017	0.004104	0.000438	0.004826	-10438.793
490	0.017844	0.003851	0.000411	0.004528	-10436.498
492	0.017844	0.003851	0.000411	0.004528	-10452.406
494	0.017913	0.003865	0.000412	0.004545	-10464.455
496	0.016782	0.003621	0.000380	0.004331	-10471.428
498	0.016844	0.003635	0.000394	0.004203	-10441.313
500	0.015552	0.003356	0.000344	0.004108	-10448.319
502	0.017234	0.003719	0.000381	0.004552	-10455.628
504	0.017234	0.003719	0.000381	0.004552	-10481.278
506	0.017234	0.003719	0.000381	0.004552	-10455.495
508	0.017508	0.003719	0.000381	0.004552	-10459.211
510	0.018456	0.003871	0.000397	0.004739	-10461.277
512	0.018456	0.003871	0.000228	0.004584	-10467.399
514	0.022682	0.004584	0.000278	0.005276	-10451.055
516	0.020200	0.004177	0.000248	0.004698	-10438.257
518	0.020200	0.004177	0.000248	0.004698	-10451.913
520	0.020200	0.004177	0.000248	0.004698	-10431.038
522	0.020200	0.004177	0.000236	0.004938	-10473.153
524	0.020200	0.004398	0.000226	0.005156	-10461.230
526	0.020200	0.004137	0.000219	0.005309	-10477.141
528	0.019899	0.004074	0.000226	0.004995	-10459.785
530	0.020089	0.004074	0.000433	0.004995	-10455.089
532	0.017357	0.003475	0.000370	0.004261	-10467.550
534	0.017357	0.003475	0.000370	0.004261	-10473.580
536	0.018953	0.003794	0.000384	0.004895	-10460.370
538	0.020127	0.004012	0.000406	0.005176	-10450.251
540	0.021690	0.004324	0.000437	0.005578	-10444.271
542	0.021712	0.004540	0.000440	0.005547	-10449.054
544	0.021414	0.004540	0.000440	0.005547	-10434.381
546	0.018832	0.004159	0.000384	0.004843	-10434.069
548	0.022627	0.005021	0.000661	0.005596	-10434.390
550	0.019438	0.004363	0.000547	0.005108	-10444.453
552	0.021680	0.004955	0.000635	0.005471	-10471.964
554	0.024190	0.005825	0.000702	0.006160	-10447.727
556	0.021829	0.005257	0.000706	0.005759	-10454.362
558	0.021829	0.005257	0.000821	0.005989	-10437.310
560	0.022180	0.004797	0.000640	0.006215	-10445.952
562	0.021951	0.004797	0.000652	0.006101	-10450.624
564	0.021951	0.004611	0.000660	0.006026	-10445.227
566	0.020589	0.004325	0.000575	0.006091	-10429.725
568	0.020589	0.004553	0.000605	0.005787	-10435.766
570	0.019214	0.004249	0.000551	0.005534	-10428.253
572	0.018870	0.004467	0.000539	0.005263	-10433.417
574	0.020034	0.004743	0.000517	0.005587	-10435.123
576	0.018300	0.004332	0.000500	0.004825	-10436.326
578	0.018642	0.004332	0.000495	0.004874	-10442.457
580	0.018588	0.004017	0.000468	0.005044	-10444.680
582	0.018588	0.004180	0.000468	0.005044	-10457.265
584	0.018588	0.003974	0.000468	0.005044	-10436.330
586	0.018588	0.003974	0.000396	0.005182	-10420.608
588	0.018053	0.004072	0.000372	0.005245	-10445.803
590	0.018053	0.004072	0.000415	0.004698	-10434.286
592	0.018061	0.004074	0.000415	0.004700	-10427.234
594	0.021048	0.004748	0.000491	0.005405	-10435.166
596	0.021048	0.004078	0.000510	0.005195	-10414.267
598	0.021302	0.003924	0.000397	0.005195	-10431.858
600	0.020967	0.003924	0.000379	0.005449	-10428.921
602	0.024624	0.004609	0.000488	0.005831	-10448.644
604	0.020764	0.003886	0.000396	0.005109	-10439.415
606	0.019215	0.003611	0.000368	0.004747	-10417.935
608	0.017294	0.003250	0.000331	0.004272	-10436.443
610	0.021503	0.004041	0.000438	0.004999	-10429.077
612	0.021503	0.004041	0.000438	0.004999	-10410.650
614	0.021719	0.004041	0.000438	0.004999	-10415.695
616	0.021906	0.004239	0.000438	0.004999	-10424.247
618	0.021906	0.004410	0.000438	0.004999	-10414.731
620	0.021906	0.004410	0.000462	0.004740	-10414.590
622	0.021906	0.004555	0.000462	0.004740	-10416.921
624	0.021906	0.004555	0.000475	0.004605	-10406.210
626	0.023384	0.004863	0.000507	0.004915	-10408.662
628	0.021243	0.004418	0.000461	0.004465	-10409.222
630	0.021022	0.004418	0.000461	0.004465	-10417.572
632	0.021022	0.004418	0.000461	0.004465	-10421.441
634	0.017064	0.003586	0.000394	0.003440	-10434.614
636	0.015566	0.003271	0.000340	0.003319	-10437.729
638	0.015337	0.003271	0.000340	0.003319	-10473.324
640	0.015337	0.003271	0.000340	0.003319	-10443.744
642	0.012246	0.002735	0.000280	0.002737	-10462.624
644	0.012562	0.002735	0.000267	0.002872	-10476.277
646	0.012787	0.002784	0.000262	0.003030	-10445.334
648	0.011958	0.002522	0.000247	0.002851	-10446.097
650	0.014432	0.003044	0.000326	0.003141	-10430.353
652	0.014432	0.003044	0.000326	0.003141	-10427.545
654	0.013953	0.002761	0.000312	0.003004	-10421.343
656	0.013953	0.002761	0.000314	0.002987	-10438.170
658	0.013953	0.002761	0.000314	0.002987	-10425.769
660	0.013953	0.002629	0.000233	0.002987	-10401.369
662	0.012198	0.002298	0.000188	0.002829	-10415.756
664	0.012198	0.002298	0.000188	0.002829	-10419.750
666	0.012198	0.002632	0.000183	0.002907	-10459.226
668	0.012198	0.002632	0.000183	0.002907	-10469.273
670	0.011892	0.002566	0.000178	0.002834	-10442.927
672	0.013740	0.003015	0.000218	0.003199	-10425.866
674	0.012560	0.002911	0.000199	0.002925	-10442.277
676	0.012667	0.002911	0.000199	0.002925	-10431.742
678	0.012841	0.002911	0.000199	0.002925	-10440.745
680	0.012841	0.002911	0.000185	0.003143	-10437.984
682	0.013074	0.002911	0.000186	0.003133	-10434.923
684	0.012942	0.002911	0.000186	0.003133	-10425.017
686	0.011736	0.002997	0.000168	0.002841	-10424.250
688	0.011736	0.002721	0.000168	0.002841	-10444.259
690	0.013862	0.003018	0.000199	0.003355	-10415.883
692	0.013442	0.002926	0.000193	0.003254	-10438.919
694	0.016444	0.003538	0.000242	0.003999	-10438.897
696	0.016444	0.003356	0.000247	0.003904	-10426.614
698	0.018901	0.003479	0.000298	0.004091	-10434.446
700	0.017297	0.002985	0.000273	0.003744	-10396.448
702	0.017297	0.003356	0.000355	0.003744	-10407.379
704	0.015201	0.002950	0.000312	0.003290	-10425.207
706	0.015201	0.002950	0.000312	0.003290	-10449.618
708	0.015123	0.002934	0.000333	0.003053	-10441.313
710	0.015117	0.002933	0.000311	0.003263	-10442.059
712	0.015117	0.002933	0.000300	0.003387	-10433.682
714	0.014661	0.002933	0.000300	0.003387	-10459.931
716	0.014661	0.002933	0.000292	0.003480	-10455.337
718	0.014608	0.002923	0.000343	0.003296	-10440.570
720	0.016850	0.003371	0.000395	0.003802	-10447.415
722	0.015576	0.003164	0.000369	0.003588	-10444.905
724	0.015576	0.003164	0.000369	0.003588	-10428.844
726	0.015576	0.003049	0.000389	0.003404	-10439.403
728	0.015802	0.003049	0.000389	0.003404	-10438.204
730	0.013725	0.002648	0.000318	0.003140	-10483.027
732	0.013725	0.002484	0.000334	0.002988	-10418.586
734	0.013771	0.002484	0.000334	0.002988	-10425.021
736	0.013771	0.002484	0.000334	0.002988	-10440.022
738	0.013621	0.002457	0.000327	0.002955	-10464.123
740	0.013621	0.002457	0.000327	0.002955	-10460.682
742	0.014286	0.002577	0.000343	0.003099	-10455.479
744	0.015309	0.002762	0.000367	0.003321	-10464.554
746	0.015241	0.002442	0.000378	0.003227	-10460.490
748	0.015051	0.002442	0.000378	0.003227	-10455.868
750	0.015051	0.002442	0.000378	0.003227	-10464.205
752	0.015051	0.002442	0.000378	0.003227	-10458.728
754	0.015051	0.002442	0.000365	0.003339	-10473.286
756	0.015051	0.002834	0.000210	0.003339	-10446.942
758	0.014079	0.002619	0.000196	0.003060	-10440.301
760	0.014079	0.002619	0.000196	0.003060	-10436.821
762	0.014079	0.002619	0.000196	0.003060	-10444.087
764	0.014079	0.002619	0.000191	0.003131	-10450.831
766	0.014079	0.002619	0.000191	0.003131	-10446.501
768	0.016059	0.002987	0.000218	0.003571	-10450.091
770	0.013904	0.002587	0.000189	0.003084	-10454.283
772	0.013904	0.002587	0.000202	0.002882	-10440.153
774	0.015636	0.002909	0.000251	0.002942	-10450.303
776	0.015364	0.002909	0.000251	0.002942	-10439.044
778	0.015364	0.002681	0.000231	0.003192	-10458.818
780	0.016965	0.002680	0.000255	0.003525	-10426.945
782	0.016965	0.002680	0.000263	0.003425	-10420.642
784	0.017152	0.002546	0.000263	0.003425	-10429.046
786	0.017152	0.002818	0.000263	0.003425	-10426.169
788	0.017152	0.002535	0.000263	0.003425	-10426.575
790	0.017152	0.002744	0.000263	0.003425	-10430.547
792	0.017152	0.002744	0.000245	0.003667	-10461.977
794	0.017152	0.002744	0.000268	0.003360	-10442.809
796	0.017466	0.002794	0.000253	0.003683	-10445.598
798	0.013830	0.002212	0.000201	0.002916	-10439.800
800	0.012021	0.002168	0.000164	0.002842	-10446.277
802	0.012290	0.002168	0.000164	0.002842	-10426.297
804	0.012290	0.002168	0.000164	0.002842	-10425.421
806	0.012290	0.002168	0.000164	0.002842	-10445.474
808	0.014160	0.002498	0.000189	0.003274	-10451.181
810	0.013297	0.002346	0.000174	0.003126	-10425.452
812	0.014755	0.002603	0.000209	0.003218	-10456.839
814	0.014755	0.002603	0.000209	0.003218	-10434.958
816	0.013395	0.002138	0.000189	0.002921	-10414.941
818	0.012561	0.002005	0.000178	0.002739	-10449.022
820	0.011969	0.001911	0.000162	0.002735	-10452.177
822	0.011969	0.001911	0.000162	0.002735	-10462.617
824	0.012354	0.001972	0.000167	0.002823	-10450.982
826	0.010896	0.001739	0.000157	0.002338	-10433.848
828	0.011386	0.001818	0.000164	0.002444	-10435.522
830	0.011386	0.001718	0.000164	0.002444	-10424.355
832	0.011386	0.001718	0.000163	0.002446	-10457.164
834	0.012195	0.001824	0.000173	0.002597	-10453.786
836	0.012195	0.001927	0.000173	0.002597	-10460.928
838	0.012195	0.001927	0.000173	0.002597	-10472.414
840	0.012195	0.001929	0.000173	0.002597	-10463.283
842	0.012265	0.001929	0.000173	0.002597	-10464.258
844	0.011779	0.001929	0.000173	0.002597	-10470.599
846	0.013146	0.002351	0.000191	0.002855	-10462.605
848	0.013371	0.002351	0.000191	0.002855	-10457.591
850	0.013823	0.002664	0.000201	0.003009	-10453.670
852	0.013823	0.002160	0.000201	0.003009	-10465.313
854	0.016169	0.002527	0.000241	0.003429	-10449.797
856	0.016169	0.002373	0.000241	0.003429	-10459.582
858	0.016248	0.002373	0.000245	0.003380	-10446.754
860	0.016248	0.002373	0.000233	0.003549	-10445.965
862	0.017201	0.002512	0.000247	0.003757	-10433.255
864	0.017029	0.002512	0.000256	0.003620	-10449.371
866	0.017300	0.002191	0.000275	0.003367	-10434.300
868	0.015470	0.001959	0.000230	0.003221	-10431.551
870	0.017226	0.002182	0.000256	0.003587	-10459.181
872	0.017042	0.002194	0.000275	0.003383	-10446.026
874	0.017026	0.002192	0.000275	0.003380	-10430.882
876	0.018660	0.002403	0.000290	0.003850	-10444.588
878	0.020892	0.002514	0.000324	0.004310	-10430.379
880	0.020892	0.002745	0.000324	0.004310	-10439.142
882	0.019645	0.002581	0.000305	0.004053	-10421.451
884	0.019919	0.002678	0.000305	0.004053	-10422.924
886	0.019919	0.002678	0.000305	0.004053	-10445.484
888	0.020811	0.002798	0.000307	0.004389	-10442.626
890	0.020811	0.002798	0.000307	0.004389	-10454.020
892	0.020992	0.002798	0.000286	0.004718	-10466.979
894	0.020992	0.002798	0.000286	0.004718	-10448.225
896	0.017657	0.002162	0.000243	0.004017	-10450.913
898	0.017808	0.002162	0.000243	0.004017	-10464.849
900	0.015583	0.001924	0.000210	0.003688	-10439.294
902	0.015583	0.001744	0.000210	0.003688	-10444.759
904	0.014377	0.001608	0.000186	0.003530	-10467.381
906	0.013097	0.001451	0.000157	0.003421	-10448.419
908	0.014253	0.001579	0.000171	0.003723	-10452.423
910	0.014253	0.001723	0.000171	0.003723	-10440.004
912	0.014463	0.001971	0.000175	0.003628	-10436.328
914	0.014800	0.002034	0.000181	0.003745	-10414.722
916	0.014800	0.002034	0.000181	0.003745	-10445.838
918	0.014800	0.002034	0.000175	0.003864	-10427.219
920	0.014800	0.002034	0.000184	0.003671	-10428.974
922	0.014800	0.001837	0.000184	0.003671	-10426.466
924	0.016444	0.001807	0.000214	0.004112	-10467.421
926	0.013866	0.001524	0.000181	0.003468	-10440.063
928	0.015066	0.001656	0.000196	0.003768	-10446.898
930	0.014846	0.001656	0.000196	0.003768	-10429.997
932	0.014846	0.001656	0.000196	0.003768	-10437.565
934	0.014846	0.001656	0.000212	0.003486	-10443.197
936	0.014846	0.001656	0.000212	0.003486	-10432.150
938	0.014846	0.001868	0.000212	0.003486	-10450.702
940	0.014846	0.001868	0.000212	0.003486	-10455.069
942	0.014674	0.001868	0.000212	0.003486	-10457.734
944	0.015541	0.001979	0.000226	0.003675	-10453.316
946	0.015541	0.001979	0.000235	0.003522	-10472.414
948	0.014174	0.001817	0.000216	0.003235	-10445.061
950	0.014174	0.001817	0.000216	0.003235	-10461.328
952	0.014174	0.001817	0.000216	0.003235	-10485.064
954	0.015353	0.001969	0.000234	0.003504	-10490.017
956	0.015353	0.002087	0.000246	0.003336	-10508.897
958	0.013823	0.001879	0.000222	0.003003	-10472.282
960	0.013823	0.001879	0.000220	0.003028	-10478.764
962	0.015498	0.001954	0.000235	0.003560	-10483.934
964	0.015498	0.001954	0.000249	0.003359	-10464.921
966	0.015137	0.001954	0.000249	0.003359	-10425.325
968	0.015137	0.001954	0.000231	0.003625	-10462.797
970	0.016551	0.002137	0.000252	0.003964	-10451.463
972	0.019365	0.002468	0.000291	0.004578	-10460.713
974	0.018816	0.002398	0.000283	0.004448	-10454.665
976	0.022110	0.002818	0.000326	0.005333	-10452.778
978	0.021984	0.002818	0.000343	0.005066	-10451.984
980	0.021984	0.002818	0.000337	0.005163	-10479.027
982	0.021984	0.002818	0.000337	0.005163	-10470.614
984	0.021984	0.002818	0.000334	0.005202	-10444.670
986	0.021984	0.002818	0.000334	0.005202	-10453.468
988	0.024317	0.003350	0.000367	0.005711	-10451.958
990	0.024317	0.003350	0.000367	0.005711	-10433.703
