Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
104	0.004978	0.016815	0.002259	0.005892	0.002216	0.001129	0.000553	-10442.715
106	0.004978	0.016815	0.002259	0.006476	0.002055	0.001077	0.000597	-10443.883
108	0.005583	0.018859	0.002534	0.007263	0.002304	0.001208	0.000669	-10426.175
110	0.005540	0.017283	0.001860	0.006000	0.002112	0.001161	0.000613	-10460.997
112	0.006384	0.020572	0.002628	0.007385	0.002433	0.001278	0.000707	-10452.842
114	0.006384	0.020207	0.002628	0.007621	0.002668	0.001261	0.000645	-10440.223
116	0.006384	0.020207	0.002628	0.007230	0.002668	0.001326	0.000645	-10445.738
118	0.006454	0.020207	0.002628	0.007199	0.002508	0.001326	0.000686	-10447.602
120	0.007192	0.023103	0.003004	0.008750	0.002736	0.001516	0.000822	-10433.305
122	0.006230	0.020015	0.002603	0.007812	0.002370	0.001296	0.000712	-10436.015
124	0.006230	0.020015	0.002603	0.007812	0.002370	0.001296	0.000712	-10424.197
126	0.005811	0.018511	0.003126	0.006885	0.002210	0.001240	0.000664	-10422.837
128	0.005155	0.016003	0.002773	0.005737	0.001758	0.001100	0.000589	-10435.037
130	0.005940	0.018443	0.003195	0.007196	0.002081	0.001220	0.000661	-10411.578
132	0.005940	0.018443	0.003195	0.006785	0.002197	0.001277	0.000626	-10435.810
134	0.005940	0.018090	0.003195	0.006785	0.002197	0.001277	0.000626	-10425.417
136	0.005940	0.018090	0.002818	0.006372	0.002197	0.001320	0.000626	-10442.591
138	0.005940	0.018090	0.002818	0.007519	0.002197	0.001214	0.000626	-10426.158
140	0.006498	0.019346	0.003082	0.007486	0.002403	0.001391	0.000685	-10448.094
142	0.006498	0.019736	0.003082	0.007764	0.002668	0.001371	0.000751	-10462.140
144	0.006498	0.020270	0.003082	0.007169	0.002667	0.001427	0.000751	-10427.311
146	0.006498	0.019653	0.002519	0.007232	0.002948	0.001421	0.000751	-10434.175
148	0.006498	0.019310	0.002519	0.007035	0.003112	0.001440	0.000751	-10440.617
150	0.006498	0.019310	0.002519	0.006394	0.003188	0.001440	0.000799	-10427.780
152	0.007249	0.021543	0.002811	0.007890	0.003387	0.001579	0.000832	-10441.316
154	0.007249	0.021543	0.002811	0.006624	0.003401	0.001717	0.000829	-10449.164
156	0.005815	0.018116	0.002686	0.005370	0.003086	0.001472	0.000697	-10406.510
158	0.005815	0.017697	0.002686	0.005960	0.003302	0.001395	0.000651	-10423.172
160	0.006031	0.019173	0.002786	0.006182	0.003026	0.001447	0.000676	-10442.079
162	0.006958	0.022119	0.003214	0.006734	0.003491	0.001669	0.000779	-10412.027
164	0.005967	0.018736	0.002756	0.006137	0.002993	0.001403	0.000668	-10414.982
166	0.006918	0.020886	0.003196	0.007079	0.003471	0.001677	0.000775	-10415.239
168	0.007084	0.019999	0.003125	0.007708	0.003394	0.001550	0.000758	-10441.323
170	0.007581	0.021402	0.003344	0.008743	0.003632	0.001611	0.000811	-10440.507
172	0.007581	0.021402	0.003344	0.009586	0.003632	0.001541	0.000811	-10437.429
174	0.007581	0.021402	0.003344	0.008681	0.003632	0.001617	0.000811	-10422.824
176	0.007581	0.021070	0.002717	0.008351	0.003634	0.001645	0.000811	-10402.853
178	0.007581	0.021070	0.002717	0.008625	0.003572	0.001618	0.000825	-10403.169
180	0.007742	0.021517	0.002774	0.008177	0.003997	0.001676	0.000860	-10431.087
182	0.008115	0.022152	0.002774	0.008177	0.003803	0.001676	0.000904	-10427.257
184	0.008847	0.024152	0.003025	0.009944	0.004146	0.001741	0.000985	-10446.309
186	0.008847	0.023629	0.003469	0.009944	0.003450	0.001741	0.000985	-10452.390
188	0.008004	0.020417	0.003256	0.007859	0.002981	0.001543	0.000851	-10444.380
190	0.008580	0.019885	0.002877	0.007859	0.002981	0.001543	0.000851	-10448.276
192	0.008491	0.019935	0.002847	0.008316	0.003217	0.001515	0.000772	-10451.231
194	0.010929	0.025660	0.003665	0.010704	0.004269	0.001950	0.001030	-10445.096
196	0.011057	0.025960	0.003708	0.010810	0.004630	0.001975	0.000972	-10457.663
198	0.010483	0.024877	0.003689	0.010481	0.004207	0.001851	0.000962	-10431.105
200	0.010139	0.025138	0.003689	0.010674	0.003868	0.001818	0.000910	-10417.569
202	0.009250	0.022875	0.003366	0.009113	0.003529	0.001716	0.000830	-10435.876
204	0.008057	0.019503	0.002931	0.007461	0.003073	0.001544	0.000723	-10400.593
206	0.006777	0.016406	0.002466	0.006009	0.002700	0.001331	0.000583	-10402.692
208	0.006881	0.016657	0.002504	0.006515	0.002618	0.001303	0.000619	-10424.596
210	0.007440	0.018011	0.002296	0.006479	0.003005	0.001473	0.000631	-10408.863
212	0.008440	0.018553	0.002467	0.006962	0.003229	0.001583	0.000678	-10406.764
214	0.009693	0.021307	0.002833	0.008535	0.003708	0.001752	0.000779	-10415.504
216	0.011060	0.024312	0.002426	0.009739	0.004257	0.001999	0.000883	-10416.826
218	0.011000	0.024448	0.003355	0.009187	0.004983	0.002049	0.000824	-10437.658
220	0.011014	0.024479	0.003897	0.009175	0.005250	0.002054	0.000790	-10399.389
222	0.011372	0.023824	0.003897	0.008625	0.005393	0.002092	0.000790	-10409.197
224	0.011259	0.023453	0.003558	0.008801	0.004964	0.002033	0.000842	-10422.618
226	0.011259	0.024006	0.003558	0.008456	0.004964	0.002082	0.000842	-10420.150
228	0.010162	0.021680	0.002989	0.008656	0.004405	0.001861	0.000838	-10427.401
230	0.010162	0.021680	0.003360	0.008158	0.004091	0.001924	0.000800	-10426.721
232	0.011442	0.023693	0.003672	0.008258	0.004765	0.002147	0.000820	-10417.091
234	0.010695	0.021719	0.003433	0.007459	0.004454	0.002050	0.000767	-10410.440
236	0.012956	0.026309	0.003688	0.009748	0.005169	0.002484	0.000871	-10418.483
238	0.011483	0.023061	0.003269	0.008323	0.004711	0.002255	0.000820	-10413.493
240	0.012372	0.026334	0.003290	0.009328	0.005220	0.002515	0.000924	-10434.890
242	0.012379	0.026349	0.003291	0.008838	0.005592	0.002605	0.000970	-10440.761
244	0.010961	0.023332	0.002915	0.008058	0.004613	0.002267	0.000922	-10439.984
246	0.011090	0.023667	0.003278	0.008382	0.004409	0.002217	0.000965	-10421.505
248	0.011578	0.024710	0.003423	0.009574	0.004883	0.002163	0.000950	-10440.264
250	0.011578	0.024710	0.003023	0.009302	0.004635	0.002198	0.001001	-10452.639
252	0.009841	0.021003	0.003022	0.007906	0.003939	0.001869	0.000851	-10395.345
254	0.010515	0.022442	0.003229	0.008287	0.004209	0.002018	0.000909	-10396.036
256	0.010510	0.022645	0.002868	0.008596	0.004207	0.001976	0.000908	-10396.436
258	0.009993	0.021533	0.002727	0.007856	0.004000	0.001920	0.000864	-10412.756
260	0.010774	0.022735	0.002879	0.008294	0.003969	0.002027	0.000970	-10404.395
262	0.012498	0.025224	0.003195	0.009747	0.004187	0.002184	0.001132	-10409.251
264	0.011604	0.023419	0.003393	0.008720	0.003778	0.002095	0.001082	-10432.928
266	0.011604	0.023795	0.003393	0.008322	0.003905	0.002140	0.001047	-10451.515
268	0.013279	0.026862	0.003906	0.008877	0.004469	0.002590	0.001198	-10439.004
270	0.011187	0.022630	0.002896	0.008246	0.003765	0.002073	0.001009	-10441.653
272	0.011187	0.022826	0.002896	0.007576	0.003604	0.002165	0.001054	-10426.472
274	0.010192	0.020602	0.002613	0.007483	0.003252	0.001868	0.000951	-10449.083
276	0.011150	0.022539	0.002674	0.007660	0.004189	0.002112	0.001041	-10442.820
278	0.009993	0.020201	0.002397	0.007139	0.004394	0.001856	0.000870	-10434.750
280	0.011183	0.022607	0.002682	0.007990	0.004917	0.002077	0.000974	-10435.854
282	0.009860	0.020363	0.002365	0.006990	0.004162	0.001841	0.000894	-10414.558
284	0.009860	0.020363	0.002365	0.006990	0.004386	0.001841	0.000849	-10450.563
286	0.009860	0.019809	0.002365	0.006306	0.004386	0.001894	0.000849	-10429.580
288	0.009860	0.020164	0.002365	0.006853	0.004564	0.001811	0.000816	-10421.659
290	0.009860	0.020164	0.002365	0.007182	0.004252	0.001772	0.000876	-10423.922
292	0.009860	0.020164	0.002365	0.007166	0.004252	0.001729	0.000876	-10407.226
294	0.009860	0.020164	0.002365	0.007132	0.004603	0.001767	0.000876	-10420.821
296	0.009860	0.020164	0.002365	0.006620	0.003794	0.001833	0.000979	-10414.034
298	0.009860	0.020444	0.002690	0.006620	0.004212	0.001833	0.000882	-10421.883
300	0.008974	0.018607	0.002448	0.006775	0.003962	0.001572	0.000846	-10400.762
302	0.007897	0.016808	0.002181	0.005664	0.003297	0.001443	0.000807	-10422.559
304	0.008547	0.018191	0.002361	0.005876	0.003604	0.001592	0.000865	-10413.497
306	0.008654	0.018191	0.002361	0.006362	0.003604	0.001536	0.000865	-10429.740
308	0.008654	0.018191	0.002361	0.006411	0.003604	0.001531	0.000865	-10420.808
310	0.008443	0.017502	0.002667	0.005588	0.003291	0.001539	0.000877	-10416.634
312	0.008019	0.017129	0.002610	0.005679	0.003101	0.001483	0.000851	-10430.407
314	0.008019	0.017742	0.002343	0.006166	0.003101	0.001433	0.000851	-10424.637
316	0.008019	0.017329	0.002343	0.005728	0.003059	0.001433	0.000851	-10426.119
318	0.008019	0.017329	0.002343	0.006002	0.002972	0.001406	0.000875	-10408.548
320	0.007722	0.016687	0.002256	0.004970	0.003311	0.001437	0.000729	-10402.765
322	0.007722	0.016687	0.002256	0.005711	0.003311	0.001388	0.000729	-10412.917
324	0.007722	0.016687	0.002256	0.006129	0.003439	0.001343	0.000702	-10424.603
326	0.007722	0.016687	0.002256	0.005859	0.003226	0.001343	0.000748	-10417.028
328	0.007320	0.016687	0.002014	0.005425	0.003369	0.001391	0.000745	-10432.635
330	0.007751	0.016588	0.001591	0.005754	0.003215	0.001354	0.000781	-10431.139
332	0.008287	0.017569	0.001685	0.005342	0.003473	0.001519	0.000811	-10437.358
334	0.008287	0.017720	0.001685	0.005382	0.003737	0.001569	0.000753	-10435.523
336	0.007996	0.017720	0.001685	0.006455	0.003409	0.001434	0.000753	-10436.247
338	0.008512	0.018796	0.001794	0.006919	0.003868	0.001589	0.000752	-10440.665
340	0.008512	0.018796	0.001794	0.006900	0.003603	0.001592	0.000808	-10425.199
342	0.007154	0.015281	0.001508	0.004997	0.003223	0.001443	0.000730	-10423.573
344	0.007154	0.015281	0.001508	0.005419	0.003223	0.001343	0.000730	-10431.551
346	0.006874	0.014683	0.001449	0.004609	0.003097	0.001367	0.000702	-10403.684
348	0.006874	0.015014	0.001449	0.004992	0.003376	0.001311	0.000644	-10434.023
350	0.005462	0.012461	0.001202	0.004143	0.003055	0.001088	0.000534	-10453.775
352	0.005462	0.012461	0.001202	0.004143	0.003055	0.001088	0.000534	-10454.032
354	0.005666	0.012927	0.001247	0.004298	0.003169	0.001129	0.000554	-10432.902
356	0.006498	0.014337	0.001431	0.004997	0.003634	0.001245	0.000636	-10438.451
358	0.006498	0.014454	0.001431	0.004997	0.003536	0.001245	0.000653	-10426.764
360	0.006498	0.013850	0.001431	0.004805	0.003331	0.001268	0.000693	-10426.828
362	0.006816	0.014645	0.001473	0.004946	0.003483	0.001306	0.000703	-10437.392
364	0.006521	0.014011	0.001409	0.004732	0.003332	0.001249	0.000672	-10447.057
366	0.006521	0.014011	0.001409	0.004035	0.003332	0.001301	0.000672	-10442.494
368	0.006521	0.013569	0.001409	0.004787	0.003332	0.001202	0.000672	-10461.131
370	0.005941	0.013222	0.001373	0.004290	0.003234	0.001252	0.000658	-10449.711
372	0.006697	0.014257	0.001548	0.004881	0.003827	0.001405	0.000706	-10450.926
374	0.007519	0.016397	0.001780	0.005614	0.004593	0.001616	0.000813	-10434.333
376	0.007074	0.016397	0.001614	0.006481	0.004956	0.001562	0.000813	-10435.246
378	0.007074	0.016044	0.001614	0.006481	0.005317	0.001562	0.000757	-10443.084
380	0.008617	0.019495	0.001932	0.007300	0.006181	0.001930	0.000906	-10441.042
382	0.007593	0.017178	0.001702	0.006866	0.005029	0.001707	0.000865	-10440.199
384	0.007593	0.017564	0.001702	0.006862	0.005272	0.001769	0.000825	-10420.641
386	0.007593	0.018671	0.001702	0.007131	0.005272	0.001734	0.000825	-10410.983
388	0.007246	0.017819	0.001624	0.007339	0.004388	0.001592	0.000787	-10431.314
390	0.007841	0.018441	0.001758	0.007907	0.004749	0.001726	0.000852	-10432.660
392	0.007699	0.018108	0.001726	0.007892	0.004195	0.001634	0.000903	-10424.066
394	0.007699	0.018108	0.001726	0.008352	0.004043	0.001593	0.000937	-10432.167
396	0.008168	0.019020	0.001831	0.008034	0.004462	0.001690	0.000955	-10414.854
398	0.008458	0.019020	0.002312	0.008597	0.004286	0.001666	0.000994	-10448.602
400	0.008458	0.018063	0.002312	0.007318	0.004538	0.001739	0.000939	-10459.772
402	0.008458	0.018310	0.002312	0.008117	0.004538	0.001660	0.000939	-10424.184
404	0.008110	0.017954	0.002312	0.008117	0.004537	0.001660	0.000939	-10430.356
406	0.008110	0.017954	0.002312	0.007976	0.004776	0.001674	0.000892	-10435.196
408	0.008110	0.017954	0.002312	0.007976	0.004721	0.001674	0.000848	-10456.931
410	0.009073	0.020086	0.002898	0.008239	0.005282	0.001949	0.000949	-10418.028
412	0.008288	0.018182	0.002648	0.008579	0.004538	0.001729	0.000866	-10431.459
414	0.008747	0.019191	0.002794	0.009160	0.004790	0.001857	0.000915	-10416.853
416	0.010268	0.022527	0.003280	0.010668	0.005549	0.002151	0.001070	-10414.867
418	0.010268	0.023082	0.003280	0.011563	0.005630	0.002097	0.001055	-10431.999
420	0.008602	0.020480	0.002911	0.010260	0.005194	0.001860	0.000900	-10443.830
422	0.008602	0.020480	0.002805	0.009881	0.005569	0.001903	0.000840	-10440.794
424	0.008492	0.020218	0.002769	0.009323	0.005498	0.001927	0.000829	-10403.133
426	0.007571	0.018024	0.002469	0.010171	0.004901	0.001579	0.000739	-10411.619
428	0.007253	0.017267	0.002365	0.008977	0.004695	0.001581	0.000708	-10416.519
430	0.007253	0.017267	0.002365	0.009179	0.004695	0.001562	0.000708	-10405.135
432	0.007644	0.016759	0.002365	0.008727	0.005113	0.001606	0.000708	-10405.348
434	0.007164	0.017419	0.002365	0.008219	0.004812	0.001662	0.000708	-10410.510
436	0.007164	0.017419	0.002365	0.008833	0.004658	0.001611	0.000731	-10406.515
438	0.007164	0.017419	0.001860	0.008571	0.004658	0.001638	0.000731	-10427.060
440	0.007164	0.017419	0.001860	0.008571	0.004658	0.001638	0.000731	-10426.069
442	0.007164	0.017419	0.002442	0.007973	0.004658	0.001706	0.000731	-10415.645
444	0.007472	0.017419	0.002442	0.008135	0.004507	0.001686	0.000786	-10409.042
446	0.008331	0.019780	0.002722	0.009307	0.005488	0.001854	0.000802	-10410.811
448	0.008355	0.020501	0.002730	0.009826	0.005717	0.001806	0.000775	-10406.985
450	0.007007	0.017715	0.002286	0.008134	0.004734	0.001522	0.000673	-10413.463
452	0.007007	0.017715	0.002286	0.007857	0.004105	0.001552	0.000673	-10421.527
454	0.007294	0.018441	0.002379	0.007061	0.004390	0.001681	0.000682	-10421.317
456	0.006953	0.017996	0.002379	0.007923	0.004390	0.001572	0.000682	-10408.113
458	0.006953	0.018443	0.002379	0.007133	0.004390	0.001631	0.000682	-10399.350
460	0.006953	0.018443	0.002379	0.006785	0.004661	0.001682	0.000642	-10424.098
462	0.006953	0.018443	0.002379	0.006718	0.004269	0.001689	0.000701	-10394.452
464	0.006953	0.018443	0.002379	0.006634	0.004348	0.001635	0.000689	-10410.669
466	0.006953	0.018443	0.002707	0.006267	0.004348	0.001691	0.000689	-10416.020
468	0.006953	0.018443	0.002460	0.006300	0.004348	0.001685	0.000689	-10428.511
470	0.005117	0.013574	0.001810	0.004989	0.003462	0.001197	0.000507	-10440.313
472	0.006384	0.016932	0.002240	0.006224	0.004319	0.001494	0.000632	-10428.506
474	0.005580	0.014303	0.001958	0.005731	0.003446	0.001267	0.000553	-10435.307
476	0.005981	0.015609	0.002099	0.006143	0.003693	0.001358	0.000592	-10444.135
478	0.005196	0.013912	0.001871	0.005476	0.003291	0.001211	0.000528	-10443.270
480	0.005196	0.013912	0.002040	0.006295	0.003291	0.001157	0.000528	-10436.377
482	0.005612	0.013912	0.002040	0.006295	0.002667	0.001157	0.000578	-10432.553
484	0.005479	0.013583	0.001992	0.005323	0.002603	0.001151	0.000564	-10463.144
486	0.005091	0.013974	0.002049	0.005778	0.002678	0.001153	0.000580	-10423.162
488	0.005091	0.013282	0.002049	0.005778	0.002829	0.001153	0.000549	-10433.400
490	0.005055	0.013680	0.002034	0.005708	0.002809	0.001148	0.000545	-10436.555
492	0.005319	0.014394	0.002141	0.005487	0.002956	0.001268	0.000574	-10399.233
494	0.005319	0.014099	0.002141	0.005769	0.002956	0.001234	0.000574	-10425.060
496	0.005319	0.014099	0.002141	0.005507	0.002685	0.001265	0.000632	-10425.935
498	0.005827	0.014874	0.002345	0.005669	0.003065	0.001432	0.000664	-10471.712
500	0.007161	0.017889	0.002882	0.006967	0.004176	0.001760	0.000736	-10431.704
502	0.006299	0.015421	0.002535	0.006770	0.003674	0.001493	0.000648	-10468.265
504	0.006299	0.015421	0.002535	0.005927	0.004071	0.001536	0.000649	-10450.952
506	0.006299	0.015210	0.002535	0.007134	0.004071	0.001458	0.000649	-10454.285
508	0.006299	0.015210	0.002535	0.006621	0.004071	0.001520	0.000649	-10438.465
510	0.005686	0.013729	0.002288	0.006310	0.003675	0.001331	0.000586	-10429.244
512	0.005417	0.012732	0.002045	0.005639	0.003095	0.001189	0.000555	-10462.045
514	0.006109	0.014359	0.002306	0.005846	0.003491	0.001341	0.000626	-10460.987
516	0.005292	0.012439	0.001717	0.004930	0.002642	0.001179	0.000543	-10436.707
518	0.005547	0.011603	0.001717	0.004979	0.002642	0.001173	0.000543	-10436.368
520	0.005133	0.010485	0.001589	0.004607	0.002445	0.001085	0.000502	-10429.929
522	0.005817	0.011361	0.001801	0.005221	0.002787	0.001230	0.000566	-10432.773
524	0.005229	0.010212	0.001618	0.004382	0.002505	0.001105	0.000508	-10447.373
526	0.005229	0.010212	0.001618	0.004382	0.002122	0.001105	0.000508	-10443.942
528	0.005229	0.010212	0.001618	0.004653	0.002122	0.001070	0.000508	-10415.078
530	0.004791	0.009358	0.001151	0.004782	0.001944	0.000925	0.000466	-10428.936
532	0.005053	0.009869	0.001214	0.005043	0.002050	0.000976	0.000491	-10449.396
534	0.005299	0.010238	0.001214	0.005043	0.002171	0.000976	0.000491	-10437.814
536	0.005299	0.010238	0.001214	0.004586	0.002171	0.001001	0.000491	-10457.311
538	0.005299	0.009810	0.001214	0.005199	0.002148	0.001001	0.000491	-10456.153
540	0.005299	0.009810	0.001214	0.004942	0.002148	0.001001	0.000491	-10471.701
542	0.005299	0.010418	0.001214	0.004942	0.002148	0.001001	0.000491	-10445.069
544	0.005299	0.010418	0.001389	0.004818	0.002148	0.001015	0.000491	-10439.585
546	0.004923	0.010418	0.001389	0.005250	0.002148	0.000972	0.000491	-10443.859
548	0.004778	0.009859	0.001349	0.005096	0.002084	0.000943	0.000477	-10483.048
550	0.004778	0.009859	0.001349	0.004815	0.002034	0.000970	0.000489	-10466.341
552	0.005504	0.011755	0.001553	0.004987	0.002342	0.001164	0.000563	-10465.084
554	0.005504	0.011755	0.001553	0.005531	0.002342	0.001104	0.000563	-10459.216
556	0.005720	0.012217	0.001614	0.005022	0.002434	0.001229	0.000585	-10452.189
558	0.005720	0.012217	0.001614	0.006298	0.002579	0.001172	0.000552	-10444.777
560	0.005720	0.012217	0.002064	0.006133	0.002579	0.001189	0.000552	-10452.224
562	0.005781	0.012347	0.002086	0.006199	0.002423	0.001201	0.000601	-10438.451
564	0.005005	0.010255	0.001806	0.005260	0.002293	0.001051	0.000476	-10453.632
566	0.004675	0.009580	0.001687	0.004914	0.002118	0.000981	0.000449	-10459.494
568	0.004021	0.008240	0.001451	0.004169	0.001635	0.000850	0.000431	-10448.119
570	0.004021	0.008353	0.001451	0.004169	0.001635	0.000850	0.000431	-10447.124
572	0.003635	0.007551	0.001434	0.003720	0.001478	0.000769	0.000389	-10441.051
574	0.003530	0.007763	0.001393	0.003613	0.001358	0.000747	0.000400	-10436.967
576	0.004292	0.009436	0.001693	0.004024	0.001629	0.000908	0.000486	-10445.125
578	0.004292	0.008813	0.001693	0.004104	0.001818	0.000899	0.000486	-10444.471
580	0.004930	0.010768	0.001945	0.004551	0.002088	0.001079	0.000558	-10436.516
582	0.004930	0.011001	0.001945	0.004632	0.002088	0.001070	0.000558	-10442.728
584	0.004269	0.009527	0.001684	0.003670	0.001809	0.000927	0.000483	-10442.160
586	0.004269	0.009527	0.001298	0.003670	0.001809	0.000927	0.000483	-10456.552
588	0.004554	0.009257	0.001385	0.003914	0.001486	0.000988	0.000524	-10447.314
590	0.004200	0.008537	0.001277	0.003818	0.001457	0.000888	0.000455	-10448.579
592	0.004200	0.008537	0.001277	0.003818	0.001457	0.000888	0.000455	-10443.155
594	0.004200	0.008537	0.001722	0.003934	0.001457	0.000888	0.000455	-10469.519
596	0.004200	0.008537	0.001722	0.004172	0.001457	0.000863	0.000455	-10459.196
598	0.004744	0.009644	0.001946	0.005188	0.001793	0.000975	0.000471	-10483.290
600	0.005101	0.010369	0.001657	0.005578	0.001927	0.001048	0.000507	-10472.736
602	0.005418	0.011014	0.001492	0.006625	0.002047	0.001053	0.000538	-10452.066
604	0.005418	0.011014	0.001492	0.006625	0.002047	0.001053	0.000538	-10433.994
606	0.005188	0.009655	0.001308	0.005450	0.001795	0.000923	0.000472	-10449.895
608	0.005172	0.009260	0.001304	0.005432	0.001716	0.000920	0.000491	-10459.389
610	0.005189	0.009223	0.001309	0.005144	0.001721	0.000923	0.000492	-10434.522
612	0.004786	0.008737	0.001207	0.005224	0.001588	0.000815	0.000454	-10434.942
614	0.004786	0.008372	0.001207	0.004650	0.001588	0.000860	0.000454	-10437.032
616	0.004786	0.008372	0.001207	0.005094	0.001423	0.000860	0.000507	-10443.633
618	0.004786	0.008600	0.001207	0.005516	0.001605	0.000860	0.000449	-10454.872
620	0.005683	0.010211	0.001433	0.006549	0.001905	0.001021	0.000534	-10461.748
622	0.004185	0.008088	0.000888	0.005187	0.001509	0.000808	0.000423	-10435.091
624	0.004004	0.007738	0.000849	0.004577	0.001444	0.000774	0.000404	-10429.293
626	0.004004	0.008009	0.000849	0.004577	0.001444	0.000774	0.000404	-10433.131
628	0.004004	0.008009	0.001120	0.004577	0.001444	0.000774	0.000404	-10426.801
630	0.004004	0.008009	0.001120	0.004577	0.001446	0.000774	0.000404	-10425.253
632	0.004135	0.009665	0.001340	0.004855	0.001731	0.000983	0.000483	-10432.003
634	0.004135	0.009665	0.001340	0.004924	0.001787	0.000975	0.000468	-10412.591
636	0.004135	0.009997	0.001340	0.004306	0.001787	0.000975	0.000468	-10420.549
638	0.004135	0.009997	0.001340	0.003901	0.001783	0.000975	0.000469	-10435.348
640	0.004182	0.010828	0.001452	0.004855	0.002208	0.001035	0.000508	-10430.862
