Original_Pop	Sample	Assigned_Pop	Posterior_membership_probability
simplex	ZJsi024	montanus_SOUTH	7.7531764030296e-52
simplex	ZJsi024	nigrorum	1.94991992756205e-71
simplex	ZJsi024	palpebrosus	0
simplex	ZJsi024	simplex	1
simplex	ZJsi027	erythropleurus	7.04418678806759e-144
simplex	ZJsi027	everetti	3.57720364901245e-47
simplex	ZJsi027	japonicus	1.57333420042041e-07
simplex	ZJsi027	japonicus_alani	1.64284450564933e-07
simplex	ZJsi027	meyeni	8.27773685046345e-07
simplex	ZJsi027	montanus_NORTH	0.000893095533362662
simplex	ZJsi027	montanus_PALAWAN	4.71738633548404e-09
simplex	ZJsi027	montanus_SOUTH	2.71088583858853e-17
simplex	ZJsi027	nigrorum	5.2921604152242e-37
simplex	ZJsi027	palpebrosus	0
simplex	ZJsi027	simplex	0.999105750357695
simplex	ZJsi028	erythropleurus	4.53633095191545e-171
simplex	ZJsi028	everetti	1.0881864010755e-88
simplex	ZJsi028	japonicus	9.17204902440045e-54
simplex	ZJsi028	japonicus_alani	1.85934417596522e-53
simplex	ZJsi028	meyeni	3.23802822515752e-50
simplex	ZJsi028	montanus_NORTH	3.93894136292778e-45
simplex	ZJsi028	montanus_PALAWAN	4.5427823672875e-51
simplex	ZJsi028	montanus_SOUTH	1.19930886581389e-59
simplex	ZJsi028	nigrorum	8.12286058408477e-79
simplex	ZJsi028	palpebrosus	0
simplex	ZJsi028	simplex	1
simplex	ZJsi029	erythropleurus	5.42475623906103e-174
simplex	ZJsi029	everetti	5.01222634520465e-96
simplex	ZJsi029	japonicus	1.09283992171849e-60
simplex	ZJsi029	japonicus_alani	2.57580560322655e-60
simplex	ZJsi029	meyeni	3.90549812125282e-57
simplex	ZJsi029	montanus_NORTH	1.334236787748e-51
simplex	ZJsi029	montanus_PALAWAN	9.87329036647468e-58
simplex	ZJsi029	montanus_SOUTH	1.18903473659785e-66
simplex	ZJsi029	nigrorum	4.0771211971915e-86
simplex	ZJsi029	palpebrosus	0
simplex	ZJsi029	simplex	1
simplex	ZJsi031	erythropleurus	2.40768291688554e-150
simplex	ZJsi031	everetti	5.41732383689325e-67
simplex	ZJsi031	japonicus	8.9590302794908e-34
simplex	ZJsi031	japonicus_alani	1.53838051919894e-33
simplex	ZJsi031	meyeni	1.06976415417454e-29
simplex	ZJsi031	montanus_NORTH	1.98231859881708e-25
simplex	ZJsi031	montanus_PALAWAN	1.78396488485274e-30
simplex	ZJsi031	montanus_SOUTH	2.4730764532449e-38
simplex	ZJsi031	nigrorum	5.48382757193055e-57
simplex	ZJsi031	palpebrosus	0
simplex	ZJsi031	simplex	1
simplex	ZPxx001	erythropleurus	2.28178190745418e-164
simplex	ZPxx001	everetti	7.45182661897068e-90
simplex	ZPxx001	japonicus	2.94551995608957e-58
simplex	ZPxx001	japonicus_alani	7.44435189077116e-58
simplex	ZPxx001	meyeni	3.19285624442444e-53
simplex	ZPxx001	montanus_NORTH	9.76822963844517e-48
simplex	ZPxx001	montanus_PALAWAN	2.82595131945482e-53
simplex	ZPxx001	montanus_SOUTH	1.24831131545304e-61
simplex	ZPxx001	nigrorum	4.91488617556006e-80
simplex	ZPxx001	palpebrosus	0
simplex	ZPxx001	simplex	1
simplex	ZPxx002	erythropleurus	2.18519181960549e-138
simplex	ZPxx002	everetti	4.163605582873e-86
simplex	ZPxx002	japonicus	3.2029706569014e-47
simplex	ZPxx002	japonicus_alani	1.34980622891735e-46
simplex	ZPxx002	meyeni	3.08441598268157e-47
simplex	ZPxx002	montanus_NORTH	2.22660089412488e-40
simplex	ZPxx002	montanus_PALAWAN	1.09689783518174e-46
simplex	ZPxx002	montanus_SOUTH	2.75234518216155e-58
simplex	ZPxx002	nigrorum	1.7327350283601e-76
simplex	ZPxx002	palpebrosus	0
simplex	ZPxx002	simplex	1
meyeni	ZMxx002	erythropleurus	3.43939916478865e-152
meyeni	ZMxx002	everetti	8.16587153612784e-36
meyeni	ZMxx002	japonicus	2.53174594560341e-11
meyeni	ZMxx002	japonicus_alani	1.05621040129029e-11
meyeni	ZMxx002	meyeni	0.881809161191354
meyeni	ZMxx002	montanus_NORTH	0.106259925045373
meyeni	ZMxx002	montanus_PALAWAN	0.0116064939983851
meyeni	ZMxx002	montanus_SOUTH	0.000324419729008675
meyeni	ZMxx002	nigrorum	2.67539580054884e-24
meyeni	ZMxx002	palpebrosus	0
meyeni	ZMxx002	simplex	2.4265000835012e-49
meyeni	ZMxx003	erythropleurus	5.58752301088868e-155
meyeni	ZMxx003	everetti	3.05626187719024e-37
meyeni	ZMxx003	japonicus	5.1232305708534e-09
meyeni	ZMxx003	japonicus_alani	2.10411618991125e-09
meyeni	ZMxx003	meyeni	0.834704211010758
meyeni	ZMxx003	montanus_NORTH	0.161611640405697
meyeni	ZMxx003	montanus_PALAWAN	0.00367483979907362
meyeni	ZMxx003	montanus_SOUTH	9.30155712421393e-06
meyeni	ZMxx003	nigrorum	6.42972001240849e-26
meyeni	ZMxx003	palpebrosus	0
meyeni	ZMxx003	simplex	5.12166642121502e-48
meyeni	ZMxx004	erythropleurus	1.91933132667283e-152
meyeni	ZMxx004	everetti	8.73173686103733e-39
meyeni	ZMxx004	japonicus	5.17298103850298e-08
meyeni	ZMxx004	japonicus_alani	2.37765816655966e-08
meyeni	ZMxx004	meyeni	0.680213793257515
meyeni	ZMxx004	montanus_NORTH	0.316583408049248
meyeni	ZMxx004	montanus_PALAWAN	0.00320123772985985
meyeni	ZMxx004	montanus_SOUTH	1.48545698559626e-06
meyeni	ZMxx004	nigrorum	2.24196563512006e-27
meyeni	ZMxx004	palpebrosus	0
meyeni	ZMxx004	simplex	7.8326367936862e-45
meyeni	ZMxx005	erythropleurus	2.04799496989089e-149
meyeni	ZMxx005	everetti	2.61460155909774e-37
meyeni	ZMxx005	japonicus	1.21530439228825e-08
meyeni	ZMxx005	japonicus_alani	5.98681458454148e-09
meyeni	ZMxx005	meyeni	0.594812295472234
meyeni	ZMxx005	montanus_NORTH	0.400064821297308
meyeni	ZMxx005	montanus_PALAWAN	0.00511985186751778
meyeni	ZMxx005	montanus_SOUTH	3.01322308173681e-06
meyeni	ZMxx005	nigrorum	4.05431536667852e-26
meyeni	ZMxx005	palpebrosus	0
meyeni	ZMxx005	simplex	7.63177729552878e-43
meyeni	ZMxx006	erythropleurus	1.12923337505754e-152
meyeni	ZMxx006	everetti	2.94338332687158e-38
meyeni	ZMxx006	japonicus	2.5880610297208e-08
meyeni	ZMxx006	japonicus_alani	1.15782114169091e-08
meyeni	ZMxx006	meyeni	0.734222080643409
meyeni	ZMxx006	montanus_NORTH	0.262116637662822
meyeni	ZMxx006	montanus_PALAWAN	0.00365845273852081
meyeni	ZMxx006	montanus_SOUTH	2.79149642702486e-06
meyeni	ZMxx006	nigrorum	7.1768056882325e-27
meyeni	ZMxx006	palpebrosus	0
meyeni	ZMxx006	simplex	1.80344197903712e-46
montanus_SOUTH	ZMOxx001	erythropleurus	9.85655793746569e-122
montanus_SOUTH	ZMOxx001	everetti	2.58430614304631e-33
montanus_SOUTH	ZMOxx001	japonicus	3.69718082478354e-29
montanus_SOUTH	ZMOxx001	japonicus_alani	2.76570170892676e-29
montanus_SOUTH	ZMOxx001	meyeni	6.67276991582066e-06
montanus_SOUTH	ZMOxx001	montanus_NORTH	6.62145536734046e-07
montanus_SOUTH	ZMOxx001	montanus_PALAWAN	0.000679654115928389
montanus_SOUTH	ZMOxx001	montanus_SOUTH	0.999313010968619
montanus_SOUTH	ZMOxx001	nigrorum	1.50606661604026e-20
montanus_SOUTH	ZMOxx001	palpebrosus	0
montanus_SOUTH	ZMOxx001	simplex	1.81202390497267e-60
montanus_SOUTH	ZMOxx002	erythropleurus	2.32724501178581e-120
montanus_SOUTH	ZMOxx002	everetti	2.02045951943111e-33
montanus_SOUTH	ZMOxx002	japonicus	2.04678198596213e-29
montanus_SOUTH	ZMOxx002	japonicus_alani	1.59669455516143e-29
montanus_SOUTH	ZMOxx002	meyeni	5.33331182583315e-06
montanus_SOUTH	ZMOxx002	montanus_NORTH	6.57431364422798e-07
montanus_SOUTH	ZMOxx002	montanus_PALAWAN	0.000706422294131744
montanus_SOUTH	ZMOxx002	montanus_SOUTH	0.999287586962678
montanus_SOUTH	ZMOxx002	nigrorum	1.26724408786058e-20
montanus_SOUTH	ZMOxx002	palpebrosus	0
montanus_SOUTH	ZMOxx002	simplex	2.12101185018848e-59
montanus_SOUTH	ZMOxx003	erythropleurus	5.56799267168475e-123
montanus_SOUTH	ZMOxx003	everetti	1.32864096517456e-32
montanus_SOUTH	ZMOxx003	japonicus	1.92114152037508e-22
montanus_SOUTH	ZMOxx003	japonicus_alani	1.45955468299111e-22
montanus_SOUTH	ZMOxx003	meyeni	0.00312245065215548
montanus_SOUTH	ZMOxx003	montanus_NORTH	0.001047378001852
montanus_SOUTH	ZMOxx003	montanus_PALAWAN	0.053711370163467
montanus_SOUTH	ZMOxx003	montanus_SOUTH	0.942118801182526
montanus_SOUTH	ZMOxx003	nigrorum	2.5925847045551e-20
montanus_SOUTH	ZMOxx003	palpebrosus	0
montanus_SOUTH	ZMOxx003	simplex	4.60098645163186e-52
montanus_SOUTH	ZMOxx005	erythropleurus	5.11366806653079e-120
montanus_SOUTH	ZMOxx005	everetti	1.35764584049195e-33
montanus_SOUTH	ZMOxx005	japonicus	2.75118249300662e-26
montanus_SOUTH	ZMOxx005	japonicus_alani	2.19620433059356e-26
montanus_SOUTH	ZMOxx005	meyeni	8.86880150924163e-05
montanus_SOUTH	ZMOxx005	montanus_NORTH	1.89366730113426e-05
montanus_SOUTH	ZMOxx005	montanus_PALAWAN	0.00587891344722824
montanus_SOUTH	ZMOxx005	montanus_SOUTH	0.994013461864668
montanus_SOUTH	ZMOxx005	nigrorum	6.89479555534654e-21
montanus_SOUTH	ZMOxx005	palpebrosus	0
montanus_SOUTH	ZMOxx005	simplex	5.80617083210293e-57
montanus_NORTH	ZMOha001	erythropleurus	2.8891613260606e-147
montanus_NORTH	ZMOha001	everetti	2.9502222078929e-40
montanus_NORTH	ZMOha001	japonicus	3.97386244186987e-05
montanus_NORTH	ZMOha001	japonicus_alani	2.43600359138769e-05
montanus_NORTH	ZMOha001	meyeni	0.114083309373271
montanus_NORTH	ZMOha001	montanus_NORTH	0.885430837546645
montanus_NORTH	ZMOha001	montanus_PALAWAN	0.000421753514556742
montanus_NORTH	ZMOha001	montanus_SOUTH	9.05195116051414e-10
montanus_NORTH	ZMOha001	nigrorum	1.62276073050274e-29
montanus_NORTH	ZMOha001	palpebrosus	0
montanus_NORTH	ZMOha001	simplex	6.49322303782892e-33
montanus_NORTH	ZMOwh002	erythropleurus	1.80882840700274e-149
montanus_NORTH	ZMOwh002	everetti	6.53737510223109e-38
montanus_NORTH	ZMOwh002	japonicus	1.93530300016563e-07
montanus_NORTH	ZMOwh002	japonicus_alani	9.98598318299758e-08
montanus_NORTH	ZMOwh002	meyeni	0.430688107239005
montanus_NORTH	ZMOwh002	montanus_NORTH	0.56680338221793
montanus_NORTH	ZMOwh002	montanus_PALAWAN	0.00250794170736765
montanus_NORTH	ZMOwh002	montanus_SOUTH	2.75445565860459e-07
montanus_NORTH	ZMOwh002	nigrorum	6.36637055403957e-27
montanus_NORTH	ZMOwh002	palpebrosus	0
montanus_NORTH	ZMOwh002	simplex	8.66969925401277e-40
montanus_NORTH	ZMOwh003	erythropleurus	1.39146207991447e-137
montanus_NORTH	ZMOwh003	everetti	4.47468159528824e-35
montanus_NORTH	ZMOwh003	japonicus	1.36280549078842e-13
montanus_NORTH	ZMOwh003	japonicus_alani	7.97313275753587e-14
montanus_NORTH	ZMOwh003	meyeni	0.606891245066165
montanus_NORTH	ZMOwh003	montanus_NORTH	0.25754738745129
montanus_NORTH	ZMOwh003	montanus_PALAWAN	0.128547171739644
montanus_NORTH	ZMOwh003	montanus_SOUTH	0.0070141957426852
montanus_NORTH	ZMOwh003	nigrorum	3.11695001190289e-23
montanus_NORTH	ZMOwh003	palpebrosus	0
montanus_NORTH	ZMOwh003	simplex	6.56131378899841e-47
montanus_NORTH	ZMOwh004	erythropleurus	6.03334102855605e-142
montanus_NORTH	ZMOwh004	everetti	1.66856424765843e-34
montanus_NORTH	ZMOwh004	japonicus	5.14384209728447e-13
montanus_NORTH	ZMOwh004	japonicus_alani	2.69648897389261e-13
montanus_NORTH	ZMOwh004	meyeni	0.724139767722628
montanus_NORTH	ZMOwh004	montanus_NORTH	0.203610714781571
montanus_NORTH	ZMOwh004	montanus_PALAWAN	0.068630237089472
montanus_NORTH	ZMOwh004	montanus_SOUTH	0.00361928040554529
montanus_NORTH	ZMOwh004	nigrorum	6.71247729008236e-23
montanus_NORTH	ZMOwh004	palpebrosus	0
montanus_NORTH	ZMOwh004	simplex	1.22314639634811e-47
montanus_NORTH	ZMOwh005	erythropleurus	8.65271976559238e-138
montanus_NORTH	ZMOwh005	everetti	5.17503366474923e-37
montanus_NORTH	ZMOwh005	japonicus	2.2596764387444e-10
montanus_NORTH	ZMOwh005	japonicus_alani	1.50464014952963e-10
montanus_NORTH	ZMOwh005	meyeni	0.268560556608324
montanus_NORTH	ZMOwh005	montanus_NORTH	0.711477481635511
montanus_NORTH	ZMOwh005	montanus_PALAWAN	0.0199499080709803
montanus_NORTH	ZMOwh005	montanus_SOUTH	1.20533087529785e-05
montanus_NORTH	ZMOwh005	nigrorum	1.21782342951475e-25
montanus_NORTH	ZMOwh005	palpebrosus	0
montanus_NORTH	ZMOwh005	simplex	4.31891451883949e-38
montanus_NORTH	ZMOwh006	erythropleurus	1.36381028321826e-140
montanus_NORTH	ZMOwh006	everetti	2.06150496679192e-35
montanus_NORTH	ZMOwh006	japonicus	1.50542759562956e-12
montanus_NORTH	ZMOwh006	japonicus_alani	8.37165474127058e-13
montanus_NORTH	ZMOwh006	meyeni	0.650225989387011
montanus_NORTH	ZMOwh006	montanus_NORTH	0.282950147827793
montanus_NORTH	ZMOwh006	montanus_PALAWAN	0.0653117197137563
montanus_NORTH	ZMOwh006	montanus_SOUTH	0.00151214306909692
montanus_NORTH	ZMOwh006	nigrorum	9.96396679442485e-24
montanus_NORTH	ZMOwh006	palpebrosus	0
montanus_NORTH	ZMOwh006	simplex	4.69428664154342e-46
montanus_SOUTH	ZMOvu002	erythropleurus	4.47484656978958e-120
montanus_SOUTH	ZMOvu002	everetti	2.73983470422207e-33
montanus_SOUTH	ZMOvu002	japonicus	3.76620785467169e-29
montanus_SOUTH	ZMOvu002	japonicus_alani	2.9547061798812e-29
montanus_SOUTH	ZMOvu002	meyeni	6.68088136373163e-06
montanus_SOUTH	ZMOvu002	montanus_NORTH	8.77841769073831e-07
montanus_SOUTH	ZMOvu002	montanus_PALAWAN	0.000863597740322717
montanus_SOUTH	ZMOvu002	montanus_SOUTH	0.999128843536545
montanus_SOUTH	ZMOvu002	nigrorum	1.57885831721524e-20
montanus_SOUTH	ZMOvu002	palpebrosus	0
montanus_SOUTH	ZMOvu002	simplex	2.26404306593508e-59
montanus_SOUTH	ZMOvu003	erythropleurus	1.51104070029936e-119
montanus_SOUTH	ZMOvu003	everetti	5.23662451253588e-33
montanus_SOUTH	ZMOvu003	japonicus	7.5200681049646e-31
montanus_SOUTH	ZMOvu003	japonicus_alani	5.88992738170534e-31
montanus_SOUTH	ZMOvu003	meyeni	1.39028622151128e-06
montanus_SOUTH	ZMOvu003	montanus_NORTH	1.39751194679965e-07
montanus_SOUTH	ZMOvu003	montanus_PALAWAN	0.000288753785974837
montanus_SOUTH	ZMOvu003	montanus_SOUTH	0.999709716176609
montanus_SOUTH	ZMOvu003	nigrorum	3.14940073030706e-20
montanus_SOUTH	ZMOvu003	palpebrosus	0
montanus_SOUTH	ZMOvu003	simplex	2.15060533575106e-61
montanus_SOUTH	ZMOvu004	erythropleurus	3.62222357333175e-118
montanus_SOUTH	ZMOvu004	everetti	8.07985989454732e-34
montanus_SOUTH	ZMOvu004	japonicus	1.99275688349639e-26
montanus_SOUTH	ZMOvu004	japonicus_alani	1.67983044043854e-26
montanus_SOUTH	ZMOvu004	meyeni	7.76750106397783e-05
montanus_SOUTH	ZMOvu004	montanus_NORTH	2.20516589261495e-05
montanus_SOUTH	ZMOvu004	montanus_PALAWAN	0.00698326722832147
montanus_SOUTH	ZMOvu004	montanus_SOUTH	0.992917006102113
montanus_SOUTH	ZMOvu004	nigrorum	4.66932756702489e-21
montanus_SOUTH	ZMOvu004	palpebrosus	0
montanus_SOUTH	ZMOvu004	simplex	7.15101046042023e-56
montanus_SOUTH	ZMOvu005	erythropleurus	3.30173503267872e-116
montanus_SOUTH	ZMOvu005	everetti	4.79757026792993e-33
montanus_SOUTH	ZMOvu005	japonicus	5.5890049644482e-25
montanus_SOUTH	ZMOvu005	japonicus_alani	5.04485011590928e-25
montanus_SOUTH	ZMOvu005	meyeni	0.000295621809869361
montanus_SOUTH	ZMOvu005	montanus_NORTH	0.000170874268017861
montanus_SOUTH	ZMOvu005	montanus_PALAWAN	0.0248760767680669
montanus_SOUTH	ZMOvu005	montanus_SOUTH	0.974657427154046
montanus_SOUTH	ZMOvu005	nigrorum	1.58237506619787e-20
montanus_SOUTH	ZMOvu005	palpebrosus	0
montanus_SOUTH	ZMOvu005	simplex	9.01183132986241e-52
montanus_SOUTH	ZMOmo001	erythropleurus	1.86786341094399e-125
montanus_SOUTH	ZMOmo001	everetti	1.54009278525503e-36
montanus_SOUTH	ZMOmo001	japonicus	6.61714893651626e-13
montanus_SOUTH	ZMOmo001	japonicus_alani	5.86646445088058e-13
montanus_SOUTH	ZMOmo001	meyeni	0.111181593053113
montanus_SOUTH	ZMOmo001	montanus_NORTH	0.788648949579469
montanus_SOUTH	ZMOmo001	montanus_PALAWAN	0.100012734419405
montanus_SOUTH	ZMOmo001	montanus_SOUTH	0.000156722946763673
montanus_SOUTH	ZMOmo001	nigrorum	7.74314369726716e-25
montanus_SOUTH	ZMOmo001	palpebrosus	0
montanus_SOUTH	ZMOmo001	simplex	2.923222329073e-36
montanus_PALAWAN	ZMOpa001	erythropleurus	3.4967641077233e-127
montanus_PALAWAN	ZMOpa001	everetti	6.20956756528621e-35
montanus_PALAWAN	ZMOpa001	japonicus	2.23148285036315e-15
montanus_PALAWAN	ZMOpa001	japonicus_alani	1.66531693085179e-15
montanus_PALAWAN	ZMOpa001	meyeni	0.269550751686574
montanus_PALAWAN	ZMOpa001	montanus_NORTH	0.276667417624872
montanus_PALAWAN	ZMOpa001	montanus_PALAWAN	0.419355491216139
montanus_PALAWAN	ZMOpa001	montanus_SOUTH	0.0344263394724104
montanus_PALAWAN	ZMOpa001	nigrorum	7.94183911319465e-23
montanus_PALAWAN	ZMOpa001	palpebrosus	0
montanus_PALAWAN	ZMOpa001	simplex	4.39440742185494e-46
montanus_PALAWAN	ZMOpa002	erythropleurus	1.2997074642545e-124
montanus_PALAWAN	ZMOpa002	everetti	7.87275207418796e-34
montanus_PALAWAN	ZMOpa002	japonicus	6.2835130970049e-18
montanus_PALAWAN	ZMOpa002	japonicus_alani	4.81890950537222e-18
montanus_PALAWAN	ZMOpa002	meyeni	0.106131652667949
montanus_PALAWAN	ZMOpa002	montanus_NORTH	0.0778099760559903
montanus_PALAWAN	ZMOpa002	montanus_PALAWAN	0.480473228219055
montanus_PALAWAN	ZMOpa002	montanus_SOUTH	0.335585143057006
montanus_PALAWAN	ZMOpa002	nigrorum	1.34791975328823e-21
montanus_PALAWAN	ZMOpa002	palpebrosus	0
montanus_PALAWAN	ZMOpa002	simplex	3.82541226857027e-47
nigrorum	ZNni001	erythropleurus	3.36020201202898e-142
nigrorum	ZNni001	everetti	0.884617028717361
nigrorum	ZNni001	japonicus	1.3834696108077e-55
nigrorum	ZNni001	japonicus_alani	8.2501324984262e-56
nigrorum	ZNni001	meyeni	2.23761875259068e-34
nigrorum	ZNni001	montanus_NORTH	3.71519578064301e-34
nigrorum	ZNni001	montanus_PALAWAN	1.81087948457209e-32
nigrorum	ZNni001	montanus_SOUTH	3.10199717573661e-30
nigrorum	ZNni001	nigrorum	0.115382971282639
nigrorum	ZNni001	palpebrosus	0
nigrorum	ZNni001	simplex	7.56684924899897e-81
erythropleurus	ZERxx002	erythropleurus	1
erythropleurus	ZERxx002	everetti	2.38611808350772e-177
erythropleurus	ZERxx002	japonicus	5.88695191352677e-245
erythropleurus	ZERxx002	japonicus_alani	2.78786379012541e-242
erythropleurus	ZERxx002	meyeni	9.0981193942778e-176
erythropleurus	ZERxx002	montanus_NORTH	5.73962783654527e-167
erythropleurus	ZERxx002	montanus_PALAWAN	1.88081459583276e-149
erythropleurus	ZERxx002	montanus_SOUTH	4.50768219396143e-138
erythropleurus	ZERxx002	nigrorum	7.25610190319178e-159
erythropleurus	ZERxx002	palpebrosus	0
erythropleurus	ZERxx002	simplex	5.61184995295797e-191
erythropleurus	ZERxx004	erythropleurus	1
erythropleurus	ZERxx004	everetti	1.09934480670237e-170
erythropleurus	ZERxx004	japonicus	4.41115303061567e-234
erythropleurus	ZERxx004	japonicus_alani	1.83343355578437e-231
erythropleurus	ZERxx004	meyeni	1.25496642819584e-167
erythropleurus	ZERxx004	montanus_NORTH	8.58692362796238e-159
erythropleurus	ZERxx004	montanus_PALAWAN	3.51589097269306e-142
erythropleurus	ZERxx004	montanus_SOUTH	8.12781873253285e-132
erythropleurus	ZERxx004	nigrorum	1.5851269974563e-152
erythropleurus	ZERxx004	palpebrosus	0
erythropleurus	ZERxx004	simplex	1.77812555299337e-180
erythropleurus	ZERxx005	erythropleurus	1
erythropleurus	ZERxx005	everetti	1.94383865357713e-164
erythropleurus	ZERxx005	japonicus	7.58575572085505e-228
erythropleurus	ZERxx005	japonicus_alani	2.63866105231687e-225
erythropleurus	ZERxx005	meyeni	4.35684384004321e-161
erythropleurus	ZERxx005	montanus_NORTH	1.03477291802993e-152
erythropleurus	ZERxx005	montanus_PALAWAN	5.19574830639127e-136
erythropleurus	ZERxx005	montanus_SOUTH	3.86282410030488e-125
erythropleurus	ZERxx005	nigrorum	3.47420199390167e-146
erythropleurus	ZERxx005	palpebrosus	0
erythropleurus	ZERxx005	simplex	1.02324447592028e-176
simplex	Zsim23588	erythropleurus	4.19898589927607e-169
simplex	Zsim23588	everetti	1.06193388448368e-92
simplex	Zsim23588	japonicus	2.80374182461875e-61
simplex	Zsim23588	japonicus_alani	6.72792951568629e-61
simplex	Zsim23588	meyeni	2.50866977944283e-55
simplex	Zsim23588	montanus_NORTH	5.21159249081999e-50
simplex	Zsim23588	montanus_PALAWAN	2.02392043032422e-55
simplex	Zsim23588	montanus_SOUTH	2.88524329562275e-63
simplex	Zsim23588	nigrorum	1.33857379774195e-82
simplex	Zsim23588	palpebrosus	0
simplex	Zsim23588	simplex	1
simplex	Zsim28142	erythropleurus	1.64187605949069e-172
simplex	Zsim28142	everetti	8.64257770807126e-96
simplex	Zsim28142	japonicus	2.57838006982131e-61
simplex	Zsim28142	japonicus_alani	6.20568943680045e-61
simplex	Zsim28142	meyeni	5.31902448826929e-57
simplex	Zsim28142	montanus_NORTH	1.67228941093149e-51
simplex	Zsim28142	montanus_PALAWAN	2.06052548961654e-57
simplex	Zsim28142	montanus_SOUTH	5.06741762435109e-66
simplex	Zsim28142	nigrorum	9.7128682431938e-86
simplex	Zsim28142	palpebrosus	0
simplex	Zsim28142	simplex	1
palpebrosus	Zsim30897	erythropleurus	0
palpebrosus	Zsim30897	everetti	0
palpebrosus	Zsim30897	japonicus	0
palpebrosus	Zsim30897	japonicus_alani	0
palpebrosus	Zsim30897	meyeni	0
palpebrosus	Zsim30897	montanus_NORTH	0
palpebrosus	Zsim30897	montanus_PALAWAN	0
palpebrosus	Zsim30897	montanus_SOUTH	0
palpebrosus	Zsim30897	nigrorum	0
palpebrosus	Zsim30897	palpebrosus	1
palpebrosus	Zsim30897	simplex	0
palpebrosus	Zpal23498	erythropleurus	0
palpebrosus	Zpal23498	everetti	0
palpebrosus	Zpal23498	japonicus	0
palpebrosus	Zpal23498	japonicus_alani	0
palpebrosus	Zpal23498	meyeni	0
palpebrosus	Zpal23498	montanus_NORTH	0
palpebrosus	Zpal23498	montanus_PALAWAN	0
palpebrosus	Zpal23498	montanus_SOUTH	0
palpebrosus	Zpal23498	nigrorum	0
palpebrosus	Zpal23498	palpebrosus	1
palpebrosus	Zpal23498	simplex	0
palpebrosus	Zpal23522	erythropleurus	0
palpebrosus	Zpal23522	everetti	0
palpebrosus	Zpal23522	japonicus	0
palpebrosus	Zpal23522	japonicus_alani	0
palpebrosus	Zpal23522	meyeni	0
palpebrosus	Zpal23522	montanus_NORTH	0
palpebrosus	Zpal23522	montanus_PALAWAN	0
palpebrosus	Zpal23522	montanus_SOUTH	0
palpebrosus	Zpal23522	nigrorum	0
palpebrosus	Zpal23522	palpebrosus	1
palpebrosus	Zpal23522	simplex	0
montanus_SOUTH	Zmon20893	erythropleurus	8.51763081328984e-113
montanus_SOUTH	Zmon20893	everetti	3.99648722144682e-34
montanus_SOUTH	Zmon20893	japonicus	1.07915389755427e-35
montanus_SOUTH	Zmon20893	japonicus_alani	9.92423720947225e-36
montanus_SOUTH	Zmon20893	meyeni	1.56450110286914e-08
montanus_SOUTH	Zmon20893	montanus_NORTH	1.70339613224936e-09
montanus_SOUTH	Zmon20893	montanus_PALAWAN	2.7539050540551e-05
montanus_SOUTH	Zmon20893	montanus_SOUTH	0.999972443601052
montanus_SOUTH	Zmon20893	nigrorum	7.1912239179735e-21
montanus_SOUTH	Zmon20893	palpebrosus	0
montanus_SOUTH	Zmon20893	simplex	6.21472465300969e-64
montanus_SOUTH	Zmon20892	erythropleurus	3.48164741167549e-114
montanus_SOUTH	Zmon20892	everetti	2.30919308163564e-34
montanus_SOUTH	Zmon20892	japonicus	2.61403038728915e-32
montanus_SOUTH	Zmon20892	japonicus_alani	2.35338961841364e-32
montanus_SOUTH	Zmon20892	meyeni	3.36931846952961e-07
montanus_SOUTH	Zmon20892	montanus_NORTH	5.17123461728166e-08
montanus_SOUTH	Zmon20892	montanus_PALAWAN	0.000217823103206005
montanus_SOUTH	Zmon20892	montanus_SOUTH	0.999781788252601
montanus_SOUTH	Zmon20892	nigrorum	3.35274876217274e-21
montanus_SOUTH	Zmon20892	palpebrosus	0
montanus_SOUTH	Zmon20892	simplex	7.29995332418961e-62
montanus_SOUTH	Zmon20902	erythropleurus	3.70241958393734e-115
montanus_SOUTH	Zmon20902	everetti	4.9877482490219e-34
montanus_SOUTH	Zmon20902	japonicus	4.7462862431424e-31
montanus_SOUTH	Zmon20902	japonicus_alani	4.18410518595167e-31
montanus_SOUTH	Zmon20902	meyeni	1.0712373228618e-06
montanus_SOUTH	Zmon20902	montanus_NORTH	1.80780419611426e-07
montanus_SOUTH	Zmon20902	montanus_PALAWAN	0.000444590121606337
montanus_SOUTH	Zmon20902	montanus_SOUTH	0.999554157860651
montanus_SOUTH	Zmon20902	nigrorum	5.35408855283723e-21
montanus_SOUTH	Zmon20902	palpebrosus	0
montanus_SOUTH	Zmon20902	simplex	6.73114643733517e-61
montanus_SOUTH	Zmon20909	erythropleurus	1.80402733457035e-113
montanus_SOUTH	Zmon20909	everetti	3.17723035675125e-34
montanus_SOUTH	Zmon20909	japonicus	1.48910979542659e-32
montanus_SOUTH	Zmon20909	japonicus_alani	1.36892225373343e-32
montanus_SOUTH	Zmon20909	meyeni	2.7238738445114e-07
montanus_SOUTH	Zmon20909	montanus_NORTH	4.66450235278009e-08
montanus_SOUTH	Zmon20909	montanus_PALAWAN	0.000206829409205095
montanus_SOUTH	Zmon20909	montanus_SOUTH	0.999792851558387
montanus_SOUTH	Zmon20909	nigrorum	4.38153805142234e-21
montanus_SOUTH	Zmon20909	palpebrosus	0
