Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
68	0.017350	0.003171	0.005621	0.001385	-10418.923
70	0.019528	0.003569	0.006594	0.001496	-10400.240
72	0.018674	0.003569	0.006414	0.001480	-10407.997
74	0.017982	0.003437	0.006173	0.001426	-10406.692
76	0.017982	0.003437	0.005824	0.001512	-10402.229
78	0.016360	0.002768	0.005518	0.001321	-10383.530
80	0.016360	0.002768	0.005518	0.001321	-10390.862
82	0.016806	0.002768	0.005144	0.001417	-10401.844
84	0.016806	0.002768	0.004713	0.001334	-10410.938
86	0.016806	0.002768	0.004713	0.001334	-10392.312
88	0.016637	0.002740	0.004671	0.001319	-10391.525
90	0.015876	0.002740	0.004812	0.001281	-10395.279
92	0.014109	0.002435	0.004061	0.001198	-10403.291
94	0.016178	0.002792	0.004977	0.001286	-10406.676
96	0.016566	0.002859	0.004685	0.001432	-10424.004
98	0.014899	0.002571	0.004214	0.001288	-10430.063
100	0.016266	0.002807	0.004996	0.001319	-10412.980
102	0.016537	0.002854	0.005079	0.001341	-10418.203
104	0.014607	0.002521	0.003623	0.001258	-10425.869
106	0.014497	0.002521	0.004662	0.001194	-10438.637
108	0.014497	0.002521	0.004662	0.001194	-10425.238
110	0.013828	0.002405	0.004580	0.001106	-10440.288
112	0.015749	0.002739	0.005127	0.001282	-10427.363
114	0.015749	0.002739	0.005127	0.001282	-10416.649
116	0.015749	0.002739	0.004602	0.001233	-10430.903
118	0.015749	0.002739	0.004676	0.001213	-10429.206
120	0.013427	0.002335	0.003853	0.001070	-10416.648
122	0.014613	0.002541	0.004031	0.001212	-10394.007
124	0.014613	0.002541	0.003492	0.001212	-10421.237
126	0.015179	0.002541	0.003492	0.001212	-10426.712
128	0.015607	0.002541	0.003492	0.001212	-10406.120
130	0.015607	0.002541	0.003555	0.001190	-10417.254
132	0.016989	0.002766	0.003870	0.001296	-10440.153
134	0.016242	0.002766	0.003986	0.001258	-10430.998
136	0.012808	0.002181	0.002990	0.001043	-10417.291
138	0.012366	0.002106	0.002887	0.001007	-10412.033
140	0.012366	0.002106	0.002887	0.001007	-10412.731
142	0.012366	0.002106	0.002887	0.001007	-10407.088
144	0.013886	0.002365	0.003241	0.001130	-10429.668
146	0.013619	0.002153	0.003100	0.000980	-10416.935
148	0.015562	0.002460	0.003542	0.001120	-10424.845
150	0.014865	0.002460	0.003512	0.001129	-10412.233
152	0.014865	0.002460	0.003068	0.001092	-10408.351
154	0.012562	0.002079	0.002593	0.000923	-10417.537
156	0.013713	0.002269	0.003075	0.000928	-10407.142
158	0.013713	0.002269	0.003075	0.000928	-10386.774
160	0.012469	0.002063	0.002796	0.000843	-10396.658
162	0.015150	0.002507	0.003946	0.001038	-10390.254
164	0.015150	0.001464	0.004042	0.001013	-10414.547
166	0.017042	0.001646	0.004392	0.001180	-10404.388
168	0.020501	0.001981	0.005029	0.001491	-10412.280
170	0.017478	0.001689	0.004287	0.001271	-10404.997
172	0.017478	0.001689	0.004287	0.001271	-10414.275
174	0.017478	0.001689	0.004287	0.001271	-10420.593
176	0.021041	0.002033	0.005468	0.001445	-10397.867
178	0.021041	0.002843	0.005468	0.001445	-10411.306
180	0.021041	0.002843	0.005194	0.001521	-10414.394
182	0.021041	0.002843	0.005182	0.001525	-10403.022
184	0.017461	0.002360	0.004300	0.001265	-10391.240
186	0.019493	0.002634	0.004943	0.001372	-10419.559
188	0.019493	0.002634	0.005123	0.001323	-10428.668
190	0.019493	0.002634	0.005068	0.001338	-10420.611
192	0.017047	0.002304	0.004432	0.001170	-10438.196
194	0.019299	0.002608	0.005018	0.001324	-10426.984
196	0.020319	0.002608	0.004794	0.001386	-10440.352
198	0.017193	0.002345	0.004310	0.001246	-10445.211
200	0.017193	0.002345	0.004310	0.001246	-10447.331
202	0.015038	0.002051	0.003770	0.001090	-10433.533
204	0.014711	0.002006	0.003870	0.001016	-10435.067
206	0.014711	0.002006	0.003794	0.001036	-10434.196
208	0.013463	0.001836	0.003444	0.000956	-10402.979
210	0.012844	0.001752	0.003286	0.000912	-10427.497
212	0.017475	0.002383	0.004471	0.001241	-10433.267
214	0.017475	0.002383	0.004733	0.001172	-10440.101
216	0.017369	0.002369	0.004705	0.001165	-10439.075
218	0.017369	0.002369	0.005200	0.001170	-10431.185
220	0.017369	0.002369	0.004224	0.001170	-10447.161
222	0.014930	0.001578	0.003894	0.001060	-10432.146
224	0.014121	0.001409	0.003463	0.000950	-10420.915
226	0.014121	0.001409	0.003463	0.000950	-10420.818
228	0.013528	0.001409	0.003463	0.000950	-10409.381
230	0.014615	0.001522	0.003610	0.001064	-10403.891
232	0.014615	0.002754	0.003610	0.001064	-10393.366
234	0.012942	0.002439	0.003196	0.000942	-10414.254
236	0.012942	0.002439	0.003196	0.000942	-10393.349
238	0.012942	0.002439	0.003065	0.000983	-10404.266
240	0.011751	0.002215	0.002783	0.000892	-10418.591
242	0.011002	0.002215	0.002783	0.000892	-10415.706
244	0.011002	0.002215	0.002783	0.000892	-10401.333
246	0.011002	0.002215	0.002783	0.000892	-10420.179
248	0.011002	0.002215	0.002783	0.000892	-10409.548
250	0.011919	0.002399	0.003015	0.000967	-10396.184
252	0.011919	0.002399	0.003015	0.000967	-10411.566
254	0.011919	0.002399	0.003015	0.000967	-10412.756
256	0.011919	0.002399	0.003048	0.000956	-10405.427
258	0.011919	0.001614	0.003267	0.000892	-10396.170
260	0.011919	0.001614	0.003384	0.000861	-10424.035
262	0.011919	0.001614	0.003183	0.000915	-10410.864
264	0.013004	0.001761	0.003759	0.000923	-10410.759
266	0.014568	0.001973	0.004211	0.001034	-10406.363
268	0.015605	0.001973	0.003713	0.001034	-10384.739
270	0.014989	0.001973	0.003713	0.001034	-10396.283
272	0.014989	0.001973	0.003592	0.001069	-10394.130
274	0.014989	0.001973	0.003605	0.001065	-10409.468
276	0.014989	0.001973	0.003605	0.001065	-10414.855
278	0.014989	0.001973	0.004706	0.001065	-10415.430
280	0.014989	0.001973	0.004868	0.001030	-10408.642
282	0.013232	0.001742	0.003366	0.000909	-10402.859
284	0.013454	0.001771	0.003497	0.000904	-10419.258
286	0.012097	0.001663	0.002947	0.000868	-10400.005
288	0.012097	0.001663	0.002947	0.000868	-10406.601
290	0.012097	0.001663	0.003156	0.000810	-10399.376
292	0.012097	0.001663	0.003156	0.000810	-10409.645
294	0.012097	0.001663	0.003156	0.000810	-10426.682
296	0.012097	0.001663	0.003221	0.000794	-10427.902
298	0.012097	0.001663	0.003221	0.000794	-10431.489
300	0.013722	0.001886	0.003654	0.000900	-10421.955
302	0.012657	0.001886	0.003847	0.000855	-10434.419
304	0.012657	0.001886	0.003847	0.000855	-10408.266
306	0.012657	0.001886	0.003847	0.000855	-10452.585
308	0.019463	0.002812	0.005569	0.001312	-10429.447
310	0.019463	0.002812	0.006197	0.001261	-10424.707
312	0.017366	0.002509	0.005609	0.001109	-10425.561
314	0.016928	0.002445	0.005416	0.001091	-10435.847
316	0.014742	0.002117	0.004573	0.000968	-10415.069
318	0.015165	0.002262	0.004887	0.001035	-10433.216
320	0.017126	0.002494	0.005838	0.001053	-10442.917
322	0.017706	0.002578	0.006036	0.001088	-10444.257
324	0.015975	0.002326	0.005214	0.001026	-10443.561
326	0.016890	0.002459	0.005512	0.001084	-10417.407
328	0.015251	0.002221	0.004724	0.001032	-10436.405
330	0.014002	0.001962	0.004346	0.000875	-10433.057
332	0.013531	0.001962	0.004346	0.000875	-10435.818
334	0.012344	0.001789	0.003965	0.000798	-10419.152
336	0.012344	0.001789	0.003965	0.000798	-10438.466
338	0.011651	0.001689	0.003333	0.000753	-10412.821
340	0.012296	0.001782	0.003518	0.000795	-10424.231
342	0.012296	0.001782	0.003518	0.000795	-10419.454
344	0.012296	0.001782	0.003518	0.000795	-10421.535
346	0.012296	0.001782	0.003083	0.000795	-10424.114
348	0.012296	0.001782	0.003666	0.000795	-10417.624
350	0.011070	0.001605	0.003300	0.000716	-10409.786
352	0.009984	0.001389	0.002857	0.000620	-10417.634
354	0.009878	0.001374	0.002827	0.000613	-10449.598
356	0.010382	0.001445	0.002971	0.000644	-10425.109
358	0.010273	0.001445	0.002971	0.000644	-10414.591
360	0.010273	0.001562	0.002971	0.000644	-10435.582
362	0.010646	0.001619	0.003079	0.000668	-10416.562
364	0.012151	0.001765	0.003357	0.000728	-10425.600
366	0.010122	0.001532	0.002913	0.000632	-10439.050
368	0.010666	0.001775	0.003376	0.000732	-10422.495
370	0.010666	0.001775	0.002697	0.000683	-10395.498
372	0.012235	0.002037	0.003131	0.000774	-10417.399
374	0.012727	0.002037	0.003131	0.000774	-10421.414
376	0.012727	0.001340	0.003208	0.000774	-10402.303
378	0.012727	0.001340	0.003208	0.000774	-10421.775
380	0.011330	0.001795	0.002856	0.000689	-10427.820
382	0.013802	0.002132	0.002550	0.000819	-10420.676
384	0.013802	0.002132	0.002550	0.000819	-10419.176
386	0.016372	0.002529	0.003025	0.000971	-10409.376
388	0.015000	0.002317	0.002772	0.000890	-10444.658
390	0.015000	0.002317	0.002961	0.000833	-10403.436
392	0.016679	0.002576	0.003292	0.000926	-10432.645
394	0.016679	0.002576	0.003742	0.000926	-10462.755
396	0.019009	0.002936	0.004264	0.001056	-10459.173
398	0.020794	0.003212	0.004665	0.001155	-10453.055
400	0.020118	0.003474	0.004665	0.001155	-10471.860
402	0.020118	0.003474	0.004665	0.001155	-10464.093
404	0.016778	0.002897	0.003803	0.000985	-10446.597
406	0.016778	0.002897	0.003803	0.000985	-10453.529
408	0.016778	0.002897	0.003793	0.000956	-10453.269
410	0.017228	0.002975	0.003894	0.000982	-10454.826
412	0.017228	0.002975	0.003894	0.000982	-10439.461
414	0.017228	0.002975	0.003894	0.000982	-10433.138
416	0.018288	0.002975	0.003672	0.001041	-10436.937
418	0.020896	0.003399	0.004111	0.001214	-10424.289
420	0.024544	0.003992	0.004883	0.001411	-10422.533
422	0.019554	0.003181	0.003890	0.001124	-10416.107
424	0.019820	0.003081	0.003621	0.001133	-10427.497
426	0.019820	0.003081	0.003247	0.001133	-10405.448
428	0.019820	0.003081	0.003463	0.001062	-10420.596
430	0.019820	0.003081	0.003247	0.001133	-10430.727
432	0.019820	0.003081	0.003247	0.001133	-10436.154
434	0.019820	0.003081	0.003247	0.001133	-10402.587
436	0.019820	0.003081	0.003275	0.001123	-10423.264
438	0.017512	0.002954	0.003264	0.001036	-10432.293
440	0.016562	0.002793	0.003087	0.000979	-10423.990
442	0.014954	0.002522	0.002787	0.000884	-10424.876
444	0.016298	0.002544	0.002725	0.000920	-10420.724
446	0.016298	0.002544	0.002574	0.000974	-10424.027
448	0.018614	0.002905	0.002940	0.001112	-10421.864
450	0.018614	0.002905	0.002940	0.001112	-10415.636
452	0.017455	0.002724	0.002757	0.001043	-10413.525
454	0.016648	0.002724	0.002757	0.001043	-10420.617
456	0.015817	0.002588	0.002997	0.000991	-10415.812
458	0.017390	0.002846	0.003295	0.001089	-10432.145
460	0.017877	0.002925	0.003392	0.001119	-10419.855
462	0.018419	0.002925	0.003392	0.001119	-10399.849
464	0.018419	0.002925	0.003334	0.001138	-10419.484
466	0.017547	0.002925	0.003334	0.001138	-10405.796
468	0.017547	0.002925	0.003334	0.001138	-10408.032
470	0.015347	0.002559	0.002916	0.000995	-10398.034
472	0.015347	0.002559	0.002789	0.001040	-10405.167
474	0.016198	0.002318	0.003098	0.001043	-10418.272
476	0.016882	0.002307	0.003084	0.001038	-10411.646
478	0.016882	0.002307	0.002968	0.001079	-10402.941
480	0.016882	0.002307	0.002968	0.001079	-10396.422
482	0.015554	0.002125	0.002734	0.000994	-10397.865
484	0.017458	0.002386	0.003069	0.001116	-10401.808
486	0.017458	0.002386	0.002906	0.001178	-10436.082
488	0.017458	0.002386	0.003139	0.001091	-10394.134
490	0.019480	0.002806	0.003356	0.001270	-10407.202
492	0.019325	0.002783	0.003329	0.001260	-10408.315
494	0.019325	0.002783	0.003379	0.001242	-10419.034
496	0.017969	0.002491	0.003072	0.001093	-10408.155
498	0.015569	0.002158	0.003133	0.000986	-10409.723
500	0.017586	0.002438	0.003539	0.001114	-10413.955
502	0.018695	0.002591	0.003847	0.001158	-10424.549
504	0.018695	0.002591	0.003847	0.001158	-10413.484
506	0.017153	0.002378	0.004259	0.001062	-10406.388
508	0.017153	0.002378	0.003999	0.001132	-10410.465
510	0.016075	0.002228	0.003748	0.001060	-10404.732
512	0.016170	0.002241	0.003770	0.001067	-10410.319
514	0.013945	0.001933	0.003251	0.000920	-10417.516
516	0.013945	0.001933	0.003251	0.000920	-10427.138
518	0.012477	0.001729	0.002824	0.000848	-10404.295
520	0.014140	0.001960	0.003200	0.000961	-10425.080
522	0.014140	0.001960	0.003200	0.000961	-10415.421
524	0.014140	0.001960	0.003200	0.000961	-10395.631
526	0.013044	0.001808	0.003639	0.000886	-10420.270
528	0.016835	0.002333	0.004697	0.001144	-10430.321
530	0.016835	0.002333	0.004266	0.001113	-10433.518
532	0.014971	0.002075	0.003616	0.001038	-10431.404
534	0.014971	0.002075	0.003481	0.001078	-10418.408
536	0.014971	0.002075	0.003443	0.001090	-10420.961
538	0.013754	0.002075	0.003443	0.001090	-10426.918
540	0.014450	0.002180	0.003617	0.001145	-10467.665
542	0.015542	0.002345	0.003890	0.001232	-10446.738
544	0.016193	0.002345	0.003890	0.001232	-10445.714
546	0.014616	0.002237	0.003712	0.001175	-10453.674
548	0.013693	0.002096	0.003477	0.001101	-10437.664
550	0.013693	0.002096	0.003717	0.001030	-10425.613
552	0.013693	0.002096	0.003846	0.000996	-10432.111
554	0.012808	0.001961	0.003597	0.000931	-10440.744
556	0.012808	0.001349	0.003597	0.000931	-10431.776
558	0.012808	0.001349	0.003597	0.000931	-10405.367
560	0.012141	0.001279	0.003365	0.000895	-10411.777
562	0.012641	0.001332	0.003503	0.000932	-10431.839
564	0.012641	0.001332	0.003233	0.000857	-10414.567
566	0.012641	0.001332	0.002666	0.000822	-10429.485
568	0.012641	0.001332	0.002666	0.000822	-10436.593
570	0.014046	0.001480	0.002823	0.000958	-10427.637
572	0.014046	0.001480	0.002861	0.000945	-10417.021
574	0.016165	0.001703	0.003304	0.001084	-10446.095
576	0.013606	0.001433	0.002781	0.000913	-10423.148
578	0.013606	0.001433	0.002781	0.000913	-10442.594
580	0.012247	0.001290	0.002503	0.000822	-10437.411
582	0.013773	0.001451	0.002815	0.000924	-10413.665
584	0.013773	0.001451	0.003441	0.000997	-10428.427
586	0.011921	0.001256	0.002979	0.000863	-10425.539
588	0.010841	0.001142	0.002709	0.000785	-10409.670
590	0.008965	0.000945	0.002240	0.000649	-10392.000
592	0.008965	0.000945	0.002240	0.000649	-10395.945
594	0.011339	0.001180	0.002793	0.000812	-10407.187
596	0.012778	0.001330	0.003468	0.000830	-10411.766
598	0.012778	0.001330	0.003145	0.000916	-10405.323
600	0.011266	0.001172	0.002761	0.000811	-10429.943
602	0.011266	0.001172	0.002761	0.000811	-10394.926
604	0.012710	0.001322	0.003535	0.000806	-10388.150
606	0.012710	0.001322	0.003184	0.000895	-10397.452
608	0.012710	0.001322	0.003184	0.000895	-10381.882
610	0.012710	0.001322	0.003184	0.000895	-10401.177
612	0.012710	0.001322	0.003104	0.000918	-10405.860
614	0.012710	0.001322	0.003104	0.000918	-10387.347
616	0.012995	0.001352	0.003173	0.000939	-10397.531
618	0.012995	0.001352	0.003173	0.000939	-10398.152
620	0.012625	0.001314	0.003279	0.000857	-10445.720
622	0.011766	0.001224	0.003056	0.000799	-10424.900
624	0.012266	0.001224	0.003056	0.000799	-10395.792
626	0.012266	0.001224	0.003056	0.000799	-10412.637
628	0.013396	0.001337	0.003377	0.000862	-10406.017
630	0.013396	0.001337	0.003345	0.000870	-10412.983
632	0.013918	0.001389	0.003475	0.000904	-10412.171
634	0.013918	0.001389	0.004032	0.000939	-10399.685
636	0.013750	0.001372	0.003919	0.000943	-10384.005
638	0.013750	0.001372	0.003919	0.000943	-10408.665
640	0.013750	0.001372	0.003903	0.000947	-10398.598
642	0.014947	0.001492	0.004243	0.001029	-10399.346
644	0.013110	0.001308	0.003621	0.000928	-10408.479
646	0.015367	0.001534	0.004245	0.001088	-10407.857
648	0.012966	0.001294	0.003582	0.000918	-10416.706
650	0.015634	0.001560	0.004318	0.001106	-10412.260
652	0.015634	0.001560	0.004515	0.001058	-10411.694
654	0.015634	0.001560	0.004350	0.001098	-10394.497
656	0.016141	0.001611	0.004491	0.001134	-10413.928
658	0.014243	0.001421	0.003963	0.001001	-10429.419
660	0.014243	0.001421	0.003686	0.001076	-10421.819
662	0.014243	0.001421	0.003901	0.001016	-10422.305
664	0.014243	0.001421	0.004311	0.001042	-10420.352
666	0.014243	0.001421	0.004311	0.001042	-10396.643
668	0.016528	0.001565	0.005003	0.001209	-10419.249
670	0.016520	0.001572	0.004872	0.001177	-10430.381
672	0.016520	0.001572	0.004831	0.001187	-10414.169
674	0.018222	0.001734	0.005613	0.001243	-10397.312
676	0.017850	0.001699	0.005430	0.001233	-10406.381
678	0.019372	0.001828	0.005844	0.001327	-10417.695
680	0.019115	0.001804	0.005540	0.001363	-10410.849
682	0.022436	0.002117	0.006777	0.001521	-10414.739
684	0.021050	0.001986	0.006080	0.001427	-10421.588
686	0.022936	0.002164	0.006403	0.001609	-10418.001
688	0.027139	0.002566	0.008059	0.001797	-10420.361
690	0.027139	0.002566	0.007733	0.001872	-10404.465
692	0.026649	0.002566	0.008075	0.001793	-10412.582
694	0.026649	0.003297	0.008075	0.001793	-10412.481
696	0.025311	0.003210	0.007863	0.001746	-10400.407
698	0.030397	0.003855	0.009811	0.002018	-10398.299
700	0.030397	0.003855	0.009548	0.002074	-10405.340
702	0.030397	0.003855	0.009788	0.002023	-10409.924
704	0.025870	0.003374	0.008752	0.001733	-10413.056
706	0.025870	0.003374	0.008752	0.001733	-10406.610
708	0.022064	0.002878	0.006913	0.001596	-10414.706
710	0.025328	0.003303	0.007248	0.001832	-10425.668
712	0.025328	0.003303	0.007248	0.001832	-10429.612
714	0.025328	0.004086	0.006698	0.001831	-10412.498
716	0.025328	0.004086	0.006787	0.001808	-10417.228
718	0.024487	0.004102	0.006903	0.001792	-10428.732
720	0.024487	0.004102	0.007041	0.001756	-10427.664
722	0.025175	0.004103	0.007426	0.001861	-10423.988
724	0.023391	0.003812	0.006932	0.001721	-10428.300
726	0.021249	0.003343	0.005882	0.001560	-10412.827
728	0.021249	0.003343	0.006463	0.001598	-10429.151
730	0.021611	0.003400	0.006780	0.001576	-10427.307
732	0.022649	0.003629	0.007238	0.001683	-10428.183
734	0.022649	0.003629	0.007194	0.001704	-10450.074
736	0.019958	0.003198	0.006386	0.001491	-10421.432
738	0.022697	0.003637	0.007259	0.001696	-10420.575
740	0.022697	0.003637	0.006030	0.001696	-10443.981
742	0.022697	0.003637	0.005768	0.001773	-10410.228
744	0.022697	0.003637	0.006220	0.001644	-10403.457
746	0.022697	0.003637	0.005989	0.001708	-10406.819
748	0.018967	0.003039	0.004852	0.001472	-10409.508
750	0.020635	0.003307	0.005279	0.001601	-10404.759
752	0.020635	0.003307	0.005279	0.001601	-10422.793
754	0.020635	0.003307	0.005279	0.001601	-10414.023
756	0.018619	0.002984	0.004549	0.001513	-10429.285
758	0.018619	0.003784	0.004549	0.001513	-10430.721
760	0.021247	0.003479	0.005192	0.001726	-10428.785
762	0.021247	0.003479	0.005477	0.001636	-10437.503
764	0.019754	0.003235	0.005092	0.001521	-10397.157
766	0.019754	0.003235	0.004930	0.001571	-10399.026
768	0.018825	0.003235	0.005096	0.001520	-10424.711
770	0.017727	0.003402	0.005597	0.001531	-10391.832
772	0.013982	0.002683	0.004415	0.001207	-10421.619
774	0.013982	0.002683	0.004144	0.001286	-10409.445
776	0.015965	0.003064	0.004732	0.001469	-10429.501
778	0.015636	0.003001	0.004952	0.001346	-10400.514
780	0.015636	0.003001	0.004801	0.001389	-10422.485
782	0.015636	0.003001	0.004972	0.001341	-10444.219
784	0.019213	0.003558	0.005896	0.001589	-10446.128
786	0.019390	0.003558	0.005638	0.001662	-10438.298
788	0.021740	0.003989	0.006322	0.001863	-10399.835
790	0.023249	0.004423	0.007285	0.001988	-10404.702
792	0.024311	0.004625	0.008164	0.001940	-10385.711
794	0.020714	0.003941	0.006593	0.001744	-10402.380
796	0.019369	0.003685	0.006079	0.001654	-10413.471
798	0.019666	0.003741	0.006023	0.001721	-10391.844
800	0.021243	0.004949	0.006425	0.001732	-10397.902
802	0.019459	0.003784	0.005055	0.001692	-10401.177
804	0.023046	0.004481	0.005750	0.001977	-10386.309
806	0.020418	0.003970	0.005133	0.001738	-10397.159
808	0.018198	0.003538	0.004595	0.001543	-10406.565
810	0.018198	0.003538	0.004727	0.001499	-10411.726
812	0.018611	0.003538	0.004727	0.001499	-10426.799
814	0.018611	0.002927	0.004727	0.001499	-10439.676
816	0.016945	0.002665	0.004304	0.001365	-10413.645
818	0.016495	0.002665	0.004105	0.001431	-10420.246
820	0.015738	0.002665	0.004105	0.001431	-10439.732
822	0.015738	0.002665	0.004263	0.001378	-10438.929
824	0.015252	0.002583	0.004955	0.001297	-10437.648
826	0.015252	0.002583	0.004643	0.001384	-10421.939
828	0.016571	0.002806	0.005045	0.001504	-10436.229
830	0.014470	0.002450	0.004368	0.001325	-10412.846
832	0.014470	0.002450	0.004297	0.001347	-10418.639
834	0.014470	0.002450	0.004293	0.001348	-10410.840
836	0.014470	0.002450	0.004109	0.001408	-10408.878
838	0.015067	0.002450	0.003939	0.001469	-10436.771
840	0.015067	0.002450	0.003938	0.001469	-10428.551
842	0.015067	0.002450	0.003814	0.001517	-10413.303
844	0.015758	0.002450	0.003814	0.001517	-10411.313
846	0.015758	0.002450	0.003797	0.001524	-10415.813
848	0.015758	0.002450	0.003056	0.001482	-10410.034
850	0.015580	0.002450	0.003056	0.001482	-10423.258
852	0.015580	0.002450	0.003192	0.001419	-10408.728
854	0.015580	0.002450	0.004885	0.001403	-10429.784
856	0.015580	0.002450	0.004671	0.001468	-10435.217
858	0.015581	0.002450	0.005133	0.001468	-10451.343
860	0.016698	0.002450	0.005133	0.001468	-10418.347
862	0.016698	0.002450	0.005133	0.001468	-10413.850
864	0.015369	0.002419	0.004987	0.001472	-10412.658
866	0.015369	0.002419	0.004132	0.001472	-10433.505
868	0.014530	0.002287	0.003907	0.001392	-10405.691
870	0.014530	0.002287	0.003947	0.001378	-10405.400
872	0.014603	0.002287	0.003947	0.001378	-10394.375
874	0.014603	0.002287	0.003995	0.001361	-10397.094
876	0.014425	0.002135	0.003731	0.001271	-10402.169
878	0.014425	0.002135	0.003731	0.001271	-10406.959
880	0.015204	0.002135	0.003336	0.001422	-10410.863
882	0.016816	0.002362	0.003689	0.001572	-10408.764
884	0.018185	0.002554	0.004196	0.001617	-10409.838
886	0.018185	0.002554	0.004196	0.001617	-10394.824
888	0.018185	0.002554	0.004196	0.001617	-10399.419
890	0.016663	0.002340	0.003817	0.001492	-10406.008
892	0.016663	0.002340	0.003817	0.001492	-10412.172
894	0.016663	0.002340	0.003603	0.001581	-10407.568
896	0.015342	0.002232	0.003531	0.001467	-10411.802
898	0.016300	0.003526	0.004236	0.001599	-10392.893
900	0.013666	0.002956	0.003473	0.001371	-10422.998
902	0.013666	0.002956	0.003473	0.001371	-10415.269
904	0.014499	0.002227	0.003473	0.001371	-10429.643
906	0.013049	0.002431	0.003126	0.001233	-10420.564
908	0.013049	0.002431	0.003299	0.001169	-10427.444
910	0.013049	0.001960	0.003125	0.001234	-10440.621
912	0.011685	0.001755	0.002840	0.001089	-10418.995
914	0.012080	0.001957	0.003166	0.001214	-10432.410
916	0.012080	0.001957	0.003315	0.001159	-10425.282
918	0.012980	0.002103	0.003753	0.001182	-10427.160
920	0.012053	0.002103	0.003753	0.001182	-10430.249
922	0.013885	0.002422	0.004556	0.001293	-10413.666
924	0.014531	0.002422	0.004210	0.001399	-10414.675
926	0.014531	0.002422	0.004076	0.001445	-10417.524
928	0.014531	0.002422	0.004076	0.001445	-10429.253
930	0.014556	0.002426	0.003897	0.001516	-10429.374
932	0.014556	0.002426	0.003897	0.001516	-10436.473
934	0.012791	0.002132	0.003410	0.001338	-10423.693
936	0.014647	0.002339	0.002900	0.001519	-10417.846
938	0.013032	0.002081	0.002620	0.001367	-10422.785
940	0.012203	0.002081	0.002556	0.001401	-10406.122
942	0.014090	0.002403	0.003039	0.001571	-10408.376
944	0.014090	0.002403	0.003039	0.001571	-10401.693
946	0.014866	0.002536	0.003313	0.001605	-10416.539
948	0.015613	0.002663	0.003479	0.001685	-10430.483
950	0.015206	0.002593	0.003433	0.001620	-10442.214
952	0.015206	0.002593	0.003349	0.001660	-10425.986
954	0.015966	0.002593	0.003239	0.001717	-10415.712
956	0.015966	0.002593	0.003129	0.001778	-10432.811
958	0.015966	0.002593	0.003211	0.001732	-10414.758
960	0.015142	0.002331	0.002806	0.001601	-10423.080
962	0.015142	0.002331	0.002806	0.001601	-10416.352
964	0.014870	0.002165	0.002435	0.001592	-10420.996
966	0.017172	0.002500	0.002812	0.001838	-10413.991
968	0.017172	0.002500	0.002918	0.001771	-10423.882
970	0.017172	0.002500	0.003002	0.001722	-10409.345
972	0.017172	0.002500	0.003002	0.001722	-10421.189
974	0.018926	0.002351	0.003249	0.001933	-10428.891
976	0.015542	0.001971	0.003554	0.001620	-10413.719
978	0.015542	0.001971	0.003606	0.001597	-10411.549
980	0.016406	0.002064	0.003776	0.001672	-10410.161
982	0.015364	0.002064	0.003818	0.001654	-10399.393
984	0.017207	0.002311	0.004426	0.001790	-10391.951
986	0.016780	0.002311	0.004586	0.001872	-10408.012
988	0.015611	0.002150	0.004266	0.001742	-10419.042
990	0.013287	0.001892	0.003753	0.001532	-10399.850
