Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
2	0.003340	0.002407	0.011986	0.002425	0.003206	0.002159	0.005245	0.002846	0.000839	0.000368	-10430.715
4	0.002956	0.002130	0.010606	0.002146	0.002825	0.002876	0.004642	0.002525	0.000603	0.000326	-10415.193
6	0.003406	0.002455	0.012224	0.002474	0.003322	0.003314	0.007308	0.002866	0.000695	0.000375	-10404.726
8	0.002951	0.002127	0.011821	0.002143	0.002671	0.002240	0.005643	0.002624	0.000680	0.000325	-10438.529
10	0.002951	0.002127	0.011821	0.002143	0.002826	0.002240	0.006524	0.002517	0.000680	0.000325	-10442.059
12	0.002951	0.002127	0.011821	0.002143	0.002916	0.002240	0.005955	0.002460	0.000680	0.000325	-10430.324
14	0.002821	0.002033	0.011296	0.002048	0.002513	0.002140	0.005691	0.002537	0.000650	0.000311	-10452.988
16	0.003264	0.002352	0.013071	0.002370	0.002695	0.002477	0.006585	0.003108	0.000752	0.000360	-10428.926
18	0.003052	0.002200	0.011315	0.002216	0.002660	0.002316	0.006158	0.002790	0.000703	0.000336	-10406.381
20	0.003429	0.002471	0.012711	0.002490	0.003037	0.002602	0.006918	0.003097	0.000790	0.000378	-10432.548
22	0.003429	0.002471	0.012711	0.002490	0.002270	0.003297	0.007166	0.003154	0.000702	0.000371	-10456.286
24	0.002947	0.002124	0.010928	0.002141	0.002706	0.002957	0.005235	0.002795	0.000591	0.000376	-10444.742
26	0.003126	0.002254	0.011593	0.002271	0.003490	0.003137	0.005553	0.002858	0.000627	0.000399	-10453.173
28	0.003126	0.002254	0.011593	0.002271	0.003651	0.002633	0.005553	0.002760	0.000671	0.000399	-10450.146
30	0.003519	0.002537	0.013049	0.002556	0.004005	0.002963	0.006251	0.003168	0.000756	0.000449	-10473.970
32	0.003519	0.002537	0.013049	0.002556	0.003956	0.002963	0.006251	0.003198	0.000756	0.000449	-10473.351
34	0.003519	0.002537	0.013049	0.002556	0.003823	0.002963	0.007106	0.003283	0.000756	0.000449	-10480.777
36	0.003093	0.002229	0.011469	0.002246	0.003272	0.002605	0.006246	0.002946	0.000664	0.000394	-10470.120
38	0.002970	0.002141	0.011013	0.002157	0.003335	0.002501	0.005998	0.002701	0.000638	0.000379	-10446.752
40	0.002931	0.002113	0.009909	0.002129	0.005310	0.002468	0.005919	0.002598	0.000629	0.000374	-10428.484
42	0.002931	0.002113	0.009909	0.002129	0.005310	0.001864	0.005919	0.002598	0.000712	0.000374	-10435.160
44	0.002722	0.001962	0.009204	0.001977	0.004225	0.002127	0.005497	0.002623	0.000603	0.000347	-10432.657
46	0.002722	0.001962	0.009204	0.001977	0.004437	0.002127	0.004975	0.002815	0.000603	0.000347	-10435.897
48	0.002722	0.001962	0.009204	0.001977	0.003619	0.002127	0.004975	0.002766	0.000603	0.000347	-10441.483
50	0.003038	0.002190	0.010033	0.002206	0.004179	0.002373	0.005552	0.003005	0.000673	0.000387	-10455.004
52	0.003038	0.002190	0.010033	0.002206	0.003088	0.002353	0.005552	0.003019	0.000675	0.000387	-10443.286
54	0.003038	0.002190	0.010033	0.002206	0.003077	0.002692	0.005716	0.003028	0.000639	0.000387	-10441.870
56	0.003291	0.002372	0.010869	0.002390	0.004097	0.002706	0.006193	0.003280	0.000714	0.000420	-10423.071
58	0.003417	0.002463	0.012413	0.002482	0.003514	0.002809	0.008000	0.003425	0.000741	0.000436	-10457.050
60	0.002770	0.001351	0.010065	0.002882	0.002760	0.002278	0.006487	0.002848	0.000601	0.000353	-10474.050
62	0.002770	0.001351	0.010065	0.002882	0.002690	0.002278	0.006487	0.002906	0.000601	0.000353	-10436.024
64	0.003472	0.001693	0.012614	0.003612	0.003309	0.002854	0.008129	0.003696	0.000753	0.000443	-10459.399
66	0.003370	0.001643	0.012244	0.003506	0.003448	0.002771	0.008540	0.003392	0.000731	0.000397	-10447.526
68	0.003370	0.001643	0.012244	0.003506	0.002639	0.002771	0.008540	0.003294	0.000731	0.000397	-10439.153
70	0.003374	0.001645	0.012260	0.003510	0.003523	0.002774	0.008551	0.003256	0.000732	0.000398	-10438.923
72	0.003013	0.001469	0.012857	0.003134	0.003222	0.002477	0.009021	0.002854	0.000653	0.000355	-10436.639
74	0.003476	0.001695	0.016055	0.003616	0.003620	0.002354	0.010624	0.003360	0.000827	0.000401	-10431.938
76	0.003475	0.001694	0.015673	0.003614	0.003797	0.002353	0.010620	0.003240	0.000827	0.000401	-10445.432
78	0.003034	0.001479	0.013007	0.003156	0.003521	0.002011	0.007990	0.002704	0.000730	0.000367	-10440.313
80	0.003034	0.001479	0.013007	0.003156	0.004312	0.002011	0.007990	0.002744	0.000730	0.000367	-10429.049
82	0.003034	0.001479	0.013007	0.003156	0.004016	0.002044	0.007990	0.002892	0.000724	0.000367	-10446.803
84	0.003034	0.002820	0.013007	0.003156	0.003879	0.002044	0.007990	0.002969	0.000724	0.000367	-10421.061
86	0.003034	0.002820	0.013007	0.003727	0.003264	0.002044	0.007990	0.002987	0.000724	0.000367	-10435.898
88	0.003211	0.002985	0.013766	0.003944	0.003590	0.002163	0.008457	0.003071	0.000767	0.000389	-10463.388
90	0.003211	0.002985	0.014694	0.003944	0.003944	0.002163	0.008457	0.002864	0.000767	0.000389	-10442.764
92	0.003211	0.002985	0.013637	0.003705	0.003846	0.002489	0.008457	0.002918	0.000717	0.000389	-10434.343
94	0.003173	0.002950	0.013476	0.003661	0.003646	0.002460	0.007732	0.002975	0.000709	0.000384	-10437.412
96	0.003173	0.002127	0.013476	0.003661	0.003696	0.002460	0.006112	0.002945	0.000709	0.000420	-10434.492
98	0.003380	0.002266	0.015343	0.003900	0.003380	0.002620	0.006510	0.002993	0.000755	0.000447	-10431.178
100	0.002822	0.001892	0.012808	0.003256	0.002865	0.002187	0.005435	0.002470	0.000630	0.000373	-10431.911
102	0.002472	0.001657	0.011222	0.003199	0.002403	0.001916	0.004168	0.002236	0.000552	0.000327	-10431.032
104	0.002472	0.002045	0.011222	0.003199	0.002614	0.001916	0.004168	0.002100	0.000552	0.000327	-10424.008
106	0.002388	0.001976	0.010841	0.003091	0.002692	0.001851	0.004027	0.001936	0.000533	0.000316	-10419.257
108	0.002388	0.001812	0.011894	0.003091	0.002522	0.001851	0.004027	0.002031	0.000533	0.000316	-10422.884
110	0.002620	0.001989	0.013049	0.003391	0.002747	0.002031	0.004418	0.002240	0.000585	0.000347	-10413.594
112	0.002620	0.001989	0.012293	0.003418	0.002837	0.002031	0.004418	0.002188	0.000585	0.000347	-10420.442
114	0.002377	0.001804	0.011152	0.003101	0.002909	0.001690	0.004008	0.001817	0.000550	0.000315	-10427.112
116	0.002062	0.001564	0.009672	0.002689	0.001544	0.001466	0.003476	0.001580	0.000477	0.000273	-10417.349
118	0.002062	0.001564	0.009672	0.002689	0.001425	0.001466	0.003476	0.001672	0.000477	0.000273	-10397.777
120	0.002167	0.001830	0.010164	0.002826	0.002222	0.001738	0.003653	0.001902	0.000477	0.000287	-10424.118
122	0.002167	0.001830	0.010164	0.002826	0.002573	0.001738	0.003653	0.001788	0.000477	0.000287	-10419.417
124	0.002319	0.001959	0.010879	0.003025	0.002963	0.001503	0.004672	0.001819	0.000559	0.000307	-10444.424
126	0.002032	0.001717	0.009533	0.002651	0.002431	0.001317	0.004094	0.001669	0.000490	0.000269	-10430.079
128	0.002184	0.001845	0.010253	0.002849	0.001883	0.001416	0.004401	0.001659	0.000527	0.000289	-10419.733
130	0.002184	0.001845	0.010253	0.002749	0.001792	0.001590	0.004401	0.001716	0.000527	0.000289	-10427.830
132	0.002184	0.001845	0.010253	0.002749	0.002020	0.001590	0.004401	0.001582	0.000527	0.000289	-10423.862
134	0.002184	0.001845	0.010253	0.002749	0.001867	0.001590	0.004401	0.001669	0.000527	0.000289	-10434.253
136	0.002184	0.001845	0.010253	0.002749	0.001867	0.001590	0.004401	0.001669	0.000527	0.000289	-10428.960
138	0.001938	0.001637	0.009094	0.002439	0.001656	0.001410	0.004921	0.001480	0.000467	0.000256	-10437.007
140	0.002103	0.001777	0.009872	0.002647	0.001831	0.001531	0.005342	0.001586	0.000507	0.000278	-10433.207
142	0.002275	0.001922	0.010677	0.002863	0.002010	0.001655	0.005444	0.001699	0.000549	0.000319	-10417.078
144	0.002195	0.001855	0.010304	0.002763	0.002087	0.001598	0.006392	0.001561	0.000530	0.000298	-10406.141
146	0.002117	0.001788	0.009937	0.002665	0.002012	0.001541	0.006164	0.001505	0.000511	0.000287	-10415.783
148	0.002117	0.001788	0.009937	0.002665	0.001960	0.001541	0.006060	0.001532	0.000511	0.000276	-10435.179
150	0.002510	0.002121	0.011783	0.003160	0.002363	0.001827	0.007186	0.001796	0.000605	0.000327	-10428.126
152	0.002621	0.002214	0.012302	0.003299	0.002416	0.001907	0.008593	0.001902	0.000632	0.000342	-10439.799
154	0.002621	0.002214	0.011327	0.003299	0.002452	0.001907	0.008593	0.001884	0.000632	0.000342	-10430.929
156	0.002621	0.002214	0.012163	0.003299	0.002452	0.002207	0.008593	0.001884	0.000593	0.000342	-10416.112
158	0.002726	0.002303	0.012648	0.002796	0.002550	0.002295	0.008936	0.001959	0.000616	0.000355	-10403.148
160	0.002545	0.002993	0.011812	0.002611	0.003175	0.002143	0.008345	0.001862	0.000576	0.000332	-10427.725
162	0.003008	0.003537	0.013961	0.003086	0.002681	0.002533	0.009863	0.002173	0.000680	0.000392	-10426.922
164	0.003008	0.003537	0.013961	0.003086	0.002714	0.002971	0.010582	0.002154	0.000638	0.000392	-10441.659
166	0.003008	0.003537	0.013204	0.003086	0.002828	0.003064	0.010582	0.002332	0.000630	0.000392	-10403.474
168	0.002823	0.003318	0.011130	0.002895	0.002653	0.002633	0.009928	0.002188	0.000612	0.000368	-10430.497
170	0.002842	0.003342	0.011207	0.003005	0.002690	0.002651	0.008677	0.002192	0.000616	0.000371	-10411.285
172	0.002937	0.002273	0.011582	0.003105	0.003709	0.002740	0.008189	0.002265	0.000637	0.000383	-10429.354
174	0.002582	0.002384	0.009238	0.002730	0.003260	0.002409	0.007369	0.001992	0.000560	0.000329	-10457.851
176	0.003016	0.002784	0.010790	0.003188	0.002172	0.002813	0.008607	0.002308	0.000654	0.000384	-10428.326
178	0.003016	0.002784	0.010790	0.003188	0.002002	0.002813	0.008607	0.002448	0.000654	0.000384	-10438.951
180	0.003084	0.002847	0.011035	0.003261	0.002150	0.002526	0.008802	0.002416	0.000707	0.000393	-10437.836
182	0.002593	0.002394	0.009278	0.002741	0.001650	0.002116	0.007400	0.002168	0.000596	0.000330	-10430.001
184	0.002888	0.002666	0.010331	0.003053	0.001832	0.002356	0.008612	0.002420	0.000663	0.000352	-10432.206
186	0.002888	0.002666	0.010331	0.003053	0.002723	0.002356	0.008612	0.002420	0.000663	0.000352	-10437.681
188	0.002700	0.002493	0.009660	0.002855	0.002546	0.002203	0.006724	0.002263	0.000620	0.000329	-10442.770
190	0.003036	0.002802	0.010860	0.003209	0.003085	0.002403	0.008734	0.002411	0.000707	0.000370	-10439.382
192	0.003036	0.002802	0.010860	0.003209	0.003326	0.002403	0.008734	0.002287	0.000707	0.000370	-10449.478
194	0.003036	0.002802	0.010144	0.003209	0.003135	0.002403	0.008970	0.002384	0.000707	0.000370	-10439.908
196	0.003036	0.002802	0.012324	0.003209	0.002936	0.002403	0.010254	0.002497	0.000707	0.000370	-10438.485
198	0.002659	0.002454	0.009828	0.002810	0.002701	0.002105	0.008981	0.002230	0.000619	0.000324	-10469.726
200	0.002622	0.002421	0.010772	0.002772	0.002901	0.002076	0.008858	0.002070	0.000611	0.000320	-10472.660
202	0.002524	0.002330	0.010366	0.002428	0.001739	0.001998	0.009015	0.002021	0.000588	0.000332	-10473.118
204	0.002741	0.002530	0.011258	0.002637	0.001683	0.002170	0.010886	0.002384	0.000638	0.000360	-10446.900
206	0.003201	0.003526	0.013150	0.003080	0.002254	0.002535	0.012715	0.002525	0.000746	0.000421	-10425.752
208	0.002835	0.003122	0.011000	0.002727	0.001961	0.002244	0.011259	0.002264	0.000660	0.000373	-10438.254
210	0.002829	0.003115	0.009174	0.001837	0.002882	0.002240	0.011235	0.002282	0.000659	0.000372	-10429.925
212	0.002829	0.003115	0.009174	0.001837	0.002978	0.002240	0.010349	0.002230	0.000659	0.000372	-10446.603
214	0.002829	0.002357	0.008785	0.001837	0.002808	0.002602	0.010349	0.002325	0.000663	0.000372	-10459.426
216	0.003323	0.002768	0.010319	0.002158	0.003299	0.003450	0.012249	0.002731	0.000740	0.000434	-10429.693
218	0.003263	0.002718	0.010132	0.002119	0.003201	0.003387	0.012027	0.002705	0.000726	0.000426	-10438.263
220	0.003446	0.002871	0.010703	0.002239	0.003263	0.004021	0.012705	0.002933	0.000732	0.000450	-10423.381
222	0.002882	0.002401	0.008951	0.001872	0.002731	0.003363	0.009471	0.002451	0.000612	0.000376	-10399.889
224	0.002882	0.002401	0.008951	0.001872	0.002731	0.003363	0.009471	0.002451	0.000612	0.000376	-10402.234
226	0.002882	0.002401	0.008951	0.001872	0.002731	0.002828	0.010245	0.002451	0.000612	0.000376	-10399.328
228	0.002882	0.002401	0.008951	0.001872	0.002731	0.002828	0.008819	0.002451	0.000612	0.000376	-10428.982
230	0.002882	0.002673	0.008951	0.001872	0.002574	0.002828	0.008819	0.002563	0.000612	0.000376	-10451.911
232	0.002882	0.002673	0.008951	0.001872	0.002490	0.002828	0.007386	0.002629	0.000612	0.000376	-10420.526
234	0.003326	0.003085	0.011325	0.002160	0.002740	0.003937	0.008523	0.003149	0.000660	0.000434	-10418.380
236	0.002857	0.002650	0.009727	0.001855	0.002413	0.002884	0.007320	0.002652	0.000600	0.000373	-10429.065
238	0.002857	0.002650	0.009727	0.001855	0.002636	0.002884	0.007320	0.002479	0.000600	0.000373	-10424.314
240	0.003029	0.002809	0.010313	0.001967	0.002796	0.003058	0.007762	0.002627	0.000636	0.000395	-10392.461
242	0.002752	0.002552	0.009370	0.001787	0.003481	0.002140	0.007843	0.002540	0.000644	0.000359	-10404.681
244	0.002667	0.002474	0.009081	0.001732	0.002103	0.002074	0.008489	0.002337	0.000624	0.000312	-10405.922
246	0.002793	0.002591	0.009510	0.001814	0.002369	0.002892	0.008890	0.002319	0.000572	0.000326	-10394.471
248	0.002793	0.002591	0.009510	0.001814	0.002308	0.002892	0.008890	0.002365	0.000572	0.000326	-10415.630
250	0.002600	0.002411	0.008852	0.001689	0.002005	0.002719	0.008382	0.002320	0.000530	0.000300	-10441.498
252	0.002600	0.002411	0.008852	0.001689	0.002047	0.002719	0.008382	0.002088	0.000530	0.000300	-10438.452
254	0.002600	0.002411	0.008852	0.001689	0.001879	0.002719	0.008382	0.002227	0.000530	0.000300	-10434.611
256	0.002917	0.002705	0.009932	0.001895	0.002097	0.002465	0.008872	0.002510	0.000654	0.000357	-10438.536
258	0.003029	0.002810	0.010314	0.001967	0.002280	0.002965	0.009214	0.002520	0.000637	0.000370	-10434.400
260	0.002847	0.002641	0.010349	0.001849	0.002143	0.002787	0.007610	0.002369	0.000599	0.000348	-10422.847
262	0.002847	0.002641	0.010349	0.001849	0.002277	0.002787	0.007610	0.002264	0.000599	0.000348	-10421.841
264	0.002471	0.002292	0.008983	0.001605	0.001871	0.002059	0.006605	0.002045	0.000558	0.000302	-10422.446
266	0.002471	0.002292	0.008983	0.001605	0.001832	0.002059	0.006605	0.002077	0.000558	0.000302	-10421.956
268	0.002471	0.002292	0.008983	0.001605	0.002027	0.002059	0.006605	0.001931	0.000558	0.000302	-10413.982
270	0.002061	0.001911	0.008035	0.001338	0.001659	0.001717	0.006272	0.001631	0.000465	0.000252	-10407.547
272	0.001931	0.001791	0.007529	0.001254	0.001555	0.001609	0.005877	0.001528	0.000436	0.000236	-10440.388
274	0.002071	0.001921	0.008076	0.001345	0.001668	0.001726	0.005900	0.001639	0.000467	0.000253	-10421.295
276	0.001818	0.001686	0.007090	0.001181	0.001361	0.001515	0.006775	0.001517	0.000410	0.000222	-10444.301
278	0.001963	0.001821	0.007655	0.001275	0.001469	0.001636	0.006499	0.001638	0.000443	0.000240	-10451.026
280	0.002271	0.002106	0.008856	0.001475	0.001566	0.001892	0.007519	0.002013	0.000512	0.000278	-10447.558
282	0.002379	0.002207	0.009278	0.001545	0.001731	0.001645	0.007877	0.002027	0.000587	0.000291	-10445.426
284	0.002379	0.002207	0.009278	0.001545	0.001909	0.001511	0.007877	0.001894	0.000613	0.000291	-10468.032
286	0.002119	0.001965	0.008262	0.001376	0.001734	0.001346	0.006698	0.001664	0.000546	0.000259	-10444.504
288	0.002533	0.002349	0.009876	0.001645	0.002072	0.001609	0.006549	0.001989	0.000653	0.000310	-10429.407
290	0.002533	0.002349	0.009876	0.001645	0.002059	0.002201	0.006549	0.002004	0.000561	0.000310	-10427.061
292	0.002533	0.002349	0.009876	0.001645	0.002059	0.002201	0.006549	0.002004	0.000561	0.000310	-10425.578
294	0.002533	0.002349	0.009876	0.001645	0.002420	0.002201	0.006549	0.001788	0.000561	0.000310	-10413.232
296	0.002811	0.002607	0.010961	0.002316	0.002686	0.002443	0.007759	0.001985	0.000622	0.000322	-10426.127
298	0.003000	0.002783	0.011151	0.002472	0.002926	0.002222	0.008282	0.002118	0.000720	0.000344	-10418.028
300	0.003000	0.001707	0.011151	0.002472	0.002926	0.002464	0.008282	0.002118	0.000683	0.000344	-10399.700
302	0.003000	0.001707	0.011151	0.002472	0.002888	0.002464	0.008282	0.002137	0.000683	0.000344	-10417.341
304	0.003000	0.001707	0.011151	0.002472	0.002546	0.002464	0.009839	0.002332	0.000683	0.000344	-10417.217
306	0.002699	0.001535	0.010029	0.002224	0.002368	0.002059	0.008850	0.002051	0.000637	0.000309	-10418.153
308	0.002339	0.001330	0.008585	0.001927	0.002063	0.001784	0.007670	0.001771	0.000552	0.000268	-10432.684
310	0.002746	0.001562	0.010081	0.002263	0.002291	0.002385	0.009006	0.002162	0.000608	0.000315	-10434.273
312	0.002710	0.001541	0.010956	0.002233	0.002260	0.002354	0.006721	0.002133	0.000600	0.000310	-10407.743
314	0.002345	0.001334	0.010343	0.001933	0.002048	0.002037	0.005817	0.001787	0.000519	0.000269	-10442.482
316	0.002623	0.001492	0.011568	0.002162	0.002308	0.002279	0.006507	0.001988	0.000581	0.000301	-10435.470
318	0.002353	0.001339	0.010093	0.001939	0.002071	0.002044	0.005837	0.001784	0.000521	0.000270	-10443.521
320	0.003021	0.001541	0.011617	0.002232	0.002503	0.002353	0.006719	0.001984	0.000600	0.000310	-10458.277
322	0.003001	0.001531	0.011541	0.002217	0.002593	0.002337	0.006675	0.001914	0.000596	0.000308	-10450.704
324	0.002992	0.001526	0.010662	0.002211	0.001913	0.002330	0.006654	0.001908	0.000594	0.000307	-10470.527
326	0.002992	0.001526	0.010662	0.002211	0.002664	0.002330	0.006654	0.001908	0.000594	0.000307	-10455.011
328	0.003284	0.001675	0.011703	0.002426	0.003125	0.002558	0.007304	0.002002	0.000652	0.000337	-10474.554
330	0.003284	0.001675	0.011703	0.002426	0.002936	0.002090	0.007304	0.002089	0.000723	0.000337	-10468.655
332	0.003284	0.001675	0.012598	0.002426	0.003014	0.002090	0.007304	0.002054	0.000723	0.000337	-10460.724
334	0.003268	0.001667	0.012535	0.002414	0.002999	0.001873	0.007267	0.002043	0.000761	0.000336	-10463.807
336	0.003071	0.001566	0.010772	0.002269	0.002711	0.001760	0.006829	0.001968	0.000715	0.000315	-10453.452
338	0.003071	0.001566	0.010772	0.002269	0.002711	0.001676	0.006047	0.001968	0.000735	0.000315	-10464.593
340	0.003071	0.001566	0.010772	0.002269	0.002524	0.001676	0.006981	0.002059	0.000735	0.000315	-10456.767
342	0.003071	0.001566	0.010772	0.002269	0.002553	0.001676	0.006981	0.002044	0.000735	0.000315	-10461.343
344	0.003071	0.001566	0.010772	0.002269	0.002520	0.001676	0.007821	0.002061	0.000735	0.000315	-10462.044
346	0.003071	0.001566	0.011478	0.002269	0.002433	0.001950	0.007110	0.002108	0.000676	0.000315	-10452.429
348	0.003071	0.001445	0.010772	0.002269	0.002312	0.001950	0.007110	0.002183	0.000676	0.000315	-10458.523
350	0.003071	0.001445	0.010772	0.002269	0.003384	0.002163	0.007110	0.002183	0.000641	0.000315	-10432.765
352	0.003071	0.001445	0.010772	0.002269	0.003221	0.002163	0.007110	0.002261	0.000641	0.000315	-10443.520
354	0.003071	0.001445	0.010772	0.002269	0.003431	0.002163	0.007110	0.002162	0.000641	0.000315	-10423.916
356	0.003071	0.001445	0.009801	0.002269	0.004388	0.002163	0.007110	0.002237	0.000641	0.000315	-10413.365
358	0.003071	0.001445	0.009801	0.002269	0.003494	0.002163	0.006927	0.002401	0.000641	0.000315	-10419.410
360	0.002776	0.001306	0.008861	0.002051	0.002850	0.001798	0.006262	0.002343	0.000605	0.000285	-10413.210
362	0.002537	0.001193	0.008096	0.001874	0.002730	0.001643	0.005722	0.002068	0.000553	0.000261	-10440.083
364	0.002833	0.001333	0.009040	0.002093	0.002870	0.001834	0.007987	0.002414	0.000617	0.000291	-10433.557
366	0.002833	0.001333	0.009040	0.002093	0.002943	0.001834	0.009637	0.002369	0.000617	0.000276	-10436.352
368	0.002833	0.001333	0.009732	0.002093	0.002816	0.001834	0.009637	0.002449	0.000617	0.000276	-10434.791
370	0.002833	0.001333	0.009732	0.002093	0.002800	0.001741	0.009637	0.002459	0.000636	0.000276	-10453.682
372	0.002833	0.001333	0.009732	0.002093	0.002717	0.001741	0.009637	0.002514	0.000636	0.000276	-10434.799
374	0.002833	0.001333	0.009732	0.002663	0.003034	0.001741	0.009637	0.002318	0.000636	0.000276	-10436.367
376	0.002802	0.001318	0.009627	0.002634	0.002687	0.001722	0.009533	0.002488	0.000629	0.000273	-10437.660
378	0.002802	0.001318	0.009627	0.002634	0.003226	0.001722	0.009533	0.002506	0.000629	0.000273	-10421.450
380	0.002858	0.001344	0.009819	0.002687	0.003448	0.001756	0.009723	0.002469	0.000641	0.000279	-10437.356
382	0.002633	0.001239	0.009046	0.002475	0.004533	0.001618	0.008958	0.002204	0.000591	0.000257	-10460.384
384	0.002633	0.001239	0.009046	0.002475	0.004336	0.001368	0.007771	0.002273	0.000652	0.000257	-10472.655
386	0.002356	0.001108	0.008095	0.002215	0.003692	0.001214	0.007026	0.002108	0.000586	0.000227	-10460.231
388	0.003286	0.001190	0.008689	0.002377	0.003822	0.001303	0.007541	0.002323	0.000629	0.000244	-10448.708
390	0.003581	0.001296	0.009468	0.002591	0.003746	0.001831	0.008217	0.002345	0.000592	0.000266	-10437.939
392	0.004207	0.001523	0.011124	0.003044	0.004198	0.002151	0.011632	0.002862	0.000695	0.000312	-10429.240
394	0.004207	0.001523	0.012444	0.002190	0.004468	0.002151	0.012502	0.002731	0.000695	0.000312	-10455.912
396	0.004207	0.001523	0.012444	0.002190	0.004904	0.002151	0.012502	0.002550	0.000695	0.000312	-10453.701
398	0.003462	0.001253	0.010239	0.001802	0.003929	0.001770	0.010287	0.002139	0.000572	0.000257	-10430.895
400	0.003462	0.001253	0.010624	0.001802	0.003891	0.001770	0.010287	0.002155	0.000572	0.000257	-10420.661
402	0.003462	0.001253	0.010624	0.001802	0.004103	0.001770	0.011174	0.002073	0.000572	0.000257	-10423.099
404	0.003462	0.001253	0.010624	0.001802	0.004402	0.001917	0.011174	0.001971	0.000548	0.000257	-10443.818
406	0.003462	0.001253	0.010624	0.001802	0.004133	0.002093	0.011174	0.002064	0.000523	0.000257	-10428.622
408	0.003462	0.001253	0.010624	0.001802	0.003587	0.001608	0.009927	0.002002	0.000603	0.000257	-10429.016
410	0.003462	0.001253	0.011701	0.001802	0.004348	0.001592	0.008636	0.001997	0.000607	0.000257	-10423.193
412	0.003462	0.001253	0.011701	0.001802	0.003872	0.001592	0.007976	0.002168	0.000607	0.000257	-10421.940
414	0.003462	0.001253	0.011701	0.001802	0.004187	0.001390	0.007976	0.002050	0.000658	0.000257	-10424.982
416	0.003413	0.002218	0.011536	0.001776	0.003728	0.001371	0.007863	0.002169	0.000648	0.000253	-10436.159
418	0.003074	0.001998	0.010392	0.001600	0.003338	0.001235	0.006661	0.001962	0.000584	0.000228	-10406.487
420	0.003074	0.001998	0.010392	0.001600	0.003209	0.001235	0.006661	0.002018	0.000584	0.000228	-10432.840
422	0.003074	0.001998	0.010392	0.001600	0.003265	0.001235	0.006661	0.001993	0.000584	0.000228	-10431.973
424	0.003074	0.001998	0.010392	0.001600	0.002752	0.001235	0.006661	0.002076	0.000584	0.000228	-10444.916
426	0.003183	0.002068	0.010760	0.001657	0.002709	0.001279	0.006896	0.002229	0.000605	0.000236	-10481.450
428	0.003183	0.002068	0.010760	0.001657	0.002870	0.001166	0.006896	0.002138	0.000640	0.000236	-10453.406
430	0.002876	0.001869	0.009722	0.001497	0.002440	0.001022	0.006924	0.002016	0.000590	0.000214	-10464.836
432	0.002876	0.001869	0.008825	0.001497	0.002660	0.001022	0.006924	0.002107	0.000590	0.000214	-10471.132
434	0.002876	0.001869	0.008825	0.001497	0.002537	0.001022	0.006924	0.002181	0.000590	0.000214	-10444.569
436	0.003211	0.002086	0.009853	0.001671	0.002877	0.001140	0.007730	0.002407	0.000659	0.000238	-10422.510
438	0.003211	0.002086	0.009853	0.001671	0.002981	0.001140	0.007730	0.002346	0.000659	0.000238	-10445.116
440	0.003211	0.002213	0.008749	0.001671	0.003182	0.001140	0.007730	0.002239	0.000659	0.000238	-10439.729
442	0.003211	0.002213	0.010472	0.001671	0.003042	0.001140	0.007730	0.002312	0.000659	0.000238	-10442.012
444	0.003318	0.002286	0.009793	0.001727	0.003173	0.001178	0.007987	0.002373	0.000681	0.000246	-10448.080
446	0.003318	0.002286	0.009793	0.001727	0.003240	0.001178	0.007186	0.002338	0.000681	0.000246	-10440.520
448	0.003318	0.001824	0.010347	0.001727	0.004342	0.001251	0.007186	0.002396	0.000655	0.000246	-10456.877
450	0.003751	0.002062	0.011698	0.001952	0.003901	0.001621	0.008124	0.002606	0.000682	0.000279	-10450.908
452	0.003751	0.002062	0.011698	0.001952	0.003793	0.001621	0.008124	0.002661	0.000682	0.000279	-10450.186
454	0.004067	0.002236	0.011702	0.002117	0.004263	0.001758	0.008625	0.002810	0.000740	0.000309	-10456.508
456	0.004067	0.002236	0.011702	0.002117	0.004568	0.001758	0.008625	0.002671	0.000740	0.000309	-10433.964
458	0.004067	0.002236	0.011702	0.002117	0.004678	0.001758	0.010420	0.002626	0.000740	0.000309	-10429.378
460	0.004037	0.002219	0.011616	0.002102	0.004212	0.001745	0.009837	0.002548	0.000734	0.000306	-10441.174
462	0.004037	0.002219	0.011616	0.002102	0.004335	0.001745	0.009837	0.002627	0.000734	0.000306	-10437.914
464	0.004394	0.002415	0.012642	0.002287	0.004768	0.002389	0.010802	0.002841	0.000703	0.000330	-10436.052
466	0.004394	0.002415	0.012642	0.002287	0.004650	0.002389	0.011637	0.002895	0.000703	0.000330	-10428.769
468	0.004394	0.002480	0.012642	0.002287	0.004826	0.002570	0.011637	0.002815	0.000677	0.000330	-10410.881
470	0.004394	0.002480	0.012642	0.001680	0.005126	0.002570	0.011637	0.002690	0.000677	0.000330	-10418.327
472	0.004592	0.002592	0.014296	0.001755	0.005542	0.002685	0.012680	0.002741	0.000708	0.000345	-10410.236
474	0.004592	0.002592	0.014296	0.001755	0.005898	0.002685	0.012680	0.002727	0.000708	0.000345	-10423.125
476	0.004592	0.002592	0.014296	0.001755	0.006060	0.002685	0.011695	0.002673	0.000708	0.000345	-10436.047
478	0.004592	0.002592	0.014296	0.001755	0.006035	0.002793	0.011695	0.002681	0.000694	0.000345	-10432.845
