Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
32774	0.017938	0.001284	0.008589	0.000911	-10441.281
32776	0.017938	0.001284	0.008676	0.000902	-10441.316
32778	0.017938	0.001284	0.008676	0.000902	-10414.305
32780	0.017938	0.001284	0.007652	0.000902	-10423.539
32782	0.017938	0.001284	0.007652	0.000902	-10449.376
32784	0.015651	0.001120	0.006676	0.000787	-10439.505
32786	0.016943	0.001164	0.006936	0.000817	-10426.043
32788	0.016130	0.001108	0.006604	0.000778	-10428.275
32790	0.016130	0.001108	0.006330	0.000812	-10427.486
32792	0.016130	0.001108	0.006330	0.000812	-10423.056
32794	0.016852	0.001157	0.006613	0.000848	-10433.654
32796	0.016852	0.001157	0.006613	0.000848	-10431.101
32798	0.016852	0.001157	0.006613	0.000848	-10425.385
32800	0.019527	0.001341	0.007663	0.000983	-10427.058
32802	0.021324	0.001464	0.008368	0.001073	-10429.085
32804	0.020508	0.001302	0.007437	0.000954	-10449.334
32806	0.020508	0.001302	0.008927	0.000954	-10437.065
32808	0.020508	0.001302	0.008329	0.001022	-10448.224
32810	0.019919	0.001264	0.009002	0.001008	-10415.058
32812	0.019919	0.001264	0.009002	0.001008	-10425.364
32814	0.017445	0.001107	0.007884	0.000883	-10432.397
32816	0.017445	0.001107	0.006796	0.000883	-10421.095
32818	0.017445	0.001107	0.006796	0.000883	-10435.868
32820	0.018864	0.001197	0.007349	0.000954	-10410.915
32822	0.017476	0.001109	0.006945	0.000867	-10406.475
32824	0.017476	0.001109	0.006945	0.000867	-10422.082
32826	0.017476	0.001109	0.006945	0.000867	-10422.211
32828	0.017476	0.001109	0.006945	0.000867	-10414.500
32830	0.021861	0.001387	0.008688	0.001084	-10429.406
32832	0.023837	0.001513	0.009473	0.001182	-10436.531
32834	0.023837	0.001513	0.010979	0.001182	-10417.734
32836	0.023912	0.001518	0.011013	0.001186	-10438.859
32838	0.021399	0.001251	0.009081	0.000978	-10438.860
32840	0.021399	0.001251	0.009081	0.000978	-10410.451
32842	0.019801	0.001251	0.009081	0.000978	-10411.212
32844	0.019801	0.001251	0.009321	0.000953	-10411.015
32846	0.019801	0.001251	0.009321	0.000953	-10419.250
32848	0.017500	0.001106	0.008238	0.000842	-10423.213
32850	0.020549	0.001298	0.009673	0.000989	-10416.850
32852	0.022566	0.001444	0.010755	0.001099	-10400.155
32854	0.021872	0.001399	0.009738	0.001140	-10411.666
32856	0.021872	0.001399	0.009738	0.001140	-10419.367
32858	0.021872	0.001399	0.007755	0.001140	-10414.568
32860	0.021872	0.001399	0.007755	0.001140	-10416.354
32862	0.026149	0.001673	0.009725	0.001300	-10416.260
32864	0.024525	0.001569	0.009121	0.001219	-10405.302
32866	0.019378	0.001240	0.007207	0.000963	-10417.945
32868	0.019378	0.001240	0.007207	0.000963	-10416.521
32870	0.016548	0.001059	0.006217	0.000814	-10412.905
32872	0.015126	0.000968	0.005682	0.000744	-10430.458
32874	0.015126	0.000968	0.005478	0.000772	-10426.153
32876	0.017252	0.001104	0.006248	0.000881	-10414.633
32878	0.017252	0.001104	0.006248	0.000881	-10415.382
32880	0.020561	0.001315	0.007552	0.001035	-10438.337
32882	0.018798	0.001203	0.007204	0.000907	-10410.840
32884	0.018798	0.001203	0.007083	0.000922	-10402.282
32886	0.021577	0.001380	0.009584	0.001059	-10386.429
32888	0.021577	0.001380	0.009584	0.001059	-10424.352
32890	0.021577	0.001380	0.009584	0.001059	-10415.497
32892	0.022626	0.001380	0.009584	0.001059	-10383.121
32894	0.022626	0.001380	0.009584	0.001059	-10397.886
32896	0.024158	0.001380	0.009559	0.001062	-10422.275
32898	0.022155	0.001266	0.008342	0.001023	-10439.310
32900	0.024337	0.001391	0.011169	0.001124	-10451.864
32902	0.022719	0.001391	0.011944	0.001051	-10427.640
32904	0.020013	0.001225	0.010521	0.000926	-10426.672
32906	0.020013	0.001225	0.010521	0.000926	-10412.612
32908	0.020013	0.001225	0.010038	0.000970	-10413.009
32910	0.020013	0.001225	0.010038	0.000970	-10418.072
32912	0.016972	0.001039	0.008512	0.000823	-10423.370
32914	0.015305	0.000937	0.007295	0.000781	-10406.258
32916	0.017091	0.001046	0.008146	0.000872	-10412.516
32918	0.018593	0.001046	0.008146	0.000872	-10437.343
32920	0.020896	0.001176	0.009155	0.000980	-10434.322
32922	0.020896	0.001176	0.009155	0.000980	-10432.994
32924	0.020896	0.001176	0.007219	0.001049	-10448.472
32926	0.020896	0.001176	0.007645	0.000991	-10446.958
32928	0.020896	0.001176	0.007645	0.000991	-10407.509
32930	0.021186	0.001192	0.007752	0.001004	-10403.797
32932	0.021186	0.001192	0.007690	0.001013	-10414.160
32934	0.021186	0.001192	0.007690	0.001013	-10420.233
32936	0.021186	0.001192	0.006996	0.001013	-10419.774
32938	0.021186	0.001192	0.006996	0.001013	-10419.594
32940	0.021186	0.001192	0.006996	0.001013	-10424.987
32942	0.017746	0.001094	0.006422	0.000930	-10408.088
32944	0.017746	0.001094	0.006757	0.000883	-10408.068
32946	0.020098	0.001239	0.007652	0.001000	-10435.962
32948	0.017557	0.001083	0.006685	0.000874	-10425.713
32950	0.019447	0.001199	0.007136	0.001005	-10384.905
32952	0.019447	0.001199	0.007136	0.001005	-10424.164
32954	0.022082	0.001362	0.008612	0.001073	-10397.477
32956	0.019826	0.001223	0.007714	0.000966	-10408.658
32958	0.019218	0.001185	0.007030	0.000996	-10393.739
32960	0.016773	0.001040	0.006172	0.000874	-10402.334
32962	0.018582	0.001152	0.006837	0.000968	-10401.654
32964	0.016745	0.001039	0.006161	0.000873	-10415.537
32966	0.018680	0.001159	0.008240	0.000973	-10420.243
32968	0.018680	0.001159	0.008240	0.000973	-10446.241
32970	0.018680	0.001159	0.008240	0.000973	-10431.907
32972	0.018680	0.001159	0.007797	0.001029	-10410.644
32974	0.018680	0.001159	0.007797	0.001029	-10429.222
32976	0.017101	0.001061	0.007633	0.000881	-10416.058
32978	0.020354	0.001262	0.009085	0.001048	-10402.144
32980	0.023045	0.001429	0.010286	0.001187	-10432.410
32982	0.027126	0.001585	0.010488	0.001432	-10445.714
32984	0.023313	0.001363	0.009014	0.001231	-10420.160
32986	0.023313	0.001363	0.009014	0.001231	-10424.282
32988	0.023313	0.001363	0.008372	0.001325	-10415.622
32990	0.026066	0.001523	0.009361	0.001482	-10413.577
32992	0.022288	0.001521	0.008004	0.001267	-10416.113
32994	0.023869	0.001629	0.007274	0.001357	-10425.947
32996	0.023869	0.001629	0.007181	0.001374	-10420.102
32998	0.026727	0.001824	0.008041	0.001539	-10429.187
33000	0.022716	0.001550	0.007006	0.001276	-10440.960
33002	0.022716	0.001550	0.008080	0.001276	-10424.080
33004	0.022716	0.002488	0.008080	0.001276	-10414.274
33006	0.022716	0.002488	0.008080	0.001276	-10414.078
33008	0.022716	0.002488	0.008080	0.001276	-10419.413
33010	0.025072	0.002746	0.008881	0.001414	-10412.700
33012	0.029227	0.003201	0.010353	0.001648	-10376.229
33014	0.029227	0.003201	0.010698	0.001595	-10395.382
33016	0.026909	0.002847	0.009513	0.001419	-10387.017
33018	0.032870	0.003478	0.011620	0.001733	-10408.208
33020	0.028574	0.003023	0.010230	0.001487	-10416.201
33022	0.028574	0.003023	0.011501	0.001487	-10423.996
33024	0.026835	0.002839	0.012976	0.001419	-10391.811
33026	0.026573	0.002811	0.011104	0.001405	-10417.217
33028	0.026580	0.002812	0.011107	0.001406	-10432.265
33030	0.023083	0.002442	0.007999	0.001221	-10415.271
33032	0.023083	0.002442	0.007999	0.001221	-10408.557
33034	0.019296	0.002041	0.007560	0.001046	-10416.963
33036	0.019296	0.002041	0.007560	0.001046	-10431.761
33038	0.019296	0.002041	0.007560	0.001046	-10446.084
33040	0.019296	0.002041	0.007340	0.001046	-10434.386
33042	0.021733	0.002299	0.008267	0.001178	-10413.854
33044	0.020152	0.002299	0.008267	0.001178	-10430.981
33046	0.020152	0.002299	0.008267	0.001178	-10422.083
33048	0.018045	0.002059	0.007402	0.001055	-10418.313
33050	0.019590	0.002235	0.009344	0.001145	-10432.014
33052	0.017587	0.002293	0.007695	0.001017	-10417.373
33054	0.017587	0.002293	0.007944	0.000985	-10407.974
33056	0.020802	0.002712	0.009395	0.001165	-10407.094
33058	0.020802	0.002712	0.009395	0.001165	-10422.701
33060	0.018563	0.002289	0.007930	0.000983	-10421.592
33062	0.018563	0.002289	0.007930	0.000983	-10397.601
33064	0.021158	0.002609	0.009177	0.001104	-10386.796
33066	0.019134	0.002360	0.008299	0.000998	-10413.938
33068	0.020854	0.002572	0.009045	0.001088	-10390.956
33070	0.020854	0.002572	0.009045	0.001088	-10381.801
33072	0.022618	0.002572	0.009045	0.001088	-10392.515
33074	0.022618	0.002572	0.009099	0.001082	-10416.529
33076	0.022618	0.002572	0.009099	0.001082	-10408.378
33078	0.022618	0.002572	0.008359	0.001082	-10390.657
33080	0.019492	0.002217	0.007574	0.000887	-10387.320
33082	0.019492	0.002217	0.007600	0.000982	-10386.530
33084	0.019492	0.002217	0.007600	0.000982	-10380.049
33086	0.019492	0.002217	0.007600	0.000982	-10387.688
33088	0.019492	0.002217	0.007600	0.000982	-10403.710
33090	0.019492	0.002217	0.007600	0.000982	-10404.620
33092	0.019879	0.002053	0.007751	0.001001	-10407.029
33094	0.019041	0.001816	0.006854	0.000885	-10389.460
33096	0.016718	0.001594	0.006018	0.000777	-10422.831
33098	0.017775	0.001594	0.006018	0.000777	-10400.872
33100	0.019393	0.001739	0.006565	0.000848	-10402.991
33102	0.019393	0.001739	0.006565	0.000848	-10406.251
33104	0.019393	0.001739	0.006565	0.000848	-10405.939
33106	0.020115	0.001804	0.006810	0.000880	-10404.198
33108	0.020115	0.001804	0.006810	0.000880	-10394.799
33110	0.020115	0.001804	0.007361	0.000814	-10388.814
33112	0.016406	0.001567	0.006392	0.000707	-10398.041
33114	0.016406	0.001567	0.006392	0.000707	-10413.651
33116	0.019350	0.001848	0.007539	0.000833	-10417.086
33118	0.016159	0.001543	0.005610	0.000781	-10417.354
33120	0.018319	0.001749	0.006360	0.000885	-10411.993
33122	0.019516	0.001864	0.006928	0.000923	-10420.790
33124	0.016869	0.001611	0.005988	0.000797	-10416.181
33126	0.019414	0.001854	0.006892	0.000918	-10406.746
33128	0.017936	0.001622	0.006367	0.000848	-10410.370
33130	0.017936	0.001622	0.006367	0.000848	-10404.873
33132	0.017936	0.001622	0.005699	0.000848	-10397.509
33134	0.017936	0.001622	0.005699	0.000848	-10401.099
33136	0.020805	0.001882	0.006611	0.000984	-10401.685
33138	0.020805	0.001882	0.006611	0.000984	-10404.787
33140	0.026548	0.002401	0.008436	0.001255	-10414.813
33142	0.026548	0.002401	0.008015	0.001171	-10407.466
33144	0.026548	0.002401	0.007475	0.001171	-10408.506
33146	0.026548	0.002401	0.007475	0.001171	-10441.110
33148	0.026548	0.002401	0.007475	0.001171	-10411.479
33150	0.026548	0.002401	0.007323	0.001195	-10426.064
33152	0.023994	0.002170	0.008065	0.001080	-10416.941
33154	0.023994	0.002170	0.008065	0.001080	-10424.960
33156	0.023994	0.002170	0.008065	0.001080	-10440.860
33158	0.026805	0.002424	0.010147	0.001072	-10418.468
33160	0.023507	0.002126	0.008516	0.000982	-10403.656
33162	0.021124	0.001911	0.007652	0.000883	-10410.446
33164	0.024947	0.002256	0.009037	0.001042	-10443.175
33166	0.024947	0.002256	0.009037	0.001042	-10412.996
33168	0.024947	0.002256	0.009037	0.001042	-10410.759
33170	0.027592	0.002496	0.009996	0.001153	-10416.358
33172	0.027592	0.002496	0.009996	0.001153	-10403.383
33174	0.027592	0.002496	0.009996	0.001153	-10430.806
33176	0.024223	0.002191	0.008775	0.001012	-10430.436
33178	0.020697	0.001872	0.009437	0.000865	-10406.954
33180	0.020697	0.001872	0.008564	0.000953	-10404.869
33182	0.022570	0.001813	0.008564	0.000953	-10413.040
33184	0.022570	0.001813	0.008564	0.000953	-10401.785
33186	0.025747	0.002069	0.009769	0.001087	-10412.654
33188	0.025747	0.002069	0.009769	0.001087	-10413.961
33190	0.025747	0.002069	0.009769	0.001087	-10412.823
33192	0.027444	0.002205	0.010413	0.001159	-10429.523
33194	0.026639	0.002140	0.010141	0.001121	-10413.917
33196	0.026639	0.002140	0.010141	0.001121	-10422.064
33198	0.026639	0.002140	0.010141	0.001121	-10415.943
33200	0.026639	0.002140	0.010141	0.001121	-10389.928
33202	0.023831	0.001915	0.008427	0.001080	-10385.741
33204	0.023831	0.001915	0.008427	0.001080	-10398.083
33206	0.026935	0.002164	0.009524	0.001220	-10415.704
33208	0.026306	0.002114	0.011102	0.001174	-10423.397
33210	0.027025	0.002171	0.011405	0.001207	-10404.960
33212	0.027025	0.002171	0.011405	0.001207	-10413.734
33214	0.023894	0.001920	0.010084	0.001067	-10425.965
33216	0.025913	0.002082	0.010936	0.001157	-10386.249
33218	0.029199	0.002346	0.012323	0.001304	-10417.184
33220	0.029199	0.002346	0.013511	0.001304	-10419.931
33222	0.030534	0.002453	0.014128	0.001363	-10416.595
33224	0.027142	0.002181	0.012559	0.001212	-10445.437
33226	0.029602	0.002378	0.013867	0.001305	-10441.153
33228	0.028311	0.002378	0.013911	0.001305	-10435.808
33230	0.028311	0.002378	0.013911	0.001305	-10444.071
33232	0.028311	0.002378	0.014176	0.001281	-10445.343
33234	0.022452	0.001993	0.012022	0.001074	-10437.901
33236	0.020705	0.001838	0.010410	0.001054	-10397.412
33238	0.019480	0.001729	0.009794	0.000992	-10431.757
33240	0.022135	0.001965	0.011129	0.001127	-10403.985
33242	0.025109	0.002229	0.011602	0.001391	-10406.092
33244	0.027006	0.002229	0.011602	0.001391	-10402.610
33246	0.033522	0.002584	0.013450	0.001613	-10407.490
33248	0.037780	0.002912	0.015158	0.001818	-10412.961
33250	0.036310	0.002799	0.015080	0.001688	-10407.336
33252	0.031829	0.002454	0.013219	0.001479	-10408.685
33254	0.031829	0.002454	0.011933	0.001560	-10406.014
33256	0.030486	0.002350	0.011429	0.001494	-10416.467
33258	0.030486	0.002350	0.010981	0.001555	-10419.348
33260	0.030809	0.002375	0.011097	0.001572	-10391.056
33262	0.035881	0.002766	0.012924	0.001830	-10402.059
33264	0.039889	0.003075	0.016503	0.002035	-10393.009
33266	0.034555	0.002664	0.014296	0.001763	-10414.169
33268	0.034555	0.002664	0.014296	0.001763	-10414.844
33270	0.038025	0.002931	0.016752	0.001822	-10432.563
33272	0.038025	0.002931	0.015858	0.001924	-10441.017
33274	0.038025	0.002931	0.015858	0.001924	-10423.884
33276	0.037962	0.002931	0.016676	0.001830	-10419.393
33278	0.037962	0.002931	0.015812	0.001830	-10417.403
33280	0.037962	0.002931	0.015812	0.001830	-10413.832
33282	0.034460	0.002661	0.014353	0.001661	-10430.292
33284	0.038948	0.002928	0.015796	0.001828	-10432.926
33286	0.041070	0.002928	0.017440	0.001828	-10404.950
33288	0.035349	0.002596	0.015153	0.001653	-10420.227
33290	0.035349	0.002596	0.014737	0.001700	-10420.818
33292	0.035349	0.002596	0.014235	0.001700	-10440.116
33294	0.035349	0.003436	0.014235	0.001700	-10426.878
33296	0.040672	0.003953	0.016378	0.001956	-10435.817
33298	0.033421	0.003248	0.013458	0.001607	-10428.728
33300	0.033421	0.003248	0.014005	0.001545	-10417.883
33302	0.033421	0.003248	0.013023	0.001627	-10435.739
33304	0.028660	0.002786	0.011168	0.001395	-10406.197
33306	0.028660	0.002786	0.011168	0.001395	-10428.191
33308	0.028660	0.002786	0.012848	0.001333	-10435.169
33310	0.024684	0.002399	0.010362	0.001226	-10426.164
33312	0.024684	0.002399	0.009743	0.001304	-10410.020
33314	0.027771	0.002399	0.009743	0.001304	-10415.851
33316	0.025025	0.002162	0.008779	0.001175	-10388.321
33318	0.025025	0.002162	0.008779	0.001175	-10411.348
33320	0.025025	0.002162	0.007976	0.001175	-10419.481
33322	0.024374	0.002250	0.008836	0.001149	-10393.219
33324	0.022947	0.002250	0.008836	0.001149	-10410.965
33326	0.024850	0.002437	0.010161	0.001172	-10438.850
33328	0.020770	0.002037	0.008493	0.000979	-10434.326
33330	0.021622	0.002037	0.008493	0.000979	-10411.399
33332	0.021441	0.002020	0.008422	0.000971	-10416.616
33334	0.022134	0.002020	0.008422	0.000971	-10421.025
33336	0.022134	0.002020	0.007790	0.001050	-10430.413
33338	0.022134	0.002020	0.007790	0.001050	-10432.844
33340	0.022134	0.002020	0.007790	0.001050	-10405.439
33342	0.022134	0.002020	0.007930	0.000934	-10405.073
33344	0.025995	0.002372	0.009313	0.001097	-10420.374
33346	0.024364	0.002372	0.008543	0.001196	-10425.077
33348	0.024364	0.002372	0.008543	0.001196	-10411.547
33350	0.024364	0.002372	0.008543	0.001196	-10405.711
33352	0.024364	0.002372	0.008543	0.001196	-10408.324
33354	0.021734	0.002116	0.007620	0.001067	-10414.097
33356	0.017552	0.001709	0.006154	0.000861	-10419.603
33358	0.017555	0.001709	0.006155	0.000862	-10410.802
33360	0.019741	0.001922	0.006922	0.000969	-10423.373
33362	0.019441	0.001893	0.006954	0.000954	-10391.286
33364	0.017007	0.001656	0.006454	0.000835	-10409.451
33366	0.017007	0.001656	0.005973	0.000902	-10420.824
33368	0.019483	0.001897	0.006842	0.001033	-10421.175
33370	0.017764	0.001730	0.006164	0.000953	-10426.278
33372	0.017764	0.001730	0.006164	0.000953	-10410.863
33374	0.017764	0.001730	0.006164	0.000953	-10417.105
33376	0.017764	0.001730	0.006164	0.000953	-10400.331
33378	0.017764	0.001730	0.006164	0.000953	-10406.378
33380	0.019279	0.001877	0.006788	0.001020	-10431.154
33382	0.017135	0.001668	0.005959	0.000918	-10449.698
33384	0.022255	0.002014	0.007194	0.001108	-10431.107
33386	0.019104	0.001729	0.006176	0.000951	-10418.235
33388	0.015118	0.002233	0.005328	0.000821	-10412.001
33390	0.018161	0.002683	0.006401	0.000986	-10436.864
33392	0.019792	0.002924	0.006975	0.001074	-10417.024
33394	0.019792	0.002924	0.006975	0.001074	-10408.252
33396	0.017270	0.002551	0.006086	0.000937	-10418.515
33398	0.019424	0.002869	0.007096	0.001017	-10424.739
33400	0.019424	0.002869	0.007096	0.001017	-10421.690
33402	0.019456	0.002874	0.007107	0.001019	-10429.383
33404	0.019456	0.002874	0.007171	0.001010	-10427.020
33406	0.019456	0.002533	0.007171	0.001010	-10434.129
33408	0.019456	0.002533	0.007171	0.001010	-10434.767
33410	0.020648	0.002576	0.007292	0.001027	-10423.789
33412	0.020648	0.002576	0.007278	0.001029	-10416.708
33414	0.019046	0.002376	0.006486	0.000982	-10414.803
33416	0.019046	0.002376	0.006567	0.000970	-10399.510
33418	0.018722	0.002336	0.006455	0.000953	-10396.808
33420	0.020126	0.002511	0.006939	0.001025	-10406.090
33422	0.020126	0.002511	0.007073	0.001006	-10413.473
33424	0.018209	0.002272	0.006399	0.000910	-10427.206
33426	0.018058	0.002253	0.006346	0.000902	-10428.329
33428	0.015391	0.001920	0.005409	0.000769	-10426.363
33430	0.015391	0.001920	0.005409	0.000769	-10435.146
33432	0.015391	0.001920	0.005409	0.000769	-10419.184
33434	0.015800	0.001971	0.005552	0.000789	-10415.215
33436	0.017972	0.002242	0.006097	0.000930	-10413.420
33438	0.017972	0.002242	0.006097	0.000930	-10417.788
33440	0.017972	0.002242	0.007285	0.000930	-10422.934
33442	0.017972	0.002242	0.007285	0.000930	-10397.695
33444	0.017972	0.001410	0.007285	0.000930	-10415.757
33446	0.019142	0.001501	0.007759	0.000991	-10431.033
33448	0.019142	0.001501	0.007759	0.000991	-10419.612
33450	0.016257	0.001275	0.006080	0.000912	-10397.398
33452	0.016257	0.001275	0.006080	0.000912	-10397.260
33454	0.023059	0.001809	0.008876	0.001257	-10419.492
33456	0.018660	0.001464	0.007182	0.001017	-10395.650
33458	0.019374	0.001619	0.007943	0.001125	-10407.561
33460	0.019374	0.001619	0.007943	0.001125	-10417.962
33462	0.019374	0.001619	0.008482	0.001053	-10438.988
33464	0.022708	0.001897	0.009942	0.001235	-10419.366
33466	0.021103	0.001897	0.007905	0.001235	-10417.637
33468	0.021103	0.001897	0.007905	0.001235	-10438.924
33470	0.021103	0.001897	0.007905	0.001235	-10432.495
33472	0.018272	0.001643	0.006844	0.001069	-10437.472
33474	0.018272	0.001521	0.006844	0.001069	-10440.195
33476	0.018272	0.001521	0.006844	0.001069	-10449.215
33478	0.019334	0.001509	0.006789	0.001060	-10456.193
33480	0.016937	0.001322	0.005947	0.000929	-10433.548
33482	0.018898	0.001479	0.007092	0.001039	-10429.760
33484	0.018898	0.001479	0.007092	0.001039	-10440.728
33486	0.016168	0.001265	0.005610	0.000962	-10433.754
33488	0.019989	0.001487	0.006591	0.001130	-10433.297
33490	0.020209	0.001503	0.006663	0.001142	-10423.548
33492	0.017428	0.001296	0.005747	0.000985	-10406.299
33494	0.017428	0.001296	0.005747	0.000985	-10425.144
33496	0.017428	0.001296	0.005747	0.000985	-10418.942
33498	0.017428	0.001296	0.005328	0.001062	-10438.950
33500	0.017425	0.001296	0.007541	0.001011	-10447.529
33502	0.016562	0.001232	0.007168	0.000961	-10427.005
33504	0.017903	0.001332	0.007748	0.001039	-10418.724
33506	0.017903	0.001332	0.007748	0.001039	-10423.687
33508	0.018770	0.001396	0.008123	0.001089	-10426.352
33510	0.018770	0.001396	0.008123	0.001089	-10425.683
33512	0.018770	0.001396	0.008123	0.001089	-10431.729
33514	0.017241	0.001282	0.007148	0.001045	-10426.377
33516	0.018847	0.001402	0.007813	0.001142	-10423.113
33518	0.016906	0.001257	0.007009	0.001024	-10439.911
33520	0.019791	0.001472	0.008205	0.001199	-10401.889
33522	0.017345	0.001290	0.007191	0.001051	-10437.857
33524	0.018149	0.001350	0.007524	0.001100	-10438.554
33526	0.016872	0.001255	0.006995	0.001022	-10423.182
33528	0.016872	0.001255	0.006995	0.001022	-10395.352
33530	0.016300	0.001255	0.006995	0.001022	-10415.488
33532	0.018647	0.001436	0.008002	0.001169	-10428.335
33534	0.020436	0.001573	0.008946	0.001256	-10422.955
33536	0.020436	0.001573	0.009099	0.001235	-10418.917
33538	0.018021	0.001529	0.007607	0.001149	-10415.533
33540	0.018021	0.001529	0.007607	0.001149	-10423.648
33542	0.019402	0.001646	0.008190	0.001237	-10385.629
33544	0.019402	0.001646	0.007765	0.001305	-10410.257
33546	0.019577	0.001661	0.007835	0.001316	-10408.837
33548	0.021023	0.001783	0.007658	0.001414	-10421.896
33550	0.021023	0.001783	0.008002	0.001353	-10428.839
33552	0.021910	0.001858	0.008348	0.001408	-10431.398
33554	0.021910	0.001858	0.008256	0.001424	-10422.808
33556	0.021910	0.001858	0.008657	0.001358	-10416.467
33558	0.019277	0.001635	0.006473	0.001195	-10406.237
33560	0.018548	0.001573	0.006228	0.001150	-10405.154
33562	0.021770	0.001847	0.007654	0.001289	-10408.926
33564	0.021854	0.001854	0.007683	0.001294	-10414.980
33566	0.021854	0.001854	0.007683	0.001294	-10443.276
33568	0.021854	0.001854	0.007683	0.001294	-10435.553
33570	0.023247	0.001854	0.008303	0.001294	-10401.400
33572	0.023649	0.001886	0.009445	0.001421	-10433.757
33574	0.023649	0.001886	0.009445	0.001421	-10423.225
33576	0.023649	0.001886	0.009445	0.001421	-10390.122
33578	0.023649	0.001886	0.010609	0.001421	-10412.384
33580	0.023649	0.001886	0.012204	0.001421	-10425.975
33582	0.020817	0.001660	0.010743	0.001251	-10416.878
33584	0.020817	0.001660	0.010743	0.001251	-10428.262
33586	0.020817	0.001660	0.008835	0.001251	-10431.284
33588	0.020817	0.001660	0.008835	0.001251	-10436.753
33590	0.020826	0.001661	0.008839	0.001251	-10446.201
33592	0.022052	0.001661	0.008839	0.001251	-10419.733
33594	0.022046	0.001660	0.011005	0.001152	-10437.095
33596	0.022046	0.001660	0.010082	0.001257	-10448.541
33598	0.021524	0.001621	0.009844	0.001227	-10410.159
33600	0.021524	0.001621	0.010303	0.001173	-10441.231
33602	0.022474	0.001692	0.010757	0.001225	-10427.714
33604	0.022474	0.001692	0.010333	0.001275	-10420.150
33606	0.022283	0.001678	0.010510	0.001232	-10445.640
33608	0.018980	0.001429	0.008952	0.001050	-10432.809
33610	0.018980	0.001429	0.008952	0.001050	-10430.256
33612	0.018980	0.001429	0.008952	0.001050	-10417.175
33614	0.018637	0.001404	0.008790	0.001031	-10420.456
33616	0.018637	0.001404	0.009127	0.000993	-10422.927
33618	0.019243	0.001449	0.009424	0.001025	-10416.705
33620	0.018743	0.001411	0.008611	0.001064	-10390.534
33622	0.019619	0.001477	0.009758	0.001090	-10419.465
33624	0.019619	0.001477	0.009758	0.001090	-10426.855
33626	0.019619	0.001477	0.009758	0.001090	-10428.825
33628	0.022963	0.001729	0.009805	0.001276	-10412.706
33630	0.022963	0.001729	0.010190	0.001228	-10433.983
33632	0.022192	0.001564	0.009214	0.001110	-10419.308
33634	0.022161	0.001561	0.009201	0.001109	-10429.498
33636	0.024016	0.001561	0.009201	0.001109	-10417.658
33638	0.022366	0.001561	0.009201	0.001109	-10408.293
33640	0.022366	0.001561	0.009194	0.001110	-10430.724
33642	0.022366	0.001561	0.008668	0.001177	-10408.858
33644	0.019845	0.001385	0.007715	0.001043	-10404.462
33646	0.023710	0.001655	0.009217	0.001246	-10411.821
33648	0.023710	0.001655	0.009078	0.001265	-10417.133
33650	0.023710	0.001655	0.009078	0.001265	-10399.934
33652	0.023710	0.001655	0.009078	0.001265	-10409.817
33654	0.026926	0.001880	0.010474	0.001414	-10413.765
33656	0.023961	0.001673	0.009320	0.001259	-10420.175
33658	0.023961	0.001673	0.009320	0.001259	-10445.236
33660	0.023961	0.001673	0.009320	0.001259	-10411.048
33662	0.027058	0.002022	0.011265	0.001521	-10419.994
33664	0.023355	0.001745	0.010214	0.001250	-10418.938
33666	0.025005	0.001868	0.010935	0.001338	-10410.696
33668	0.021568	0.001612	0.007315	0.001154	-10398.412
33670	0.024953	0.001865	0.008463	0.001335	-10410.109
33672	0.025924	0.001937	0.008792	0.001387	-10408.337
33674	0.025924	0.001937	0.008792	0.001387	-10393.863
33676	0.026811	0.001937	0.010266	0.001387	-10400.908
33678	0.025511	0.001937	0.010266	0.001387	-10420.447
33680	0.030407	0.002309	0.012236	0.001654	-10416.877
33682	0.030770	0.002336	0.012523	0.001664	-10415.680
33684	0.030770	0.002336	0.012523	0.001664	-10388.793
33686	0.025758	0.001956	0.010483	0.001393	-10394.961
33688	0.027248	0.002069	0.010917	0.001497	-10402.081
33690	0.021768	0.001653	0.008460	0.001233	-10406.039
33692	0.021768	0.001653	0.009276	0.001233	-10399.180
33694	0.021768	0.001653	0.009276	0.001233	-10409.631
33696	0.018600	0.001412	0.007926	0.001054	-10393.231
33698	0.018600	0.001412	0.009245	0.001054	-10411.546
33700	0.017801	0.001352	0.008848	0.001008	-10404.301
33702	0.015971	0.001257	0.007938	0.000905	-10419.552
33704	0.015808	0.001249	0.007884	0.000898	-10423.460
33706	0.015808	0.001249	0.007884	0.000898	-10417.609
33708	0.018181	0.001464	0.007166	0.001054	-10429.233
33710	0.017540	0.001413	0.007378	0.000953	-10425.342
33712	0.019144	0.001655	0.008640	0.001116	-10437.764
33714	0.019144	0.001655	0.008514	0.001116	-10428.016
33716	0.020841	0.001655	0.007340	0.001294	-10412.599
33718	0.020841	0.001655	0.009059	0.001294	-10413.043
33720	0.020841	0.001655	0.010004	0.001198	-10419.258
33722	0.022941	0.001821	0.010361	0.001238	-10411.532
33724	0.023573	0.001872	0.010002	0.001354	-10398.924
33726	0.023573	0.001872	0.009528	0.001422	-10416.780
33728	0.021381	0.001698	0.008642	0.001289	-10414.214
33730	0.019621	0.001558	0.007931	0.001183	-10424.622
33732	0.019621	0.001558	0.007931	0.001183	-10433.945
