Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
156	0.002218	0.002088	0.015399	0.001656	0.006163	0.002169	0.006563	0.001055	0.000586	0.000279	-10399.779
158	0.002218	0.002088	0.015399	0.001656	0.006163	0.002169	0.006563	0.001055	0.000586	0.000279	-10411.047
160	0.001923	0.001810	0.013346	0.001435	0.004935	0.001880	0.005688	0.000948	0.000508	0.000242	-10411.183
162	0.002277	0.002143	0.014970	0.001699	0.005844	0.001839	0.006737	0.001122	0.000668	0.000286	-10414.789
164	0.001870	0.001760	0.012591	0.001396	0.005328	0.001585	0.005098	0.000887	0.000534	0.000255	-10388.716
166	0.001870	0.001760	0.012591	0.001396	0.005907	0.001888	0.004344	0.000887	0.000489	0.000255	-10424.791
168	0.001823	0.001715	0.012270	0.001360	0.004887	0.001840	0.004233	0.000934	0.000477	0.000249	-10423.746
170	0.002095	0.001971	0.013612	0.001563	0.005929	0.002115	0.004865	0.001045	0.000548	0.000286	-10417.528
172	0.002267	0.002133	0.013982	0.001692	0.007306	0.002585	0.005116	0.001131	0.000561	0.000318	-10431.937
174	0.001910	0.001797	0.011780	0.001425	0.006949	0.001939	0.004339	0.000900	0.000498	0.000266	-10423.005
176	0.001910	0.001797	0.011780	0.001425	0.006113	0.001939	0.003599	0.000955	0.000498	0.000266	-10409.686
178	0.001709	0.001609	0.010545	0.001276	0.006793	0.001584	0.003222	0.000855	0.000466	0.000238	-10427.851
180	0.001925	0.001812	0.011874	0.001436	0.007649	0.001783	0.004163	0.000962	0.000524	0.000268	-10436.973
182	0.001758	0.001654	0.010842	0.001312	0.006985	0.001318	0.003802	0.000879	0.000534	0.000245	-10420.808
184	0.001874	0.001764	0.011560	0.001399	0.006716	0.001687	0.002939	0.000983	0.000518	0.000261	-10416.682
186	0.001874	0.001764	0.011560	0.001399	0.006870	0.001687	0.003082	0.000966	0.000518	0.000249	-10429.893
188	0.001912	0.001764	0.011560	0.001399	0.006066	0.001687	0.003082	0.000966	0.000518	0.000249	-10420.885
190	0.002121	0.001957	0.012825	0.001552	0.006285	0.001872	0.002371	0.001107	0.000574	0.000276	-10417.499
192	0.002464	0.002190	0.014354	0.001736	0.008647	0.002616	0.002653	0.001124	0.000576	0.000309	-10419.932
194	0.002108	0.001873	0.013317	0.001485	0.005665	0.001869	0.002270	0.001096	0.000538	0.000265	-10435.646
196	0.002108	0.001873	0.013317	0.001485	0.006052	0.001802	0.003098	0.001060	0.000548	0.000265	-10405.669
198	0.002108	0.001873	0.013317	0.001485	0.005847	0.001802	0.002256	0.001078	0.000548	0.000265	-10398.076
200	0.001804	0.001603	0.012169	0.001271	0.005004	0.001542	0.001931	0.000923	0.000469	0.000227	-10415.440
202	0.002018	0.001794	0.013618	0.001423	0.006227	0.001469	0.002161	0.000982	0.000573	0.000254	-10427.657
204	0.002018	0.001794	0.013618	0.001423	0.006227	0.001598	0.002161	0.000982	0.000547	0.000254	-10421.403
206	0.002355	0.002093	0.015888	0.001660	0.008139	0.002185	0.002521	0.001101	0.000588	0.000296	-10423.278
208	0.002088	0.001856	0.014085	0.001471	0.006436	0.001986	0.002235	0.001032	0.000515	0.000262	-10421.332
210	0.002088	0.001856	0.014085	0.001471	0.006436	0.001986	0.002235	0.001032	0.000515	0.000262	-10424.726
212	0.002477	0.002202	0.016713	0.001746	0.007636	0.002356	0.002652	0.001224	0.000611	0.000311	-10443.991
214	0.002132	0.001895	0.014381	0.001502	0.005889	0.002027	0.002282	0.001023	0.000526	0.000268	-10433.990
216	0.002183	0.001940	0.014729	0.001539	0.005276	0.002076	0.002337	0.001121	0.000538	0.000274	-10424.952
218	0.001995	0.001774	0.013463	0.001406	0.005483	0.001898	0.002136	0.000961	0.000492	0.000251	-10418.391
220	0.001995	0.001774	0.014968	0.001406	0.005483	0.001627	0.002136	0.000961	0.000532	0.000251	-10418.169
222	0.001995	0.001774	0.014968	0.001406	0.005483	0.002078	0.002136	0.000961	0.000471	0.000251	-10428.999
224	0.001995	0.001774	0.013937	0.001406	0.004649	0.002508	0.002136	0.001050	0.000433	0.000251	-10417.661
226	0.001862	0.001655	0.013004	0.001312	0.004872	0.001912	0.001993	0.000987	0.000442	0.000234	-10420.379
228	0.001728	0.001536	0.012634	0.001218	0.003948	0.001775	0.001650	0.000916	0.000411	0.000243	-10397.027
230	0.001728	0.001536	0.011969	0.001218	0.003948	0.001775	0.001650	0.000916	0.000411	0.000243	-10408.309
232	0.001722	0.001531	0.011928	0.001214	0.003934	0.001769	0.001842	0.000913	0.000409	0.000243	-10427.778
234	0.001817	0.001615	0.012579	0.001280	0.005034	0.001866	0.001943	0.000963	0.000432	0.000256	-10433.583
236	0.001949	0.001615	0.012135	0.001280	0.004659	0.001866	0.001943	0.001005	0.000432	0.000256	-10409.041
238	0.001949	0.001615	0.012135	0.001280	0.005143	0.001715	0.001943	0.000951	0.000447	0.000256	-10398.571
240	0.001949	0.001615	0.011419	0.001280	0.005097	0.001715	0.001943	0.000956	0.000447	0.000256	-10410.383
242	0.001949	0.001615	0.011419	0.001280	0.005097	0.001715	0.001943	0.000956	0.000447	0.000256	-10410.332
244	0.001949	0.001615	0.011419	0.001280	0.005097	0.001715	0.001943	0.000956	0.000447	0.000256	-10423.963
246	0.001949	0.001615	0.011419	0.001280	0.003825	0.001715	0.001943	0.000956	0.000447	0.000256	-10411.203
248	0.001949	0.001615	0.011419	0.001280	0.004202	0.001715	0.003805	0.000910	0.000447	0.000256	-10404.724
250	0.001724	0.001428	0.010100	0.001133	0.003578	0.001517	0.003365	0.000821	0.000395	0.000226	-10417.871
252	0.001730	0.001428	0.009542	0.001133	0.004013	0.001517	0.003952	0.000775	0.000395	0.000193	-10407.927
254	0.001858	0.001534	0.010248	0.001216	0.004310	0.001340	0.005280	0.000832	0.000472	0.000207	-10398.206
256	0.001858	0.001534	0.010248	0.001216	0.004106	0.001340	0.005280	0.000850	0.000472	0.000207	-10389.533
258	0.002016	0.001664	0.011118	0.001320	0.004574	0.001453	0.005729	0.000912	0.000512	0.000225	-10423.473
260	0.002016	0.001664	0.011118	0.001320	0.004574	0.001725	0.004070	0.000912	0.000472	0.000258	-10397.387
262	0.002307	0.001904	0.012720	0.001510	0.005974	0.002180	0.004656	0.001093	0.000517	0.000295	-10401.231
264	0.002307	0.001904	0.012720	0.001510	0.005974	0.002180	0.004890	0.001093	0.000517	0.000281	-10403.195
266	0.002039	0.001684	0.011247	0.001335	0.005282	0.001927	0.003713	0.000967	0.000457	0.000248	-10387.169
268	0.002039	0.001684	0.012667	0.001335	0.004775	0.002233	0.004061	0.001021	0.000457	0.000248	-10396.022
270	0.002039	0.001684	0.012667	0.001335	0.003989	0.001773	0.004061	0.000975	0.000511	0.000248	-10398.592
272	0.002039	0.001684	0.012667	0.001335	0.003347	0.001773	0.004061	0.000975	0.000511	0.000248	-10376.027
274	0.002039	0.001684	0.012667	0.001335	0.003972	0.002073	0.004061	0.000898	0.000473	0.000248	-10390.606
276	0.001837	0.001516	0.011409	0.001202	0.003177	0.001867	0.003658	0.000857	0.000426	0.000224	-10382.891
278	0.001837	0.001516	0.011409	0.001202	0.003177	0.001651	0.003658	0.000857	0.000452	0.000224	-10405.316
280	0.001837	0.001516	0.011409	0.001202	0.003957	0.001651	0.003658	0.000777	0.000452	0.000224	-10425.664
282	0.001837	0.001516	0.011409	0.001202	0.004354	0.001651	0.003658	0.000748	0.000452	0.000224	-10404.747
284	0.001837	0.001516	0.011409	0.001202	0.003652	0.001598	0.003658	0.000805	0.000460	0.000224	-10397.053
286	0.001837	0.001516	0.011409	0.001202	0.004224	0.001705	0.003658	0.000758	0.000445	0.000224	-10396.556
288	0.001837	0.001516	0.011409	0.001202	0.003680	0.001705	0.003658	0.000804	0.000445	0.000224	-10393.474
290	0.002109	0.001741	0.013099	0.001380	0.004225	0.001952	0.004627	0.000923	0.000511	0.000257	-10398.400
292	0.002109	0.001741	0.013099	0.001380	0.004828	0.001952	0.004627	0.000872	0.000511	0.000257	-10406.668
294	0.002154	0.001778	0.013377	0.001410	0.004931	0.001993	0.004725	0.000890	0.000522	0.000262	-10394.877
296	0.002228	0.001839	0.013838	0.001458	0.005100	0.002062	0.004888	0.000921	0.000540	0.000271	-10397.610
298	0.002300	0.001899	0.014646	0.001506	0.004029	0.002129	0.005047	0.000951	0.000557	0.000280	-10404.320
300	0.002403	0.001899	0.014646	0.001506	0.004029	0.001826	0.004816	0.000951	0.000604	0.000293	-10390.632
302	0.002403	0.001899	0.014646	0.001506	0.004606	0.001921	0.005819	0.000901	0.000588	0.000293	-10396.485
304	0.002403	0.001899	0.014646	0.001506	0.004273	0.002569	0.006808	0.000931	0.000514	0.000293	-10379.569
306	0.002403	0.001899	0.014646	0.001506	0.004009	0.002569	0.005394	0.000959	0.000514	0.000307	-10377.120
308	0.002403	0.001899	0.014953	0.001506	0.004009	0.002569	0.005394	0.000959	0.000514	0.000307	-10383.136
310	0.002403	0.001899	0.014953	0.001506	0.004009	0.002044	0.005210	0.000959	0.000567	0.000318	-10386.055
312	0.002403	0.001899	0.014953	0.001506	0.004218	0.002286	0.005906	0.000959	0.000541	0.000318	-10383.308
314	0.002403	0.001899	0.014953	0.001506	0.003582	0.002213	0.005906	0.000922	0.000548	0.000318	-10394.619
316	0.002403	0.001899	0.014953	0.001506	0.004553	0.002213	0.004705	0.000922	0.000548	0.000318	-10386.956
318	0.002403	0.001899	0.014953	0.001633	0.003936	0.002426	0.004705	0.000981	0.000528	0.000318	-10407.030
320	0.002403	0.001899	0.014953	0.001633	0.003936	0.001845	0.004705	0.000981	0.000577	0.000318	-10386.801
322	0.002403	0.001899	0.013976	0.001633	0.005378	0.002333	0.004705	0.000981	0.000523	0.000318	-10397.772
324	0.002448	0.001934	0.014234	0.001663	0.005477	0.002376	0.004792	0.000999	0.000533	0.000324	-10399.138
326	0.002448	0.001934	0.014234	0.001663	0.005477	0.002376	0.004792	0.000999	0.000533	0.000324	-10407.427
328	0.002448	0.001934	0.014234	0.001663	0.005327	0.002376	0.004792	0.001012	0.000533	0.000324	-10411.485
330	0.002240	0.001560	0.012008	0.001522	0.004876	0.002175	0.004386	0.000926	0.000488	0.000297	-10410.046
332	0.002330	0.001622	0.012487	0.001583	0.004808	0.002282	0.004561	0.000990	0.000505	0.000309	-10395.140
334	0.002330	0.001622	0.013925	0.001583	0.004808	0.003152	0.003091	0.000990	0.000505	0.000309	-10402.447
336	0.002116	0.001473	0.012647	0.001437	0.005011	0.002391	0.002807	0.000847	0.000494	0.000280	-10411.974
338	0.002372	0.001652	0.014177	0.001611	0.005618	0.002680	0.003147	0.000950	0.000554	0.000314	-10398.251
340	0.002372	0.001652	0.014177	0.001611	0.004583	0.003467	0.003147	0.001039	0.000499	0.000314	-10412.265
342	0.002372	0.001652	0.014177	0.001611	0.004403	0.002630	0.003147	0.001059	0.000559	0.000314	-10431.399
344	0.002261	0.001574	0.013514	0.001536	0.003788	0.002071	0.002999	0.001061	0.000581	0.000299	-10423.071
346	0.002429	0.001691	0.014519	0.002671	0.004608	0.002817	0.003222	0.001073	0.000561	0.000322	-10417.058
348	0.002429	0.001691	0.014519	0.002671	0.004608	0.002482	0.003222	0.001073	0.000593	0.000322	-10421.868
350	0.002436	0.001691	0.014519	0.002671	0.004004	0.002093	0.003222	0.001028	0.000644	0.000322	-10429.682
352	0.002436	0.001691	0.014519	0.002671	0.004004	0.002093	0.003222	0.001028	0.000644	0.000322	-10417.233
354	0.002515	0.002652	0.014989	0.002757	0.004645	0.002161	0.003327	0.001017	0.000664	0.000332	-10436.672
356	0.002814	0.002967	0.016768	0.003085	0.005196	0.002783	0.005011	0.001138	0.000695	0.000372	-10428.420
358	0.002450	0.002584	0.014600	0.002686	0.004877	0.002423	0.004084	0.000963	0.000605	0.000276	-10430.452
360	0.002450	0.002584	0.014600	0.002686	0.004877	0.002331	0.003334	0.000963	0.000618	0.000276	-10440.477
362	0.002450	0.002584	0.014600	0.002686	0.004877	0.002331	0.003334	0.000963	0.000618	0.000276	-10421.779
364	0.002074	0.002449	0.012357	0.002273	0.004128	0.001973	0.002822	0.000815	0.000523	0.000233	-10420.528
366	0.002074	0.003308	0.011467	0.002273	0.004128	0.001973	0.002822	0.000815	0.000523	0.000233	-10435.843
368	0.002074	0.003308	0.010515	0.002273	0.004128	0.001827	0.002822	0.000815	0.000546	0.000233	-10412.355
370	0.001863	0.001927	0.009450	0.002043	0.003709	0.002206	0.002536	0.000732	0.000419	0.000210	-10422.708
372	0.002091	0.002162	0.010604	0.002292	0.004162	0.002475	0.002846	0.000822	0.000470	0.000235	-10438.612
374	0.002091	0.002162	0.011573	0.002292	0.004162	0.002475	0.002927	0.000822	0.000470	0.000229	-10417.897
376	0.002114	0.002185	0.011698	0.002317	0.004166	0.002156	0.002715	0.000831	0.000514	0.000252	-10414.960
378	0.001974	0.002041	0.009373	0.002164	0.003891	0.002018	0.002535	0.000776	0.000480	0.000235	-10413.217
380	0.001986	0.002054	0.009431	0.002177	0.003915	0.002031	0.002551	0.000781	0.000483	0.000237	-10406.017
382	0.001916	0.002080	0.009096	0.001109	0.003776	0.001958	0.002461	0.000753	0.000465	0.000228	-10419.331
384	0.001979	0.002149	0.009398	0.001145	0.003901	0.002011	0.003068	0.000778	0.000482	0.000236	-10426.532
386	0.002038	0.002213	0.009678	0.001180	0.003669	0.002071	0.003159	0.000830	0.000497	0.000243	-10437.718
388	0.002038	0.002213	0.008615	0.001180	0.003669	0.002871	0.003159	0.000830	0.000426	0.000243	-10421.659
390	0.002038	0.002213	0.008615	0.001180	0.003844	0.002447	0.003159	0.000812	0.000426	0.000243	-10415.665
392	0.002142	0.002241	0.008724	0.001195	0.003869	0.002411	0.003199	0.000825	0.000437	0.000246	-10414.267
394	0.002142	0.002241	0.008724	0.001195	0.003869	0.002411	0.003270	0.000825	0.000437	0.000241	-10409.157
396	0.001973	0.002064	0.008034	0.001100	0.003563	0.001817	0.003012	0.000760	0.000442	0.000222	-10423.678
398	0.001973	0.002064	0.008034	0.001100	0.003563	0.001817	0.003378	0.000760	0.000442	0.000241	-10411.511
400	0.001973	0.002064	0.008034	0.001100	0.003563	0.002242	0.002867	0.000760	0.000404	0.000241	-10415.516
402	0.001973	0.002064	0.008034	0.001100	0.003183	0.002242	0.002867	0.000802	0.000404	0.000241	-10390.611
404	0.001973	0.002064	0.008034	0.001100	0.003459	0.002242	0.002867	0.000770	0.000404	0.000241	-10422.043
406	0.002266	0.002370	0.009226	0.001263	0.004923	0.002575	0.003292	0.000901	0.000464	0.000277	-10431.147
408	0.002266	0.002370	0.008779	0.001263	0.004923	0.002106	0.003292	0.000901	0.000506	0.000277	-10411.277
410	0.002574	0.002693	0.009975	0.001436	0.005362	0.002393	0.003741	0.001043	0.000574	0.000315	-10394.028
412	0.002574	0.002693	0.009975	0.001436	0.005362	0.002393	0.003741	0.001043	0.000574	0.000315	-10397.931
414	0.002511	0.002627	0.009731	0.001400	0.005231	0.002335	0.003649	0.001018	0.000560	0.000307	-10365.502
416	0.002511	0.002627	0.009731	0.001400	0.004904	0.002430	0.003649	0.001050	0.000551	0.000307	-10377.412
418	0.002736	0.002863	0.010603	0.001526	0.005980	0.003089	0.003976	0.001086	0.000562	0.000335	-10382.420
420	0.002736	0.002863	0.010603	0.001526	0.005368	0.003089	0.003976	0.001146	0.000562	0.000335	-10403.222
422	0.002869	0.003001	0.011115	0.001600	0.005249	0.003238	0.004168	0.001245	0.000589	0.000351	-10384.181
424	0.002869	0.003001	0.011115	0.001600	0.005771	0.003238	0.003842	0.001186	0.000589	0.000349	-10401.394
426	0.002869	0.003001	0.011115	0.001600	0.005771	0.003238	0.003842	0.001186	0.000589	0.000349	-10373.351
428	0.002869	0.003001	0.011115	0.001600	0.005771	0.003238	0.003842	0.001186	0.000589	0.000349	-10374.187
430	0.002869	0.002118	0.011115	0.001600	0.005900	0.003238	0.003842	0.001173	0.000589	0.000349	-10374.124
432	0.002869	0.002118	0.011115	0.001600	0.006300	0.003238	0.004679	0.001136	0.000589	0.000349	-10368.232
434	0.002869	0.002118	0.011115	0.001600	0.006450	0.003243	0.005738	0.001123	0.000569	0.000349	-10389.196
436	0.002869	0.002118	0.011115	0.001600	0.006450	0.003243	0.004660	0.001123	0.000569	0.000349	-10374.188
438	0.002869	0.002118	0.010180	0.002367	0.006450	0.004156	0.004660	0.001123	0.000521	0.000349	-10386.950
440	0.002869	0.002118	0.010180	0.002367	0.004575	0.004156	0.004660	0.001096	0.000521	0.000349	-10393.165
442	0.002940	0.002171	0.010436	0.002426	0.006122	0.003679	0.004777	0.001200	0.000562	0.000358	-10397.655
444	0.002626	0.001939	0.009319	0.002167	0.004965	0.003285	0.004416	0.001130	0.000502	0.000309	-10386.056
446	0.003074	0.002269	0.010908	0.002536	0.005912	0.003845	0.005169	0.001310	0.000587	0.000362	-10389.029
448	0.003291	0.002430	0.011679	0.002715	0.006139	0.004011	0.004945	0.001426	0.000635	0.000387	-10379.284
450	0.003058	0.002258	0.010852	0.002523	0.005834	0.003727	0.003973	0.001309	0.000590	0.000416	-10378.189
452	0.003058	0.002258	0.011796	0.002523	0.005987	0.003727	0.003973	0.001291	0.000590	0.000416	-10382.285
454	0.003058	0.002974	0.011796	0.002523	0.005987	0.003727	0.004567	0.001291	0.000590	0.000362	-10381.692
456	0.003058	0.002974	0.011796	0.002523	0.006585	0.003727	0.004284	0.001227	0.000590	0.000386	-10410.976
458	0.003058	0.002974	0.011796	0.002523	0.005876	0.003727	0.004196	0.001227	0.000590	0.000394	-10418.174
460	0.003058	0.002974	0.011796	0.002523	0.005721	0.003727	0.004196	0.001244	0.000590	0.000394	-10387.382
462	0.002708	0.002634	0.010446	0.002234	0.004652	0.003300	0.003716	0.001153	0.000523	0.000349	-10393.056
464	0.003197	0.003110	0.012333	0.002638	0.005944	0.003896	0.004316	0.001305	0.000617	0.000418	-10391.140
466	0.003197	0.003110	0.012333	0.002638	0.005661	0.004652	0.004316	0.001340	0.000617	0.000418	-10398.421
468	0.003489	0.003394	0.013300	0.001999	0.006324	0.005077	0.004711	0.001444	0.000674	0.000457	-10395.620
470	0.003090	0.003006	0.011779	0.002583	0.004699	0.004496	0.004473	0.001275	0.000597	0.000377	-10405.471
472	0.003207	0.003120	0.012226	0.002681	0.004877	0.004095	0.004711	0.001323	0.000651	0.000386	-10396.758
