Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
52648	0.002507	0.000655	0.003867	0.016482	0.004278	0.006081	0.002748	0.013901	0.000761	0.001922	0.000851	0.000246	0.000220	-10409.473
52650	0.002509	0.000656	0.003392	0.015903	0.004281	0.005891	0.003042	0.013912	0.000761	0.001891	0.000793	0.000246	0.000220	-10395.770
52652	0.002157	0.000851	0.002917	0.013674	0.002844	0.004851	0.002768	0.007147	0.000654	0.001666	0.000765	0.000226	0.000189	-10418.791
52654	0.002547	0.001005	0.003755	0.016149	0.004403	0.006454	0.003202	0.008441	0.000773	0.001953	0.000917	0.000267	0.000223	-10411.154
52656	0.002377	0.000938	0.003504	0.015317	0.004108	0.006441	0.002831	0.007876	0.000721	0.001759	0.000889	0.000249	0.000208	-10406.757
52658	0.002377	0.000938	0.003504	0.014591	0.003908	0.006924	0.002857	0.012476	0.000738	0.001698	0.000883	0.000232	0.000204	-10411.684
52660	0.001759	0.000694	0.002215	0.011267	0.002891	0.005007	0.002242	0.009231	0.000562	0.001270	0.000626	0.000172	0.000146	-10423.125
52662	0.001637	0.000646	0.002062	0.010486	0.002691	0.005005	0.002086	0.008982	0.000511	0.001140	0.000583	0.000160	0.000139	-10430.787
52664	0.001637	0.000646	0.001749	0.010486	0.002691	0.005000	0.001990	0.008982	0.000511	0.001143	0.000603	0.000160	0.000139	-10427.263
52666	0.001881	0.000742	0.002010	0.013013	0.003093	0.005468	0.002401	0.010324	0.000587	0.001345	0.000669	0.000184	0.000160	-10413.562
52668	0.001881	0.000742	0.001697	0.012314	0.002746	0.005248	0.002469	0.010324	0.000587	0.001372	0.000690	0.000184	0.000160	-10426.791
52670	0.001706	0.000673	0.001919	0.011168	0.002490	0.004948	0.002271	0.009363	0.000533	0.001220	0.000620	0.000167	0.000145	-10424.812
52672	0.001619	0.000639	0.001821	0.010598	0.002363	0.004460	0.002177	0.008626	0.000506	0.001187	0.000584	0.000160	0.000138	-10413.392
52674	0.001566	0.000618	0.001761	0.010252	0.002286	0.003494	0.002106	0.008345	0.000489	0.001184	0.000565	0.000155	0.000133	-10404.507
52676	0.001774	0.000700	0.001995	0.011612	0.002906	0.004476	0.002385	0.009451	0.000540	0.001259	0.000639	0.000175	0.000155	-10406.195
52678	0.001774	0.000700	0.001995	0.011612	0.002906	0.003893	0.002342	0.009218	0.000540	0.001292	0.000648	0.000175	0.000155	-10387.310
52680	0.001949	0.000769	0.002192	0.012203	0.003193	0.004016	0.002729	0.010126	0.000593	0.001390	0.000682	0.000192	0.000170	-10404.739
52682	0.001769	0.000833	0.002373	0.012778	0.003457	0.004314	0.003216	0.010964	0.000643	0.001510	0.000695	0.000208	0.000184	-10388.377
52684	0.001584	0.000746	0.002126	0.011446	0.003097	0.003994	0.002702	0.009822	0.000576	0.001409	0.000652	0.000187	0.000165	-10428.004
52686	0.001584	0.000746	0.002126	0.011446	0.003097	0.004126	0.002555	0.009822	0.000576	0.001385	0.000679	0.000187	0.000165	-10413.286
52688	0.001771	0.000746	0.002126	0.011446	0.003097	0.003978	0.002523	0.009822	0.000576	0.001412	0.000685	0.000187	0.000165	-10406.243
52690	0.001771	0.000746	0.002126	0.011446	0.003097	0.003989	0.002292	0.009822	0.000576	0.001410	0.000735	0.000187	0.000165	-10404.130
52692	0.001578	0.000658	0.001733	0.010098	0.002732	0.003528	0.002083	0.008307	0.000508	0.001245	0.000634	0.000165	0.000146	-10405.389
52694	0.001776	0.000741	0.001951	0.011595	0.002542	0.004137	0.002204	0.008846	0.000572	0.001376	0.000751	0.000185	0.000164	-10406.327
52696	0.001685	0.000703	0.001852	0.011003	0.002413	0.003926	0.002081	0.009043	0.000709	0.001305	0.000715	0.000176	0.000156	-10409.117
52698	0.001685	0.000703	0.001852	0.010554	0.002413	0.003920	0.002169	0.009043	0.000709	0.001308	0.000693	0.000176	0.000156	-10399.746
52700	0.002028	0.000846	0.002228	0.012698	0.002903	0.004914	0.002819	0.010880	0.000853	0.001543	0.000788	0.000211	0.000187	-10409.908
52702	0.002028	0.000846	0.002228	0.012698	0.002903	0.004897	0.003062	0.010880	0.000854	0.001543	0.000742	0.000211	0.000187	-10404.034
52704	0.001926	0.000803	0.002116	0.012061	0.002757	0.004941	0.002845	0.009667	0.000811	0.001421	0.000678	0.000202	0.000178	-10423.228
52706	0.001926	0.000803	0.002116	0.012061	0.002548	0.005420	0.002665	0.009432	0.000811	0.001426	0.000710	0.000202	0.000178	-10409.081
52708	0.001906	0.000795	0.002094	0.011936	0.002521	0.005048	0.002669	0.009159	0.000796	0.001458	0.000697	0.000199	0.000177	-10422.707
52710	0.001724	0.000719	0.001372	0.010799	0.002592	0.004742	0.002575	0.008287	0.000676	0.001294	0.000631	0.000180	0.000171	-10404.310
52712	0.001724	0.000719	0.001372	0.010799	0.002407	0.004636	0.002721	0.008287	0.000676	0.001309	0.000606	0.000180	0.000171	-10438.800
52714	0.001724	0.000719	0.001372	0.010799	0.002407	0.003757	0.002969	0.007680	0.000685	0.001369	0.000571	0.000180	0.000169	-10445.791
52716	0.001724	0.000719	0.001817	0.011643	0.002407	0.003572	0.003001	0.007680	0.000696	0.001410	0.000567	0.000180	0.000166	-10438.716
52718	0.001724	0.000719	0.001817	0.011643	0.002407	0.003849	0.002903	0.010860	0.000696	0.001423	0.000580	0.000176	0.000166	-10440.292
52720	0.001724	0.000719	0.001817	0.011643	0.002028	0.003929	0.002604	0.006478	0.000696	0.001409	0.000626	0.000181	0.000166	-10449.525
52722	0.001528	0.000637	0.001610	0.010314	0.001796	0.003760	0.002306	0.006065	0.000577	0.001274	0.000555	0.000161	0.000147	-10435.541
52724	0.001528	0.000637	0.001610	0.010314	0.001796	0.003807	0.002435	0.006065	0.000569	0.001265	0.000534	0.000161	0.000149	-10449.310
52726	0.001687	0.000704	0.001778	0.011392	0.002447	0.004364	0.002690	0.006699	0.000629	0.001368	0.000590	0.000177	0.000164	-10458.923
52728	0.001687	0.000704	0.001778	0.011392	0.002447	0.004195	0.002904	0.006699	0.000629	0.001399	0.000559	0.000177	0.000164	-10447.765
52730	0.001687	0.000704	0.001778	0.011392	0.002447	0.004112	0.002720	0.006699	0.000629	0.001417	0.000585	0.000177	0.000164	-10438.866
52732	0.001650	0.000688	0.001739	0.011427	0.002393	0.004790	0.002660	0.006552	0.000615	0.001314	0.000572	0.000174	0.000161	-10424.814
52734	0.001482	0.000618	0.001562	0.009663	0.002150	0.004282	0.002264	0.005886	0.000553	0.001234	0.000534	0.000156	0.000144	-10442.454
52736	0.001482	0.000618	0.001562	0.010057	0.002150	0.004525	0.002378	0.005886	0.000553	0.001195	0.000516	0.000156	0.000144	-10452.617
52738	0.001482	0.000618	0.001562	0.010057	0.002150	0.004255	0.002378	0.005442	0.000553	0.001239	0.000516	0.000156	0.000144	-10433.493
52740	0.001369	0.000515	0.001443	0.009290	0.001572	0.004053	0.002388	0.005026	0.000510	0.001123	0.000450	0.000144	0.000133	-10443.394
52742	0.001454	0.000547	0.001532	0.009863	0.001669	0.004425	0.002314	0.005336	0.000542	0.001172	0.000509	0.000153	0.000142	-10410.711
52744	0.001454	0.000547	0.001532	0.010030	0.001669	0.004381	0.002184	0.003959	0.000542	0.001166	0.000529	0.000157	0.000142	-10441.713
52746	0.001454	0.000547	0.001532	0.010552	0.001669	0.004162	0.002346	0.004218	0.000542	0.001201	0.000504	0.000157	0.000142	-10412.753
52748	0.001350	0.000508	0.001422	0.009796	0.001549	0.003782	0.002100	0.004297	0.000499	0.001129	0.000480	0.000144	0.000132	-10417.134
52750	0.001290	0.000486	0.001360	0.009366	0.001481	0.003802	0.002222	0.004466	0.000477	0.001049	0.000428	0.000138	0.000127	-10450.581
52752	0.001290	0.000486	0.001360	0.009366	0.001481	0.002952	0.002048	0.004466	0.000477	0.001040	0.000452	0.000138	0.000127	-10437.751
52754	0.001290	0.000486	0.001360	0.010033	0.001376	0.002765	0.002176	0.004198	0.000477	0.000960	0.000434	0.000138	0.000127	-10441.654
52756	0.001290	0.000486	0.001360	0.010033	0.001798	0.002765	0.002176	0.004322	0.000477	0.000960	0.000434	0.000138	0.000127	-10437.765
52758	0.001235	0.000465	0.001302	0.009605	0.001721	0.002618	0.002157	0.004137	0.000457	0.000925	0.000406	0.000132	0.000121	-10420.946
52760	0.001235	0.000465	0.001302	0.009605	0.001721	0.002411	0.002222	0.004137	0.000460	0.000969	0.000398	0.000132	0.000120	-10436.677
52762	0.001332	0.000501	0.001404	0.010360	0.001857	0.002601	0.002396	0.003699	0.000496	0.001045	0.000443	0.000145	0.000130	-10413.855
52764	0.001188	0.000447	0.001252	0.009237	0.001655	0.002473	0.002446	0.003298	0.000442	0.000898	0.000361	0.000129	0.000116	-10434.985
52766	0.001188	0.000447	0.001252	0.009237	0.001255	0.002473	0.001927	0.003298	0.000838	0.000898	0.000424	0.000129	0.000110	-10397.298
52768	0.001188	0.000447	0.001252	0.009237	0.001255	0.002695	0.001817	0.003650	0.000838	0.000863	0.000441	0.000129	0.000110	-10402.533
52770	0.001341	0.000505	0.001413	0.010861	0.001822	0.002930	0.002010	0.005788	0.000946	0.000993	0.000505	0.000139	0.000124	-10408.053
52772	0.001233	0.000464	0.001300	0.010425	0.001675	0.003228	0.001804	0.005323	0.000576	0.000909	0.000502	0.000128	0.000114	-10417.558
52774	0.001233	0.000464	0.001300	0.010036	0.001675	0.002761	0.001804	0.005323	0.000553	0.000909	0.000502	0.000128	0.000119	-10424.265
52776	0.001233	0.000464	0.001300	0.010036	0.001675	0.002679	0.001995	0.005323	0.000553	0.000922	0.000502	0.000128	0.000119	-10437.456
52778	0.001262	0.000475	0.001330	0.010270	0.001715	0.003040	0.002042	0.005448	0.000566	0.000901	0.000514	0.000131	0.000121	-10422.541
52780	0.001262	0.000475	0.001330	0.010660	0.001715	0.003293	0.002042	0.004952	0.000566	0.000871	0.000514	0.000131	0.000121	-10438.857
52782	0.001262	0.000475	0.001330	0.010057	0.001715	0.002748	0.002218	0.004952	0.000577	0.000893	0.000483	0.000131	0.000119	-10444.257
52784	0.001262	0.000475	0.001395	0.010057	0.001924	0.002748	0.002218	0.004952	0.000577	0.000893	0.000483	0.000131	0.000119	-10419.154
52786	0.001215	0.000457	0.001344	0.009684	0.001853	0.003120	0.002136	0.004768	0.000517	0.000837	0.000465	0.000126	0.000123	-10411.831
52788	0.001215	0.000457	0.001344	0.009684	0.001853	0.003032	0.002212	0.004768	0.000517	0.000848	0.000454	0.000126	0.000123	-10415.549
52790	0.001230	0.000463	0.001359	0.009798	0.001875	0.002581	0.002252	0.004825	0.000523	0.000877	0.000457	0.000128	0.000125	-10440.549
52792	0.001230	0.000463	0.001359	0.009798	0.001875	0.002390	0.002085	0.004825	0.000523	0.000910	0.000483	0.000128	0.000125	-10404.762
52794	0.001230	0.000463	0.001359	0.009798	0.001875	0.002293	0.002085	0.004825	0.000523	0.000888	0.000483	0.000128	0.000125	-10417.317
52796	0.001230	0.000463	0.001359	0.009798	0.001875	0.002145	0.002124	0.005000	0.000523	0.000915	0.000477	0.000128	0.000125	-10450.900
52798	0.001176	0.000442	0.001300	0.009369	0.001793	0.002051	0.002214	0.004563	0.000500	0.000875	0.000428	0.000122	0.000119	-10443.651
52800	0.001176	0.000442	0.001265	0.009369	0.001793	0.002239	0.001702	0.004025	0.000500	0.000838	0.000457	0.000122	0.000119	-10438.630
52802	0.001176	0.000442	0.001265	0.009369	0.001793	0.002389	0.001920	0.004025	0.000500	0.000838	0.000419	0.000122	0.000119	-10457.374
52804	0.001418	0.000534	0.001526	0.011297	0.002162	0.002929	0.002530	0.004853	0.000603	0.000990	0.000475	0.000147	0.000144	-10438.445
52806	0.001418	0.000534	0.001526	0.011297	0.001668	0.002931	0.002530	0.004853	0.000603	0.000990	0.000475	0.000147	0.000144	-10413.043
52808	0.001477	0.000556	0.001590	0.011769	0.001738	0.003054	0.002518	0.005056	0.000628	0.001031	0.000511	0.000153	0.000150	-10401.806
52810	0.001477	0.000556	0.001381	0.011769	0.001738	0.002570	0.002988	0.005056	0.000628	0.001055	0.000455	0.000153	0.000150	-10452.614
52812	0.001731	0.000651	0.001618	0.013792	0.002037	0.003574	0.002757	0.005925	0.000736	0.001237	0.000553	0.000180	0.000175	-10446.488
52814	0.001701	0.000640	0.001591	0.012953	0.002002	0.003430	0.003476	0.005792	0.000723	0.001232	0.000520	0.000177	0.000172	-10455.089
52816	0.001701	0.000640	0.001591	0.012049	0.002002	0.003119	0.003247	0.005792	0.000723	0.001242	0.000501	0.000177	0.000172	-10427.298
52818	0.001701	0.000640	0.001591	0.012049	0.002002	0.003108	0.003247	0.005792	0.000723	0.001244	0.000501	0.000177	0.000172	-10434.620
52820	0.001798	0.000677	0.001682	0.012737	0.002116	0.003693	0.003432	0.006123	0.000765	0.001321	0.000529	0.000187	0.000182	-10432.460
52822	0.001643	0.000618	0.001998	0.011209	0.001933	0.002900	0.003290	0.005595	0.000699	0.001252	0.000469	0.000171	0.000167	-10424.468
52824	0.001643	0.000618	0.001635	0.011209	0.002019	0.002812	0.003066	0.005595	0.000699	0.001201	0.000491	0.000171	0.000167	-10407.787
52826	0.001643	0.000618	0.001248	0.011209	0.001662	0.003072	0.002980	0.006438	0.000699	0.001141	0.000491	0.000171	0.000167	-10436.921
52828	0.001643	0.000618	0.001248	0.011209	0.001662	0.002654	0.002844	0.006548	0.000699	0.001146	0.000506	0.000171	0.000167	-10430.425
52830	0.001643	0.000618	0.001248	0.011209	0.001662	0.002253	0.002809	0.006548	0.001040	0.001173	0.000510	0.000171	0.000167	-10444.514
52832	0.001643	0.000618	0.001248	0.011209	0.001662	0.002322	0.003062	0.006548	0.001040	0.001154	0.000482	0.000171	0.000167	-10455.883
52834	0.001860	0.000700	0.001412	0.012687	0.001881	0.002535	0.003455	0.007928	0.000900	0.001334	0.000547	0.000193	0.000189	-10434.180
52836	0.001530	0.000576	0.001162	0.010636	0.001548	0.002300	0.002690	0.006960	0.000740	0.001037	0.000430	0.000159	0.000155	-10448.430
52838	0.001739	0.000654	0.001320	0.012087	0.001759	0.002519	0.003057	0.007910	0.000841	0.001204	0.000489	0.000181	0.000176	-10427.148
52840	0.001739	0.000654	0.001320	0.012087	0.002137	0.002575	0.002859	0.007910	0.000841	0.001189	0.000510	0.000181	0.000176	-10448.133
52842	0.001889	0.000711	0.001434	0.012743	0.002321	0.002628	0.003025	0.008591	0.000913	0.001341	0.000564	0.000196	0.000191	-10426.046
52844	0.002025	0.000762	0.001537	0.013663	0.002488	0.002858	0.003687	0.009211	0.001017	0.001426	0.000557	0.000210	0.000198	-10420.608
52846	0.001779	0.000669	0.001350	0.012000	0.002185	0.001972	0.003106	0.008090	0.000641	0.001227	0.000502	0.000185	0.000174	-10415.037
52848	0.001779	0.000669	0.001350	0.012000	0.002185	0.001889	0.003278	0.008895	0.000641	0.001259	0.000485	0.000185	0.000174	-10399.374
52850	0.001779	0.000669	0.001350	0.011616	0.002185	0.002017	0.003024	0.008895	0.000641	0.001210	0.000511	0.000185	0.000174	-10402.539
52852	0.001779	0.000669	0.001350	0.012113	0.002185	0.002087	0.003025	0.008842	0.000641	0.001187	0.000511	0.000185	0.000174	-10401.111
52854	0.001779	0.000669	0.001350	0.012113	0.002023	0.003093	0.002597	0.009487	0.000643	0.001208	0.000564	0.000185	0.000173	-10415.010
52856	0.001496	0.000667	0.001136	0.009665	0.002103	0.002725	0.002153	0.007982	0.000541	0.000992	0.000479	0.000156	0.000146	-10397.861
52858	0.001496	0.000667	0.001145	0.009665	0.002103	0.003525	0.002265	0.008614	0.000541	0.000992	0.000463	0.000156	0.000146	-10389.244
52860	0.001493	0.000813	0.001143	0.009645	0.002099	0.003477	0.002260	0.006041	0.000570	0.000996	0.000462	0.000163	0.000138	-10397.838
52862	0.001493	0.000590	0.001143	0.009645	0.002099	0.003617	0.002086	0.006041	0.000570	0.000976	0.000487	0.000163	0.000138	-10404.051
52864	0.001493	0.000590	0.001143	0.009645	0.002099	0.003124	0.002439	0.006126	0.000570	0.001057	0.000440	0.000163	0.000138	-10403.985
52866	0.001279	0.000505	0.000979	0.008611	0.001797	0.002676	0.002109	0.005246	0.000488	0.000905	0.000375	0.000139	0.000118	-10402.064
52868	0.001427	0.000564	0.001092	0.009607	0.001996	0.002699	0.001958	0.005853	0.000545	0.000956	0.000418	0.000155	0.000132	-10414.963
52870	0.001557	0.000615	0.001192	0.010487	0.002183	0.002899	0.002113	0.006389	0.000550	0.001053	0.000456	0.000170	0.000155	-10414.622
52872	0.001557	0.000615	0.001192	0.009897	0.002183	0.002760	0.002467	0.005556	0.000550	0.001083	0.000414	0.000172	0.000155	-10426.042
52874	0.001439	0.000569	0.001101	0.009146	0.002018	0.003332	0.002026	0.004831	0.000504	0.000972	0.000411	0.000160	0.000145	-10439.034
52876	0.001439	0.000569	0.001101	0.009354	0.002018	0.003469	0.002026	0.004831	0.000504	0.000972	0.000411	0.000160	0.000145	-10435.990
52878	0.001643	0.000649	0.001257	0.010678	0.002303	0.003593	0.002683	0.008268	0.000575	0.001175	0.000450	0.000179	0.000165	-10446.828
52880	0.001619	0.000640	0.001289	0.011159	0.002270	0.003512	0.002645	0.008149	0.000567	0.001164	0.000443	0.000176	0.000163	-10431.530
52882	0.001619	0.000640	0.001289	0.011159	0.002270	0.003649	0.002398	0.008313	0.000567	0.001137	0.000471	0.000176	0.000163	-10431.567
52884	0.001619	0.000640	0.001289	0.011159	0.002270	0.003859	0.002398	0.008313	0.000567	0.001101	0.000471	0.000176	0.000163	-10434.985
52886	0.001597	0.000631	0.001272	0.010734	0.002239	0.002995	0.002411	0.008200	0.000546	0.001170	0.000459	0.000174	0.000165	-10428.897
52888	0.001812	0.000716	0.001443	0.012179	0.002540	0.003399	0.002265	0.009304	0.000610	0.001327	0.000515	0.000197	0.000190	-10408.710
52890	0.001745	0.000689	0.001390	0.011597	0.002447	0.003436	0.002273	0.008540	0.000587	0.001241	0.000483	0.000190	0.000183	-10413.547
52892	0.001745	0.000689	0.001390	0.011597	0.002065	0.003423	0.002106	0.008540	0.000587	0.001244	0.000507	0.000190	0.000183	-10427.954
52894	0.001780	0.000703	0.001417	0.012484	0.003007	0.004485	0.002185	0.008746	0.000599	0.001227	0.000511	0.000194	0.000186	-10429.550
52896	0.002075	0.000703	0.001417	0.012042	0.002525	0.004447	0.002185	0.009189	0.000599	0.001234	0.000511	0.000194	0.000186	-10415.796
52898	0.002390	0.000810	0.001632	0.013868	0.002909	0.004756	0.002391	0.010583	0.000715	0.001421	0.000608	0.000223	0.000207	-10437.926
52900	0.002390	0.000810	0.001632	0.013868	0.002909	0.004700	0.002236	0.009042	0.000712	0.001430	0.000634	0.000225	0.000208	-10456.037
52902	0.002216	0.000810	0.001632	0.013868	0.002909	0.003896	0.002311	0.009042	0.000713	0.001481	0.000621	0.000225	0.000207	-10439.873
52904	0.002216	0.000614	0.001632	0.013868	0.002909	0.003883	0.002269	0.007596	0.000713	0.001485	0.000629	0.000227	0.000207	-10442.557
52906	0.002086	0.000578	0.001536	0.013054	0.002738	0.003655	0.002135	0.006794	0.000675	0.001397	0.000592	0.000214	0.000194	-10442.081
52908	0.001863	0.000516	0.001372	0.011657	0.002292	0.003169	0.001749	0.006478	0.000603	0.001269	0.000559	0.000191	0.000174	-10429.148
52910	0.001683	0.000501	0.001333	0.010972	0.002227	0.003054	0.001673	0.006292	0.000585	0.001238	0.000548	0.000185	0.000169	-10455.114
52912	0.001680	0.000500	0.001330	0.010875	0.002223	0.002997	0.001667	0.006281	0.000584	0.001249	0.000548	0.000185	0.000168	-10447.499
52914	0.001977	0.000588	0.001075	0.013300	0.002615	0.003832	0.002077	0.007266	0.000687	0.001469	0.000621	0.000218	0.000198	-10439.501
52916	0.001977	0.000588	0.001075	0.013300	0.002615	0.003986	0.002409	0.006926	0.000658	0.001436	0.000565	0.000218	0.000207	-10433.090
52918	0.001977	0.000588	0.001075	0.013300	0.002615	0.004091	0.002251	0.006408	0.000658	0.001414	0.000590	0.000218	0.000207	-10419.830
52920	0.001834	0.000546	0.000867	0.012343	0.002427	0.003906	0.002237	0.006115	0.000611	0.001291	0.000525	0.000202	0.000192	-10438.210
52922	0.001803	0.000537	0.000853	0.012130	0.002385	0.003736	0.002148	0.006010	0.000600	0.001290	0.000523	0.000199	0.000189	-10447.963
52924	0.001803	0.000537	0.000853	0.012130	0.002385	0.003737	0.002026	0.006010	0.000600	0.001290	0.000542	0.000199	0.000189	-10442.887
52926	0.001803	0.000537	0.000853	0.012130	0.002435	0.004033	0.002214	0.006215	0.000635	0.001232	0.000513	0.000199	0.000178	-10442.222
52928	0.001994	0.000594	0.000943	0.013414	0.002693	0.004385	0.002448	0.006873	0.000703	0.001354	0.000568	0.000220	0.000197	-10449.128
52930	0.002121	0.000594	0.000943	0.013414	0.002693	0.003955	0.002441	0.006873	0.000703	0.001351	0.000569	0.000220	0.000197	-10463.415
52932	0.001845	0.000517	0.000820	0.011961	0.002343	0.003337	0.002324	0.007276	0.000665	0.001197	0.000469	0.000186	0.000158	-10430.445
52934	0.001824	0.000510	0.000811	0.011820	0.002316	0.003204	0.002167	0.007191	0.000657	0.001204	0.000480	0.000184	0.000156	-10434.298
52936	0.002073	0.000580	0.000922	0.013437	0.002633	0.003244	0.002374	0.008616	0.000747	0.001395	0.000559	0.000209	0.000177	-10444.834
52938	0.001829	0.000512	0.000813	0.011857	0.002323	0.002761	0.001983	0.007603	0.000659	0.001258	0.000521	0.000184	0.000156	-10425.050
52940	0.001777	0.000497	0.001100	0.011519	0.002257	0.002770	0.002093	0.007386	0.000627	0.001200	0.000480	0.000179	0.000155	-10412.615
52942	0.001929	0.000540	0.001194	0.012503	0.002450	0.003177	0.002023	0.008017	0.000681	0.001260	0.000561	0.000194	0.000168	-10414.317
52944	0.002242	0.000628	0.001388	0.014712	0.002848	0.004092	0.002616	0.009319	0.000783	0.001536	0.000610	0.000226	0.000198	-10420.965
52946	0.002029	0.000568	0.000895	0.013617	0.002576	0.003551	0.002200	0.008431	0.000708	0.001366	0.000539	0.000204	0.000179	-10419.367
52948	0.002029	0.000568	0.000895	0.013617	0.002576	0.003939	0.002200	0.008431	0.000708	0.001358	0.000539	0.000204	0.000179	-10429.047
52950	0.002171	0.000608	0.001365	0.014573	0.002757	0.004216	0.002402	0.009024	0.000758	0.001453	0.000570	0.000218	0.000191	-10444.097
52952	0.002171	0.000608	0.001365	0.014573	0.002757	0.004093	0.002162	0.009024	0.000758	0.001480	0.000608	0.000218	0.000191	-10441.402
52954	0.002136	0.000598	0.001343	0.013937	0.002713	0.004066	0.001942	0.008878	0.000746	0.001446	0.000635	0.000215	0.000188	-10431.849
52956	0.002287	0.000640	0.001437	0.014920	0.003457	0.004237	0.002033	0.009036	0.000798	0.001572	0.000690	0.000230	0.000202	-10451.424
52958	0.002067	0.000579	0.001299	0.013487	0.003125	0.004061	0.001838	0.008168	0.000722	0.001376	0.000623	0.000208	0.000182	-10446.289
52960	0.002085	0.000584	0.001311	0.013605	0.003152	0.003753	0.002200	0.008250	0.000728	0.001456	0.000655	0.000210	0.000184	-10439.671
52962	0.002085	0.000584	0.001311	0.013605	0.003152	0.004113	0.002215	0.008250	0.000728	0.001491	0.000652	0.000210	0.000184	-10432.270
52964	0.002538	0.000642	0.001441	0.014417	0.003466	0.004053	0.002436	0.008893	0.000801	0.001661	0.000717	0.000231	0.000202	-10442.295
52966	0.002538	0.000642	0.001441	0.014096	0.003466	0.004067	0.002532	0.008893	0.000538	0.001658	0.000699	0.000231	0.000202	-10425.749
52968	0.002221	0.000562	0.001261	0.012336	0.002729	0.003570	0.002211	0.007782	0.000477	0.001448	0.000612	0.000202	0.000175	-10414.525
52970	0.002221	0.000562	0.001261	0.012336	0.002729	0.003497	0.002386	0.007507	0.000477	0.001465	0.000582	0.000202	0.000175	-10409.186
52972	0.002212	0.000573	0.001288	0.012594	0.002786	0.003631	0.002269	0.008155	0.000487	0.001480	0.000623	0.000206	0.000178	-10438.045
52974	0.001861	0.000482	0.001386	0.010595	0.002113	0.003329	0.001909	0.006860	0.000410	0.001186	0.000524	0.000173	0.000150	-10438.611
52976	0.002139	0.000555	0.001594	0.012183	0.002429	0.003921	0.002000	0.007377	0.000471	0.001345	0.000642	0.000199	0.000172	-10437.067
52978	0.002461	0.000638	0.001635	0.013621	0.002794	0.004656	0.002411	0.008114	0.000542	0.001522	0.000715	0.000229	0.000198	-10439.923
52980	0.002115	0.000548	0.001405	0.012093	0.002401	0.003254	0.002090	0.006973	0.000466	0.001328	0.000611	0.000197	0.000170	-10417.835
52982	0.002115	0.000548	0.001405	0.012093	0.002401	0.003722	0.002334	0.006973	0.000466	0.001281	0.000568	0.000197	0.000170	-10426.310
52984	0.002350	0.000609	0.001561	0.013435	0.002668	0.003773	0.002705	0.007747	0.000518	0.001499	0.000614	0.000219	0.000189	-10423.690
52986	0.002350	0.000609	0.001561	0.013435	0.002668	0.003818	0.002722	0.007747	0.000518	0.001409	0.000611	0.000219	0.000189	-10433.131
52988	0.002350	0.000609	0.001561	0.013435	0.002668	0.003695	0.002638	0.008493	0.000518	0.001435	0.000624	0.000219	0.000189	-10439.664
52990	0.002601	0.000674	0.001728	0.014871	0.002953	0.004065	0.002817	0.010364	0.000573	0.001594	0.000707	0.000242	0.000210	-10400.107
52992	0.002150	0.000557	0.001805	0.012292	0.002441	0.003333	0.002328	0.008618	0.000474	0.001324	0.000584	0.000200	0.000173	-10420.970
52994	0.002340	0.000607	0.001966	0.013759	0.002658	0.003519	0.002535	0.009907	0.000516	0.001467	0.000636	0.000218	0.000189	-10421.453
52996	0.002278	0.000591	0.001913	0.013915	0.002587	0.003231	0.002651	0.009644	0.000502	0.001477	0.000591	0.000212	0.000184	-10408.980
52998	0.001994	0.000517	0.001675	0.012180	0.002265	0.002934	0.002528	0.008442	0.000439	0.001265	0.000490	0.000186	0.000161	-10385.227
53000	0.002074	0.000538	0.001742	0.012665	0.002314	0.003020	0.002565	0.008778	0.000457	0.001323	0.000517	0.000193	0.000167	-10395.402
53002	0.001882	0.000488	0.001581	0.011494	0.002100	0.002818	0.002194	0.006839	0.000415	0.001181	0.000488	0.000179	0.000152	-10399.756
53004	0.001882	0.000488	0.001581	0.011920	0.002100	0.003623	0.002475	0.006839	0.000415	0.001141	0.000453	0.000179	0.000152	-10405.765
53006	0.002093	0.000543	0.001758	0.013257	0.002335	0.003923	0.002784	0.007606	0.000461	0.001290	0.000500	0.000199	0.000169	-10398.330
53008	0.001917	0.000497	0.001610	0.011770	0.002139	0.003383	0.002910	0.006966	0.000422	0.001226	0.000450	0.000183	0.000154	-10418.505
53010	0.001854	0.000481	0.001557	0.011383	0.002068	0.003626	0.002814	0.006483	0.000408	0.001223	0.000435	0.000177	0.000149	-10404.289
53012	0.001854	0.000481	0.001557	0.010636	0.002068	0.003731	0.002814	0.006483	0.000408	0.001201	0.000435	0.000177	0.000149	-10400.457
53014	0.002042	0.000530	0.001715	0.011717	0.002279	0.004025	0.002642	0.007141	0.000565	0.001341	0.000529	0.000194	0.000166	-10399.310
53016	0.002132	0.000553	0.001791	0.012232	0.001669	0.004893	0.002877	0.006933	0.000588	0.001280	0.000538	0.000203	0.000174	-10418.343
53018	0.001905	0.000494	0.001600	0.010928	0.001491	0.004078	0.002722	0.005802	0.000526	0.001192	0.000464	0.000181	0.000155	-10422.107
53020	0.001905	0.000494	0.001600	0.010928	0.001491	0.004413	0.002458	0.005089	0.000526	0.001138	0.000494	0.000185	0.000155	-10430.301
