Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
192	0.012090	0.001533	0.006683	0.000831	-10396.070
194	0.010854	0.001712	0.005710	0.000783	-10410.136
196	0.010854	0.001712	0.006194	0.000722	-10413.069
198	0.011379	0.001794	0.006494	0.000757	-10415.199
200	0.011379	0.001794	0.006196	0.000706	-10405.489
202	0.011379	0.002140	0.005599	0.000706	-10412.652
204	0.012398	0.002332	0.006100	0.000769	-10404.239
206	0.012069	0.002270	0.006257	0.000794	-10424.441
208	0.012777	0.002403	0.006624	0.000840	-10413.032
210	0.013684	0.001830	0.006624	0.000840	-10425.866
212	0.011759	0.001573	0.005692	0.000722	-10439.775
214	0.011121	0.001487	0.005438	0.000676	-10432.621
216	0.011907	0.001487	0.005303	0.000693	-10416.001
218	0.011907	0.001487	0.005303	0.000693	-10423.538
220	0.011907	0.001487	0.005303	0.000693	-10422.393
222	0.010867	0.001357	0.004840	0.000633	-10414.058
224	0.010867	0.001357	0.004840	0.000633	-10432.413
226	0.011490	0.001350	0.004813	0.000629	-10419.457
228	0.011490	0.001350	0.004813	0.000629	-10411.013
230	0.011490	0.001350	0.004813	0.000629	-10415.853
232	0.013778	0.001619	0.005718	0.000701	-10403.411
234	0.013752	0.001619	0.005718	0.000701	-10399.169
236	0.013752	0.001619	0.005446	0.000736	-10392.589
238	0.017040	0.002006	0.007466	0.000912	-10408.854
240	0.013803	0.001625	0.005735	0.000779	-10416.598
242	0.013803	0.001625	0.005220	0.000725	-10433.249
244	0.012883	0.001516	0.004872	0.000677	-10420.804
246	0.011427	0.001345	0.004322	0.000601	-10426.263
248	0.012703	0.001495	0.004804	0.000668	-10415.563
250	0.016058	0.001582	0.005877	0.000872	-10409.695
252	0.014419	0.001421	0.005438	0.000760	-10406.171
254	0.017049	0.001680	0.006787	0.000851	-10415.939
256	0.017080	0.001683	0.006564	0.000883	-10425.644
258	0.017231	0.001698	0.006397	0.000923	-10424.310
260	0.017231	0.001698	0.006904	0.000855	-10399.225
262	0.019952	0.001879	0.007347	0.000984	-10388.995
264	0.020569	0.001879	0.007347	0.000984	-10387.052
266	0.021746	0.001987	0.007767	0.001040	-10389.753
268	0.021114	0.001987	0.008111	0.000996	-10385.642
270	0.021114	0.001987	0.008111	0.000996	-10405.018
272	0.018241	0.001717	0.007508	0.000861	-10407.943
274	0.018263	0.001719	0.008177	0.000862	-10407.802
276	0.020575	0.001936	0.008621	0.000971	-10386.691
278	0.021515	0.001936	0.008770	0.000954	-10421.432
280	0.021515	0.001936	0.008770	0.000954	-10421.603
282	0.021515	0.001936	0.008501	0.000985	-10417.567
284	0.021515	0.001936	0.008113	0.001032	-10430.189
286	0.020573	0.001796	0.007677	0.000938	-10401.040
288	0.019468	0.001750	0.007476	0.000914	-10418.041
290	0.022026	0.001979	0.008459	0.001034	-10409.645
292	0.021770	0.001956	0.008618	0.000991	-10432.533
294	0.020940	0.001956	0.008618	0.000991	-10410.731
296	0.020940	0.002571	0.008768	0.000975	-10382.969
298	0.021239	0.002608	0.008938	0.000983	-10411.991
300	0.024710	0.003034	0.010910	0.001091	-10414.937
302	0.024710	0.003034	0.010937	0.001088	-10408.853
304	0.022654	0.002782	0.009256	0.001080	-10414.742
306	0.019023	0.002336	0.007773	0.000907	-10400.555
308	0.019923	0.002336	0.007627	0.000925	-10392.278
310	0.020664	0.002423	0.007910	0.000959	-10419.382
312	0.019424	0.002277	0.007350	0.000912	-10451.059
314	0.019424	0.002277	0.007350	0.000912	-10425.366
316	0.018880	0.001758	0.006839	0.000926	-10440.150
318	0.018880	0.002056	0.006839	0.000926	-10406.188
320	0.018880	0.002653	0.006626	0.000956	-10407.730
322	0.021326	0.002996	0.007651	0.001079	-10396.505
324	0.023465	0.003297	0.010593	0.001103	-10422.912
326	0.021277	0.002989	0.009606	0.001001	-10419.693
328	0.021376	0.003247	0.010339	0.001097	-10394.408
330	0.017883	0.002716	0.009263	0.000878	-10421.474
332	0.022292	0.003386	0.011547	0.001095	-10428.608
334	0.018061	0.002743	0.009356	0.000887	-10411.331
336	0.021249	0.003106	0.009940	0.001070	-10408.675
338	0.023406	0.003421	0.010294	0.001148	-10413.334
340	0.017965	0.002553	0.007593	0.000911	-10422.068
342	0.020885	0.002968	0.008840	0.001057	-10405.516
344	0.019263	0.002737	0.008319	0.001032	-10403.345
346	0.019263	0.002633	0.008678	0.000989	-10409.654
348	0.019263	0.002012	0.008678	0.000989	-10407.748
350	0.019263	0.002012	0.009246	0.000989	-10388.608
352	0.019263	0.002012	0.009435	0.000970	-10404.670
354	0.019168	0.002003	0.008846	0.000994	-10390.183
356	0.017391	0.001880	0.008626	0.000899	-10395.975
358	0.017391	0.001880	0.008626	0.000899	-10396.599
360	0.020920	0.002195	0.010071	0.001050	-10409.999
362	0.019757	0.002073	0.009679	0.000974	-10428.262
364	0.019757	0.002073	0.009780	0.000964	-10420.749
366	0.019757	0.002073	0.010207	0.000924	-10408.955
368	0.020524	0.002073	0.010948	0.000978	-10427.484
370	0.020524	0.002073	0.011218	0.000955	-10433.885
372	0.020119	0.002073	0.011218	0.000955	-10411.972
374	0.020119	0.002073	0.011411	0.001001	-10415.664
376	0.020119	0.002073	0.011411	0.001001	-10404.833
378	0.018790	0.002002	0.011553	0.000922	-10411.684
380	0.018790	0.002002	0.011553	0.000922	-10416.786
382	0.018790	0.002002	0.011553	0.000922	-10429.594
384	0.017404	0.001854	0.009586	0.000846	-10412.230
386	0.021319	0.002272	0.011596	0.001049	-10443.904
388	0.018078	0.001926	0.008536	0.000942	-10421.185
390	0.017291	0.001842	0.008815	0.000835	-10426.038
392	0.017291	0.001842	0.008540	0.000835	-10431.847
394	0.017444	0.001842	0.008540	0.000835	-10449.671
396	0.019284	0.002037	0.009752	0.000893	-10438.956
398	0.018667	0.001972	0.009047	0.000903	-10432.101
400	0.015584	0.001705	0.007086	0.000780	-10410.144
402	0.015729	0.001705	0.007086	0.000780	-10426.533
404	0.013526	0.001466	0.005780	0.000708	-10439.021
406	0.016513	0.001790	0.008059	0.000864	-10417.837
408	0.013549	0.001469	0.006642	0.000763	-10399.736
410	0.015432	0.001673	0.007565	0.000869	-10436.508
412	0.015432	0.001673	0.007833	0.000840	-10408.223
414	0.015432	0.001673	0.007316	0.000899	-10412.165
416	0.015432	0.001673	0.007558	0.000870	-10426.292
418	0.015432	0.001673	0.007521	0.000926	-10411.435
420	0.014869	0.002298	0.007521	0.000926	-10423.079
422	0.013830	0.002137	0.006995	0.000861	-10385.456
424	0.013830	0.002137	0.007095	0.000849	-10401.312
426	0.013830	0.002137	0.006979	0.000849	-10406.833
428	0.015215	0.002246	0.007334	0.000893	-10397.131
430	0.014431	0.002130	0.006678	0.000882	-10420.583
432	0.014148	0.002130	0.006974	0.000844	-10396.786
434	0.012873	0.001938	0.006345	0.000768	-10393.409
436	0.014447	0.002175	0.007404	0.000883	-10410.234
438	0.014447	0.002175	0.007227	0.000857	-10374.929
440	0.014447	0.002175	0.007227	0.000857	-10394.958
442	0.014756	0.002222	0.007152	0.000903	-10401.184
444	0.014756	0.002222	0.007793	0.000903	-10415.330
446	0.014017	0.002222	0.007793	0.000903	-10403.903
448	0.014599	0.002226	0.007462	0.000903	-10392.670
450	0.014599	0.002913	0.007462	0.000903	-10410.990
452	0.014599	0.002913	0.007717	0.000874	-10410.915
454	0.014599	0.002913	0.007080	0.000874	-10408.947
456	0.014599	0.002913	0.006801	0.000909	-10399.016
458	0.014599	0.002913	0.006801	0.000909	-10390.205
460	0.015570	0.002913	0.006801	0.000909	-10402.015
462	0.014420	0.002698	0.006299	0.000842	-10398.625
464	0.014420	0.002698	0.006299	0.000842	-10405.547
466	0.013831	0.002421	0.005965	0.000805	-10422.266
468	0.015707	0.002750	0.006774	0.000915	-10426.207
470	0.015707	0.002750	0.006774	0.000915	-10411.528
472	0.015154	0.002653	0.006425	0.000891	-10417.488
474	0.014455	0.002653	0.006425	0.000891	-10408.893
476	0.014455	0.002653	0.006786	0.000843	-10404.585
478	0.016381	0.003621	0.006720	0.001016	-10410.134
480	0.016381	0.003621	0.006875	0.000993	-10418.501
482	0.016114	0.003562	0.006603	0.001001	-10391.081
484	0.016915	0.003562	0.006603	0.001001	-10403.738
486	0.014452	0.003044	0.005274	0.000915	-10395.804
488	0.015499	0.002694	0.005656	0.000981	-10402.388
490	0.015499	0.002694	0.006174	0.000899	-10417.182
492	0.015499	0.002694	0.005845	0.000909	-10409.120
494	0.016695	0.002901	0.006776	0.000979	-10432.551
496	0.014523	0.002524	0.006110	0.000821	-10443.158
498	0.017615	0.003061	0.007411	0.000996	-10438.831
500	0.016102	0.002798	0.006774	0.000911	-10422.274
502	0.017010	0.002798	0.006774	0.000911	-10423.007
504	0.019341	0.003299	0.008499	0.001035	-10432.329
506	0.019341	0.003299	0.008626	0.001020	-10442.799
508	0.020078	0.003299	0.008626	0.001020	-10420.049
510	0.022897	0.003762	0.009955	0.001150	-10390.224
512	0.022024	0.003619	0.008512	0.001244	-10399.305
514	0.022024	0.003619	0.008512	0.001244	-10405.137
516	0.022024	0.004297	0.009011	0.001244	-10408.138
518	0.022024	0.004297	0.009363	0.001197	-10414.354
520	0.022024	0.004297	0.009695	0.001156	-10398.511
522	0.022024	0.004297	0.008874	0.001156	-10404.909
524	0.022024	0.004297	0.009463	0.001156	-10413.879
526	0.021158	0.004297	0.009463	0.001156	-10409.457
528	0.021158	0.004297	0.009029	0.001212	-10396.825
530	0.018274	0.003712	0.007684	0.001047	-10417.952
532	0.020835	0.004232	0.008992	0.001163	-10404.165
534	0.022683	0.004607	0.009485	0.001307	-10403.663
536	0.024644	0.004137	0.010170	0.001381	-10391.823
538	0.021295	0.003575	0.008834	0.001187	-10396.172
540	0.025490	0.004279	0.010574	0.001421	-10408.928
542	0.021184	0.003698	0.009650	0.001186	-10400.236
544	0.017247	0.003011	0.007565	0.001003	-10394.613
546	0.017247	0.003011	0.006941	0.000964	-10413.038
548	0.017247	0.003011	0.007856	0.000964	-10424.177
550	0.017247	0.003011	0.007856	0.000964	-10419.392
552	0.016870	0.002945	0.007896	0.000979	-10396.861
554	0.016870	0.002945	0.006912	0.000979	-10399.254
556	0.019050	0.003325	0.007585	0.001097	-10438.419
558	0.018509	0.003325	0.007585	0.001097	-10431.690
560	0.018509	0.003325	0.007972	0.001043	-10433.139
562	0.018509	0.003325	0.007514	0.001107	-10402.449
564	0.016593	0.002981	0.006736	0.000992	-10390.888
566	0.016593	0.003840	0.006736	0.000992	-10391.473
568	0.016593	0.003840	0.006475	0.001032	-10406.523
570	0.017294	0.003840	0.006475	0.001032	-10412.854
572	0.015669	0.003480	0.006492	0.000935	-10408.101
574	0.019278	0.004190	0.007974	0.001104	-10406.762
576	0.019278	0.004190	0.007657	0.001150	-10407.590
578	0.015454	0.003359	0.006147	0.000920	-10403.521
580	0.016380	0.003560	0.006849	0.000928	-10416.806
582	0.016530	0.003560	0.006518	0.000975	-10413.555
584	0.016530	0.003560	0.006899	0.000921	-10386.144
586	0.016530	0.003560	0.006566	0.000921	-10392.446
588	0.017767	0.004518	0.007057	0.000990	-10386.509
590	0.017664	0.004518	0.007057	0.000990	-10375.954
592	0.017664	0.004518	0.007057	0.000990	-10383.057
594	0.018130	0.004518	0.007057	0.000990	-10390.795
596	0.018130	0.004372	0.007057	0.000990	-10380.197
598	0.020407	0.004887	0.007544	0.001157	-10404.305
600	0.018044	0.004321	0.006862	0.000995	-10427.512
602	0.018044	0.004321	0.006862	0.000995	-10398.382
604	0.017943	0.004297	0.006824	0.000989	-10390.163
606	0.017943	0.004297	0.006824	0.000989	-10397.465
608	0.020548	0.004921	0.007815	0.001133	-10387.084
610	0.020548	0.004921	0.007743	0.001143	-10386.092
612	0.020548	0.004921	0.007683	0.001152	-10424.636
614	0.020548	0.004278	0.008034	0.001102	-10413.413
616	0.017822	0.003849	0.007063	0.000943	-10413.037
618	0.017822	0.003849	0.006691	0.000995	-10416.829
620	0.017654	0.003813	0.006942	0.000941	-10414.598
622	0.017654	0.003813	0.006520	0.001002	-10403.699
624	0.017212	0.003718	0.005978	0.001039	-10420.195
626	0.017344	0.003231	0.005722	0.001000	-10392.629
628	0.017344	0.003231	0.005494	0.001042	-10417.965
630	0.018709	0.003485	0.006741	0.000988	-10453.778
632	0.018709	0.003485	0.006907	0.000964	-10411.112
634	0.018709	0.003485	0.006729	0.000990	-10421.043
636	0.020063	0.003737	0.007216	0.001061	-10430.134
638	0.015802	0.002944	0.005684	0.000836	-10443.809
640	0.014289	0.002662	0.004331	0.000801	-10424.346
642	0.014289	0.002755	0.004331	0.000801	-10413.782
644	0.014289	0.002755	0.004427	0.000784	-10394.219
646	0.013122	0.001872	0.004881	0.000720	-10410.924
648	0.017779	0.002243	0.006555	0.000984	-10400.924
650	0.018054	0.002243	0.006936	0.000930	-10380.786
652	0.017371	0.002243	0.006197	0.000933	-10403.419
654	0.014713	0.001899	0.005248	0.000791	-10395.671
656	0.014713	0.001899	0.005248	0.000791	-10404.610
658	0.011982	0.001547	0.004043	0.000681	-10417.176
660	0.011982	0.001547	0.003443	0.000727	-10434.223
662	0.011982	0.001547	0.003443	0.000727	-10414.247
664	0.011982	0.001547	0.003443	0.000727	-10430.907
666	0.011982	0.001547	0.003592	0.000697	-10436.264
668	0.011108	0.001338	0.003107	0.000603	-10413.382
670	0.011464	0.001381	0.003117	0.000640	-10432.823
672	0.011955	0.001440	0.003478	0.000624	-10427.051
674	0.011955	0.001440	0.003478	0.000624	-10415.298
676	0.011955	0.001440	0.003478	0.000624	-10403.921
678	0.011955	0.001440	0.003478	0.000624	-10406.707
680	0.010722	0.001291	0.003119	0.000559	-10409.224
682	0.010722	0.001291	0.002857	0.000610	-10400.858
684	0.013470	0.001622	0.003711	0.000816	-10416.513
686	0.015658	0.001886	0.004314	0.000949	-10372.475
688	0.016385	0.001886	0.004090	0.001001	-10403.119
690	0.016385	0.001886	0.004114	0.000995	-10409.179
692	0.016385	0.001886	0.004134	0.000990	-10398.100
694	0.016198	0.001864	0.004769	0.000927	-10401.879
696	0.016198	0.001864	0.004506	0.000981	-10408.622
698	0.015419	0.001864	0.005449	0.000946	-10396.203
700	0.015541	0.001864	0.005294	0.000974	-10411.151
702	0.015860	0.001903	0.005588	0.000961	-10419.313
704	0.015860	0.001903	0.004889	0.001010	-10401.933
706	0.016224	0.001903	0.005085	0.000971	-10409.629
708	0.018852	0.001783	0.005909	0.001128	-10409.680
710	0.021212	0.002006	0.006632	0.001272	-10416.365
712	0.018356	0.001736	0.006067	0.001185	-10399.779
714	0.019521	0.001846	0.005515	0.001261	-10392.934
716	0.022643	0.003189	0.006623	0.001412	-10397.860
718	0.021055	0.002269	0.005433	0.001289	-10397.202
720	0.021055	0.002269	0.005433	0.001289	-10409.864
722	0.023453	0.002527	0.006082	0.001429	-10396.755
724	0.022727	0.002527	0.006082	0.001429	-10400.736
726	0.022727	0.002527	0.005902	0.001472	-10399.376
728	0.022727	0.002527	0.007234	0.001385	-10401.057
730	0.022727	0.002527	0.007234	0.001385	-10392.563
732	0.022727	0.002527	0.008033	0.001332	-10379.554
734	0.019727	0.002193	0.006710	0.001201	-10424.257
736	0.022664	0.002520	0.006628	0.001447	-10434.000
738	0.019978	0.002242	0.007032	0.001219	-10412.508
740	0.019978	0.002242	0.006738	0.001272	-10410.401
742	0.019978	0.002242	0.006738	0.001272	-10413.718
744	0.019213	0.002242	0.006738	0.001272	-10426.979
746	0.016475	0.001922	0.006070	0.001129	-10397.473
748	0.017147	0.002001	0.006088	0.001219	-10422.313
750	0.019528	0.002278	0.007355	0.001309	-10411.442
752	0.018498	0.002158	0.006706	0.001288	-10404.641
754	0.018498	0.002158	0.006636	0.001302	-10421.609
756	0.015714	0.002281	0.005430	0.001158	-10391.645
758	0.015714	0.002281	0.005430	0.001158	-10415.536
760	0.015714	0.002281	0.005540	0.001135	-10402.123
762	0.016407	0.002281	0.005540	0.001135	-10424.141
764	0.016407	0.002281	0.005280	0.001191	-10416.808
766	0.016407	0.002281	0.005280	0.001191	-10391.191
768	0.016240	0.002258	0.005494	0.001121	-10411.206
770	0.015767	0.002258	0.005494	0.001121	-10418.402
772	0.015767	0.002258	0.005494	0.001121	-10409.595
774	0.019742	0.002702	0.007313	0.001363	-10413.298
776	0.021738	0.002975	0.008308	0.001454	-10385.032
778	0.022819	0.003123	0.009127	0.001598	-10401.761
780	0.022819	0.003123	0.009414	0.001550	-10401.919
782	0.026156	0.002849	0.011649	0.001711	-10386.452
784	0.026156	0.002601	0.011649	0.001711	-10420.452
786	0.026287	0.002601	0.011392	0.001750	-10415.304
788	0.026287	0.003324	0.011272	0.001768	-10398.954
790	0.025644	0.003324	0.011642	0.001712	-10412.520
792	0.026170	0.003324	0.011816	0.001687	-10390.506
794	0.022859	0.002903	0.009994	0.001522	-10416.923
796	0.022859	0.002903	0.010738	0.001566	-10412.707
798	0.026644	0.003384	0.011544	0.001832	-10399.997
800	0.023331	0.002963	0.010514	0.001543	-10408.039
802	0.022198	0.002819	0.010443	0.001406	-10404.053
804	0.021178	0.003653	0.011012	0.001379	-10419.955
806	0.020983	0.003619	0.010521	0.001417	-10398.243
808	0.023594	0.004069	0.012092	0.001559	-10389.747
810	0.023594	0.004069	0.012092	0.001559	-10414.296
812	0.023594	0.004069	0.012269	0.001536	-10413.698
814	0.021944	0.003664	0.011326	0.001349	-10422.002
816	0.021944	0.003664	0.010722	0.001425	-10425.863
818	0.021944	0.003166	0.010836	0.001365	-10408.555
820	0.020083	0.002825	0.010856	0.001249	-10400.365
822	0.020083	0.003797	0.010207	0.001328	-10418.138
824	0.018522	0.003502	0.009413	0.001225	-10409.060
826	0.018522	0.003502	0.009500	0.001214	-10410.352
828	0.019382	0.003502	0.009500	0.001214	-10409.101
830	0.018850	0.003502	0.009500	0.001214	-10393.885
832	0.019347	0.003502	0.009500	0.001214	-10391.765
834	0.019347	0.003502	0.009500	0.001214	-10397.265
836	0.019864	0.003502	0.010813	0.001169	-10412.671
838	0.020577	0.003502	0.010341	0.001222	-10409.677
840	0.017774	0.003025	0.008373	0.001126	-10398.861
842	0.016654	0.002834	0.007069	0.001055	-10425.933
844	0.016654	0.002834	0.006618	0.000999	-10405.857
846	0.015219	0.002590	0.005642	0.000979	-10421.688
848	0.015219	0.001974	0.005919	0.000933	-10428.059
850	0.015219	0.001974	0.005762	0.000933	-10417.022
852	0.015219	0.001974	0.005820	0.000924	-10415.740
854	0.014492	0.001974	0.005946	0.000904	-10418.180
856	0.013455	0.001746	0.005258	0.000800	-10410.088
858	0.014068	0.001746	0.004975	0.000845	-10392.824
860	0.014068	0.001746	0.004770	0.000881	-10423.707
862	0.014068	0.002214	0.005048	0.000833	-10412.572
864	0.013424	0.002113	0.004817	0.000795	-10402.200
866	0.016349	0.002441	0.005185	0.000985	-10399.216
868	0.016846	0.002380	0.005056	0.000960	-10393.776
870	0.016846	0.002380	0.004944	0.000982	-10407.135
872	0.016846	0.002380	0.004944	0.000982	-10401.197
874	0.016846	0.002380	0.004944	0.000982	-10402.566
876	0.016846	0.002380	0.005092	0.000953	-10417.207
878	0.016846	0.003129	0.004727	0.001027	-10427.444
880	0.016846	0.003129	0.005247	0.001027	-10420.960
882	0.016846	0.003129	0.005247	0.001027	-10434.269
884	0.014715	0.002734	0.004583	0.000897	-10394.457
886	0.014715	0.002734	0.004345	0.000946	-10389.262
888	0.014715	0.002573	0.004345	0.000946	-10380.853
890	0.014004	0.002573	0.004447	0.000925	-10408.216
892	0.014843	0.002727	0.004828	0.000957	-10424.432
894	0.014843	0.002727	0.005035	0.000917	-10399.523
896	0.016599	0.003049	0.004890	0.001000	-10398.134
898	0.016599	0.003049	0.004937	0.000991	-10398.825
900	0.017391	0.003049	0.004215	0.000991	-10414.606
902	0.017391	0.002090	0.004215	0.000991	-10408.192
904	0.016413	0.003200	0.003977	0.000935	-10418.822
906	0.014900	0.002905	0.003611	0.000849	-10423.751
908	0.014900	0.002905	0.003611	0.000849	-10425.096
910	0.014900	0.002905	0.003649	0.000840	-10426.019
912	0.017288	0.003370	0.004323	0.000955	-10433.759
914	0.018302	0.002607	0.005019	0.001030	-10424.566
916	0.018302	0.002607	0.004759	0.001087	-10430.982
918	0.018302	0.002607	0.004840	0.001068	-10443.664
920	0.022174	0.003158	0.005864	0.001295	-10441.412
922	0.022174	0.003158	0.005765	0.001317	-10429.555
924	0.022174	0.003158	0.005952	0.001275	-10436.574
926	0.022174	0.003158	0.005679	0.001337	-10433.514
928	0.019357	0.002757	0.004917	0.001177	-10437.751
930	0.018097	0.002577	0.005066	0.001100	-10440.075
932	0.018613	0.002671	0.005192	0.001153	-10465.613
934	0.017568	0.002521	0.004670	0.001141	-10423.384
936	0.017568	0.002521	0.004670	0.001141	-10450.528
938	0.017787	0.002552	0.005042	0.001084	-10421.681
940	0.017232	0.002473	0.004885	0.001050	-10418.523
942	0.021194	0.003041	0.005515	0.001291	-10401.794
944	0.021194	0.003041	0.005515	0.001291	-10413.427
946	0.021733	0.003041	0.005430	0.001312	-10409.579
948	0.025663	0.003591	0.006693	0.001484	-10416.650
950	0.025663	0.003591	0.006521	0.001523	-10434.861
952	0.025794	0.003591	0.006600	0.001505	-10443.145
954	0.025794	0.003591	0.006498	0.001528	-10425.037
956	0.025758	0.003586	0.006355	0.001558	-10430.575
958	0.026579	0.003586	0.007200	0.001527	-10459.100
960	0.023901	0.003366	0.007038	0.001492	-10463.232
962	0.023901	0.003366	0.006866	0.001529	-10444.677
964	0.020645	0.002826	0.005917	0.001287	-10445.449
966	0.025628	0.003508	0.007345	0.001598	-10437.868
968	0.025628	0.003508	0.007381	0.001590	-10461.874
970	0.021336	0.002920	0.005904	0.001378	-10439.677
972	0.021336	0.002920	0.006358	0.001279	-10408.471
974	0.018327	0.002509	0.005765	0.001099	-10417.435
976	0.018327	0.003338	0.005498	0.001152	-10441.994
978	0.018327	0.003338	0.005498	0.001152	-10431.818
980	0.018327	0.003338	0.004732	0.001152	-10450.585
982	0.017176	0.002294	0.005039	0.001080	-10445.106
984	0.017176	0.002294	0.005258	0.001035	-10428.720
986	0.017176	0.003378	0.004601	0.001035	-10414.575
988	0.017757	0.003378	0.004346	0.001096	-10423.094
990	0.017226	0.003277	0.004124	0.001087	-10423.050
