Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
51988	0.004585	0.014967	0.002787	0.003119	0.003161	0.001362	0.000439	-10440.085
51990	0.004585	0.014967	0.002787	0.003119	0.003161	0.001362	0.000439	-10432.288
51992	0.004182	0.013268	0.002542	0.003116	0.002883	0.001169	0.000401	-10433.052
51994	0.004182	0.013268	0.001988	0.003054	0.002883	0.001184	0.000401	-10413.734
51996	0.004083	0.012952	0.001941	0.002982	0.002815	0.001156	0.000391	-10435.344
51998	0.004042	0.012823	0.001922	0.004005	0.002787	0.001055	0.000387	-10406.592
52000	0.004042	0.012823	0.001922	0.004198	0.002787	0.001127	0.000387	-10419.838
52002	0.004214	0.013370	0.002004	0.003913	0.002906	0.001266	0.000404	-10431.812
52004	0.004496	0.014262	0.002137	0.004650	0.003100	0.001256	0.000431	-10454.423
52006	0.003827	0.012142	0.001820	0.003404	0.002639	0.001184	0.000367	-10426.744
52008	0.004366	0.013851	0.002076	0.003117	0.003010	0.001351	0.000418	-10418.539
52010	0.004262	0.013521	0.002026	0.003241	0.002938	0.001263	0.000408	-10407.054
52012	0.004329	0.013732	0.002058	0.003291	0.002984	0.001283	0.000415	-10408.432
52014	0.004714	0.014954	0.002241	0.004025	0.003250	0.001434	0.000451	-10415.804
52016	0.004714	0.014954	0.002241	0.004025	0.003250	0.001434	0.000451	-10412.104
52018	0.004714	0.014954	0.002241	0.003850	0.003250	0.001479	0.000451	-10433.046
52020	0.004714	0.014954	0.002241	0.003811	0.003916	0.001489	0.000451	-10426.267
52022	0.004714	0.014954	0.002241	0.003811	0.003916	0.001489	0.000451	-10437.240
52024	0.004714	0.014954	0.002241	0.004864	0.003916	0.001410	0.000451	-10439.611
52026	0.005462	0.017327	0.002597	0.005636	0.004537	0.001634	0.000523	-10405.276
52028	0.004734	0.015018	0.002251	0.005030	0.003936	0.001515	0.000453	-10418.898
52030	0.004734	0.015018	0.002251	0.005030	0.003829	0.001515	0.000466	-10437.762
52032	0.005966	0.018281	0.002837	0.005831	0.004795	0.001922	0.000591	-10452.403
52034	0.005334	0.017744	0.002753	0.006081	0.004640	0.001776	0.000575	-10412.518
52036	0.005334	0.017744	0.002753	0.005906	0.004529	0.001811	0.000513	-10423.056
52038	0.005334	0.017744	0.002753	0.005906	0.003983	0.001811	0.000583	-10419.664
52040	0.005902	0.019400	0.003046	0.006742	0.005036	0.001962	0.000565	-10436.035
52042	0.005902	0.019400	0.003046	0.006880	0.005128	0.001934	0.000554	-10437.113
52044	0.005562	0.018285	0.002272	0.006484	0.004736	0.001823	0.000533	-10418.130
52046	0.004597	0.015110	0.001878	0.005358	0.003914	0.001507	0.000441	-10423.526
52048	0.004719	0.015511	0.001928	0.005145	0.004017	0.001622	0.000452	-10408.356
52050	0.004559	0.015511	0.001928	0.004445	0.004017	0.001657	0.000452	-10435.740
52052	0.004559	0.016385	0.001928	0.004706	0.004017	0.001590	0.000452	-10415.708
52054	0.004669	0.016385	0.001928	0.003696	0.003622	0.001713	0.000502	-10419.756
52056	0.004669	0.016385	0.001928	0.003876	0.003622	0.001656	0.000502	-10446.144
52058	0.004281	0.014191	0.001767	0.003433	0.003321	0.001556	0.000460	-10439.603
52060	0.004962	0.016447	0.002048	0.004198	0.003849	0.001737	0.000533	-10410.779
52062	0.004426	0.014147	0.001827	0.003469	0.003434	0.001635	0.000476	-10406.368
52064	0.004328	0.013832	0.001787	0.004043	0.003357	0.001543	0.000465	-10424.324
52066	0.004328	0.014372	0.001787	0.004178	0.003357	0.001508	0.000465	-10433.861
52068	0.004918	0.016333	0.002030	0.005079	0.003815	0.001636	0.000529	-10433.081
52070	0.004918	0.015822	0.002711	0.004769	0.003815	0.001708	0.000529	-10435.799
52072	0.004918	0.015822	0.002711	0.004769	0.003815	0.001708	0.000529	-10418.814
52074	0.005697	0.018330	0.003141	0.005147	0.004035	0.002078	0.000671	-10412.157
52076	0.005061	0.016281	0.002790	0.005515	0.003584	0.001757	0.000596	-10426.407
52078	0.005488	0.017655	0.003025	0.005660	0.003886	0.001976	0.000646	-10433.783
52080	0.005220	0.016793	0.002878	0.005330	0.003697	0.001929	0.000615	-10425.221
52082	0.005590	0.017983	0.003082	0.005708	0.003767	0.002066	0.000691	-10425.802
52084	0.005590	0.017899	0.003082	0.005818	0.004118	0.002040	0.000633	-10433.893
52086	0.005590	0.017603	0.003082	0.005740	0.004499	0.002059	0.000678	-10401.333
52088	0.005590	0.017603	0.003082	0.005324	0.004499	0.002099	0.000678	-10398.961
52090	0.006811	0.021449	0.003755	0.006191	0.005671	0.002641	0.000798	-10396.203
52092	0.006811	0.021449	0.003224	0.006310	0.006000	0.002606	0.000755	-10413.477
52094	0.006152	0.019880	0.002912	0.005156	0.005404	0.002384	0.000683	-10446.305
52096	0.005411	0.017487	0.002561	0.004842	0.004355	0.002006	0.000656	-10429.412
52098	0.006515	0.021623	0.003084	0.006199	0.005433	0.002319	0.000763	-10383.810
52100	0.006515	0.021623	0.003084	0.006020	0.005061	0.002365	0.000819	-10400.817
52102	0.005180	0.017677	0.003013	0.004801	0.004023	0.001876	0.000651	-10395.503
52104	0.004985	0.016426	0.002899	0.004125	0.003872	0.001947	0.000626	-10412.263
52106	0.004154	0.014742	0.002416	0.003438	0.003077	0.001623	0.000547	-10411.455
52108	0.005102	0.018106	0.002968	0.004870	0.003779	0.001818	0.000672	-10405.967
52110	0.004993	0.017718	0.002345	0.004578	0.003698	0.001824	0.000658	-10439.248
52112	0.005467	0.019401	0.002567	0.005325	0.003669	0.001923	0.000795	-10432.291
52114	0.005467	0.018542	0.002567	0.005122	0.003714	0.001972	0.000785	-10460.475
52116	0.005467	0.018542	0.002567	0.004846	0.003973	0.002039	0.000734	-10418.352
52118	0.006381	0.021643	0.002997	0.005919	0.005106	0.002313	0.000778	-10418.976
52120	0.006909	0.023434	0.003245	0.006626	0.005528	0.002450	0.000843	-10421.563
52122	0.005498	0.018074	0.002582	0.005154	0.004399	0.001979	0.000671	-10414.879
52124	0.005498	0.018074	0.002582	0.005040	0.003812	0.002008	0.000774	-10413.468
52126	0.005498	0.018074	0.002649	0.005392	0.004576	0.001928	0.000717	-10419.293
52128	0.006020	0.020290	0.002900	0.005005	0.005010	0.002170	0.000785	-10401.830
52130	0.006020	0.020290	0.002900	0.004895	0.005479	0.002201	0.000785	-10420.336
52132	0.006422	0.022422	0.004267	0.005437	0.005845	0.002288	0.000837	-10457.135
52134	0.006966	0.022873	0.004267	0.005209	0.005845	0.002352	0.000837	-10448.878
52136	0.006966	0.022873	0.004267	0.004977	0.005845	0.002422	0.000837	-10450.415
52138	0.006966	0.022873	0.004267	0.004936	0.005845	0.002435	0.000837	-10425.190
52140	0.005896	0.018622	0.003611	0.003696	0.004947	0.002072	0.000708	-10458.762
52142	0.005896	0.018622	0.003951	0.003978	0.004947	0.001976	0.000708	-10444.284
52144	0.007025	0.022188	0.004708	0.004503	0.005918	0.002433	0.000841	-10424.906
52146	0.008193	0.023806	0.005051	0.005326	0.006181	0.002452	0.000927	-10417.457
52148	0.007669	0.022282	0.004728	0.005103	0.005785	0.002262	0.000867	-10424.808
52150	0.006936	0.020154	0.004276	0.004372	0.005233	0.001980	0.000784	-10402.125
52152	0.007507	0.021086	0.004628	0.004571	0.005663	0.002189	0.000849	-10430.546
52154	0.006524	0.018324	0.004022	0.004891	0.004922	0.001902	0.000738	-10443.881
52156	0.006524	0.018324	0.004022	0.004544	0.003820	0.001988	0.000826	-10438.033
52158	0.006761	0.018990	0.004168	0.005024	0.003959	0.001985	0.000856	-10422.295
52160	0.007362	0.020678	0.005643	0.005188	0.004310	0.002228	0.000932	-10443.834
52162	0.007362	0.020678	0.005643	0.005188	0.004695	0.002228	0.000856	-10457.853
52164	0.006742	0.018725	0.005725	0.004698	0.004019	0.002018	0.000820	-10410.703
52166	0.006742	0.018047	0.005725	0.005057	0.004019	0.001933	0.000820	-10442.729
52168	0.006742	0.018047	0.005161	0.005390	0.004019	0.001983	0.000820	-10451.076
52170	0.006742	0.018047	0.005161	0.005611	0.004019	0.001937	0.000820	-10427.793
52172	0.006742	0.017830	0.005161	0.005611	0.004019	0.001937	0.000820	-10447.886
52174	0.006754	0.018600	0.005384	0.005930	0.004192	0.002005	0.000855	-10452.586
52176	0.006201	0.016660	0.004363	0.005652	0.004141	0.001800	0.000730	-10417.352
52178	0.006201	0.016660	0.004363	0.005430	0.004141	0.001844	0.000730	-10429.465
52180	0.006196	0.016646	0.004359	0.006182	0.003862	0.001706	0.000781	-10430.559
52182	0.006196	0.016646	0.004359	0.006859	0.004013	0.001706	0.000781	-10404.282
52184	0.005960	0.016012	0.004193	0.005893	0.004248	0.001782	0.000683	-10412.341
52186	0.005960	0.014894	0.003528	0.005343	0.004297	0.001889	0.000675	-10425.880
52188	0.006264	0.015654	0.004193	0.005475	0.004517	0.002019	0.000709	-10419.651
52190	0.006264	0.015654	0.004193	0.006350	0.004557	0.001957	0.000709	-10429.478
52192	0.006493	0.016226	0.004346	0.006852	0.004724	0.001964	0.000735	-10433.587
52194	0.006628	0.016226	0.004346	0.006561	0.004724	0.002019	0.000735	-10412.569
52196	0.006628	0.016226	0.004346	0.006561	0.004995	0.002019	0.000735	-10421.508
52198	0.006628	0.015534	0.004346	0.006493	0.004995	0.002032	0.000735	-10394.166
52200	0.006628	0.015534	0.004346	0.006493	0.004995	0.002032	0.000735	-10415.871
52202	0.006628	0.015534	0.004346	0.006870	0.004488	0.001961	0.000735	-10425.183
52204	0.005799	0.013590	0.003802	0.005973	0.003996	0.001754	0.000715	-10417.238
52206	0.005799	0.013854	0.003802	0.005657	0.004602	0.001812	0.000715	-10411.259
52208	0.005799	0.013854	0.003802	0.006254	0.004602	0.001707	0.000715	-10427.894
52210	0.005799	0.014946	0.003802	0.005590	0.003797	0.001825	0.000742	-10403.205
52212	0.005250	0.013532	0.003442	0.005258	0.003438	0.001615	0.000672	-10405.894
52214	0.006000	0.016050	0.003934	0.005769	0.003929	0.001846	0.000768	-10405.568
52216	0.005515	0.014753	0.003064	0.004928	0.003719	0.001776	0.000685	-10401.810
52218	0.006127	0.016390	0.003404	0.005677	0.004495	0.001930	0.000761	-10413.485
52220	0.006127	0.015992	0.003404	0.004986	0.004495	0.001997	0.000761	-10420.265
52222	0.005761	0.016296	0.003775	0.004810	0.004504	0.002105	0.000789	-10414.592
52224	0.005567	0.015099	0.004164	0.004790	0.004663	0.001999	0.000711	-10422.737
52226	0.005567	0.015099	0.004164	0.004785	0.005072	0.002000	0.000711	-10392.961
52228	0.005176	0.015099	0.004164	0.005550	0.005072	0.001822	0.000711	-10401.337
52230	0.005551	0.016652	0.004466	0.005953	0.005439	0.001954	0.000763	-10403.845
52232	0.005551	0.016652	0.004466	0.005615	0.005439	0.002026	0.000763	-10403.206
52234	0.005551	0.016652	0.004466	0.005615	0.006013	0.002026	0.000743	-10417.730
52236	0.005551	0.015985	0.004466	0.005341	0.005403	0.002093	0.000724	-10404.749
52238	0.005847	0.016838	0.004704	0.005571	0.006332	0.002219	0.000685	-10414.889
52240	0.005507	0.015859	0.003793	0.005363	0.005387	0.002059	0.000671	-10385.832
52242	0.005884	0.017977	0.004300	0.005915	0.006471	0.002377	0.000717	-10407.347
52244	0.005884	0.017977	0.004300	0.005758	0.007145	0.002301	0.000717	-10391.100
52246	0.005884	0.017977	0.004300	0.005891	0.007145	0.002232	0.000717	-10408.171
52248	0.005565	0.017326	0.004144	0.006048	0.006886	0.002062	0.000691	-10394.724
52250	0.005565	0.017326	0.003872	0.006048	0.006886	0.002062	0.000691	-10404.900
52252	0.005882	0.018312	0.004092	0.006107	0.007278	0.002247	0.000731	-10398.250
52254	0.005882	0.018312	0.004092	0.006336	0.007076	0.002190	0.000752	-10387.917
52256	0.005882	0.018751	0.003623	0.007034	0.007180	0.002047	0.000736	-10403.303
52258	0.005882	0.018751	0.003623	0.007601	0.007180	0.002047	0.000736	-10383.449
52260	0.005882	0.018799	0.003623	0.007233	0.007380	0.002113	0.000716	-10381.838
52262	0.005882	0.018799	0.003623	0.007560	0.006882	0.002053	0.000716	-10398.652
52264	0.005882	0.018799	0.003623	0.007967	0.006882	0.002100	0.000716	-10401.255
52266	0.006218	0.019872	0.003829	0.008422	0.007275	0.002220	0.000757	-10394.941
52268	0.005534	0.017200	0.003408	0.008393	0.005892	0.001926	0.000740	-10428.176
52270	0.005131	0.015948	0.003160	0.007353	0.005885	0.001850	0.000686	-10415.837
52272	0.005662	0.017598	0.003487	0.008087	0.007140	0.002046	0.000689	-10410.453
52274	0.005662	0.017598	0.003487	0.008105	0.005810	0.002046	0.000760	-10397.574
52276	0.005441	0.016910	0.003351	0.007856	0.005583	0.001866	0.000730	-10407.856
52278	0.005441	0.016910	0.002527	0.007856	0.005610	0.001866	0.000717	-10398.053
52280	0.006038	0.018766	0.002804	0.008254	0.006360	0.001997	0.000725	-10410.135
52282	0.005263	0.016806	0.002496	0.007392	0.005574	0.001788	0.000664	-10402.831
52284	0.005263	0.017340	0.002496	0.006417	0.005053	0.001959	0.000610	-10410.210
52286	0.006031	0.020484	0.002861	0.007354	0.005790	0.002245	0.000698	-10399.102
52288	0.006031	0.020484	0.002861	0.006816	0.005790	0.002282	0.000698	-10399.578
52290	0.006484	0.021795	0.003426	0.007307	0.006224	0.002458	0.000751	-10392.387
52292	0.006056	0.020356	0.003200	0.006854	0.005335	0.002289	0.000764	-10387.241
52294	0.006056	0.019867	0.003200	0.006645	0.006029	0.002337	0.000676	-10424.632
52296	0.006056	0.019867	0.003200	0.006477	0.006029	0.002379	0.000676	-10431.736
52298	0.005801	0.019033	0.003066	0.006365	0.005775	0.002239	0.000648	-10436.607
52300	0.005032	0.016093	0.002659	0.005346	0.005010	0.001987	0.000562	-10426.246
52302	0.005032	0.016093	0.002659	0.004422	0.005010	0.002080	0.000562	-10439.507
52304	0.005679	0.018161	0.003001	0.005134	0.005653	0.002299	0.000634	-10414.902
52306	0.005679	0.018161	0.003001	0.005888	0.005111	0.002090	0.000701	-10419.523
52308	0.005679	0.018310	0.003001	0.005905	0.005681	0.002141	0.000631	-10409.327
52310	0.005679	0.018310	0.003001	0.005959	0.005088	0.002127	0.000705	-10413.953
52312	0.005679	0.018310	0.003001	0.006646	0.005461	0.001976	0.000656	-10398.810
52314	0.005679	0.018996	0.003001	0.006602	0.006020	0.001976	0.000596	-10421.636
52316	0.005679	0.018996	0.003001	0.006011	0.005770	0.002112	0.000621	-10407.844
52318	0.006237	0.020862	0.003296	0.006183	0.006337	0.002430	0.000682	-10432.171
52320	0.006161	0.020193	0.003256	0.006655	0.005687	0.002259	0.000674	-10405.252
52322	0.006705	0.020193	0.003256	0.006655	0.005113	0.002259	0.000674	-10411.090
52324	0.006268	0.018878	0.003044	0.006793	0.004796	0.001987	0.000628	-10399.826
52326	0.006268	0.018242	0.003044	0.006493	0.004796	0.002118	0.000628	-10402.202
52328	0.006268	0.018664	0.003044	0.006858	0.004963	0.002039	0.000607	-10406.523
52330	0.006268	0.018664	0.003044	0.006617	0.004310	0.001966	0.000656	-10408.244
52332	0.006581	0.018763	0.003196	0.007821	0.004526	0.001998	0.000689	-10408.135
52334	0.005618	0.014865	0.002532	0.005647	0.003585	0.001684	0.000546	-10430.408
52336	0.006135	0.016236	0.002765	0.005812	0.003829	0.001776	0.000609	-10416.255
52338	0.005685	0.016010	0.002727	0.006008	0.003968	0.001697	0.000572	-10404.701
52340	0.006137	0.017281	0.002943	0.005705	0.004663	0.001999	0.000599	-10414.533
52342	0.006137	0.017281	0.002943	0.005411	0.005453	0.002014	0.000599	-10407.142
52344	0.005658	0.017281	0.002943	0.004924	0.006144	0.002154	0.000531	-10407.637
52346	0.005658	0.017281	0.002943	0.004924	0.005645	0.002154	0.000531	-10414.792
52348	0.005072	0.015937	0.002639	0.005449	0.004412	0.001831	0.000546	-10397.254
52350	0.004520	0.014203	0.002351	0.004902	0.003932	0.001632	0.000487	-10416.629
52352	0.004520	0.014203	0.002351	0.004902	0.003932	0.001632	0.000487	-10390.701
52354	0.004520	0.014203	0.002351	0.004902	0.003932	0.001632	0.000487	-10417.284
52356	0.005194	0.015794	0.002702	0.005632	0.004518	0.001875	0.000560	-10424.971
52358	0.005947	0.018085	0.003186	0.006536	0.005173	0.002029	0.000641	-10424.535
52360	0.005947	0.018085	0.003186	0.006217	0.005173	0.002100	0.000641	-10406.849
52362	0.005947	0.017325	0.003186	0.006308	0.005173	0.002079	0.000641	-10437.194
52364	0.005947	0.018388	0.003186	0.006662	0.005173	0.002002	0.000641	-10423.510
52366	0.005947	0.018388	0.002892	0.007051	0.005493	0.002002	0.000641	-10425.691
52368	0.005641	0.017678	0.002743	0.006269	0.005210	0.001928	0.000608	-10424.796
52370	0.006123	0.019189	0.002978	0.007135	0.005655	0.002027	0.000660	-10408.304
52372	0.005877	0.018417	0.002858	0.006715	0.005260	0.001970	0.000653	-10408.378
52374	0.006383	0.018417	0.002858	0.006470	0.004615	0.002020	0.000653	-10441.679
52376	0.006164	0.017785	0.002760	0.006041	0.004456	0.001915	0.000631	-10417.390
52378	0.006164	0.017785	0.003035	0.006632	0.004456	0.001800	0.000631	-10419.227
52380	0.005331	0.015381	0.002625	0.005816	0.003628	0.001675	0.000580	-10391.166
52382	0.005521	0.017242	0.002736	0.005717	0.003918	0.001815	0.000583	-10398.921
52384	0.005344	0.015445	0.002451	0.005326	0.003358	0.001690	0.000546	-10395.010
52386	0.005344	0.015445	0.003132	0.005360	0.003311	0.001683	0.000603	-10403.261
52388	0.006101	0.017633	0.002108	0.006119	0.004223	0.001922	0.000616	-10407.591
52390	0.006730	0.020392	0.002438	0.007739	0.004837	0.002157	0.000719	-10419.973
52392	0.006730	0.020392	0.002438	0.007592	0.004790	0.002184	0.000726	-10396.796
52394	0.006864	0.020801	0.002487	0.008413	0.004886	0.002110	0.000741	-10406.443
52396	0.006031	0.018893	0.002185	0.007104	0.004293	0.001903	0.000651	-10407.784
52398	0.005326	0.016684	0.002356	0.006141	0.003791	0.001704	0.000575	-10432.159
52400	0.006100	0.019107	0.002698	0.007307	0.004342	0.001903	0.000658	-10419.188
52402	0.005921	0.018547	0.002619	0.007559	0.004109	0.001773	0.000655	-10407.334
52404	0.005921	0.018547	0.002619	0.007271	0.004661	0.001817	0.000655	-10411.016
52406	0.004833	0.015139	0.002138	0.005820	0.003805	0.001583	0.000535	-10408.505
52408	0.005020	0.015120	0.002135	0.006194	0.003509	0.001517	0.000579	-10409.510
52410	0.005020	0.014679	0.002135	0.005589	0.003509	0.001517	0.000579	-10407.274
52412	0.005215	0.014679	0.002135	0.006041	0.003509	0.001586	0.000579	-10397.124
52414	0.007578	0.020372	0.002963	0.008412	0.004870	0.002196	0.000803	-10404.545
52416	0.007578	0.020372	0.002963	0.008841	0.004870	0.002129	0.000803	-10410.603
52418	0.007578	0.020372	0.002963	0.008349	0.004500	0.002156	0.000869	-10413.592
52420	0.006755	0.018979	0.002761	0.007587	0.004401	0.002042	0.000771	-10417.752
52422	0.006755	0.018979	0.002761	0.008407	0.004401	0.002000	0.000771	-10421.504
52424	0.006755	0.018979	0.002761	0.008793	0.004401	0.001941	0.000771	-10408.785
52426	0.006755	0.019862	0.002761	0.008585	0.004538	0.001969	0.000748	-10407.129
52428	0.006090	0.018464	0.002489	0.008109	0.004092	0.001636	0.000674	-10404.187
52430	0.006299	0.019011	0.002563	0.007879	0.004130	0.001743	0.000708	-10405.823
52432	0.007174	0.022118	0.002919	0.008974	0.004809	0.001986	0.000801	-10408.268
52434	0.008149	0.024384	0.003315	0.010118	0.005462	0.002083	0.000910	-10381.223
52436	0.009496	0.027755	0.003863	0.010908	0.006431	0.002537	0.001050	-10395.130
52438	0.008255	0.024650	0.003358	0.008819	0.005733	0.002303	0.000913	-10399.365
52440	0.008255	0.024650	0.003012	0.008473	0.005458	0.002355	0.000959	-10399.423
52442	0.007982	0.024472	0.002913	0.009073	0.005653	0.002286	0.000865	-10402.005
52444	0.007982	0.024472	0.003508	0.009864	0.005653	0.002172	0.000865	-10395.784
52446	0.007645	0.023439	0.003360	0.009448	0.005414	0.002080	0.000829	-10371.950
52448	0.007645	0.022909	0.003360	0.009006	0.005414	0.002141	0.000829	-10378.917
52450	0.005814	0.019940	0.002846	0.007628	0.004586	0.001814	0.000702	-10389.717
52452	0.005596	0.017601	0.002496	0.007136	0.004023	0.001591	0.000616	-10413.664
52454	0.006635	0.019917	0.002825	0.008563	0.004553	0.001819	0.000697	-10410.867
52456	0.006635	0.019917	0.002825	0.008563	0.004553	0.001819	0.000697	-10387.933
52458	0.006635	0.018959	0.002825	0.009134	0.004553	0.001749	0.000697	-10394.697
52460	0.006144	0.017556	0.002351	0.008458	0.003876	0.001620	0.000702	-10424.920
52462	0.006624	0.018927	0.002534	0.010164	0.004618	0.001665	0.000757	-10410.061
52464	0.006181	0.016475	0.002152	0.009199	0.003544	0.001384	0.000711	-10425.138
52466	0.007450	0.019139	0.002594	0.010876	0.003791	0.001683	0.000857	-10449.082
52468	0.007450	0.019139	0.002296	0.009182	0.003791	0.001836	0.000857	-10411.641
52470	0.006618	0.017001	0.002040	0.007912	0.003365	0.001660	0.000762	-10404.172
52472	0.006618	0.017001	0.002040	0.008221	0.003472	0.001626	0.000738	-10418.931
52474	0.006618	0.017001	0.002040	0.008221	0.003337	0.001626	0.000768	-10431.874
52476	0.006813	0.017532	0.002698	0.008900	0.003337	0.001560	0.000768	-10410.800
52478	0.006813	0.017532	0.002698	0.008900	0.002808	0.001560	0.000768	-10425.478
52480	0.007377	0.018984	0.002921	0.009637	0.003356	0.001690	0.000753	-10435.012
52482	0.007081	0.018223	0.002804	0.009251	0.003002	0.001622	0.000776	-10443.842
52484	0.007973	0.018586	0.002860	0.008865	0.003062	0.001710	0.000792	-10424.570
52486	0.007022	0.017188	0.002519	0.008186	0.002697	0.001468	0.000697	-10411.218
52488	0.007022	0.017188	0.002519	0.006343	0.002697	0.001517	0.000697	-10429.705
52490	0.006244	0.015284	0.002240	0.005355	0.002228	0.001387	0.000667	-10405.960
52492	0.007093	0.017939	0.002545	0.006615	0.002531	0.001510	0.000758	-10430.589
52494	0.006159	0.015002	0.002210	0.005346	0.002198	0.001311	0.000658	-10424.824
52496	0.006239	0.015196	0.002238	0.005134	0.002226	0.001365	0.000667	-10444.606
52498	0.006997	0.016343	0.002510	0.005695	0.002401	0.001499	0.000777	-10429.398
52500	0.006381	0.016343	0.002510	0.005871	0.002544	0.001476	0.000734	-10407.154
52502	0.007177	0.018382	0.002824	0.006408	0.002989	0.001686	0.000790	-10445.860
52504	0.007177	0.018382	0.002824	0.007522	0.002989	0.001615	0.000790	-10448.938
52506	0.007268	0.018616	0.002860	0.008170	0.003027	0.001579	0.000800	-10446.543
52508	0.006782	0.017371	0.002271	0.007439	0.002824	0.001541	0.000747	-10425.251
52510	0.006782	0.017502	0.002271	0.007046	0.003179	0.001586	0.000807	-10422.967
52512	0.007027	0.017502	0.001893	0.006393	0.003179	0.001665	0.000807	-10411.996
52514	0.007027	0.017502	0.001893	0.005396	0.003179	0.001745	0.000807	-10410.009
52516	0.007027	0.018602	0.001893	0.005803	0.003179	0.001680	0.000807	-10405.453
52518	0.007027	0.018999	0.001893	0.005245	0.003188	0.001680	0.000805	-10407.520
52520	0.007027	0.018999	0.002345	0.005986	0.003163	0.001571	0.000811	-10398.982
52522	0.006169	0.016677	0.002642	0.004854	0.002683	0.001434	0.000737	-10390.202
52524	0.007374	0.019937	0.003158	0.005708	0.003405	0.001728	0.000829	-10405.915
52526	0.007480	0.020224	0.003203	0.005950	0.003454	0.001729	0.000841	-10397.310
52528	0.006636	0.017940	0.002842	0.005364	0.003136	0.001601	0.000746	-10406.072
52530	0.005775	0.015612	0.002473	0.004167	0.002911	0.001482	0.000609	-10402.388
52532	0.005072	0.013713	0.002172	0.003984	0.002557	0.001240	0.000535	-10407.843
52534	0.005072	0.013713	0.002172	0.003984	0.002557	0.001240	0.000535	-10403.548
52536	0.005072	0.013713	0.002172	0.004343	0.002532	0.001182	0.000540	-10420.917
52538	0.005072	0.013713	0.002172	0.004675	0.002532	0.001205	0.000540	-10439.776
52540	0.005278	0.014269	0.002260	0.004464	0.002635	0.001253	0.000562	-10431.376
52542	0.004730	0.012789	0.002026	0.003665	0.002361	0.001180	0.000504	-10423.803
52544	0.004904	0.013933	0.002100	0.003708	0.002414	0.001241	0.000530	-10407.603
52546	0.005156	0.014648	0.002208	0.003898	0.002646	0.001305	0.000534	-10412.345
52548	0.005156	0.014648	0.002208	0.003898	0.002646	0.001305	0.000534	-10406.861
52550	0.004461	0.012672	0.001910	0.003556	0.002029	0.001094	0.000521	-10422.766
52552	0.004784	0.013591	0.002049	0.003813	0.002176	0.001174	0.000559	-10432.224
52554	0.004975	0.014133	0.002130	0.003037	0.002263	0.001220	0.000581	-10431.943
52556	0.005551	0.015565	0.002377	0.003389	0.002881	0.001362	0.000568	-10438.956
52558	0.005946	0.015003	0.002377	0.003715	0.002881	0.001292	0.000568	-10437.821
52560	0.005946	0.015003	0.002377	0.003999	0.002881	0.001241	0.000568	-10445.645
52562	0.005946	0.015003	0.002377	0.003446	0.002881	0.001349	0.000568	-10459.029
52564	0.005946	0.015003	0.002377	0.003615	0.002881	0.001312	0.000568	-10431.369
52566	0.005946	0.015003	0.002377	0.004173	0.003979	0.001312	0.000546	-10453.312
52568	0.005858	0.014782	0.002342	0.003417	0.003920	0.001277	0.000538	-10463.142
52570	0.005858	0.014782	0.002342	0.003078	0.003772	0.001356	0.000559	-10443.079
52572	0.005654	0.014265	0.002260	0.003335	0.003640	0.001224	0.000539	-10427.418
52574	0.006400	0.014865	0.002260	0.003275	0.003368	0.001237	0.000583	-10441.755
52576	0.006400	0.014865	0.002260	0.003275	0.003368	0.001237	0.000583	-10423.500
52578	0.006947	0.016875	0.002453	0.003911	0.003144	0.001278	0.000633	-10439.662
52580	0.006947	0.016875	0.001804	0.003911	0.003144	0.001278	0.000633	-10436.650
52582	0.006883	0.016720	0.002514	0.004012	0.003115	0.001245	0.000627	-10442.100
52584	0.006754	0.016405	0.002466	0.003751	0.003620	0.001251	0.000615	-10427.734
52586	0.006754	0.015770	0.002444	0.003751	0.003620	0.001251	0.000615	-10454.850
52588	0.006754	0.015770	0.002444	0.003751	0.003620	0.001251	0.000615	-10431.913
52590	0.006754	0.015770	0.002444	0.003751	0.003620	0.001251	0.000615	-10435.007
52592	0.005755	0.013439	0.001679	0.002861	0.002871	0.001130	0.000563	-10417.139
52594	0.005755	0.013439	0.001679	0.002861	0.002871	0.001130	0.000563	-10413.075
52596	0.005989	0.013983	0.001747	0.002977	0.002987	0.001176	0.000586	-10434.035
52598	0.005989	0.013983	0.001747	0.003417	0.002987	0.001191	0.000586	-10423.927
52600	0.005132	0.012108	0.001497	0.002746	0.002560	0.001055	0.000502	-10447.360
52602	0.005629	0.013281	0.001642	0.002663	0.002808	0.001138	0.000551	-10418.365
52604	0.006252	0.014751	0.001824	0.003275	0.003119	0.001330	0.000612	-10405.762
52606	0.006592	0.015552	0.002051	0.003452	0.003288	0.001403	0.000645	-10412.752
52608	0.007309	0.017836	0.002981	0.003828	0.003646	0.001555	0.000715	-10436.973
52610	0.008675	0.021167	0.003538	0.004543	0.004327	0.001846	0.000849	-10434.588
52612	0.007952	0.018166	0.003036	0.003357	0.003447	0.001584	0.000785	-10428.817
52614	0.008553	0.019652	0.003266	0.003502	0.003991	0.001731	0.000784	-10449.324
52616	0.008553	0.020065	0.003266	0.003502	0.003677	0.001731	0.000851	-10462.940
