Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
68	0.002279	0.000646	0.002661	0.011213	0.002102	0.004950	0.001735	0.003971	0.004612	0.000888	0.000632	0.000392	0.000252	-10405.290
70	0.002118	0.000601	0.002474	0.010424	0.001954	0.004122	0.001444	0.005462	0.003876	0.000853	0.000613	0.000322	0.000234	-10400.566
72	0.002118	0.000601	0.002474	0.010424	0.001954	0.004122	0.001466	0.004641	0.003518	0.000853	0.000609	0.000322	0.000234	-10409.336
74	0.001896	0.000538	0.002214	0.009971	0.001749	0.003912	0.001312	0.004154	0.003412	0.000751	0.000545	0.000289	0.000210	-10391.461
76	0.001896	0.000538	0.002214	0.009971	0.001749	0.003522	0.001219	0.004160	0.003412	0.000774	0.000564	0.000289	0.000210	-10400.445
78	0.001896	0.000538	0.002214	0.009971	0.001749	0.003522	0.001433	0.002828	0.004318	0.000774	0.000523	0.000323	0.000190	-10379.084
80	0.001600	0.000454	0.001869	0.008685	0.001476	0.002959	0.001210	0.002625	0.002593	0.000654	0.000442	0.000263	0.000161	-10398.826
82	0.001832	0.000520	0.002139	0.009940	0.001689	0.004147	0.001221	0.002651	0.003026	0.000704	0.000533	0.000316	0.000184	-10397.147
84	0.001986	0.000563	0.003145	0.010779	0.001657	0.004730	0.001343	0.003726	0.004363	0.000784	0.000571	0.000310	0.000182	-10394.926
86	0.002079	0.000590	0.003292	0.011284	0.001735	0.004951	0.001406	0.002909	0.004567	0.000820	0.000598	0.000371	0.000190	-10390.322
88	0.002079	0.000590	0.003944	0.011704	0.001735	0.005547	0.001406	0.002761	0.003997	0.000797	0.000598	0.000395	0.000190	-10385.525
90	0.002330	0.000661	0.004419	0.013113	0.001944	0.005118	0.001342	0.003040	0.005206	0.000892	0.000712	0.000446	0.000213	-10390.145
92	0.002330	0.000661	0.004419	0.012608	0.001944	0.005181	0.001555	0.004121	0.004706	0.000890	0.000674	0.000385	0.000236	-10416.518
94	0.002330	0.000661	0.004419	0.012608	0.001944	0.005181	0.002049	0.004121	0.003907	0.000890	0.000604	0.000385	0.000236	-10421.898
96	0.002665	0.000756	0.004225	0.014424	0.002224	0.005572	0.002137	0.004714	0.004470	0.001038	0.000716	0.000441	0.000270	-10392.945
98	0.002333	0.000662	0.003469	0.012627	0.001947	0.005836	0.001834	0.005124	0.003913	0.000887	0.000632	0.000357	0.000236	-10434.127
100	0.002649	0.000751	0.004605	0.014337	0.002211	0.006509	0.002218	0.004239	0.004443	0.001039	0.000699	0.000456	0.000268	-10440.437
102	0.002649	0.000751	0.004605	0.014337	0.002211	0.006510	0.002481	0.004781	0.004879	0.001039	0.000673	0.000456	0.000268	-10423.031
104	0.002649	0.000751	0.004605	0.014337	0.002211	0.007210	0.002481	0.004578	0.004457	0.001003	0.000673	0.000458	0.000293	-10433.815
106	0.002649	0.000751	0.004605	0.014337	0.002643	0.007210	0.002754	0.006350	0.005159	0.001003	0.000652	0.000427	0.000254	-10416.242
108	0.002649	0.000751	0.003890	0.014337	0.002643	0.006774	0.003218	0.008456	0.003982	0.001026	0.000619	0.000387	0.000266	-10427.888
110	0.002649	0.000751	0.003426	0.014337	0.002643	0.006774	0.003244	0.007976	0.003982	0.001026	0.000619	0.000394	0.000266	-10410.438
112	0.002649	0.000751	0.003426	0.014337	0.002643	0.006769	0.002746	0.011124	0.003802	0.001018	0.000661	0.000358	0.000279	-10386.740
114	0.002649	0.000751	0.003426	0.014920	0.002643	0.006988	0.002389	0.011124	0.003802	0.001008	0.000706	0.000358	0.000279	-10402.399
116	0.002649	0.000751	0.003426	0.014355	0.002643	0.006459	0.002836	0.009742	0.004147	0.001008	0.000651	0.000373	0.000256	-10397.107
118	0.003033	0.000860	0.003923	0.016866	0.003026	0.006843	0.004135	0.010454	0.004748	0.001189	0.000677	0.000427	0.000293	-10411.960
120	0.002511	0.000712	0.003248	0.013962	0.002505	0.005396	0.003041	0.008149	0.002640	0.001005	0.000585	0.000356	0.000254	-10443.089
122	0.002857	0.000810	0.003695	0.015886	0.002850	0.006729	0.004810	0.008172	0.003878	0.001205	0.000595	0.000421	0.000267	-10414.361
124	0.002686	0.000762	0.003473	0.014933	0.002679	0.006853	0.004522	0.006591	0.003646	0.001127	0.000559	0.000420	0.000251	-10426.524
126	0.002525	0.000716	0.003265	0.014037	0.002519	0.005939	0.004801	0.005682	0.003245	0.001105	0.000511	0.000395	0.000249	-10412.953
128	0.002525	0.000716	0.003265	0.014155	0.002519	0.006331	0.004476	0.006476	0.003081	0.001068	0.000505	0.000370	0.000262	-10378.180
130	0.002525	0.000716	0.003265	0.013544	0.002519	0.006251	0.004476	0.005251	0.003081	0.001058	0.000505	0.000378	0.000262	-10390.849
132	0.002902	0.000823	0.003754	0.015571	0.002896	0.007617	0.004605	0.004977	0.003542	0.001180	0.000598	0.000447	0.000302	-10401.346
134	0.002497	0.000736	0.003767	0.013394	0.002491	0.006239	0.004804	0.004281	0.002372	0.001040	0.000492	0.000384	0.000280	-10416.703
136	0.002943	0.000867	0.004441	0.015791	0.002937	0.007653	0.005707	0.006842	0.002797	0.001201	0.000560	0.000421	0.000330	-10402.793
138	0.002943	0.000867	0.004083	0.015791	0.003771	0.007088	0.005707	0.008179	0.002776	0.001252	0.000560	0.000406	0.000332	-10405.899
140	0.002832	0.000835	0.003929	0.015192	0.003805	0.006663	0.006586	0.007869	0.002670	0.001220	0.000514	0.000391	0.000320	-10439.590
142	0.002832	0.000835	0.003092	0.015192	0.003805	0.007707	0.005853	0.005451	0.002512	0.001165	0.000514	0.000409	0.000340	-10415.690
144	0.002832	0.000835	0.003092	0.015192	0.003805	0.007444	0.005853	0.006040	0.002822	0.001188	0.000514	0.000409	0.000340	-10423.359
146	0.002832	0.000835	0.003092	0.015192	0.003805	0.007499	0.005853	0.006040	0.002822	0.001183	0.000514	0.000409	0.000340	-10428.560
148	0.002503	0.000738	0.002733	0.013426	0.003363	0.006856	0.005173	0.005338	0.001948	0.001005	0.000454	0.000362	0.000300	-10380.853
150	0.002503	0.000738	0.002733	0.013094	0.003363	0.007077	0.005173	0.006046	0.001948	0.000988	0.000454	0.000354	0.000300	-10397.369
152	0.002156	0.000687	0.002354	0.011281	0.002897	0.005732	0.004456	0.005633	0.001678	0.000880	0.000391	0.000302	0.000259	-10384.947
154	0.001903	0.000607	0.002078	0.009432	0.002557	0.004640	0.003933	0.003880	0.001481	0.000751	0.000345	0.000277	0.000228	-10400.717
156	0.002120	0.000676	0.002315	0.011026	0.002848	0.005285	0.004381	0.004322	0.001650	0.000827	0.000385	0.000309	0.000254	-10399.983
158	0.002120	0.000676	0.002315	0.011719	0.002656	0.005652	0.004381	0.003655	0.001650	0.000853	0.000385	0.000308	0.000254	-10396.935
160	0.002120	0.000676	0.001969	0.011719	0.002656	0.005652	0.003440	0.003655	0.001650	0.000853	0.000391	0.000308	0.000254	-10388.268
162	0.001842	0.000587	0.001711	0.010339	0.002308	0.005157	0.002989	0.003176	0.001110	0.000722	0.000340	0.000268	0.000201	-10409.407
164	0.001842	0.000587	0.001711	0.010339	0.002308	0.004381	0.003468	0.004195	0.001179	0.000753	0.000330	0.000253	0.000190	-10405.237
166	0.001842	0.000587	0.001711	0.010037	0.001844	0.004209	0.003468	0.004195	0.001150	0.000770	0.000330	0.000253	0.000194	-10401.669
168	0.001842	0.000587	0.001711	0.010037	0.001844	0.004072	0.003468	0.007239	0.001249	0.000785	0.000330	0.000222	0.000179	-10400.628
170	0.001842	0.000587	0.001711	0.010037	0.001844	0.004049	0.002830	0.006727	0.001249	0.000788	0.000354	0.000222	0.000179	-10400.680
172	0.002076	0.000662	0.001929	0.011313	0.002079	0.004680	0.002757	0.007583	0.001384	0.000876	0.000423	0.000250	0.000205	-10389.110
174	0.002076	0.000662	0.001929	0.011313	0.002079	0.005168	0.002757	0.007583	0.001384	0.000833	0.000423	0.000250	0.000205	-10385.836
176	0.002734	0.000872	0.002540	0.014898	0.002738	0.007631	0.003124	0.009986	0.001822	0.001097	0.000557	0.000329	0.000270	-10381.617
178	0.002734	0.000605	0.002540	0.014311	0.002738	0.008013	0.003266	0.009986	0.001712	0.001071	0.000586	0.000329	0.000270	-10394.654
180	0.002734	0.000605	0.002540	0.014311	0.002738	0.006982	0.002855	0.008786	0.001712	0.001095	0.000623	0.000329	0.000270	-10398.947
182	0.002812	0.000622	0.002254	0.014720	0.002816	0.007722	0.002449	0.009737	0.001761	0.001092	0.000701	0.000334	0.000278	-10382.759
184	0.002812	0.000622	0.002254	0.014720	0.002816	0.007229	0.002753	0.014153	0.001761	0.001119	0.000661	0.000317	0.000278	-10405.994
186	0.002438	0.000539	0.001954	0.012762	0.002481	0.006425	0.002467	0.009977	0.001490	0.000996	0.000563	0.000281	0.000247	-10415.470
188	0.002264	0.000501	0.001285	0.012094	0.002304	0.005991	0.001793	0.009266	0.001384	0.000926	0.000596	0.000261	0.000229	-10391.279
190	0.002672	0.000591	0.001516	0.014270	0.002718	0.007486	0.001986	0.010934	0.001639	0.001071	0.000729	0.000308	0.000270	-10386.278
192	0.003012	0.000667	0.001709	0.016088	0.003065	0.008387	0.002240	0.013328	0.001848	0.001210	0.000822	0.000347	0.000304	-10386.931
194	0.003422	0.000757	0.001942	0.018276	0.002586	0.008747	0.002536	0.015141	0.002197	0.001417	0.000935	0.000395	0.000330	-10407.161
196	0.002988	0.000661	0.001695	0.015956	0.002258	0.007406	0.002343	0.013219	0.001297	0.001250	0.000790	0.000344	0.000310	-10424.277
198	0.002988	0.000661	0.001695	0.015956	0.002258	0.007738	0.002492	0.013219	0.001821	0.001250	0.000764	0.000344	0.000321	-10423.710
200	0.002588	0.000573	0.001468	0.013821	0.001956	0.006067	0.002670	0.015263	0.001573	0.001128	0.000592	0.000295	0.000279	-10399.730
202	0.003135	0.000694	0.001779	0.016357	0.002369	0.006893	0.002894	0.012631	0.001906	0.001409	0.000759	0.000366	0.000338	-10424.549
204	0.002724	0.000603	0.001545	0.014210	0.002533	0.005975	0.002693	0.010973	0.001052	0.001225	0.000637	0.000318	0.000293	-10422.665
206	0.002829	0.000626	0.001605	0.013964	0.002631	0.005934	0.003056	0.011398	0.001718	0.001300	0.000633	0.000330	0.000305	-10435.496
208	0.002829	0.000626	0.001605	0.013964	0.002631	0.006155	0.002708	0.011398	0.001646	0.001276	0.000672	0.000330	0.000318	-10431.059
210	0.002829	0.000626	0.001605	0.013964	0.003063	0.007217	0.002708	0.011398	0.001646	0.001238	0.000672	0.000330	0.000318	-10407.103
212	0.002829	0.000626	0.001605	0.013964	0.003063	0.007642	0.003135	0.011805	0.001685	0.001206	0.000626	0.000330	0.000311	-10423.184
214	0.002289	0.000559	0.001432	0.012194	0.002733	0.006036	0.002975	0.010533	0.001504	0.001105	0.000543	0.000295	0.000277	-10414.115
216	0.002289	0.000559	0.001432	0.012419	0.002733	0.005815	0.002782	0.011309	0.001491	0.001127	0.000535	0.000295	0.000280	-10413.820
218	0.002163	0.000528	0.001354	0.011735	0.002582	0.005776	0.002274	0.011983	0.001875	0.001038	0.000544	0.000277	0.000270	-10427.748
220	0.001902	0.000464	0.001225	0.010671	0.002271	0.004597	0.002093	0.010136	0.001632	0.000958	0.000468	0.000244	0.000240	-10408.319
222	0.001688	0.000483	0.001087	0.009473	0.002016	0.005123	0.002078	0.008447	0.000845	0.000828	0.000394	0.000216	0.000210	-10415.305
224	0.001688	0.000483	0.001181	0.009092	0.002016	0.005634	0.002078	0.007969	0.000845	0.000789	0.000394	0.000216	0.000210	-10395.983
226	0.001759	0.000503	0.001231	0.009474	0.002100	0.006303	0.002506	0.008304	0.000881	0.000794	0.000386	0.000225	0.000219	-10408.118
228	0.002020	0.000578	0.001414	0.010879	0.002032	0.007907	0.002195	0.009536	0.001011	0.000872	0.000443	0.000259	0.000251	-10383.792
230	0.002020	0.000578	0.001414	0.010879	0.002032	0.007576	0.002420	0.009536	0.001011	0.000890	0.000426	0.000259	0.000251	-10414.239
232	0.001826	0.000523	0.001278	0.009837	0.001837	0.006334	0.002188	0.008622	0.001075	0.000839	0.000385	0.000234	0.000228	-10403.043
234	0.001826	0.000523	0.001278	0.009837	0.001837	0.005906	0.001906	0.008020	0.001075	0.000872	0.000407	0.000234	0.000228	-10375.030
236	0.001579	0.000452	0.001105	0.008504	0.001588	0.005067	0.001966	0.006933	0.001369	0.000759	0.000328	0.000202	0.000198	-10389.932
238	0.001691	0.000484	0.001184	0.009110	0.001702	0.005621	0.002106	0.007428	0.001466	0.000797	0.000351	0.000217	0.000212	-10407.833
240	0.001802	0.000515	0.001261	0.009702	0.001812	0.006896	0.002243	0.008201	0.001572	0.000796	0.000374	0.000231	0.000224	-10400.824
242	0.001643	0.000470	0.001149	0.009470	0.001653	0.005692	0.001754	0.007478	0.001616	0.000766	0.000363	0.000210	0.000207	-10403.842
244	0.001643	0.000470	0.001149	0.009470	0.001862	0.006090	0.001520	0.008208	0.001616	0.000770	0.000386	0.000210	0.000207	-10379.918
246	0.001629	0.000466	0.001140	0.009389	0.001847	0.006495	0.001509	0.008870	0.001054	0.000737	0.000383	0.000209	0.000205	-10401.475
248	0.001629	0.000466	0.001140	0.009389	0.001847	0.006092	0.001201	0.008870	0.001054	0.000737	0.000427	0.000209	0.000205	-10389.749
250	0.001629	0.000466	0.001140	0.009389	0.001847	0.006580	0.001201	0.008870	0.001054	0.000714	0.000427	0.000209	0.000205	-10403.353
252	0.001629	0.000466	0.001140	0.009688	0.001847	0.006303	0.001201	0.008443	0.001054	0.000727	0.000427	0.000209	0.000205	-10385.297
254	0.001784	0.000511	0.001249	0.010614	0.002023	0.006905	0.001407	0.009250	0.001155	0.000796	0.000452	0.000229	0.000225	-10374.665
256	0.001784	0.000511	0.001249	0.010614	0.002018	0.007939	0.001330	0.009250	0.001623	0.000751	0.000465	0.000229	0.000225	-10395.796
258	0.001784	0.000511	0.001249	0.010614	0.002018	0.007937	0.001330	0.009250	0.001623	0.000780	0.000465	0.000229	0.000225	-10394.685
260	0.002008	0.000575	0.001405	0.011945	0.002272	0.008193	0.001614	0.010410	0.002275	0.000885	0.000504	0.000257	0.000253	-10420.315
262	0.001642	0.000470	0.001149	0.009766	0.001857	0.005853	0.001220	0.008510	0.002753	0.000723	0.000429	0.000210	0.000207	-10427.608
264	0.001642	0.000470	0.001149	0.009766	0.001857	0.005384	0.001505	0.008510	0.002828	0.000750	0.000387	0.000210	0.000205	-10396.397
266	0.001642	0.000470	0.001149	0.010538	0.001857	0.005384	0.001648	0.008510	0.002820	0.000750	0.000372	0.000210	0.000206	-10396.148
268	0.001844	0.000528	0.001290	0.011837	0.002544	0.006047	0.001593	0.009560	0.003832	0.000843	0.000447	0.000236	0.000231	-10391.811
270	0.001402	0.000401	0.000981	0.009001	0.001934	0.004599	0.001212	0.007270	0.003148	0.000641	0.000340	0.000180	0.000163	-10399.951
272	0.001402	0.000401	0.000981	0.009001	0.001934	0.004796	0.001212	0.007270	0.002786	0.000629	0.000340	0.000180	0.000163	-10415.081
274	0.001621	0.000464	0.001134	0.010401	0.001727	0.004463	0.001199	0.009833	0.003390	0.000726	0.000424	0.000208	0.000192	-10413.709
276	0.001621	0.000464	0.001134	0.010401	0.002320	0.004246	0.001031	0.009833	0.003355	0.000716	0.000460	0.000208	0.000194	-10430.042
278	0.001621	0.000464	0.001134	0.010924	0.002320	0.004246	0.001150	0.010351	0.003355	0.000716	0.000433	0.000208	0.000194	-10428.058
280	0.001621	0.000464	0.001134	0.011852	0.002320	0.003779	0.001311	0.013174	0.003355	0.000716	0.000406	0.000205	0.000194	-10410.123
282	0.001446	0.000414	0.001012	0.010578	0.002071	0.003373	0.001165	0.012320	0.003545	0.000639	0.000363	0.000183	0.000146	-10408.955
284	0.001755	0.000502	0.001228	0.012838	0.002513	0.003671	0.001591	0.014953	0.003726	0.000775	0.000416	0.000222	0.000205	-10426.114
286	0.001755	0.000502	0.001228	0.012838	0.002513	0.004384	0.001417	0.014384	0.003726	0.000775	0.000440	0.000222	0.000205	-10419.221
288	0.001755	0.000502	0.001228	0.011942	0.002513	0.004409	0.001618	0.014384	0.003726	0.000772	0.000413	0.000222	0.000205	-10426.627
290	0.001755	0.000502	0.001228	0.011942	0.001740	0.004083	0.001380	0.014384	0.003723	0.000800	0.000446	0.000222	0.000205	-10453.019
292	0.002010	0.000575	0.001407	0.013677	0.001993	0.005779	0.001491	0.016473	0.004264	0.000881	0.000526	0.000254	0.000235	-10420.645
294	0.002010	0.000575	0.001407	0.013677	0.001993	0.005576	0.001345	0.016473	0.004264	0.000894	0.000556	0.000254	0.000235	-10401.949
296	0.002010	0.000575	0.001407	0.013701	0.001993	0.005637	0.001542	0.019441	0.004260	0.000923	0.000556	0.000251	0.000235	-10398.190
298	0.002010	0.000575	0.001407	0.014338	0.001993	0.004676	0.001454	0.019441	0.004260	0.000947	0.000574	0.000251	0.000235	-10410.851
300	0.002327	0.000666	0.001628	0.016569	0.002307	0.006402	0.001836	0.022501	0.004931	0.001029	0.000633	0.000291	0.000272	-10403.438
302	0.002327	0.000666	0.001628	0.016569	0.002307	0.006070	0.001909	0.018582	0.005814	0.001050	0.000620	0.000294	0.000272	-10399.264
304	0.002197	0.000629	0.001537	0.015642	0.002178	0.005365	0.001900	0.017543	0.006306	0.001049	0.000585	0.000278	0.000257	-10407.814
306	0.002541	0.000727	0.001778	0.018093	0.002519	0.006511	0.002079	0.022895	0.007232	0.001188	0.000697	0.000319	0.000300	-10404.828
308	0.002541	0.000727	0.001875	0.019263	0.002519	0.005630	0.001708	0.022895	0.006704	0.001228	0.000779	0.000319	0.000297	-10404.873
310	0.002541	0.000727	0.001875	0.019263	0.002519	0.007141	0.001824	0.019322	0.006606	0.001178	0.000751	0.000323	0.000301	-10424.139
312	0.002541	0.000727	0.001875	0.019263	0.002519	0.006697	0.001673	0.018725	0.006720	0.001204	0.000789	0.000323	0.000296	-10426.656
314	0.002541	0.000727	0.001875	0.019263	0.002519	0.007246	0.001739	0.018758	0.007272	0.001171	0.000771	0.000323	0.000274	-10430.008
316	0.002541	0.000727	0.001875	0.019263	0.002519	0.007420	0.001645	0.016458	0.007812	0.001171	0.000797	0.000330	0.000274	-10391.356
318	0.002541	0.000727	0.001875	0.019820	0.002519	0.006966	0.001569	0.016458	0.007812	0.001164	0.000820	0.000330	0.000274	-10388.979
320	0.002541	0.000727	0.001875	0.019820	0.002519	0.006616	0.001658	0.015527	0.008124	0.001183	0.000793	0.000334	0.000274	-10401.396
322	0.002540	0.000727	0.001875	0.019815	0.002519	0.007852	0.001882	0.009767	0.008122	0.001152	0.000738	0.000369	0.000273	-10387.905
324	0.002540	0.000727	0.001875	0.019815	0.002519	0.006242	0.002257	0.009122	0.007887	0.001149	0.000677	0.000372	0.000280	-10420.263
326	0.002540	0.000727	0.001875	0.019815	0.003023	0.005896	0.002092	0.010621	0.008973	0.001176	0.000701	0.000359	0.000246	-10424.633
328	0.002540	0.000727	0.001875	0.019815	0.003023	0.005698	0.001933	0.008334	0.009740	0.001193	0.000729	0.000389	0.000246	-10413.991
330	0.002540	0.000727	0.001875	0.019235	0.003023	0.006399	0.002111	0.010102	0.009740	0.001142	0.000698	0.000364	0.000246	-10410.082
332	0.002589	0.000741	0.002108	0.019601	0.003081	0.005634	0.001981	0.011719	0.009925	0.001233	0.000741	0.000353	0.000251	-10406.531
334	0.002254	0.000645	0.001836	0.017067	0.002682	0.005828	0.001646	0.008706	0.008642	0.001051	0.000661	0.000322	0.000219	-10413.116
336	0.002254	0.000645	0.001836	0.017067	0.002682	0.005828	0.001689	0.008554	0.008884	0.001051	0.000653	0.000323	0.000213	-10433.885
338	0.002254	0.000645	0.001836	0.017067	0.002682	0.005385	0.001689	0.005596	0.009123	0.001084	0.000653	0.000369	0.000207	-10438.586
340	0.002254	0.000645	0.001836	0.017067	0.002172	0.005532	0.001595	0.005596	0.009123	0.001072	0.000669	0.000369	0.000207	-10415.897
342	0.002254	0.000645	0.001836	0.017732	0.002172	0.005542	0.001780	0.005936	0.009700	0.001038	0.000635	0.000359	0.000207	-10409.420
344	0.001911	0.000547	0.001556	0.015031	0.001841	0.004413	0.001187	0.006505	0.007890	0.000902	0.000607	0.000275	0.000176	-10430.639
346	0.001911	0.000547	0.001556	0.015031	0.001841	0.004262	0.001384	0.006596	0.008573	0.000911	0.000560	0.000274	0.000162	-10432.441
348	0.001911	0.000547	0.001556	0.015736	0.001841	0.004639	0.001460	0.007976	0.008888	0.000883	0.000545	0.000257	0.000156	-10423.223
350	0.001699	0.000486	0.001384	0.013997	0.001638	0.004161	0.001298	0.007094	0.007905	0.000808	0.000485	0.000229	0.000139	-10420.375
352	0.001699	0.000486	0.001384	0.013997	0.001638	0.004014	0.001153	0.005363	0.007172	0.000820	0.000513	0.000258	0.000153	-10424.706
354	0.001699	0.000486	0.001384	0.013997	0.001638	0.004446	0.001163	0.006070	0.007172	0.000790	0.000511	0.000246	0.000153	-10449.695
356	0.001699	0.000486	0.001384	0.013997	0.001638	0.004092	0.001207	0.006278	0.007172	0.000815	0.000501	0.000250	0.000153	-10446.583
358	0.001699	0.000486	0.001384	0.014609	0.001638	0.004983	0.001105	0.006114	0.007172	0.000799	0.000523	0.000253	0.000153	-10439.716
360	0.001699	0.000486	0.001384	0.014609	0.001638	0.004611	0.001314	0.006066	0.007172	0.000822	0.000480	0.000254	0.000153	-10451.992
362	0.001699	0.000486	0.001384	0.014063	0.001638	0.004425	0.001365	0.004464	0.007172	0.000836	0.000472	0.000290	0.000153	-10453.120
364	0.001908	0.000546	0.002111	0.015793	0.001839	0.005714	0.001621	0.005197	0.008431	0.000886	0.000519	0.000328	0.000164	-10436.766
366	0.001985	0.000568	0.002196	0.016428	0.001913	0.006625	0.001449	0.004357	0.008770	0.000921	0.000569	0.000382	0.000170	-10423.467
368	0.001892	0.000541	0.002092	0.014896	0.001823	0.006179	0.001381	0.004152	0.007545	0.000903	0.000542	0.000364	0.000162	-10443.154
370	0.001892	0.000541	0.002092	0.014342	0.001823	0.005706	0.001894	0.004152	0.007545	0.000935	0.000494	0.000364	0.000162	-10456.285
372	0.001892	0.000541	0.002092	0.014342	0.001823	0.005706	0.002224	0.004602	0.006884	0.000935	0.000472	0.000345	0.000159	-10435.999
374	0.001987	0.000569	0.001984	0.015543	0.001915	0.007153	0.001872	0.005736	0.006633	0.000949	0.000529	0.000331	0.000167	-10429.964
